property_id,transaction_id,address,zipcode,ypred,list,url,lat,long,date_listed,transaction_date
8987246,23839497,"5830 E Calle Mexico, Guadalupe, AZ 85283 ",85283,0.01785838657652186,210000,https://www.zillow.com/homedetails/5830-E-Calle-Mexico-Guadalupe-AZ-85283/8138359_zpid/,33.366,-111.959,2017-11-09,2017-11-09
9024040,23847794,"2215 S 99th Ln, Tolleson, AZ 85353 ",85353,0.002864614968671152,224000,https://www.zillow.com/homedetails/2215-S-99th-Ln-Tolleson-AZ-85353/95076703_zpid/,33.4261,-112.273,2017-12-04,2017-12-04
9020793,23844258,"8425 W Cocopah St, Tolleson, AZ 85353 ",85353,0.0018046041230210085,217000,https://www.zillow.com/homedetails/8425-W-Cocopah-St-Tolleson-AZ-85353/58626898_zpid/,33.431999999999995,-112.241,2017-11-30,2017-11-30
359220,23838114,"1816 S 84th Dr, Tolleson, AZ 85353 ",85353,0.001799951918437996,229999,https://www.zillow.com/homedetails/1816-S-84th-Dr-Tolleson-AZ-85353/59249294_zpid/,33.4304,-112.241,2017-11-21,2017-11-21
8980482,23829796,"24 N 29th St, Phoenix, AZ 85034 ",85034,0.0016508284549054634,174900,https://www.zillow.com/homedetails/24-N-29th-St-Phoenix-AZ-85034/7544799_zpid/,33.4489,-112.01899999999999,2017-11-13,2017-11-13
9021461,23758479,"2442 E Adams St, Phoenix, AZ 85034 ",85034,0.0015376981105561251,175000,https://www.zillow.com/homedetails/2442-E-Adams-St-Phoenix-AZ-85034/7544716_zpid/,33.4495,-112.02799999999999,2017-10-20,2017-10-20
350177,22541766,"6408 W Cordes Rd, Phoenix, AZ 85043 ",85043,0.00149510489114304,169900,https://www.zillow.com/homedetails/6408-W-Cordes-Rd-Phoenix-AZ-85043/49641248_zpid/,33.4216,-112.197,2017-08-21,2017-08-21
7380359,22747336,"3611 W Maricopa St, Phoenix, AZ 85009 ",85009,0.0014139978816454543,146600,https://www.zillow.com/homedetails/3611-W-Maricopa-St-Phoenix-AZ-85009/7506371_zpid/,33.4383,-112.137,2017-10-10,2017-10-10
9024089,23840961,"8622 W Apache St, Tolleson, AZ 85353 ",85353,0.0013811843356158714,209990,https://www.zillow.com/homedetails/8622-W-Apache-St-Tolleson-AZ-85353/58759226_zpid/,33.4309,-112.245,2017-11-24,2017-11-24
361380,23818137,"8601 W Flavia Hvn, Tolleson, AZ 85353 ",85353,0.0013386532198250446,245000,https://www.zillow.com/homedetails/8601-W-Flavia-Hvn-Tolleson-AZ-85353/59271170_zpid/,33.4241,-112.245,2017-11-02,2017-11-02
349796,23814409,"3702 W Tonto St, Phoenix, AZ 85009 ",85009,0.0013052339165495754,148800,https://www.zillow.com/homedetails/3702-W-Tonto-St-Phoenix-AZ-85009/7506279_zpid/,33.4394,-112.139,2017-10-29,2017-10-29
359302,23814410,"2021 S 83rd Dr, Tolleson, AZ 85353 ",85353,0.0012521260885365508,197900,https://www.zillow.com/homedetails/2021-S-83rd-Dr-Tolleson-AZ-85353/59271300_zpid/,33.4288,-112.23899999999999,2017-10-29,2017-10-29
9005657,23842655,"10439 W Papago St, Tolleson, AZ 85353 ",85353,0.0012501037287745093,229900,https://www.zillow.com/homedetails/10439-W-Papago-St-Tolleson-AZ-85353/125986296_zpid/,33.4338,-112.24600000000001,2017-11-27,2017-11-27
