property_id,transaction_id,address,zipcode,ypred,list,url,lat,long,date_listed,transaction_date
8987246,23839497,"5830 E Calle Mexico, Guadalupe, AZ 85283 ",85283,0.07329987860813299,210000,https://www.zillow.com/homedetails/5830-E-Calle-Mexico-Guadalupe-AZ-85283/8138359_zpid/,33.366,-111.959,2017-11-09,2017-11-09
9024040,23836165,"2215 S 99th Ln, Tolleson, AZ 85353 ",85353,0.003131998486572219,227000,https://www.zillow.com/homedetails/2215-S-99th-Ln-Tolleson-AZ-85353/95076703_zpid/,33.4261,-112.273,2017-11-18,2017-11-18
7454178,23781563,"1831 E Monte Vista Rd, Phoenix, AZ 85006 ",85006,0.0018726643866806764,224900,https://www.zillow.com/homedetails/1831-E-Monte-Vista-Rd-Phoenix-AZ-85006/7531909_zpid/,33.4709,-112.042,2017-03-18,2017-03-18
328032,23817982,"2127 W Earll Dr, Phoenix, AZ 85015 ",85015,0.0017074738621840337,224995,https://www.zillow.com/homedetails/2127-W-Earll-Dr-Phoenix-AZ-85015/7517793_zpid/,33.4848,-112.105,2017-11-02,2017-11-02
308089,23836076,"742 S 1st St, Phoenix, AZ 85004 ",85004,0.0017031723498722613,135000,https://www.zillow.com/homedetails/742-S-1st-St-Phoenix-AZ-85004/7522903_zpid/,33.4396,-112.073,2017-11-17,2017-11-17
8990467,22512781,"1711 E Harvard Street Phoenix Az, Phoenix, AZ 85006 ",85006,0.001678262036332363,100000,https://www.zillow.com/homedetails/1711-E-Harvard-Street-Phoenix-Az-Phoenix-AZ-85006/2093095994_zpid/,33.4742,-112.04700000000001,2017-08-16,2017-08-16
319493,23842753,"2238 E Harvard St, Phoenix, AZ 85006 ",85006,0.0015865438078229836,169900,https://www.zillow.com/homedetails/2238-E-Harvard-St-Phoenix-AZ-85006/7531229_zpid/,33.4742,-112.03299999999999,2017-11-29,2017-11-29
316554,23837195,"1843 E Harvard St, Phoenix, AZ 85006 ",85006,0.0015818434912264596,119900,https://www.zillow.com/homedetails/1843-E-Harvard-St-Phoenix-AZ-85006/7531029_zpid/,33.4737,-112.041,2017-11-16,2017-11-16
318987,23813756,"2220 E Palm Ln, Phoenix, AZ 85006 ",85006,0.0015727902078268227,239900,https://www.zillow.com/homedetails/2220-E-Palm-Ln-Phoenix-AZ-85006/7531376_zpid/,33.4695,-112.03399999999999,2017-10-28,2017-10-28
9021286,23820140,"2141 E Garfield St, Phoenix, AZ 85006 ",85006,0.0015657663236683477,117900,https://www.zillow.com/homedetails/2141-E-Garfield-St-Phoenix-AZ-85006/7528698_zpid/,33.4575,-112.035,2017-11-03,2017-11-03
1090459,23810641,"631 W Caroline Ln, Chandler, AZ 85225 ",85225,0.0015582577800570708,230000,https://www.zillow.com/homedetails/631-W-Caroline-Ln-Chandler-AZ-85225/8183658_zpid/,33.3304,-111.851,2017-10-27,2017-10-27
316565,23838369,"1845 E Almeria Rd, Phoenix, AZ 85006 ",85006,0.0015498104904496297,239900,https://www.zillow.com/homedetails/1845-E-Almeria-Rd-Phoenix-AZ-85006/7531838_zpid/,33.4664,-112.041,2017-11-21,2017-11-21
9022987,23843142,"503 W Harrison St, Chandler, AZ 85225 ",85225,0.0015482072261424912,248000,https://www.zillow.com/homedetails/503-W-Harrison-St-Chandler-AZ-85225/8187045_zpid/,33.3166,-111.84899999999999,2017-11-27,2017-11-27
350177,22541766,"6408 W Cordes Rd, Phoenix, AZ 85043 ",85043,0.001547332294378878,169900,https://www.zillow.com/homedetails/6408-W-Cordes-Rd-Phoenix-AZ-85043/49641248_zpid/,33.4216,-112.197,2017-08-21,2017-08-21
318413,23837869,"2142 E Garfield St, Phoenix, AZ 85006 ",85006,0.0015353448181608406,185000,https://www.zillow.com/homedetails/2142-E-Garfield-St-Phoenix-AZ-85006/7528690_zpid/,33.458,-112.035,2017-11-16,2017-11-16
8982670,23842974,"1934 N Iowa St, Chandler, AZ 85225 ",85225,0.001518799851463386,212500,https://www.zillow.com/homedetails/1934-N-Iowa-St-Chandler-AZ-85225/8182675_zpid/,33.3331,-111.85,2017-11-27,2017-11-27
1095696,23832151,"856 W Monterey St, Chandler, AZ 85225 ",85225,0.001487603997811104,245900,https://www.zillow.com/homedetails/856-W-Monterey-St-Chandler-AZ-85225/8186284_zpid/,33.315,-111.85700000000001,2017-11-13,2017-11-13
329193,23842754,"2345 W Campus Dr, Phoenix, AZ 85015 ",85015,0.0014823886629766444,223900,https://www.zillow.com/homedetails/2345-W-Campus-Dr-Phoenix-AZ-85015/7518989_zpid/,33.4842,-112.11,2017-11-28,2017-11-28
9021371,23837196,"1845 E Harvard St, Phoenix, AZ 85006 ",85006,0.0014810571612726814,89900,https://www.zillow.com/homedetails/1845-E-Harvard-St-Phoenix-AZ-85006/2092345277_zpid/,33.4737,-112.041,2017-11-16,2017-11-16
1093584,23758033,"781 W Del Rio St, Chandler, AZ 85225 ",85225,0.0014734569452361703,249900,https://www.zillow.com/homedetails/781-W-Del-Rio-St-Chandler-AZ-85225/8186554_zpid/,33.3158,-111.854,2017-10-20,2017-10-20
318590,23842752,"2205 E Harvard St, Phoenix, AZ 85006 ",85006,0.0014661328223178583,247000,https://www.zillow.com/homedetails/2205-E-Harvard-St-Phoenix-AZ-85006/7531244_zpid/,33.4737,-112.03399999999999,2017-11-27,2017-11-27
1880517,23843270,"844 W Harrison St, Chandler, AZ 85225 ",85225,0.0014512201841412717,225000,https://www.zillow.com/homedetails/844-W-Harrison-St-Chandler-AZ-85225/8186376_zpid/,33.3168,-111.85600000000001,2017-11-20,2017-11-20
5350446,8400473,"85O21ORANGEWOOD Ave, Phoenix, AZ 85021 ",85021,0.0014501404946678019,207000,http://www.zillow.com/homedetails/85O21ORANGEWOOD-Ave-Phoenix-AZ-85021/2096087831_zpid/,33.5453,-112.075,2016-12-08,2016-12-08
319964,23824444,"2317 E Brill St, Phoenix, AZ 85006 ",85006,0.001420490157143508,139000,https://www.zillow.com/homedetails/2317-E-Brill-St-Phoenix-AZ-85006/7528639_zpid/,33.4646,-112.03200000000001,2017-11-09,2017-11-09
310982,23836079,"1133 W Cocopah St, Phoenix, AZ 85007 ",85007,0.0014139563358493922,179900,https://www.zillow.com/homedetails/1133-W-Cocopah-St-Phoenix-AZ-85007/7501414_zpid/,33.4319,-112.088,2017-11-17,2017-11-17
317467,23840891,"2012 N 20th St, Phoenix, AZ 85006 ",85006,0.0013821981608983277,224900,https://www.zillow.com/homedetails/2012-N-20th-St-Phoenix-AZ-85006/7531962_zpid/,33.4698,-112.039,2017-11-22,2017-11-22
321291,22505914,"2826 N 17th Pl, Phoenix, AZ 85006 ",85006,0.0013787437118441695,211000,https://www.zillow.com/homedetails/2826-N-17th-Pl-Phoenix-AZ-85006/7530863_zpid/,33.4792,-112.045,2017-08-14,2017-08-14
312249,23814876,"1433 S 14th Ave, Phoenix, AZ 85007 ",85007,0.0013637654856541012,174900,https://www.zillow.com/homedetails/1433-S-14th-Ave-Phoenix-AZ-85007/7500688_zpid/,33.4338,-112.09,2017-10-29,2017-10-29
328960,22284604,"2322 W Cheery Lynn Rd, Phoenix, AZ 85015 ",85015,0.001338402517528415,249900,https://www.zillow.com/homedetails/2322-W-Cheery-Lynn-Rd-Phoenix-AZ-85015/7517610_zpid/,33.4857,-112.109,2017-07-08,2017-07-08
321332,17869476,"2862 N Greenfield Rd, Phoenix, AZ 85006 ",85006,0.0013378298140029788,219900,https://www.zillow.com/homedetails/2862-N-Greenfield-Rd-Phoenix-AZ-85006/7530738_zpid/,33.4792,-112.03399999999999,2017-02-27,2017-02-27
329167,22718810,"2340 W Mulberry Dr, Phoenix, AZ 85015 ",85015,0.0013362329219361933,210000,https://www.zillow.com/homedetails/2340-W-Mulberry-Dr-Phoenix-AZ-85015/7517577_zpid/,33.4872,-112.11,2017-09-25,2017-09-25
314996,23833971,"1841 W Pima St, Phoenix, AZ 85007 ",85007,0.0013280746155997763,154999,https://www.zillow.com/homedetails/1841-W-Pima-St-Phoenix-AZ-85007/7501195_zpid/,33.4329,-112.09899999999999,2017-11-16,2017-11-16
8972923,23832954,"2018 N 22nd Pl, Phoenix, AZ 85006 ",85006,0.0012834781445375239,220900,https://www.zillow.com/homedetails/2018-N-22nd-Pl-Phoenix-AZ-85006/7531384_zpid/,33.4701,-112.03399999999999,2017-11-15,2017-11-15
317916,23842179,"2028 E Granada Rd, Phoenix, AZ 85006 ",85006,0.0012828990464121071,238000,https://www.zillow.com/homedetails/2028-E-Granada-Rd-Phoenix-AZ-85006/7531712_zpid/,33.4687,-112.038,2017-11-27,2017-11-27
328241,23845148,"2138 W Thomas Rd, Phoenix, AZ 85015 ",85015,0.001269321166857062,225000,https://www.zillow.com/homedetails/2138-W-Thomas-Rd-Phoenix-AZ-85015/7518981_zpid/,33.481,-112.10600000000001,2017-11-30,2017-11-30
306980,23827179,"15 E Tonto St, Phoenix, AZ 85004 ",85004,0.0012191322873805572,130000,https://www.zillow.com/homedetails/15-E-Tonto-St-Phoenix-AZ-85004/7522944_zpid/,33.4379,-112.073,2017-11-11,2017-11-11
319525,23824915,"2238 N 22nd St, Phoenix, AZ 85006 ",85006,0.0011803970736915736,249900,https://www.zillow.com/homedetails/2238-N-22nd-St-Phoenix-AZ-85006/7531630_zpid/,33.4726,-112.035,2017-11-09,2017-11-09
9012359,23832092,"1994 N Iowa St, Chandler, AZ 85225 ",85225,0.001142529356552349,224000,https://www.zillow.com/homedetails/1994-N-Iowa-St-Chandler-AZ-85225/8182689_zpid/,33.3344,-111.85,2017-11-10,2017-11-10
368437,23829034,"3430 E Renee Dr, Phoenix, AZ 85050 ",85050,0.0011422937427569093,249000,https://www.zillow.com/homedetails/3430-E-Renee-Dr-Phoenix-AZ-85050/7993430_zpid/,33.6562,-112.008,2017-11-09,2017-11-09
1075269,23840385,"1803 N Cheri Lynn Dr, Chandler, AZ 85225 ",85225,0.0011180473901204792,234000,https://www.zillow.com/homedetails/1803-N-Cheri-Lynn-Dr-Chandler-AZ-85225/8183501_zpid/,33.3321,-111.853,2017-11-22,2017-11-22
1096718,23832148,"884 W Dublin St, Chandler, AZ 85225 ",85225,0.0011053391060362597,235000,https://www.zillow.com/homedetails/884-W-Dublin-St-Chandler-AZ-85225/8186411_zpid/,33.3188,-111.85799999999999,2017-11-13,2017-11-13
329115,23755232,"2335 W Campus Dr, Phoenix, AZ 85015 ",85015,0.001099848705676974,212800,https://www.zillow.com/homedetails/2335-W-Campus-Dr-Phoenix-AZ-85015/7518987_zpid/,33.484,-112.11,2017-10-17,2017-10-17
8958977,23756263,"2545 E Piute Ave, Phoenix, AZ 85050 ",85050,0.0010934811906586183,159000,https://www.zillow.com/homedetails/2545-E-Piute-Ave-Phoenix-AZ-85050/7994601_zpid/,33.6629,-112.027,2017-10-13,2017-10-13
316133,23843612,"435 N 17th Ave, Phoenix, AZ 85007 ",85007,0.001041111436783946,179000,https://www.zillow.com/homedetails/435-N-17th-Ave-Phoenix-AZ-85007/7521605_zpid/,33.4546,-112.095,2017-11-29,2017-11-29
343418,23811515,"2029 W Wilshire Dr, Phoenix, AZ 85009 ",85009,0.0010313211067097521,215000,https://www.zillow.com/homedetails/2029-W-Wilshire-Dr-Phoenix-AZ-85009/7519525_zpid/,33.476,-112.104,2017-10-28,2017-10-28
534105,23842749,"1902 W Palm Ln, Phoenix, AZ 85009 ",85009,0.0010298901968415733,199500,https://www.zillow.com/homedetails/1902-W-Palm-Ln-Phoenix-AZ-85009/7519867_zpid/,33.4693,-112.1,2017-11-28,2017-11-28
