property_id,transaction_id,address,zipcode,ypred,list,url,lat,long,date_listed,transaction_date
8987246,23839497,"5830 E Calle Mexico, Guadalupe, AZ 85283 ",85283,0.9646336503196006,210000,https://www.zillow.com/homedetails/5830-E-Calle-Mexico-Guadalupe-AZ-85283/8138359_zpid/,33.366,-111.959,2017-11-09,2017-11-09
321622,23811457,"519 N 21st Pl, Phoenix, AZ 85006 ",85006,0.019228816099626712,185000,https://www.zillow.com/homedetails/519-N-21st-Pl-Phoenix-AZ-85006/7528475_zpid/,33.4547,-112.036,2017-10-27,2017-10-27
9024038,23836086,"2233 E Taylor St, Phoenix, AZ 85006 ",85006,0.017299158153405207,179900,https://www.zillow.com/homedetails/2233-E-Taylor-St-Phoenix-AZ-85006/95175644_zpid/,33.4537,-112.03299999999999,2017-11-17,2017-11-17
9024040,23836165,"2215 S 99th Ln, Tolleson, AZ 85353 ",85353,5.049173671175827e-05,227000,https://www.zillow.com/homedetails/2215-S-99th-Ln-Tolleson-AZ-85353/95076703_zpid/,33.4261,-112.273,2017-11-18,2017-11-18
306980,23827179,"15 E Tonto St, Phoenix, AZ 85004 ",85004,1.4331816082682688e-07,130000,https://www.zillow.com/homedetails/15-E-Tonto-St-Phoenix-AZ-85004/7522944_zpid/,33.4379,-112.073,2017-11-11,2017-11-11
10732,23838876,"215 E Mckinley St STE 407, Phoenix, AZ 85004 ",85004,6.720803922221471e-10,245000,https://www.zillow.com/homedetails/215-E-Mckinley-St-STE-407-Phoenix-AZ-85004/81957084_zpid/,33.4563,-112.07,2017-11-09,2017-11-09
307196,23783098,"215 E Mckinley St STE 202, Phoenix, AZ 85004 ",85004,4.9631318070515e-10,225900,https://www.zillow.com/homedetails/215-E-Mckinley-St-STE-202-Phoenix-AZ-85004/81957074_zpid/,33.4563,-112.07,2017-03-16,2017-03-16
645527,23807613,"708 W Emelita Ave, Mesa, AZ 85210 ",85210,3.354499031002886e-10,195000,https://www.zillow.com/homedetails/708-W-Emelita-Ave-Mesa-AZ-85210/7598409_zpid/,33.3985,-111.84700000000001,2017-10-25,2017-10-25
312249,23814876,"1433 S 14th Ave, Phoenix, AZ 85007 ",85007,1.9247606183507547e-10,174900,https://www.zillow.com/homedetails/1433-S-14th-Ave-Phoenix-AZ-85007/7500688_zpid/,33.4338,-112.09,2017-10-29,2017-10-29
639551,23834269,"604 W Kiva Ave, Mesa, AZ 85210 ",85210,1.7256365197028774e-10,240000,https://www.zillow.com/homedetails/604-W-Kiva-Ave-Mesa-AZ-85210/8170162_zpid/,33.3769,-111.84700000000001,2017-11-09,2017-11-09
7515382,22616806,"3843 W Grant St, Phoenix, AZ 85009 ",85009,1.4867537480154825e-10,114900,https://www.zillow.com/homedetails/3843-W-Grant-St-Phoenix-AZ-85009/7506219_zpid/,33.4411,-112.14299999999999,2017-07-13,2017-07-13
639679,23822703,"606 W Laguna Azul Ave, Mesa, AZ 85210 ",85210,1.4660716705737273e-10,234900,https://www.zillow.com/homedetails/606-W-Laguna-Azul-Ave-Mesa-AZ-85210/8170728_zpid/,33.3729,-111.84700000000001,2017-11-08,2017-11-08
557587,23819897,"2638 W Madison St, Phoenix, AZ 85009 ",85009,1.463404857258761e-10,163500,https://www.zillow.com/homedetails/2638-W-Madison-St-Phoenix-AZ-85009/7515114_zpid/,33.4463,-112.117,2017-11-03,2017-11-03
349598,23800467,"18407 N 16th Pl, Phoenix, AZ 85022 ",85022,1.1634122345709423e-10,240000,https://www.zillow.com/homedetails/18407-N-16th-Pl-Phoenix-AZ-85022/8001275_zpid/,33.6534,-112.04700000000001,2017-10-24,2017-10-24
9019399,23759454,"15032 N 26th St, Phoenix, AZ 85032 ",85032,7.573629215139489e-11,240000,https://www.zillow.com/homedetails/15032-N-26th-St-Phoenix-AZ-85032/8013907_zpid/,33.6237,-112.027,2017-10-20,2017-10-20
355855,23833551,"702 E Rose Marie Ln, Phoenix, AZ 85022 ",85022,7.236994383165327e-11,247000,https://www.zillow.com/homedetails/702-E-Rose-Marie-Ln-Phoenix-AZ-85022/49942677_zpid/,33.6527,-112.065,2017-11-14,2017-11-14
8965018,22598974,"3850 E Friess Dr, Phoenix, AZ 85032 ",85032,6.917691645675687e-11,239900,https://www.zillow.com/homedetails/3850-E-Friess-Dr-Phoenix-AZ-85032/8012529_zpid/,33.6141,-111.99600000000001,2017-08-28,2017-08-28
9022157,23837205,"3601 N 12th St, Phoenix, AZ 85014 ",85014,6.832986779840176e-11,149000,https://www.zillow.com/homedetails/3601-N-12th-St-Phoenix-AZ-85014/7534641_zpid/,33.4895,-112.056,2017-11-18,2017-11-18
310982,23836079,"1133 W Cocopah St, Phoenix, AZ 85007 ",85007,6.690365301173365e-11,180000,https://www.zillow.com/homedetails/1133-W-Cocopah-St-Phoenix-AZ-85007/7501414_zpid/,33.4319,-112.088,2017-11-17,2017-11-17
333676,23824355,"1252 E Angela Dr, Phoenix, AZ 85022 ",85022,6.243711195461474e-11,248000,https://www.zillow.com/homedetails/1252-E-Angela-Dr-Phoenix-AZ-85022/8003139_zpid/,33.6459,-112.055,2017-11-09,2017-11-09
310725,23757967,"1109 W Sherman St, Phoenix, AZ 85007 ",85007,5.599463447692657e-11,99000,https://www.zillow.com/homedetails/1109-W-Sherman-St-Phoenix-AZ-85007/7522651_zpid/,33.4395,-112.088,2017-10-20,2017-10-20
9023942,23834986,"3552 E Le Marche Ave, Phoenix, AZ 85032 ",85032,3.035757456763246e-11,205000,https://www.zillow.com/homedetails/3552-E-Le-Marche-Ave-Phoenix-AZ-85032/8007139_zpid/,33.6329,-112.005,2017-11-17,2017-11-17
344412,23649622,"2406 W Tonto St, Phoenix, AZ 85009 ",85009,2.0909542578670996e-11,195000,https://www.zillow.com/homedetails/2406-W-Tonto-St-Phoenix-AZ-85009/7515658_zpid/,33.4388,-112.111,2017-10-12,2017-10-12
393930,23816236,"7113 N 28th Dr, Phoenix, AZ 85051 ",85051,9.116709374736593e-12,219999,https://www.zillow.com/homedetails/7113-N-28th-Dr-Phoenix-AZ-85051/7757296_zpid/,33.541,-112.12,2017-10-31,2017-10-31
308089,23836076,"742 S 1st St, Phoenix, AZ 85004 ",85004,8.876963013056984e-12,135000,https://www.zillow.com/homedetails/742-S-1st-St-Phoenix-AZ-85004/7522903_zpid/,33.4396,-112.073,2017-11-17,2017-11-17
640835,22743106,"622 W Portobello Ave, Mesa, AZ 85210 ",85210,8.465688577691117e-12,240000,https://www.zillow.com/homedetails/622-W-Portobello-Ave-Mesa-AZ-85210/8190949_zpid/,33.3608,-111.84700000000001,2017-10-06,2017-10-06
640201,23837467,"613 W Peralta Ave, Mesa, AZ 85210 ",85210,7.395928168730251e-12,229000,https://www.zillow.com/homedetails/613-W-Peralta-Ave-Mesa-AZ-85210/8190639_zpid/,33.3572,-111.84700000000001,2017-11-20,2017-11-20
214991,23831428,"1339 E Mercer Ln, Phoenix, AZ 85020 ",85020,7.333143365817075e-12,205000,https://www.zillow.com/homedetails/1339-E-Mercer-Ln-Phoenix-AZ-85020/7785505_zpid/,33.585,-112.053,2017-11-14,2017-11-14
8958175,23815287,"2427 N 20th Dr, Phoenix, AZ 85009 ",85009,4.143942927231851e-12,214900,https://www.zillow.com/homedetails/2427-N-20th-Dr-Phoenix-AZ-85009/7519514_zpid/,33.476,-112.103,2017-10-30,2017-10-30
555448,23821996,"2310 W Washington St, Phoenix, AZ 85009 ",85009,3.897674702543903e-12,169900,https://www.zillow.com/homedetails/2310-W-Washington-St-Phoenix-AZ-85009/7515224_zpid/,33.4483,-112.109,2017-11-06,2017-11-06
343418,23811515,"2029 W Wilshire Dr, Phoenix, AZ 85009 ",85009,3.589859338129664e-12,215000,https://www.zillow.com/homedetails/2029-W-Wilshire-Dr-Phoenix-AZ-85009/7519525_zpid/,33.476,-112.104,2017-10-28,2017-10-28
314996,23833971,"1841 W Pima St, Phoenix, AZ 85007 ",85007,3.4555421433160374e-12,154999,https://www.zillow.com/homedetails/1841-W-Pima-St-Phoenix-AZ-85007/7501195_zpid/,33.4329,-112.09899999999999,2017-11-16,2017-11-16
9022158,23837208,"4319 N 11th Pl, Phoenix, AZ 85014 ",85014,3.3791406460963926e-12,219000,https://www.zillow.com/homedetails/4319-N-11th-Pl-Phoenix-AZ-85014/7769612_zpid/,33.499,-112.05799999999999,2017-11-18,2017-11-18
214915,23825402,"1336 E Becker Ln, Phoenix, AZ 85020 ",85020,3.2374946093563445e-12,229000,https://www.zillow.com/homedetails/1336-E-Becker-Ln-Phoenix-AZ-85020/7785603_zpid/,33.5832,-112.053,2017-11-13,2017-11-13
534105,22687097,"1902 W Palm Ln, Phoenix, AZ 85009 ",85009,3.1853380547172857e-12,205000,https://www.zillow.com/homedetails/1902-W-Palm-Ln-Phoenix-AZ-85009/7519867_zpid/,33.4693,-112.1,2017-09-17,2017-09-17
389338,23787313,"3912 W Townley Ave, Phoenix, AZ 85051 ",85051,3.0911660575036766e-12,184900,https://www.zillow.com/homedetails/3912-W-Townley-Ave-Phoenix-AZ-85051/7754475_zpid/,33.5662,-112.14399999999999,2017-03-23,2017-03-23
344420,17868383,"2408 W Mohave St, Phoenix, AZ 85009 ",85009,2.9970896363515493e-12,120000,https://www.zillow.com/homedetails/2408-W-Mohave-St-Phoenix-AZ-85009/94639214_zpid/,33.4316,-112.111,2017-02-16,2017-02-16
7380359,22747336,"3611 W Maricopa St, Phoenix, AZ 85009 ",85009,2.86870213652168e-12,146600,https://www.zillow.com/homedetails/3611-W-Maricopa-St-Phoenix-AZ-85009/7506371_zpid/,33.4383,-112.137,2017-10-10,2017-10-10
388766,22745700,"3835 W Ruth Ave, Phoenix, AZ 85051 ",85051,2.803755696600706e-12,162500,https://www.zillow.com/homedetails/3835-W-Ruth-Ave-Phoenix-AZ-85051/7752429_zpid/,33.5625,-112.14200000000001,2017-10-08,2017-10-08
349796,23814409,"3702 W Tonto St, Phoenix, AZ 85009 ",85009,2.3110578306664392e-12,148800,https://www.zillow.com/homedetails/3702-W-Tonto-St-Phoenix-AZ-85009/7506279_zpid/,33.4394,-112.139,2017-10-29,2017-10-29
9020903,23833912,"14832 N 35th Pl, Phoenix, AZ 85032 ",85032,2.224354413093975e-12,230000,https://www.zillow.com/homedetails/14832-N-35th-Pl-Phoenix-AZ-85032/8014288_zpid/,33.6219,-112.006,2017-11-12,2017-11-12
394545,23835062,"7239 N 41st Dr, Phoenix, AZ 85051 ",85051,2.156226565814008e-12,199900,https://www.zillow.com/homedetails/7239-N-41st-Dr-Phoenix-AZ-85051/7756453_zpid/,33.5436,-112.148,2017-11-17,2017-11-17
380897,23810921,"2920 W Townley Ave, Phoenix, AZ 85051 ",85051,2.106862301081262e-12,155000,https://www.zillow.com/homedetails/2920-W-Townley-Ave-Phoenix-AZ-85051/7750513_zpid/,33.5653,-112.12200000000001,2017-10-27,2017-10-27
8959430,23823810,"4054 W Northview Ave, Phoenix, AZ 85051 ",85051,2.0676583991699012e-12,199500,https://www.zillow.com/homedetails/4054-W-Northview-Ave-Phoenix-AZ-85051/7757834_zpid/,33.5436,-112.147,2017-11-07,2017-11-07
387420,23830067,"3736 W Solar Dr, Phoenix, AZ 85051 ",85051,2.012825293920214e-12,185000,https://www.zillow.com/homedetails/3736-W-Solar-Dr-Phoenix-AZ-85051/7756773_zpid/,33.5402,-112.14,2017-11-13,2017-11-13
1410581,22609614,"7111 N 76th Dr, Glendale, AZ 85303 ",85303,1.991365654095166e-12,179000,https://www.zillow.com/homedetails/7111-N-76th-Dr-Glendale-AZ-85303/7684804_zpid/,33.5398,-112.223,2017-08-30,2017-08-30
391944,23831792,"4131 W Purdue Ave, Phoenix, AZ 85051 ",85051,1.8093501061957413e-12,229888,https://www.zillow.com/homedetails/4131-W-Purdue-Ave-Phoenix-AZ-85051/7746347_zpid/,33.5737,-112.149,2017-11-07,2017-11-07
