property_id,transaction_id,address,zipcode,ypred,list,url,lat,long,date_listed,transaction_date
8967033,23805180,"9409 S Calle Maravilla, Guadalupe, AZ 85283 ",85283,0.6399710013447609,119997,https://www.zillow.com/homedetails/9409-S-Calle-Maravilla-Guadalupe-AZ-85283/8143091_zpid/,33.3614,-111.96600000000001,2017-10-20,2017-10-20
8987246,23839497,"5830 E Calle Mexico, Guadalupe, AZ 85283 ",85283,0.5734697245922539,210000,https://www.zillow.com/homedetails/5830-E-Calle-Mexico-Guadalupe-AZ-85283/8138359_zpid/,33.366,-111.959,2017-11-09,2017-11-09
8980482,23829796,"24 N 29th St, Phoenix, AZ 85034 ",85034,0.009086916728583026,174900,https://www.zillow.com/homedetails/24-N-29th-St-Phoenix-AZ-85034/7544799_zpid/,33.4489,-112.01899999999999,2017-11-13,2017-11-13
9021461,23758479,"2442 E Adams St, Phoenix, AZ 85034 ",85034,0.008113240670275424,175000,https://www.zillow.com/homedetails/2442-E-Adams-St-Phoenix-AZ-85034/7544716_zpid/,33.4495,-112.02799999999999,2017-10-20,2017-10-20
8986493,22488468,"1714 E Madison St, Phoenix, AZ 85034 ",85034,7.26947082033207e-05,190000,https://www.zillow.com/homedetails/1714-E-Madison-St-Phoenix-AZ-85034/7527760_zpid/,33.4464,-112.045,2017-08-07,2017-08-07
9024040,23836165,"2215 S 99th Ln, Tolleson, AZ 85353 ",85353,5.584553159041493e-05,227000,https://www.zillow.com/homedetails/2215-S-99th-Ln-Tolleson-AZ-85353/95076703_zpid/,33.4261,-112.273,2017-11-18,2017-11-18
344412,23649622,"2406 W Tonto St, Phoenix, AZ 85009 ",85009,9.353032919992883e-07,195000,https://www.zillow.com/homedetails/2406-W-Tonto-St-Phoenix-AZ-85009/7515658_zpid/,33.4388,-112.111,2017-10-12,2017-10-12
7380359,22747336,"3611 W Maricopa St, Phoenix, AZ 85009 ",85009,9.05128819652045e-07,146600,https://www.zillow.com/homedetails/3611-W-Maricopa-St-Phoenix-AZ-85009/7506371_zpid/,33.4383,-112.137,2017-10-10,2017-10-10
349796,23814409,"3702 W Tonto St, Phoenix, AZ 85009 ",85009,7.563609719080551e-07,148800,https://www.zillow.com/homedetails/3702-W-Tonto-St-Phoenix-AZ-85009/7506279_zpid/,33.4394,-112.139,2017-10-29,2017-10-29
350177,22541766,"6408 W Cordes Rd, Phoenix, AZ 85043 ",85043,7.307930777571742e-07,169900,https://www.zillow.com/homedetails/6408-W-Cordes-Rd-Phoenix-AZ-85043/49641248_zpid/,33.4216,-112.197,2017-08-21,2017-08-21
