property_id,transaction_id,address,zipcode,ypred,list,url,lat,long,date_listed,transaction_date
8987246,23839497,"5830 E Calle Mexico, Guadalupe, AZ 85283 ",85283,0.6420163465925693,210000,https://www.zillow.com/homedetails/5830-E-Calle-Mexico-Guadalupe-AZ-85283/8138359_zpid/,33.366,-111.959,2017-11-09,2017-11-09
9024040,23836165,"2215 S 99th Ln, Tolleson, AZ 85353 ",85353,0.037965038734020955,227000,https://www.zillow.com/homedetails/2215-S-99th-Ln-Tolleson-AZ-85353/95076703_zpid/,33.4261,-112.273,2017-11-18,2017-11-18
8980482,23829796,"24 N 29th St, Phoenix, AZ 85034 ",85034,0.03389938696869991,174900,https://www.zillow.com/homedetails/24-N-29th-St-Phoenix-AZ-85034/7544799_zpid/,33.4489,-112.01899999999999,2017-11-13,2017-11-13
9021461,23758479,"2442 E Adams St, Phoenix, AZ 85034 ",85034,0.03357004311210755,175000,https://www.zillow.com/homedetails/2442-E-Adams-St-Phoenix-AZ-85034/7544716_zpid/,33.4495,-112.02799999999999,2017-10-20,2017-10-20
447404,23819964,"8310 W Osborn Rd, Phoenix, AZ 85037 ",85037,7.805214197910543e-06,199900,https://www.zillow.com/homedetails/8310-W-Osborn-Rd-Phoenix-AZ-85037/7470028_zpid/,33.4873,-112.238,2017-11-03,2017-11-03
10732,23838876,"215 E Mckinley St STE 407, Phoenix, AZ 85004 ",85004,1.9354836064090088e-07,245000,https://www.zillow.com/homedetails/215-E-Mckinley-St-STE-407-Phoenix-AZ-85004/81957084_zpid/,33.4563,-112.07,2017-11-09,2017-11-09
307196,23783098,"215 E Mckinley St STE 202, Phoenix, AZ 85004 ",85004,1.739613174003262e-08,225900,https://www.zillow.com/homedetails/215-E-Mckinley-St-STE-202-Phoenix-AZ-85004/81957074_zpid/,33.4563,-112.07,2017-03-16,2017-03-16
1665351,23819526,"17415 N Country Club Dr, Sun City, AZ 85373 ",85373,5.390366005457212e-09,235000,https://www.zillow.com/homedetails/17415-N-Country-Club-Dr-Sun-City-AZ-85373/7897399_zpid/,33.6428,-112.26,2017-11-02,2017-11-02
349796,23814409,"3702 W Tonto St, Phoenix, AZ 85009 ",85009,2.7693206911423055e-09,148800,https://www.zillow.com/homedetails/3702-W-Tonto-St-Phoenix-AZ-85009/7506279_zpid/,33.4394,-112.139,2017-10-29,2017-10-29
1666627,23827293,"17817 N Country Club Dr, Sun City, AZ 85373 ",85373,2.695225545606889e-09,234500,https://www.zillow.com/homedetails/17817-N-Country-Club-Dr-Sun-City-AZ-85373/7897836_zpid/,33.6465,-112.262,2017-11-11,2017-11-11
7515382,22616806,"3843 W Grant St, Phoenix, AZ 85009 ",85009,2.243347908185344e-09,114900,https://www.zillow.com/homedetails/3843-W-Grant-St-Phoenix-AZ-85009/7506219_zpid/,33.4411,-112.14299999999999,2017-07-13,2017-07-13
7380359,22747336,"3611 W Maricopa St, Phoenix, AZ 85009 ",85009,2.062456037500502e-09,146600,https://www.zillow.com/homedetails/3611-W-Maricopa-St-Phoenix-AZ-85009/7506371_zpid/,33.4383,-112.137,2017-10-10,2017-10-10
557587,23842119,"2638 W Madison St, Phoenix, AZ 85009 ",85009,1.6561585471307046e-09,162900,https://www.zillow.com/homedetails/2638-W-Madison-St-Phoenix-AZ-85009/7515114_zpid/,33.4463,-112.117,2017-11-27,2017-11-27
344412,23649622,"2406 W Tonto St, Phoenix, AZ 85009 ",85009,1.6136544799561007e-09,195000,https://www.zillow.com/homedetails/2406-W-Tonto-St-Phoenix-AZ-85009/7515658_zpid/,33.4388,-112.111,2017-10-12,2017-10-12
9024038,23836086,"2233 E Taylor St, Phoenix, AZ 85006 ",85006,1.573616951929775e-09,179900,https://www.zillow.com/homedetails/2233-E-Taylor-St-Phoenix-AZ-85006/95175644_zpid/,33.4537,-112.03299999999999,2017-11-17,2017-11-17
321622,23811457,"519 N 21st Pl, Phoenix, AZ 85006 ",85006,9.731214491925144e-10,185000,https://www.zillow.com/homedetails/519-N-21st-Pl-Phoenix-AZ-85006/7528475_zpid/,33.4547,-112.036,2017-10-27,2017-10-27
1466647,23827283,"17474 N 92nd Gln, Peoria, AZ 85382 ",85382,4.678249102932696e-10,239900,https://www.zillow.com/homedetails/17474-N-92nd-Gln-Peoria-AZ-85382/95181812_zpid/,33.6427,-112.259,2017-11-07,2017-11-07
9019709,23816778,"2325 W Adams St, Phoenix, AZ 85009 ",85009,4.540185479925761e-10,150000,https://www.zillow.com/homedetails/2325-W-Adams-St-Phoenix-AZ-85009/7515215_zpid/,33.4489,-112.11,2017-11-01,2017-11-01
344279,23649625,"2322 W Papago St, Phoenix, AZ 85009 ",85009,3.764838523383715e-10,125000,https://www.zillow.com/homedetails/2322-W-Papago-St-Phoenix-AZ-85009/81972695_zpid/,33.4343,-112.11,2017-10-14,2017-10-14
534651,23837198,"1931 W Ashland Ave, Phoenix, AZ 85009 ",85009,3.3954375506341774e-10,239900,https://www.zillow.com/homedetails/1931-W-Ashland-Ave-Phoenix-AZ-85009/7519553_zpid/,33.4752,-112.101,2017-11-17,2017-11-17
534258,22520633,"1910 W Palm Ln, Phoenix, AZ 85009 ",85009,3.051264039346031e-10,174995,https://www.zillow.com/homedetails/1910-W-Palm-Ln-Phoenix-AZ-85009/7519871_zpid/,33.4695,-112.101,2017-08-18,2017-08-18
342822,22678663,"1925 W Holly St, Phoenix, AZ 85009 ",85009,2.709718813473128e-10,160000,https://www.zillow.com/homedetails/1925-W-Holly-St-Phoenix-AZ-85009/7519786_zpid/,33.4699,-112.102,2017-09-15,2017-09-15
7437201,23841799,"2038 W Alvarado Rd, Phoenix, AZ 85009 ",85009,1.3635639832039397e-10,235000,https://www.zillow.com/homedetails/2038-W-Alvarado-Rd-Phoenix-AZ-85009/7519729_zpid/,33.4727,-112.104,2017-11-26,2017-11-26
344420,17868383,"2408 W Mohave St, Phoenix, AZ 85009 ",85009,1.0307960858471432e-10,120000,https://www.zillow.com/homedetails/2408-W-Mohave-St-Phoenix-AZ-85009/94639214_zpid/,33.4316,-112.111,2017-02-16,2017-02-16
7405341,13303918,"3626 N 37th St, Phoenix, AZ 85018 ",85018,5.517319870046549e-11,119000,https://www.zillow.com/homedetails/3626-N-37th-St-Phoenix-AZ-85018/2104158165_zpid/,33.4905,-112.00200000000001,2017-01-31,2017-01-31
1866845,23763851,"1825 W Ray Rd, Chandler, AZ 85224 ",85224,2.018460268092955e-11,179000,http://www.zillow.com/homedetails/1825-W-Ray-Rd-Chandler-AZ-85224/2109892120_zpid/,33.318000000000005,-111.87299999999999,2017-01-27,2017-01-27
9023166,23824457,"1842 E Willetta St, Phoenix, AZ 85006 ",85006,1.821951895990601e-11,179900,https://www.zillow.com/homedetails/1842-E-Willetta-St-Phoenix-AZ-85006/7528771_zpid/,33.4637,-112.042,2017-11-09,2017-11-09
320123,23827479,"2325 N Mitchell St, Phoenix, AZ 85006 ",85006,7.316284307665324e-12,235000,https://www.zillow.com/homedetails/2325-N-Mitchell-St-Phoenix-AZ-85006/7533644_zpid/,33.4739,-112.057,2017-11-13,2017-11-13
343418,23811515,"2029 W Wilshire Dr, Phoenix, AZ 85009 ",85009,7.262073264906616e-12,215000,https://www.zillow.com/homedetails/2029-W-Wilshire-Dr-Phoenix-AZ-85009/7519525_zpid/,33.476,-112.104,2017-10-28,2017-10-28
