property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
8972280,22484786,"7825 E Willetta St, Mesa, AZ 85207 ",85207,0.9473698735237122,350000,https://www.zillow.com/homedetails/7825-E-Willetta-St-Mesa-AZ-85207/8081361_zpid/,,
5131240,22537922,"8409 W Surrey Ave, Peoria, AZ 85381 ",85381,0.9457132816314697,260000,https://www.zillow.com/homedetails/8409-W-Surrey-Ave-Peoria-AZ-85381/7914259_zpid/,,
233584,22493444,"14820 S 42nd St, Phoenix, AZ 85044 ",85044,0.9406002759933472,314900,https://www.zillow.com/homedetails/14820-S-42nd-St-Phoenix-AZ-85044/8260045_zpid/,33.312,-111.991
8985291,22489873,"941 E Gary Dr, Chandler, AZ 85225 ",85225,0.9348637461662292,305000,https://www.zillow.com/homedetails/941-E-Gary-Dr-Chandler-AZ-85225/8281848_zpid/,33.3216,-111.82600000000001
8991905,22523250,"1394 E Tyson St, Chandler, AZ 85225 ",85225,0.9326905012130737,294990,https://www.zillow.com/homedetails/1394-E-Tyson-St-Chandler-AZ-85225/8282280_zpid/,,
966325,22561326,"4827 W Mercury Way, Chandler, AZ 85226 ",85226,0.9306603074073792,260000,https://www.zillow.com/homedetails/4827-W-Mercury-Way-Chandler-AZ-85226/8166757_zpid/,,
44762,22515463,"15009 S 27th Way, Phoenix, AZ 85048 ",85048,0.9297029376029968,250000,https://www.zillow.com/homedetails/15009-S-27th-Way-Phoenix-AZ-85048/8160614_zpid/,33.3106,-112.023
8985368,22582104,"26232 S Lemon Ave, Queen Creek, AZ 85142 ",85142,0.9229806065559387,293000,https://www.zillow.com/homedetails/26232-S-Lemon-Ave-Queen-Creek-AZ-85142/8246463_zpid/,33.2089,-111.695
8996451,22564356,"309 E Leland St, Mesa, AZ 85201 ",85201,0.9224398732185364,350000,https://www.zillow.com/homedetails/309-E-Leland-St-Mesa-AZ-85201/52424541_zpid/,,
1073580,22489644,"1649 E Rock Creek Cir, Chandler, AZ 85225 ",85225,0.9186140298843384,320000,https://www.zillow.com/homedetails/1649-E-Rock-Creek-Cir-Chandler-AZ-85225/8222418_zpid/,,
8951191,22419958,"1035 E Grandview St, Mesa, AZ 85203 ",85203,0.9179732203483582,234900,https://www.zillow.com/homedetails/1035-E-Grandview-St-Mesa-AZ-85203/7616589_zpid/,,
968508,22489818,"5152 W Fairview St, Chandler, AZ 85226 ",85226,0.9173821210861206,262900,https://www.zillow.com/homedetails/5152-W-Fairview-St-Chandler-AZ-85226/8263137_zpid/,,
1427461,22385279,"4108 W Mariposa Grande, Glendale, AZ 85310 ",85310,0.9152395725250244,279900,https://www.zillow.com/homedetails/4108-W-Mariposa-Grande-Glendale-AZ-85310/7930042_zpid/,33.7035,-112.149
1470871,22499541,"8875 W Willowbrook Dr, Peoria, AZ 85382 ",85382,0.913722038269043,219900,https://www.zillow.com/homedetails/8875-W-Willowbrook-Dr-Peoria-AZ-85382/67084751_zpid/,,
1192737,22502382,"662 N Sunway Dr, Gilbert, AZ 85233 ",85233,0.9106252789497375,310000,https://www.zillow.com/homedetails/662-N-Sunway-Dr-Gilbert-AZ-85233/8175450_zpid/,33.3617,-111.82600000000001
