property_id,transaction_id,address,zipcode,any_sell,good_sell,bayesian,list,url,lat,long,date_listed,transaction_date
43395,23752723,"7911 W Hilton Ave, Phoenix, AZ 85043 ",85043,0.8628117442131042,0.9178407311439514,0.7919237621481435,232000,https://www.zillow.com/homedetails/7911-W-Hilton-Ave-Phoenix-AZ-85043/50893343_zpid/,33.4289,-112.23,6497,2017-10-15
43124,23755414,"7301 W Payson Rd, Phoenix, AZ 85043 ",85043,0.8620289385318756,0.9181557655334472,0.7914768399697192,195000,https://www.zillow.com/homedetails/7301-W-Payson-Rd-Phoenix-AZ-85043/60975135_zpid/,33.4225,-112.21700000000001,6500,2017-10-18
9024040,23847794,"2215 S 99th Ln, Tolleson, AZ 85353 ",85353,0.8453781306743622,0.9306998312473297,0.786793283558812,224000,https://www.zillow.com/homedetails/2215-S-99th-Ln-Tolleson-AZ-85353/95076703_zpid/,33.4261,-112.273,6547,2017-12-04
243287,22690475,"3218 W Angela Dr, Phoenix, AZ 85053 ",85053,0.8651904582977294,0.8896268129348754,0.7696966299970733,209000,https://www.zillow.com/homedetails/3218-W-Angela-Dr-Phoenix-AZ-85053/7942085_zpid/,33.6461,-112.12899999999999,6470,2017-09-18
5088735,23778838,"1314 W Cortez Ct, Chandler, AZ 85224 ",85224,0.8365198373794556,0.9199585735797882,0.7695635963668003,239900,https://www.zillow.com/homedetails/1314-W-Cortez-Ct-Chandler-AZ-85224/8172443_zpid/,33.3557,-111.865,6270,2017-03-02
420568,22722083,"5807 W Puget Ave, Glendale, AZ 85302 ",85302,0.8464360654354095,0.9073177099227905,0.767986432486913,200000,https://www.zillow.com/homedetails/5807-W-Puget-Ave-Glendale-AZ-85302/7733279_zpid/,33.5668,-112.185,6477,2017-09-25
359302,23814410,"2021 S 83RD Dr, Tolleson, AZ 85353 ",85353,0.834278005361557,0.917744654417038,0.765654179718278,197900,https://www.zillow.com/homedetails/2021-S-83rd-Dr-Tolleson-AZ-85353/59271300_zpid/,33.4288,-112.23899999999999,6511,2017-10-29
42777,23846103,"7112 W Watkins St, Phoenix, AZ 85043 ",85043,0.8526728928089142,0.8927318632602692,0.7612082603488258,205000,https://www.zillow.com/homedetails/7112-W-Watkins-St-Phoenix-AZ-85043/52424087_zpid/,33.4264,-112.213,6543,2017-11-30
222617,22606562,"1010 W Renee Dr, Phoenix, AZ 85027 ",85027,0.8608192384243012,0.883837354183197,0.760824198118929,245000,https://www.zillow.com/homedetails/1010-W-Renee-Dr-Phoenix-AZ-85027/7971269_zpid/,33.6551,-112.085,6451,2017-08-30
8990467,22512781,"1711 E Harvard Street Phoenix Az, Phoenix, AZ 85006 ",85006,0.8449244439601898,0.8952776730060578,0.756441990054616,100000,https://www.zillow.com/homedetails/1711-E-Harvard-Street-Phoenix-Az-Phoenix-AZ-85006/2093095994_zpid/,33.4742,-112.04700000000001,6437,2017-08-16
261479,23789366,"4757 W Topeka Dr, Glendale, AZ 85308 ",85308,0.8410782873630523,0.8990598261356354,0.7561796988030838,225000,https://www.zillow.com/homedetails/4757-W-Topeka-Dr-Glendale-AZ-85308/7939742_zpid/,33.6603,-112.164,6302,2017-04-03
