property_id,transaction_id,address,zipcode,ypred,list,url
437384,21835167,"12871 W Cambridge Ave, Avondale, AZ 85392 ",85392,0.5219515562057495,175000,https://www.zillow.com/homedetails/12871-W-Cambridge-Ave-Avondale-AZ-85392/8305532_zpid/
1485090,22027283,"20051 N Coyote Lakes Pkwy, Surprise, AZ 85378 ",85378,0.5219515562057495,165000,https://www.zillow.com/homedetails/20051-N-Coyote-Lakes-Pkwy-Surprise-AZ-85378/8318853_zpid/
926897,21973945,"23769 W Tonto St, Buckeye, AZ 85326 ",85326,0.5219515562057495,170000,https://www.zillow.com/homedetails/23769-W-Tonto-St-Buckeye-AZ-85326/61631071_zpid/
927870,21974002,"23870 W Twilight Trl, Buckeye, AZ 85326 ",85326,0.5219515562057495,174000,https://www.zillow.com/homedetails/23870-W-Twilight-Trl-Buckeye-AZ-85326/61631270_zpid/
928709,21974127,"24005 W Chambers St, Buckeye, AZ 85326 ",85326,0.5219515562057495,166000,https://www.zillow.com/homedetails/24005-W-Chambers-St-Buckeye-AZ-85326/82827236_zpid/
200978,21876846,"6913 S 7th Ln, Phoenix, AZ 85041 ",85041,0.5219515562057495,159500,https://www.zillow.com/homedetails/6913-S-7th-Ln-Phoenix-AZ-85041/82823420_zpid/
931363,21974785,"25047 W Dove Trl, Buckeye, AZ 85326 ",85326,0.5219515562057495,165000,https://www.zillow.com/homedetails/25047-W-Dove-Trl-Buckeye-AZ-85326/67779597_zpid/
936157,21975375,"25802 W Winslow Ave, Buckeye, AZ 85326 ",85326,0.5219515562057495,148900,https://www.zillow.com/homedetails/25802-W-Winslow-Ave-Buckeye-AZ-85326/67797307_zpid/
936204,21975391,"25805 W Elizabeth Ave, Buckeye, AZ 85326 ",85326,0.5219515562057495,162000,https://www.zillow.com/homedetails/25805-W-Elizabeth-Ave-Buckeye-AZ-85326/81993561_zpid/
936721,21975430,"25840 W Dunlap Rd, Buckeye, AZ 85326 ",85326,0.5219515562057495,172000,https://www.zillow.com/homedetails/25840-W-Dunlap-Rd-Buckeye-AZ-85326/67787186_zpid/
1286213,21982216,"4282 E Jasper Dr, Gilbert, AZ 85296 ",85296,0.5219515562057495,176900,https://www.zillow.com/homedetails/4282-E-Jasper-Dr-Gilbert-AZ-85296/63179341_zpid/
1492957,21994968,"17523 W Ventura St, Surprise, AZ 85388 ",85388,0.5219515562057495,175000,https://www.zillow.com/homedetails/17523-W-Ventura-St-Surprise-AZ-85388/60995928_zpid/
447597,22030642,"3616 N 106th Dr, Avondale, AZ 85392 ",85392,0.5219515562057495,169000,https://www.zillow.com/homedetails/3616-N-106th-Dr-Avondale-AZ-85392/7471478_zpid/
501465,21816475,"7809 W Palm Ln, Phoenix, AZ 85035 ",85035,0.5219515562057495,169995,https://www.zillow.com/homedetails/7809-W-Palm-Ln-Phoenix-AZ-85035/95179225_zpid/
346383,22036470,"5443 W Jones Ave, Phoenix, AZ 85043 ",85043,0.5219515562057495,174400,https://www.zillow.com/homedetails/5443-W-Jones-Ave-Phoenix-AZ-85043/88061788_zpid/
8962362,21907101,"3191 S 162nd Ave, Goodyear, AZ 85338 ",85338,0.5219515562057495,175000,https://www.zillow.com/homedetails/3191-S-162nd-Ave-Goodyear-AZ-85338/55282122_zpid/
42214,22039367,"6610 W Mohave St, Phoenix, AZ 85043 ",85043,0.5219515562057495,165000,https://www.zillow.com/homedetails/6610-W-Mohave-St-Phoenix-AZ-85043/54893943_zpid/
42355,22039487,"6630 W Taylor St, Phoenix, AZ 85043 ",85043,0.5219515562057495,169900,https://www.zillow.com/homedetails/6630-W-Taylor-St-Phoenix-AZ-85043/67788398_zpid/
33663,22054687,"1512 E Chipman Rd, Phoenix, AZ 85040 ",85040,0.5219515562057495,159000,https://www.zillow.com/homedetails/1512-E-Chipman-Rd-Phoenix-AZ-85040/61217956_zpid/
