property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
5218084,22102301,"10417 E Sebring Ave, Mesa, AZ 85212 ",85212,0.5635817050933838,324900,https://www.zillow.com/homedetails/10417-E-Sebring-Ave-Mesa-AZ-85212/125119313_zpid/,33.3327,-111.59899999999999
581640,22192840,"10721 E Vivid Ave, Mesa, AZ 85212 ",85212,0.5623321533203125,354900,https://www.zillow.com/homedetails/10721-E-Vivid-Ave-Mesa-AZ-85212/121424361_zpid/,33.3256,-111.602
8894104,22218627,"10430 E Nido Ave, Mesa, AZ 85209 ",85209,0.5601846575737,329900,https://www.zillow.com/homedetails/10430-E-Nido-Ave-Mesa-AZ-85209/124427350_zpid/,,
1022711,21813236,"1432 E Mead Dr, Chandler, AZ 85249 ",85249,0.5598238706588745,400000,https://www.zillow.com/homedetails/1432-E-Mead-Dr-Chandler-AZ-85249/8212876_zpid/,,
1024299,22068987,"1640 E Yellowstone Pl, Chandler, AZ 85249 ",85249,0.5598238706588745,392000,https://www.zillow.com/homedetails/1640-E-Yellowstone-Pl-Chandler-AZ-85249/60987249_zpid/,,
1051251,22130022,"763 E Lynx Pl, Chandler, AZ 85249 ",85249,0.5598238706588745,385000,https://www.zillow.com/homedetails/763-E-Lynx-Pl-Chandler-AZ-85249/60986025_zpid/,,
1050614,21831904,"709 E Prescott Dr, Chandler, AZ 85249 ",85249,0.5598238706588745,399000,https://www.zillow.com/homedetails/709-E-Prescott-Dr-Chandler-AZ-85249/60986104_zpid/,,
1009141,21986611,"564 W Thompson Pl, Chandler, AZ 85286 ",85286,0.5584312677383423,374999,https://www.zillow.com/homedetails/564-W-Thompson-Pl-Chandler-AZ-85286/52430982_zpid/,,
8957538,22079654,"30927 N 138th Ave, Peoria, AZ 85383 ",85383,0.5560556054115295,374999,https://www.zillow.com/homedetails/30927-N-138th-Ave-Peoria-AZ-85383/121566180_zpid/,33.7631,-112.359
7460564,22102268,"10229 E Starion Ave, Mesa, AZ 85212 ",85212,0.5555495619773865,278990,https://www.zillow.com/homedetails/10229-E-Starion-Ave-Mesa-AZ-85212/121423476_zpid/,33.3258,-111.61399999999999
7429809,20720562,"13128 W Calle De Baca, Peoria, AZ 85383 ",85383,0.5555192828178406,385000,https://www.zillow.com/homedetails/13128-W-Calle-De-Baca-Peoria-AZ-85383/113978015_zpid/,33.7708,-112.34200000000001
1049847,22039965,"692 E Torrey Pines Pl, Chandler, AZ 85249 ",85249,0.5550068616867065,399900,https://www.zillow.com/homedetails/692-E-Torrey-Pines-Pl-Chandler-AZ-85249/60986439_zpid/,,
8959480,21975350,"25811 W Watkins St, Buckeye, AZ 85326 ",85326,0.5543913245201111,234900,https://www.zillow.com/homedetails/25811-W-Watkins-St-Buckeye-AZ-85326/2093856636_zpid/,33.4246,-112.60600000000001
990686,21968400,"1489 E Iris Dr, Chandler, AZ 85286 ",85286,0.5541985034942627,360000,https://www.zillow.com/homedetails/1489-E-Iris-Dr-Chandler-AZ-85286/60049671_zpid/,,
8959467,22239251,"20566 W Valley View Dr, Buckeye, AZ 85396 ",85396,0.5540848970413208,326990,https://www.zillow.com/homedetails/20566-W-Valley-View-Dr-Buckeye-AZ-85396/125123497_zpid/,33.3657,-112.605
7471728,21901687,"2623 S 172nd Dr, Goodyear, AZ 85338 ",85338,0.5530573129653931,259000,https://www.zillow.com/homedetails/2623-S-172nd-Dr-Goodyear-AZ-85338/95150127_zpid/,33.423,-112.43
583135,22106123,"10946 E Sorpresa Ave, Mesa, AZ 85212 ",85212,0.5528450012207031,366000,https://www.zillow.com/homedetails/10946-E-Sorpresa-Ave-Mesa-AZ-85212/81992029_zpid/,33.3258,-111.598
7478654,21975344,"25780 W Watkins St, Buckeye, AZ 85326 ",85326,0.5514439940452576,204898,https://www.zillow.com/homedetails/25780-W-Watkins-St-Buckeye-AZ-85326/2094788129_zpid/,33.4245,-112.60600000000001
1852740,21254438,"4003 W Kirkland Ave, Queen Creek, AZ 85142 ",85142,0.5511654019355774,239500,http://www.zillow.com/homedetails/4003-W-Kirkland-Ave-Queen-Creek-AZ-85142/124170942_zpid/,33.181999999999995,-111.609
8945264,22080673,"9517 E Jadecrest Dr, Sun Lakes, AZ 85248 ",85248,0.5508787035942078,284000,https://www.zillow.com/homedetails/9517-E-Jadecrest-Dr-Sun-Lakes-AZ-85248/8214019_zpid/,,
8847810,22183198,"849 E Devon Rd, Gilbert, AZ 85296 ",85296,0.5508328676223755,249900,https://www.zillow.com/homedetails/849-E-Devon-Rd-Gilbert-AZ-85296/67766936_zpid/,,
