property_id,transaction_id,address,zipcode,good_sell,list,url,lat,long,date_listed,transaction_date
9030467,23907928,"1105 S 6th Ave, Phoenix, AZ 85003 ",85003,0.9998345673084259,50000,https://www.zillow.com/homedetails/1105-S-6th-Ave-Phoenix-AZ-85003/2091048360_zpid/,33.437,-112.08200000000001,6619,2018-02-14
9034546,23940259,"10960 N 67th Ave LOT 77, Glendale, AZ 85304 ",85304,0.9996019899845123,51500,https://www.zillow.com/homedetails/10960-N-67th-Ave-LOT-77-Glendale-AZ-85304/2123701142_zpid/,33.5847,-112.205,6674,2018-04-10
501169,23933727,"7736 W Bonitos Dr, Phoenix, AZ 85035 ",85035,0.992411345243454,183000,https://www.zillow.com/homedetails/7736-W-Bonitos-Dr-Phoenix-AZ-85035/95177794_zpid/,33.4719,-112.226,6672,2018-04-08
9033248,23941288,"8937 W Hess St, Tolleson, AZ 85353 ",85353,0.9914435148239136,199000,https://www.zillow.com/homedetails/8937-W-Hess-St-Tolleson-AZ-85353/62726927_zpid/,33.428000000000004,-112.25399999999999,6653,2018-03-20
9034391,23938387,"8449 W 61st Dr, Glendale, AZ 85302 ",85302,0.9896551668643951,234587,https://www.zillow.com/homedetails/8449-W-61st-Dr-Glendale-AZ-85302/2090261909_zpid/,33.5225,-112.19200000000001,6669,2018-04-05
394085,23950086,"7130 N 28th Ave, Phoenix, AZ 85051 ",85051,0.9895296096801758,248800,https://www.zillow.com/homedetails/7130-N-28TH-Ave-Phoenix-AZ-85051/7757271_zpid/,33.5406,-112.119,6685,2018-04-21
1853625,23949955,"4907 W Joyce Cir, Glendale, AZ 85308 ",85308,0.989296555519104,249900,https://www.zillow.com/homedetails/4907-W-Joyce-Cir-Glendale-AZ-85308/7949882_zpid/,33.6402,-112.165,6680,2018-04-16
9032615,23929618,"9731 W Brokenstone Dr, Sun City, AZ 85351 ",85351,0.9890020489692688,225000,https://www.zillow.com/homedetails/9731-W-Brokenstone-Dr-Sun-City-AZ-85351/7921987_zpid/,33.6193,-112.26700000000001,6657,2018-03-24
9035153,23944997,"6617 W Weldon Ave, Phoenix, AZ 85033 ",85033,0.9886933267116547,184986,https://www.zillow.com/homedetails/6617-W-Weldon-Ave-Phoenix-AZ-85033/92348192_zpid/,33.4903,-112.20200000000001,6676,2018-04-12
480273,23933007,"2233 N 65TH Dr, Phoenix, AZ 85035 ",85035,0.9883574843406677,175000,https://www.zillow.com/homedetails/2233-N-65TH-Dr-Phoenix-AZ-85035/7490261_zpid/,33.4726,-112.2,6674,2018-04-10
400346,23938056,"10632 N 65TH Ave, Glendale, AZ 85304 ",85304,0.9879685342311859,219900,https://www.zillow.com/homedetails/10632-N-65TH-Ave-Glendale-AZ-85304/67083264_zpid/,33.583,-112.199,6674,2018-04-10
9034654,23940894,"9141 W Kimberly Way, Peoria, AZ 85382 ",85382,0.9878503680229187,249900,https://www.zillow.com/homedetails/9141-W-Kimberly-Way-Peoria-AZ-85382/7896500_zpid/,33.6556,-112.257,6669,2018-04-05
9031610,23948074,"2119 N 77TH Gln, Phoenix, AZ 85035 ",85035,0.9875151813030243,186000,https://www.zillow.com/homedetails/2119-N-77TH-Gln-Phoenix-AZ-85035/95127372_zpid/,33.4711,-112.226,6678,2018-04-14
391066,23946022,"4049 W Townley Ave, Phoenix, AZ 85051 ",85051,0.9874398708343506,239000,https://www.zillow.com/homedetails/4049-W-Townley-Ave-Phoenix-AZ-85051/7754499_zpid/,33.5658,-112.147,6675,2018-04-11
411584,23919818,"5226 W Shaw Butte Dr, Glendale, AZ 85304 ",85304,0.987285852432251,205000,https://www.zillow.com/homedetails/5226-W-Shaw-Butte-Dr-Glendale-AZ-85304/60978707_zpid/,33.596,-112.17200000000001,6655,2018-03-22
410546,23946043,"4828 W Columbine Dr, Glendale, AZ 85304 ",85304,0.9870376288890839,245000,https://www.zillow.com/homedetails/4828-W-Columbine-Dr-Glendale-AZ-85304/7954401_zpid/,33.5989,-112.163,6677,2018-04-13
9031627,23933708,"6517 W Sells Dr, Phoenix, AZ 85033 ",85033,0.9864266514778137,179499,https://www.zillow.com/homedetails/6517-W-Sells-Dr-Phoenix-AZ-85033/7717149_zpid/,33.5011,-112.2,6664,2018-03-31
389690,23937320,"2628 W Wood Dr, Phoenix, AZ 85029 ",85029,0.9856694936752319,249900,https://www.zillow.com/homedetails/2628-W-Wood-Dr-Phoenix-AZ-85029/7738383_zpid/,33.6049,-112.115,6674,2018-04-10
435528,23948075,"2203 N 92ND Dr, Phoenix, AZ 85037 ",85037,0.9855261147022247,225000,https://www.zillow.com/homedetails/2203-N-92ND-Dr-Phoenix-AZ-85037/60974813_zpid/,33.4737,-112.258,6677,2018-04-13
9033769,23933746,"6284 W Wolf St, Phoenix, AZ 85033 ",85033,0.9854050576686859,235500,https://www.zillow.com/homedetails/6284-W-Wolf-St-Phoenix-AZ-85033/7716238_zpid/,33.5047,-112.194,6671,2018-04-07
