property_id,address,ypred,list,url
7401662,"26887 N 101st Ln, Peoria, AZ 85383 ",0.9171403050422668,379900,https://www.zillow.com/homedetails/26887-N-101st-Ln-Peoria-AZ-85383/121860521_zpid/
7402139,"19788 W Grant St, Buckeye, AZ 85326 ",0.9142943620681763,266974,https://www.zillow.com/homedetails/19788-W-Grant-St-Buckeye-AZ-85326/95169564_zpid/
1848073,"14355 W Aster Dr, Surprise, AZ 85379 ",0.9061803817749023,294990,https://www.zillow.com/homedetails/14355-W-Aster-Dr-Surprise-AZ-85379/2099239143_zpid/
7423527,"14409 W Corrine Dr, Surprise, AZ 85379 ",0.9061803817749023,311990,https://www.zillow.com/homedetails/14409-W-Corrine-Dr-Surprise-AZ-85379/2095201848_zpid/
7389680,"9352 W Cashman Dr, Peoria, AZ 85383 ",0.9061803817749023,454995,https://www.zillow.com/homedetails/9352-W-Cashman-Dr-Peoria-AZ-85383/125107970_zpid/
7417261,"600 W Echo Ln, Phoenix, AZ 85021 ",0.9043819904327393,799000,https://www.zillow.com/homedetails/600-W-Echo-Ln-Phoenix-AZ-85021/2095276619_zpid/
7408450,"13177 N 91st Dr, Peoria, AZ 85381 ",0.900983452796936,295426,https://www.zillow.com/homedetails/13177-N-91st-Dr-Peoria-AZ-85381/95080107_zpid/
7409767,"9273 W Wood Dr, Peoria, AZ 85381 ",0.900983452796936,365000,https://www.zillow.com/homedetails/9273-W-Wood-Dr-Peoria-AZ-85381/95081119_zpid/
7409766,"9279 W Wood Dr, Peoria, AZ 85381 ",0.9006717205047607,299000,https://www.zillow.com/homedetails/9279-W-Wood-Dr-Peoria-AZ-85381/95150244_zpid/
7418286,"14270 S 181st Ave, Goodyear, AZ 85338 ",0.8976444602012634,369000,https://www.zillow.com/homedetails/14270-S-181st-Ave-Goodyear-AZ-85338/95175046_zpid/
7418265,"29224 N 122ND Dr, Peoria, AZ 85383 ",0.8945392370223999,255950,https://www.zillow.com/homedetails/29224-N-122ND-Dr-Peoria-AZ-85383/95156147_zpid/
7408921,"20586 W Nelson Pl, Buckeye, AZ 85396 ",0.8942807912826538,274500,https://www.zillow.com/homedetails/20586-W-Nelson-Pl-Buckeye-AZ-85396/123846247_zpid/
7419652,"4450 N 37TH Ave, Phoenix, AZ 85019 ",0.8942807912826538,245000,https://www.zillow.com/homedetails/4450-N-37TH-Ave-Phoenix-AZ-85019/95137035_zpid/
7423884,"20540 W Nelson Pl, Buckeye, AZ 85396 ",0.8942807912826538,272088,https://www.zillow.com/homedetails/20540-W-Nelson-Pl-Buckeye-AZ-85396/125142728_zpid/
7486781,"3814 E Crittenden Ln, Phoenix, AZ 85018 ",0.8936288952827454,766825,https://www.zillow.com/homedetails/3814-E-Crittenden-Ln-Phoenix-AZ-85018/2097400048_zpid/
7480690,"8232 W Mariposa Grande Ln, Peoria, AZ 85383 ",0.892932116985321,499900,https://www.zillow.com/homedetails/8232-W-Mariposa-Grande-Ln-Peoria-AZ-85383/50184777_zpid/
