property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
8995965,22560400,"3036 E Utopia Rd LOT 30, Phoenix, AZ 85050 ",85050,0.9448662996292114,54000,https://www.zillow.com/homedetails/3036-E-Utopia-Rd-LOT-30-Phoenix-AZ-85050/2126700431_zpid/,33.6633,-112.01700000000001
107243,22469783,"34409 N Levi Ct, Queen Creek, AZ 85142 ",85142,0.9426171183586121,190000,https://www.zillow.com/homedetails/34409-N-Levi-Ct-Queen-Creek-AZ-85142/111039502_zpid/,33.1918,-111.585
80921,22581860,"1723 W Dugan Dr, Queen Creek, AZ 85142 ",85142,0.9310751557350159,240000,https://www.zillow.com/homedetails/1723-W-Dugan-Dr-Queen-Creek-AZ-85142/82260262_zpid/,33.2013,-111.585
8992559,22529123,"1745 W Sherman St, Phoenix, AZ 85007 ",85007,0.9295910000801086,54000,https://www.zillow.com/homedetails/1745-W-Sherman-St-Phoenix-AZ-85007/7522547_zpid/,33.44,-112.098
89170,22582009,"2075 W Vineyard Plains Dr, Queen Creek, AZ 85142 ",85142,0.9286543130874634,214000,https://www.zillow.com/homedetails/2075-W-Vineyard-Plains-Dr-Queen-Creek-AZ-85142/67433786_zpid/,33.1865,-111.588
89807,22582038,"2096 W Vineyard Plains Dr, Queen Creek, AZ 85142 ",85142,0.9286543130874634,215000,https://www.zillow.com/homedetails/2096-W-Vineyard-Plains-Dr-Queen-Creek-AZ-85142/67434083_zpid/,33.187,-111.589
97276,22582114,"2490 W Silver Streak Way, Queen Creek, AZ 85142 ",85142,0.927116334438324,230000,https://www.zillow.com/homedetails/2490-W-Silver-Streak-Way-Queen-Creek-AZ-85142/67437002_zpid/,33.1955,-111.59299999999999
107493,22582377,"34634 N Appaloosa Way, Queen Creek, AZ 85142 ",85142,0.9217712879180908,234900,https://www.zillow.com/homedetails/34634-N-Appaloosa-Way-Queen-Creek-AZ-85142/88899895_zpid/,33.1941,-111.588
1038623,22523313,"4122 E Palm Beach Dr, Chandler, AZ 85249 ",85249,0.9180189967155457,395000,https://www.zillow.com/homedetails/4122-E-Palm-Beach-Dr-Chandler-AZ-85249/67777862_zpid/,33.2071,-111.771
1251094,22543292,"104 E Elgin St, Gilbert, AZ 85295 ",85295,0.9180189967155457,375500,https://www.zillow.com/homedetails/104-E-Elgin-St-Gilbert-AZ-85295/52433618_zpid/,33.2982,-111.788
84945,22581933,"1916 W Quick Draw Way, Queen Creek, AZ 85142 ",85142,0.9170891642570496,255000,https://www.zillow.com/homedetails/1916-W-Quick-Draw-Way-Queen-Creek-AZ-85142/71698108_zpid/,33.1962,-111.587
976388,22494097,"760 S Stanley Pl, Chandler, AZ 85226 ",85226,0.9139989018440247,340000,https://www.zillow.com/homedetails/760-S-Stanley-Pl-Chandler-AZ-85226/8265709_zpid/,,
667831,22538284,"8859 E Oro Ave, Mesa, AZ 85212 ",85212,0.9137994647026062,235000,https://www.zillow.com/homedetails/8859-E-Oro-Ave-Mesa-AZ-85212/60344515_zpid/,33.3611,-111.64299999999999
201546,22527450,"718 W Beth Dr, Phoenix, AZ 85041 ",85041,0.9136894941329956,260000,https://www.zillow.com/homedetails/718-W-Beth-Dr-Phoenix-AZ-85041/59265952_zpid/,33.3647,-112.084
1480437,22495040,"15833 N 165th Ln, Surprise, AZ 85388 ",85388,0.9135942459106445,214900,https://www.zillow.com/homedetails/15833-N-165th-Ln-Surprise-AZ-85388/59252654_zpid/,33.6283,-112.415
1045260,22577584,"6096 S Wilson Dr, Chandler, AZ 85249 ",85249,0.9130538105964661,269000,https://www.zillow.com/homedetails/6096-S-Wilson-Dr-Chandler-AZ-85249/52432263_zpid/,33.2175,-111.794
1480269,22425685,"15742 N 164th Ln, Surprise, AZ 85388 ",85388,0.9122862219810486,254500,https://www.zillow.com/homedetails/15742-N-164th-Ln-Surprise-AZ-85388/59252939_zpid/,33.6278,-112.412
202428,22392937,"806 W Allen St, Phoenix, AZ 85041 ",85041,0.9122067093849182,250000,https://www.zillow.com/homedetails/806-W-Allen-St-Phoenix-AZ-85041/67702990_zpid/,33.3682,-112.084
581893,22430658,"10828 E Ramblewood Cir, Mesa, AZ 85212 ",85212,0.9110897183418274,332000,https://www.zillow.com/homedetails/10828-E-Ramblewood-Cir-Mesa-AZ-85212/92425783_zpid/,33.3446,-111.6
68947,22686687,"3422 S Jacana Ln, Gilbert, AZ 85297 ",85297,0.9102967977523804,260000,https://www.zillow.com/homedetails/3422-S-Jacana-Ln-Gilbert-AZ-85297/95145356_zpid/,33.2887,-111.694
69296,22489309,"3478 S Posse Trl, Gilbert, AZ 85297 ",85297,0.9102967977523804,269000,https://www.zillow.com/homedetails/3478-S-Posse-Trl-Gilbert-AZ-85297/95161475_zpid/,33.2878,-111.689
969889,22682412,"5340 W Morgan Pl, Chandler, AZ 85226 ",85226,0.909672737121582,319990,https://www.zillow.com/homedetails/5340-W-Morgan-Pl-Chandler-AZ-85226/8266468_zpid/,33.3035,-111.934
1009531,22523358,"691 E Woodsman Pl, Chandler, AZ 85286 ",85286,0.9089678525924683,265000,https://www.zillow.com/homedetails/691-E-Woodsman-Pl-Chandler-AZ-85286/59262364_zpid/,33.288000000000004,-111.83200000000001
1480303,22495038,"15808 N 164th Ln, Surprise, AZ 85388 ",85388,0.9085007309913635,238800,https://www.zillow.com/homedetails/15808-N-164th-Ln-Surprise-AZ-85388/59252878_zpid/,33.6281,-112.413
583313,22628951,"10963 E Quarry Cir, Mesa, AZ 85212 ",85212,0.9082706570625305,370000,https://www.zillow.com/homedetails/10963-E-Quarry-Cir-Mesa-AZ-85212/94882763_zpid/,33.3488,-111.59700000000001
1080640,22539486,"2451 E Fairview St, Chandler, AZ 85225 ",85225,0.9081780314445496,310000,https://www.zillow.com/homedetails/2451-E-Fairview-St-Chandler-AZ-85225/50195691_zpid/,,
1080864,22489707,"2490 E Whitten St, Chandler, AZ 85225 ",85225,0.9081780314445496,299900,https://www.zillow.com/homedetails/2490-E-Whitten-St-Chandler-AZ-85225/8224204_zpid/,,
1002374,22436040,"252 E Jade Dr, Chandler, AZ 85286 ",85286,0.9080038666725159,335000,https://www.zillow.com/homedetails/252-E-Jade-Dr-Chandler-AZ-85286/95170041_zpid/,33.2535,-111.838
976595,22682738,"808 N Gregory Pl, Chandler, AZ 85226 ",85226,0.9070336222648621,339900,https://www.zillow.com/homedetails/808-N-Gregory-Pl-Chandler-AZ-85226/8157917_zpid/,33.317,-111.955
584302,22564325,"11103 E Roselle Ave, Mesa, AZ 85212 ",85212,0.9066756963729858,379900,https://www.zillow.com/homedetails/11103-E-Roselle-Ave-Mesa-AZ-85212/92425779_zpid/,33.3393,-111.595
8979568,22519545,"15243 W Boca Raton Rd, Surprise, AZ 85379 ",85379,0.9055737853050232,267850,https://www.zillow.com/homedetails/15243-W-Boca-Raton-Rd-Surprise-AZ-85379/67784530_zpid/,33.6103,-112.389
92451,22597962,"21498 E Via Del Palo, Queen Creek, AZ 85142 ",85142,0.9054861068725586,254490,https://www.zillow.com/homedetails/21498-E-Via-Del-Palo-Queen-Creek-AZ-85142/60991313_zpid/,33.2408,-111.62100000000001
96511,22582088,"2351 W Silver Streak Way, San Tan Valley, AZ 85142 ",85142,0.9049728512763977,200000,https://www.zillow.com/homedetails/2351-W-Silver-Streak-Way-San-Tan-Valley-AZ-85142/2119152356_zpid/,33.1952,-111.59100000000001
