property_id,transaction_id,address,ypred,list,url
8959376,21816233,"17383 W Jackson St, Goodyear, AZ 85338 ",0.7598350644111633,289900,https://www.zillow.com/homedetails/17383-W-Jackson-St-Goodyear-AZ-85338/71624671_zpid/
8959372,21816212,"1561 S 174th Ln, Goodyear, AZ 85338 ",0.7598350644111633,282500,https://www.zillow.com/homedetails/1561-S-174th-Ln-Goodyear-AZ-85338/55287126_zpid/
864834,21821287,"12038 W Yuma St, Avondale, AZ 85323 ",0.7551482319831848,170000,https://www.zillow.com/homedetails/12038-W-Yuma-St-Avondale-AZ-85323/55282905_zpid/
7487499,21810395,"12021 W Overlin Ln, Avondale, AZ 85323 ",0.7522611618041992,329924,https://www.zillow.com/homedetails/12021-W-Overlin-Ln-Avondale-AZ-85323/95121887_zpid/
8947232,21959737,"7127 W Irwin Ave, Laveen, AZ 85339 ",0.7507250905036926,289900,https://www.zillow.com/homedetails/7127-W-Irwin-Ave-Laveen-AZ-85339/82823277_zpid/
8950733,21960038,"7306 S 72nd Ln, Laveen, AZ 85339 ",0.7507250905036926,274999,https://www.zillow.com/homedetails/7306-S-72nd-Ln-Laveen-AZ-85339/67800150_zpid/
7495347,21959590,"7028 W Shumway Farm Rd, Laveen, AZ 85339 ",0.7507250905036926,255000,https://www.zillow.com/homedetails/7028-W-Shumway-Farm-Rd-Laveen-AZ-85339/81988315_zpid/
7478106,21957894,"4939 W Apollo Rd, Laveen, AZ 85339 ",0.7507250905036926,258900,https://www.zillow.com/homedetails/4939-W-Apollo-Rd-Laveen-AZ-85339/67788904_zpid/
8955871,21959396,"6929 W Sophie Ln, Laveen, AZ 85339 ",0.7507250905036926,249800,https://www.zillow.com/homedetails/6929-W-Sophie-Ln-Laveen-AZ-85339/81981174_zpid/
1951766,21898121,"16873 W Monroe St, Goodyear, AZ 85338 ",0.7499125003814697,309900,https://www.zillow.com/homedetails/16873-W-Monroe-St-Goodyear-AZ-85338/95180153_zpid/
8853030,21897584,"16139 W Hualapai St, Goodyear, AZ 85338 ",0.7499125003814697,309900,https://www.zillow.com/homedetails/16139-W-Hualapai-St-Goodyear-AZ-85338/95119016_zpid/
589335,21819831,"11445 E Quade Ave, Mesa, AZ 85212 ",0.7474105358123779,283000,https://www.zillow.com/homedetails/11445-E-Quade-Ave-Mesa-AZ-85212/55103220_zpid/
8962331,21906943,"16178 W Meade Ln, Goodyear, AZ 85338 ",0.7448448538780212,269900,https://www.zillow.com/homedetails/16178-W-Meade-Ln-Goodyear-AZ-85338/63202199_zpid/
5062208,21958814,"6319 W Branham Ln, Laveen, AZ 85339 ",0.7444176077842712,175000,https://www.zillow.com/homedetails/6319-W-Branham-Ln-Laveen-AZ-85339/67792568_zpid/
7385552,21835465,"14266 W Harvard St, Goodyear, AZ 85395 ",0.7421602606773376,285000,https://www.zillow.com/homedetails/14266-W-Harvard-St-Goodyear-AZ-85395/67795702_zpid/
872794,21973507,"2305 S 119th Dr, Avondale, AZ 85323 ",0.7412667870521545,279900,https://www.zillow.com/homedetails/2305-S-119th-Dr-Avondale-AZ-85323/95073975_zpid/
1478441,19979559,"15410 N 170th Ln, Surprise, AZ 85388 ",0.7409497499465942,267000,https://www.zillow.com/homedetails/15410-N-170th-Ln-Surprise-AZ-85388/67761099_zpid/
