property_id,transaction_id,address,zipcode,ypred,list,url,lat,long,date_listed,transaction_date
526828,22737450,"9418 W Sheridan St, Phoenix, AZ 85037 ",85037,0.7458587884902954,214500,https://www.zillow.com/homedetails/9418-W-Sheridan-St-Phoenix-AZ-85037/67773035_zpid/,33.475,-112.262,2017-09-28,2017-09-28
527635,22717844,"9459 W Virginia Ave, Phoenix, AZ 85037 ",85037,0.73653244972229,200000,https://www.zillow.com/homedetails/9459-W-Virginia-Ave-Phoenix-AZ-85037/62727169_zpid/,33.4764,-112.26299999999999,2017-09-20,2017-09-20
9015638,22704145,"8444 W Lewis Ave, Phoenix, AZ 85037 ",85037,0.7344185709953308,176900,https://www.zillow.com/homedetails/8444-W-Lewis-Ave-Phoenix-AZ-85037/82823102_zpid/,33.4743,-112.241,2017-09-21,2017-09-21
520341,22734448,"8921 W Edgemont Ave, Phoenix, AZ 85037 ",85037,0.7257994413375854,199000,https://www.zillow.com/homedetails/8921-W-Edgemont-Ave-Phoenix-AZ-85037/7487901_zpid/,33.4783,-112.25200000000001,2017-10-02,2017-10-02
435581,22732846,"2207 N 87th Dr, Phoenix, AZ 85037 ",85037,0.694159984588623,184900,https://www.zillow.com/homedetails/2207-N-87th-Dr-Phoenix-AZ-85037/7487726_zpid/,33.4706,-112.24700000000001,2017-09-30,2017-09-30
448988,22734457,"8504 W College Dr, Phoenix, AZ 85037 ",85037,0.6909635066986084,190000,https://www.zillow.com/homedetails/8504-W-College-Dr-Phoenix-AZ-85037/7483600_zpid/,33.5084,-112.243,2017-10-03,2017-10-03
444887,22730839,"4607 N 92nd Ln, Phoenix, AZ 85037 ",85037,0.6772410273551941,214900,https://www.zillow.com/homedetails/4607-N-92nd-Ln-Phoenix-AZ-85037/7466411_zpid/,33.5044,-112.259,2017-09-28,2017-09-28
448390,23757850,"8403 W Lewis Ave, Phoenix, AZ 85037 ",85037,0.6718237400054932,160000,https://www.zillow.com/homedetails/8403-W-Lewis-Ave-Phoenix-AZ-85037/81985441_zpid/,33.4738,-112.24,2017-10-19,2017-10-19
1090459,23810641,"631 W Caroline Ln, Chandler, AZ 85225 ",85225,0.657470703125,230000,https://www.zillow.com/homedetails/631-W-Caroline-Ln-Chandler-AZ-85225/8183658_zpid/,33.3304,-111.851,2017-10-27,2017-10-27
450214,22642480,"8705 W Roanoke Ave, Phoenix, AZ 85037 ",85037,0.645190417766571,210000,https://www.zillow.com/homedetails/8705-W-Roanoke-Ave-Phoenix-AZ-85037/7473636_zpid/,33.4784,-112.24700000000001,2017-09-08,2017-09-08
441965,22659382,"4022 N 88th Ln, Phoenix, AZ 85037 ",85037,0.6438858509063721,165000,https://www.zillow.com/homedetails/4022-N-88th-Ln-Phoenix-AZ-85037/7470881_zpid/,33.4932,-112.25,2017-09-09,2017-09-09
448906,22738625,"8455 W Devonshire Ave, Phoenix, AZ 85037 ",85037,0.6432902812957764,169900,https://www.zillow.com/homedetails/8455-W-Devonshire-Ave-Phoenix-AZ-85037/7466636_zpid/,33.4958,-112.242,2017-09-29,2017-09-29
22933,22734467,"8739 W Fairmount Ave, Phoenix, AZ 85037 ",85037,0.6413412094116211,170000,https://www.zillow.com/homedetails/8739-W-Fairmount-Ave-Phoenix-AZ-85037/7471067_zpid/,33.492,-112.24799999999999,2017-10-03,2017-10-03
9021795,23805990,"747 W Rosal Pl, Chandler, AZ 85225 ",85225,0.6354867815971375,249900,https://www.zillow.com/homedetails/747-W-Rosal-Pl-Chandler-AZ-85225/8177685_zpid/,33.3412,-111.855,2017-10-25,2017-10-25
8982670,23753363,"1934 N Iowa St, Chandler, AZ 85225 ",85225,0.6321499943733215,215500,https://www.zillow.com/homedetails/1934-N-Iowa-St-Chandler-AZ-85225/8182675_zpid/,33.3331,-111.85,2017-10-13,2017-10-13
446458,23816288,"4811 N 84th Ln, Phoenix, AZ 85037 ",85037,0.6319278478622437,155000,https://www.zillow.com/homedetails/4811-N-84th-Ln-Phoenix-AZ-85037/7481137_zpid/,33.5075,-112.242,2017-10-31,2017-10-31
1075269,23796771,"1803 N Cheri Lynn Dr, Chandler, AZ 85225 ",85225,0.6314101219177246,239900,https://www.zillow.com/homedetails/1803-N-Cheri-Lynn-Dr-Chandler-AZ-85225/8183501_zpid/,33.3321,-111.853,2017-10-19,2017-10-19
448532,23797431,"8415 W Granada Rd, Phoenix, AZ 85037 ",85037,0.6253516674041748,149900,https://www.zillow.com/homedetails/8415-W-Granada-Rd-Phoenix-AZ-85037/7487944_zpid/,33.4684,-112.241,2017-10-24,2017-10-24
449105,23815053,"8515 W College Dr, Phoenix, AZ 85037 ",85037,0.6251157522201538,162850,https://www.zillow.com/homedetails/8515-W-College-Dr-Phoenix-AZ-85037/7483595_zpid/,33.5081,-112.243,2017-10-30,2017-10-30
9012375,23760167,"709 W Mcnair St, Chandler, AZ 85225 ",85225,0.6236385703086853,227000,https://www.zillow.com/homedetails/709-W-Mcnair-St-Chandler-AZ-85225/8198852_zpid/,33.3514,-111.855,2017-10-20,2017-10-20
1859,23650472,"9128 W Alvarado St, Phoenix, AZ 85037 ",85037,0.6039831638336182,214000,https://www.zillow.com/homedetails/9128-W-Alvarado-St-Phoenix-AZ-85037/60047210_zpid/,33.4712,-112.257,2017-10-12,2017-10-12
9020647,23755082,"1935 N Illinois St, Chandler, AZ 85225 ",85225,0.6009686589241028,235000,https://www.zillow.com/homedetails/1935-N-Illinois-St-Chandler-AZ-85225/8182742_zpid/,33.3326,-111.84899999999999,2017-10-17,2017-10-17
9012359,23815787,"1994 N Iowa St, Chandler, AZ 85225 ",85225,0.5932520031929016,229900,https://www.zillow.com/homedetails/1994-N-Iowa-St-Chandler-AZ-85225/8182689_zpid/,33.3344,-111.85,2017-10-31,2017-10-31
527019,22747540,"9424 W Pierson St, Phoenix, AZ 85037 ",85037,0.581307590007782,212000,https://www.zillow.com/homedetails/9424-W-Pierson-St-Phoenix-AZ-85037/52423672_zpid/,33.5071,-112.26299999999999,2017-10-10,2017-10-10
1089830,23797116,"606 W El Prado Rd, Chandler, AZ 85225 ",85225,0.5780258178710938,199000,https://www.zillow.com/homedetails/606-W-El-Prado-Rd-Chandler-AZ-85225/8177626_zpid/,33.3398,-111.851,2017-10-24,2017-10-24
450692,23753402,"8742 W Edgemont Ave, Phoenix, AZ 85037 ",85037,0.5677617788314819,190000,https://www.zillow.com/homedetails/8742-W-Edgemont-Ave-Phoenix-AZ-85037/7473770_zpid/,33.4794,-112.249,2017-10-12,2017-10-12
448364,23512346,"8402 W Fairmount Ave, Phoenix, AZ 85037 ",85037,0.5624870657920837,170000,https://www.zillow.com/homedetails/8402-W-Fairmount-Ave-Phoenix-AZ-85037/7470144_zpid/,33.4902,-112.24,2017-10-10,2017-10-10
524845,23811364,"9132 W Elm St, Phoenix, AZ 85037 ",85037,0.5606594681739807,178000,https://www.zillow.com/homedetails/9132-W-Elm-St-Phoenix-AZ-85037/7466465_zpid/,33.5066,-112.257,2017-10-27,2017-10-27
1705,22706438,"8721 W Campbell Ave, Phoenix, AZ 85037 ",85037,0.5591574907302856,199000,https://www.zillow.com/homedetails/8721-W-Campbell-Ave-Phoenix-AZ-85037/7466961_zpid/,33.5015,-112.24799999999999,2017-09-21,2017-09-21
1096718,23815058,"884 W Dublin St, Chandler, AZ 85225 ",85225,0.5575448274612427,249000,https://www.zillow.com/homedetails/884-W-Dublin-St-Chandler-AZ-85225/8186411_zpid/,33.3188,-111.85799999999999,2017-10-30,2017-10-30
435965,23757849,"2237 N 94th Ave, Phoenix, AZ 85037 ",85037,0.5446552634239197,229999,https://www.zillow.com/homedetails/2237-N-94th-Ave-Phoenix-AZ-85037/67773064_zpid/,33.4752,-112.26100000000001,2017-10-20,2017-10-20
527753,23797429,"9509 W Elm St, Phoenix, AZ 85037 ",85037,0.5413674712181091,205000,https://www.zillow.com/homedetails/9509-W-Elm-St-Phoenix-AZ-85037/55256235_zpid/,33.5056,-112.265,2017-10-24,2017-10-24
527735,23797438,"9507 W Monte Vista Rd, Phoenix, AZ 85037 ",85037,0.5402409434318542,214900,https://www.zillow.com/homedetails/9507-W-Monte-Vista-Rd-Phoenix-AZ-85037/60974973_zpid/,33.4697,-112.265,2017-10-24,2017-10-24
450658,23811362,"8740 W Earll Dr, Phoenix, AZ 85037 ",85037,0.5358688831329346,129999,https://www.zillow.com/homedetails/8740-W-Earll-Dr-Phoenix-AZ-85037/7479995_zpid/,33.4838,-112.249,2017-10-27,2017-10-27
1093584,23758033,"781 W Del Rio St, Chandler, AZ 85225 ",85225,0.5354875326156616,249900,https://www.zillow.com/homedetails/781-W-Del-Rio-St-Chandler-AZ-85225/8186554_zpid/,33.3158,-111.854,2017-10-20,2017-10-20
522482,23809837,"9013 W Virginia Ave, Phoenix, AZ 85037 ",85037,0.5291534662246704,174900,https://www.zillow.com/homedetails/9013-W-Virginia-Ave-Phoenix-AZ-85037/7473884_zpid/,33.4743,-112.25399999999999,2017-10-26,2017-10-26
445437,23817317,"4641 N 84th Ln, Phoenix, AZ 85037 ",85037,0.5281310677528381,195000,https://www.zillow.com/homedetails/4641-N-84th-Ln-Phoenix-AZ-85037/7481201_zpid/,33.5049,-112.241,2017-11-01,2017-11-01
434848,23811348,"2008 N 89th Dr, Phoenix, AZ 85037 ",85037,0.5242752432823181,170000,https://www.zillow.com/homedetails/2008-N-89th-Dr-Phoenix-AZ-85037/7486878_zpid/,33.469,-112.25200000000001,2017-10-27,2017-10-27
