property_id,transaction_id,address,zipcode,any_sell,good_sell,bayesian,list,url,lat,long,date_listed,transaction_date
43841,22301783,"8133 W Pima St, Phoenix, AZ 85043 ",85043,0.8754287898540497,0.8458104610443116,0.7404468283579175,180000,https://www.zillow.com/homedetails/8133-W-Pima-St-Phoenix-AZ-85043/60047272_zpid/,33.4329,-112.236,6401,2017-07-11
8990467,22512781,"1711 E Harvard Street Phoenix Az, Phoenix, AZ 85006 ",85006,0.870626437664032,0.8489660680294037,0.73913230350608,100000,https://www.zillow.com/homedetails/1711-E-Harvard-Street-Phoenix-Az-Phoenix-AZ-85006/2093095994_zpid/,33.4742,-112.04700000000001,6437,2017-08-16
420568,22722083,"5807 W Puget Ave, Glendale, AZ 85302 ",85302,0.8497100293636322,0.8617076575756073,0.732201639021436,200000,https://www.zillow.com/homedetails/5807-W-Puget-Ave-Glendale-AZ-85302/7733279_zpid/,33.5668,-112.185,6477,2017-09-25
5088735,23778838,"1314 W Cortez Ct, Chandler, AZ 85224 ",85224,0.8316222250461578,0.8794644415378571,0.7313821757206893,239900,https://www.zillow.com/homedetails/1314-W-Cortez-Ct-Chandler-AZ-85224/8172443_zpid/,33.3557,-111.865,6270,2017-03-02
434848,23811348,"2008 N 89th Dr, Phoenix, AZ 85037 ",85037,0.862096756696701,0.8456893146038056,0.7290660152929969,170000,https://www.zillow.com/homedetails/2008-N-89th-Dr-Phoenix-AZ-85037/7486878_zpid/,33.469,-112.25200000000001,6509,2017-10-27
9018003,23819878,"1842 W Alamo Dr, Chandler, AZ 85224 ",85224,0.8288532674312592,0.8734738111495972,0.7239816223869783,244500,https://www.zillow.com/homedetails/1842-W-Alamo-Dr-Chandler-AZ-85224/8199834_zpid/,33.3482,-111.875,6516,2017-11-03
9021527,23824183,"7384 W Greer Ave, Peoria, AZ 85345 ",85345,0.8385145366191864,0.8633218705654144,0.7239079382503677,209900,https://www.zillow.com/homedetails/7384-W-Greer-Ave-Peoria-AZ-85345/7701234_zpid/,33.5882,-112.21799999999999,6522,2017-11-09
43395,23752723,"7911 W Hilton Ave, Phoenix, AZ 85043 ",85043,0.8335369288921356,0.868029248714447,0.7235344341619879,232000,https://www.zillow.com/homedetails/7911-W-Hilton-Ave-Phoenix-AZ-85043/50893343_zpid/,33.4289,-112.23,6497,2017-10-15
22933,22734467,"8739 W Fairmount Ave, Phoenix, AZ 85037 ",85037,0.8574854254722595,0.8406954348087311,0.720884082609551,170000,https://www.zillow.com/homedetails/8739-W-Fairmount-Ave-Phoenix-AZ-85037/7471067_zpid/,33.492,-112.24799999999999,6485,2017-10-03
381684,22380395,"3111 W Laurie Ln, Phoenix, AZ 85051 ",85051,0.8516888678073883,0.8463356733322144,0.7208146714053173,229900,https://www.zillow.com/homedetails/3111-W-Laurie-Ln-Phoenix-AZ-85051/7754882_zpid/,33.5587,-112.126,6403,2017-07-13
350131,22705127,"6405 W Preston Ln, Phoenix, AZ 85043 ",85043,0.8508280634880065,0.8461488783359528,0.7199272115771276,187000,https://www.zillow.com/homedetails/6405-W-Preston-Ln-Phoenix-AZ-85043/55257428_zpid/,33.4235,-112.198,6474,2017-09-22
9022216,23813716,"8333 W Watkins St, Tolleson, AZ 85353 ",85353,0.848149985074997,0.8485444188117981,0.7196929361506985,194900,https://www.zillow.com/homedetails/8333-W-Watkins-St-Tolleson-AZ-85353/54886336_zpid/,33.4265,-112.24,6510,2017-10-28
359302,23814410,"2021 S 83RD Dr, Tolleson, AZ 85353 ",85353,0.8419453203678131,0.8523053407669068,0.7175944931831915,197900,https://www.zillow.com/homedetails/2021-S-83rd-Dr-Tolleson-AZ-85353/59271300_zpid/,33.4288,-112.23899999999999,6511,2017-10-29
9013787,22693106,"5647 W Villa Theresa Dr, Glendale, AZ 85308 ",85308,0.8682489514350891,0.8235506474971771,0.7150469861431127,210000,https://www.zillow.com/homedetails/5647-W-Villa-Theresa-Dr-Glendale-AZ-85308/7901269_zpid/,33.6537,-112.182,6471,2017-09-19
450552,22126108,"8733 W Indianola Ave, Phoenix, AZ 85037 ",85037,0.8550885677337646,0.8359862506389618,0.7148422857039898,169900,https://www.zillow.com/homedetails/8733-W-Indianola-Ave-Phoenix-AZ-85037/7470962_zpid/,33.4911,-112.24799999999999,6325,2017-04-26
1090459,23810641,"631 W Caroline Ln, Chandler, AZ 85225 ",85225,0.8033311694860459,0.8884097039699554,0.7136872064729362,230000,https://www.zillow.com/homedetails/631-W-Caroline-Ln-Chandler-AZ-85225/8183658_zpid/,33.3304,-111.851,6509,2017-10-27
8958977,23756263,"2545 E Piute Ave, Phoenix, AZ 85050 ",85050,0.8519873321056366,0.8363743245601654,0.7125803294236691,159000,https://www.zillow.com/homedetails/2545-E-Piute-Ave-Phoenix-AZ-85050/7994601_zpid/,33.6629,-112.027,6495,2017-10-13
629600,23810385,"1646 W Pecos Ave, Mesa, AZ 85202 ",85202,0.829579108953476,0.8588422417640686,0.7124775816542419,214900,https://www.zillow.com/homedetails/1646-W-Pecos-Ave-Mesa-AZ-85202/8191480_zpid/,33.3602,-111.87,6509,2017-10-27
243287,22690475,"3218 W Angela Dr, Phoenix, AZ 85053 ",85053,0.8366111516952515,0.8497676312923431,0.710925076688833,209000,https://www.zillow.com/homedetails/3218-W-Angela-Dr-Phoenix-AZ-85053/7942085_zpid/,33.6461,-112.12899999999999,6470,2017-09-18
396647,23804893,"8225 N 32ND Ave, Phoenix, AZ 85051 ",85051,0.8484111428260803,0.8376105189323425,0.7106380976105349,120000,https://www.zillow.com/homedetails/8225-N-32ND-Ave-Phoenix-AZ-85051/7751472_zpid/,33.5568,-112.12899999999999,6449,2017-08-28
401493,23754956,"11221 N 58th Ave, Glendale, AZ 85304 ",85304,0.8354199469089508,0.8487554848194122,0.7090672620665142,209000,https://www.zillow.com/homedetails/11221-N-58th-Ave-Glendale-AZ-85304/7736227_zpid/,33.588,-112.184,6499,2017-10-17
424652,22494705,"9451 N 65th Ave, Glendale, AZ 85302 ",85302,0.831181088089943,0.8527048647403717,0.7087521572944897,179999,https://www.zillow.com/homedetails/9451-N-65th-Ave-Glendale-AZ-85302/7703396_zpid/,33.573,-112.199,6426,2017-08-05
432541,22734473,"7113 W Sheila Ln, Phoenix, AZ 85033 ",85033,0.8362680912017822,0.8469290852546691,0.7082597695091937,189000,https://www.zillow.com/homedetails/7113-W-Sheila-Ln-Phoenix-AZ-85033/55257199_zpid/,33.4878,-112.213,6485,2017-10-03
385174,22594266,"1557 W Sahuaro Dr, Phoenix, AZ 85029 ",85029,0.8444674670696258,0.8365257084369659,0.706418746142389,190000,https://www.zillow.com/homedetails/1557-W-Sahuaro-Dr-Phoenix-AZ-85029/62728913_zpid/,33.5837,-112.09299999999999,6449,2017-08-28
