property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
5218084,22102301,"10417 E Sebring Ave, Mesa, AZ 85212 ",85212,0.5746062397956848,324900,https://www.zillow.com/homedetails/10417-E-Sebring-Ave-Mesa-AZ-85212/125119313_zpid/,33.3327,-111.59899999999999
8968767,22267743,"2558 N Beverly Pl, Buckeye, AZ 85396 ",85396,0.5737856030464172,394290,https://www.zillow.com/homedetails/2558-N-Beverly-Pl-Buckeye-AZ-85396/125143240_zpid/,33.4752,-112.499
8959467,22239251,"20566 W Valley View Dr, Buckeye, AZ 85396 ",85396,0.566199779510498,326990,https://www.zillow.com/homedetails/20566-W-Valley-View-Dr-Buckeye-AZ-85396/125123497_zpid/,33.3657,-112.605
7460564,22102268,"10229 E Starion Ave, Mesa, AZ 85212 ",85212,0.5651062726974487,278990,https://www.zillow.com/homedetails/10229-E-Starion-Ave-Mesa-AZ-85212/121423476_zpid/,33.3258,-111.61399999999999
581640,22192840,"10721 E Vivid Ave, Mesa, AZ 85212 ",85212,0.5651062726974487,354900,https://www.zillow.com/homedetails/10721-E-Vivid-Ave-Mesa-AZ-85212/121424361_zpid/,33.3256,-111.602
584531,22101206,"11115 E Shepperd Ave, Mesa, AZ 85212 ",85212,0.5651062726974487,252900,http://www.zillow.com/homedetails/11115-E-Shepperd-Ave-Mesa-AZ-85212/95161400_zpid/,33.334,-111.594
7471728,21901687,"2623 S 172nd Dr, Goodyear, AZ 85338 ",85338,0.5629033446311951,259000,https://www.zillow.com/homedetails/2623-S-172nd-Dr-Goodyear-AZ-85338/95150127_zpid/,33.423,-112.43
8952461,21974494,"24617 W Sheraton Ln, Buckeye, AZ 85326 ",85326,0.5614043474197388,191900,https://www.zillow.com/homedetails/24617-W-Sheraton-Ln-Buckeye-AZ-85326/95127725_zpid/,33.4002,-112.58
8944927,21974537,"24640 W Sheraton Ln, Buckeye, AZ 85326 ",85326,0.5614043474197388,178900,https://www.zillow.com/homedetails/24640-W-Sheraton-Ln-Buckeye-AZ-85326/95186732_zpid/,33.4007,-112.581
585793,22243018,"11225 E Sylvan Ave, Mesa, AZ 85212 ",85212,0.5607275366783142,329999,https://www.zillow.com/homedetails/11225-E-Sylvan-Ave-Mesa-AZ-85212/71623105_zpid/,33.3314,-111.59100000000001
8948692,21898010,"16781 W Watkins St, Goodyear, AZ 85338 ",85338,0.5593171715736389,354900,https://www.zillow.com/homedetails/16781-W-Watkins-St-Goodyear-AZ-85338/95138466_zpid/,33.4248,-112.42
564819,22214906,"10512 E Obispo Ave, Mesa, AZ 85212 ",85212,0.5592367053031921,335000,https://www.zillow.com/homedetails/10512-E-Obispo-Ave-Mesa-AZ-85212/14094820_zpid/,33.3625,-111.60799999999999
8962076,21975250,"25741 W Watkins St, Buckeye, AZ 85326 ",85326,0.5587568879127502,232950,https://www.zillow.com/homedetails/25741-W-Watkins-St-Buckeye-AZ-85326/2093889774_zpid/,33.4266,-112.556
7447964,22061356,"20560 W Nelson Pl, Buckeye, AZ 85396 ",85396,0.5587316155433655,254930,https://www.zillow.com/homedetails/20560-W-Nelson-Pl-Buckeye-AZ-85396/125123775_zpid/,33.4689,-112.501
1051251,22130022,"763 E Lynx Pl, Chandler, AZ 85249 ",85249,0.5585653185844421,385000,https://www.zillow.com/homedetails/763-E-Lynx-Pl-Chandler-AZ-85249/60986025_zpid/,,
1049847,22039965,"692 E Torrey Pines Pl, Chandler, AZ 85249 ",85249,0.5585653185844421,399900,https://www.zillow.com/homedetails/692-E-Torrey-Pines-Pl-Chandler-AZ-85249/60986439_zpid/,,
564892,21992620,"10521 E Pantera Ave, Mesa, AZ 85212 ",85212,0.5585454106330872,329000,https://www.zillow.com/homedetails/10521-E-Pantera-Ave-Mesa-AZ-85212/50199512_zpid/,33.3587,-111.60600000000001
1951363,22102015,"22914 E Desert Hills Dr, Queen Creek, AZ 85142 ",85142,0.5565462112426758,361298,http://www.zillow.com/homedetails/22914-E-Desert-Hills-Dr-Queen-Creek-AZ-85142/2097159292_zpid/,33.2434,-111.62899999999999
8957267,22214933,"14312 W Country Gables Dr, Surprise, AZ 85379 ",85379,0.5563967823982239,375000,https://www.zillow.com/homedetails/14312-W-Country-Gables-Dr-Surprise-AZ-85379/62740648_zpid/,33.62,-112.368
582162,22106103,"10849 E Stanton Ave, Mesa, AZ 85212 ",85212,0.5556890368461609,299000,https://www.zillow.com/homedetails/10849-E-Stanton-Ave-Mesa-AZ-85212/81987813_zpid/,33.3265,-111.59899999999999
1497273,22069105,"17748 W Gelding Dr, Surprise, AZ 85388 ",85388,0.5551701784133911,324000,https://www.zillow.com/homedetails/17748-W-Gelding-Dr-Surprise-AZ-85388/60996415_zpid/,33.6154,-112.44
1941614,22102218,"8624 E Fairbrook St Mesa, AZ 85207 ",85207,0.5550545454025269,259950,http://www.zillow.com/homedetails/8624-E-Fairbrook-St-Mesa-AZ-85207/2097273131_zpid/,33.4364,-111.645
8962077,21975249,"25748 W Watkins St, Buckeye, AZ 85326 ",85326,0.5549735426902771,212900,https://www.zillow.com/homedetails/25748-W-Watkins-St-Buckeye-AZ-85326/2093772852_zpid/,33.4266,-112.556
563300,22218592,"10030 E Posada Ave, Mesa, AZ 85212 ",85212,0.5543737411499023,259900,https://www.zillow.com/homedetails/10030-E-Posada-Ave-Mesa-AZ-85212/8278408_zpid/,33.3595,-111.617
1024299,22068987,"1640 E Yellowstone Pl, Chandler, AZ 85249 ",85249,0.5540096759796143,392000,https://www.zillow.com/homedetails/1640-E-Yellowstone-Pl-Chandler-AZ-85249/60987249_zpid/,,
1022711,21813236,"1432 E Mead Dr, Chandler, AZ 85249 ",85249,0.5540096759796143,400000,https://www.zillow.com/homedetails/1432-E-Mead-Dr-Chandler-AZ-85249/8212876_zpid/,,
1009141,21986611,"564 W Thompson Pl, Chandler, AZ 85286 ",85286,0.5540096759796143,374999,https://www.zillow.com/homedetails/564-W-Thompson-Pl-Chandler-AZ-85286/52430982_zpid/,,
1264723,21976614,"2949 S Larkspur St, Gilbert, AZ 85295 ",85295,0.5538542866706848,399500,https://www.zillow.com/homedetails/2949-S-Larkspur-St-Gilbert-AZ-85295/52433699_zpid/,33.2966,-111.78200000000001
1212940,22235601,"1310 N Blue Marlin Dr, Gilbert, AZ 85234 ",85234,0.5537367463111877,374900,https://www.zillow.com/homedetails/1310-N-Blue-Marlin-Dr-Gilbert-AZ-85234/8248172_zpid/,33.3743,-111.76299999999999
7563930,21978307,"3419 E Amber Ln, Gilbert, AZ 85296 ",85296,0.553550124168396,307750,https://www.zillow.com/homedetails/3419-E-Amber-Ln-Gilbert-AZ-85296/95121913_zpid/,33.3451,-111.71700000000001
5336327,21895061,"10128 S 186th Ln, Goodyear, AZ 85338 ",85338,0.5532304644584656,270000,https://www.zillow.com/homedetails/10128-S-186th-Ln-Goodyear-AZ-85338/8288505_zpid/,33.3545,-112.45200000000001
594902,22069277,"2056 N 89th Pl, Mesa, AZ 85207 ",85207,0.553192138671875,390000,https://www.zillow.com/homedetails/2056-N-89th-Pl-Mesa-AZ-85207/123846977_zpid/,33.453,-111.639
5331372,21921930,"13360 N 149th Ave Surprise, AZ 85379 ",85379,0.5530776381492615,304386,http://www.zillow.com/homedetails/13360-N-149th-Ave-Surprise-AZ-85379/95121209_zpid/,33.6054,-112.381
1466642,21930148,"17471 N 91st Dr, Peoria, AZ 85382 ",85382,0.5530776381492615,264900,https://www.zillow.com/homedetails/17471-N-91st-Dr-Peoria-AZ-85382/95156135_zpid/,33.6425,-112.255
