property_id,transaction_id,address,zipcode,ypred,list,url
345471,22114111,"2841 W Pima St, Phoenix, AZ 85009 ",85009,0.6619811058044434,56500,https://www.zillow.com/homedetails/2841-W-Pima-St-Phoenix-AZ-85009/7501053_zpid/
7399929,22070550,"4450 S Brice, Mesa, AZ 85212 ",85212,0.6519319415092468,264800,https://www.zillow.com/homedetails/4450-S-Brice-Mesa-AZ-85212/71617144_zpid/
5062208,21958814,"6319 W Branham Ln, Laveen, AZ 85339 ",85339,0.6505376100540161,175000,https://www.zillow.com/homedetails/6319-W-Branham-Ln-Laveen-AZ-85339/67792568_zpid/
585279,22106164,"11149 E Stearn Ave, Mesa, AZ 85212 ",85212,0.6485998630523682,265000,https://www.zillow.com/homedetails/11149-E-Stearn-Ave-Mesa-AZ-85212/82824911_zpid/
8955871,21959396,"6929 W Sophie Ln, Laveen, AZ 85339 ",85339,0.6473225951194763,249800,https://www.zillow.com/homedetails/6929-W-Sophie-Ln-Laveen-AZ-85339/81981174_zpid/
7495347,21959590,"7028 W Shumway Farm Rd, Laveen, AZ 85339 ",85339,0.6433375477790833,255000,https://www.zillow.com/homedetails/7028-W-Shumway-Farm-Rd-Laveen-AZ-85339/81988315_zpid/
8963827,22040878,"7253 W St Catherine Ave, Laveen, AZ 85339 ",85339,0.6433375477790833,268000,https://www.zillow.com/homedetails/7253-W-St-Catherine-Ave-Laveen-AZ-85339/71605010_zpid/
8957403,21958196,"5423 W Pecan Rd, Laveen, AZ 85339 ",85339,0.6432508230209351,244900,https://www.zillow.com/homedetails/5423-W-Pecan-Rd-Laveen-AZ-85339/71551489_zpid/
524890,22104506,"9133 W Vernon Ave, Phoenix, AZ 85037 ",85037,0.643139123916626,249900,https://www.zillow.com/homedetails/9133-W-Vernon-Ave-Phoenix-AZ-85037/67764436_zpid/
8955864,22104663,"5611 W Maldonado Rd, Laveen, AZ 85339 ",85339,0.6430861353874207,264000,https://www.zillow.com/homedetails/5611-W-Maldonado-Rd-Laveen-AZ-85339/67764799_zpid/
