property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
5541,22610135,"1605 W Satinwood Dr, Phoenix, AZ 85045 ",85045,0.9389457702636719,272999,https://www.zillow.com/homedetails/1605-W-Satinwood-Dr-Phoenix-AZ-85045/71614130_zpid/,33.2941,-112.095
8950731,22545932,"7646 W Glass Ln, Laveen, AZ 85339 ",85339,0.9372354745864868,264995,https://www.zillow.com/homedetails/7646-W-Glass-Ln-Laveen-AZ-85339/95179943_zpid/,33.3841,-112.22399999999999
1049843,22499265,"6920 S Pearl Dr, Chandler, AZ 85249 ",85249,0.9332754015922546,319500,https://www.zillow.com/homedetails/6920-S-Pearl-Dr-Chandler-AZ-85249/67777916_zpid/,33.2101,-111.76899999999999
1049988,22570868,"6931 S Pearl Dr, Chandler, AZ 85249 ",85249,0.9328128695487976,329000,https://www.zillow.com/homedetails/6931-S-Pearl-Dr-Chandler-AZ-85249/67777937_zpid/,33.2101,-111.76899999999999
80921,22581860,"1723 W Dugan Dr, Queen Creek, AZ 85142 ",85142,0.9299695491790771,240000,https://www.zillow.com/homedetails/1723-W-Dugan-Dr-Queen-Creek-AZ-85142/82260262_zpid/,33.2013,-111.585
8976791,22505631,"9325 S 34th Ln, Laveen, AZ 85339 ",85339,0.9278382658958435,232564,https://www.zillow.com/homedetails/9325-S-34th-Ln-Laveen-AZ-85339/95107004_zpid/,33.3616,-112.133
584360,22590528,"11106 E Quade Ave, Mesa, AZ 85212 ",85212,0.9268372058868408,349500,https://www.zillow.com/homedetails/11106-E-Quade-Ave-Mesa-AZ-85212/95018260_zpid/,33.3485,-111.594
8955864,22433062,"5611 W Maldonado Rd, Laveen, AZ 85339 ",85339,0.926109254360199,259000,https://www.zillow.com/homedetails/5611-W-Maldonado-Rd-Laveen-AZ-85339/67764799_zpid/,33.3828,-112.18
9009469,22662442,"7634 W Glass Ln, Laveen, AZ 85339 ",85339,0.9258021116256714,264995,https://www.zillow.com/homedetails/7634-W-Glass-Ln-Laveen-AZ-85339/95154894_zpid/,33.3839,-112.223
9002393,22610418,"9735 E Kinetic Dr, Mesa, AZ 85212 ",85212,0.9257094860076904,255950,https://www.zillow.com/homedetails/9735-E-Kinetic-Dr-Mesa-AZ-85212/2092955383_zpid/,33.3234,-111.62100000000001
2052608,22505636,"9101 S 41st Gln, Laveen, AZ 85339 ",85339,0.9240818619728088,281990,https://www.zillow.com/homedetails/9101-S-41st-Gln-Laveen-AZ-85339/95110920_zpid/,33.364000000000004,-112.149
97276,22582114,"2490 W Silver Streak Way, Queen Creek, AZ 85142 ",85142,0.9238346219062805,230000,https://www.zillow.com/homedetails/2490-W-Silver-Streak-Way-Queen-Creek-AZ-85142/67437002_zpid/,33.1955,-111.59299999999999
8963783,22633409,"3426 W Hayduk Rd, Laveen, AZ 85339 ",85339,0.9227944016456604,251956,https://www.zillow.com/homedetails/3426-W-Hayduk-Rd-Laveen-AZ-85339/95098422_zpid/,33.3602,-112.133
8959197,22499040,"4436 E Bethena St, Gilbert, AZ 85295 ",85295,0.9218025803565979,296565,https://www.zillow.com/homedetails/4436-E-Bethena-St-Gilbert-AZ-85295/2093825428_zpid/,,
1045260,22577584,"6096 S Wilson Dr, Chandler, AZ 85249 ",85249,0.9214798808097839,269000,https://www.zillow.com/homedetails/6096-S-Wilson-Dr-Chandler-AZ-85249/52432263_zpid/,33.2175,-111.794
94275,22621361,"22144 E Via Del Rancho, Queen Creek, AZ 85142 ",85142,0.9200586676597595,269500,https://www.zillow.com/homedetails/22144-E-Via-Del-Rancho-Queen-Creek-AZ-85142/67772217_zpid/,33.2379,-111.61
84945,22581933,"1916 W Quick Draw Way, Queen Creek, AZ 85142 ",85142,0.9187588095664978,255000,https://www.zillow.com/homedetails/1916-W-Quick-Draw-Way-Queen-Creek-AZ-85142/71698108_zpid/,33.1962,-111.587
669241,22591240,"9337 E Obispo Ave, Mesa, AZ 85212 ",85212,0.9169252514839172,264900,https://www.zillow.com/homedetails/9337-E-Obispo-Ave-Mesa-AZ-85212/8228913_zpid/,33.361999999999995,-111.632
7408336,22528872,"5633 W Carson Rd, Laveen, AZ 85339 ",85339,0.9167288541793823,264700,https://www.zillow.com/homedetails/5633-W-Carson-Rd-Laveen-AZ-85339/67764776_zpid/,33.382,-112.181
