property_id,transaction_id,address,zipcode,ypred,list,url
561828,21938616,"1359 W Vine Ave, Mesa, AZ 85202 ",85202,0.5191782712936401,175000,https://www.zillow.com/homedetails/1359-W-Vine-Ave-Mesa-AZ-85202/7604688_zpid/
788670,22079380,"2014 E Arbor Ave, Mesa, AZ 85204 ",85204,0.5182843208312988,169500,https://www.zillow.com/homedetails/2014-E-Arbor-Ave-Mesa-AZ-85204/7640541_zpid/
793725,22112236,"2278 E Alpine Ave, Mesa, AZ 85204 ",85204,0.5182843208312988,155000,https://www.zillow.com/homedetails/2278-E-Alpine-Ave-Mesa-AZ-85204/7640486_zpid/
806294,22078685,"619 S 27th Pl, Mesa, AZ 85204 ",85204,0.5179341435432434,279900,http://www.zillow.com/homedetails/619-S-27th-Pl-Mesa-AZ-85204/59270175_zpid/
796757,22240300,"3036 E Harmony Cir, Mesa, AZ 85204 ",85204,0.5178408622741699,285999,https://www.zillow.com/homedetails/3036-E-Harmony-Cir-Mesa-AZ-85204/7651854_zpid/
723420,22079300,"1732 E Dartmouth St, Mesa, AZ 85203 ",85203,0.5178408622741699,274999,https://www.zillow.com/homedetails/1732-E-Dartmouth-St-Mesa-AZ-85203/7618917_zpid/
715823,22102306,"1056 N Diane St, Mesa, AZ 85203 ",85203,0.5176751613616943,349900,https://www.zillow.com/homedetails/1056-N-Diane-St-Mesa-AZ-85203/7619313_zpid/
8969105,22271649,"9812 E Knowles Ave, Mesa, AZ 85209 ",85209,0.5176690220832825,272000,https://www.zillow.com/homedetails/9812-E-Knowles-Ave-Mesa-AZ-85209/50586499_zpid/
643233,22080143,"638 W 2nd Ave, Mesa, AZ 85210 ",85210,0.5175021886825562,164900,https://www.zillow.com/homedetails/638-W-2nd-Ave-Mesa-AZ-85210/7597260_zpid/
699582,22077459,"961 S Grand, Mesa, AZ 85210 ",85210,0.5175021886825562,147000,https://www.zillow.com/homedetails/961-S-Grand-Mesa-AZ-85210/7632394_zpid/
7484951,22082849,"11516 E Decatur St, Mesa, AZ 85207 ",85207,0.5171009302139282,289900,https://www.zillow.com/homedetails/11516-E-Decatur-St-Mesa-AZ-85207/8084178_zpid/
778098,21819919,"6139 E Encanto St, Mesa, AZ 85205 ",85205,0.5169933438301086,318000,https://www.zillow.com/homedetails/6139-E-Encanto-St-Mesa-AZ-85205/7677467_zpid/
793667,21598347,"2254 E Birchwood Ave, Mesa, AZ 85204 ",85204,0.5169249176979065,159900,https://www.zillow.com/homedetails/2254-E-Birchwood-Ave-Mesa-AZ-85204/7640723_zpid/
8951196,22037498,"577 N Sirrine, Mesa, AZ 85201 ",85201,0.5169249176979065,164900,https://www.zillow.com/homedetails/577-N-Sirrine-Mesa-AZ-85201/7622028_zpid/
560755,21938601,"1029 W Drummer Ave, Mesa, AZ 85210 ",85210,0.5168589353561401,349900,https://www.zillow.com/homedetails/1029-W-Drummer-Ave-Mesa-AZ-85210/7597928_zpid/
1113958,22068959,"1604 W El Alba Way, Chandler, AZ 85224 ",85224,0.5168589353561401,319000,https://www.zillow.com/homedetails/1604-W-El-Alba-Way-Chandler-AZ-85224/8199535_zpid/
804853,22300626,"2622 E Garnet Ave, Mesa, AZ 85204 ",85204,0.5165824890136719,199900,https://www.zillow.com/homedetails/2622-E-Garnet-Ave-Mesa-AZ-85204/7652372_zpid/
8953088,18260056,"442 N Robson, Mesa, AZ 85201 ",85201,0.5164813995361328,270000,https://www.zillow.com/homedetails/442-N-Robson-Mesa-AZ-85201/7622256_zpid/
727809,22112729,"238 N Hobson, Mesa, AZ 85203 ",85203,0.5164813995361328,305000,https://www.zillow.com/homedetails/238-N-Hobson-Mesa-AZ-85203/7625202_zpid/
809535,22134218,"832 E 10th Dr, Mesa, AZ 85204 ",85204,0.5163075923919678,112900,https://www.zillow.com/homedetails/832-E-10th-Dr-Mesa-AZ-85204/7629557_zpid/
17713,22035531,"511 W Summit Pl, Chandler, AZ 85225 ",85225,0.5162185430526733,310000,https://www.zillow.com/homedetails/511-W-Summit-Pl-Chandler-AZ-85225/8198705_zpid/
775575,22399459,"6316 E Covina St, Mesa, AZ 85205 ",85205,0.5161799192428589,175000,https://www.zillow.com/homedetails/6316-E-Covina-St-Mesa-AZ-85205/89573096_zpid/
7440837,22420783,"2041 E Des Moines St, Mesa, AZ 85213 ",85213,0.5161644816398621,269000,https://www.zillow.com/homedetails/2041-E-Des-Moines-St-Mesa-AZ-85213/7636425_zpid/
798291,22413669,"3562 E Pueblo Ave, Mesa, AZ 85204 ",85204,0.5161644816398621,268000,https://www.zillow.com/homedetails/3562-E-Pueblo-Ave-Mesa-AZ-85204/7645501_zpid/
603216,22414025,"3853 E Diamond Ave, Mesa, AZ 85206 ",85206,0.5161644816398621,285000,https://www.zillow.com/homedetails/3853-E-Diamond-Ave-Mesa-AZ-85206/64649514_zpid/
19670,22280691,"1422 E Garnet Ave, Mesa, AZ 85204 ",85204,0.5158858895301819,310000,https://www.zillow.com/homedetails/1422-E-Garnet-Ave-Mesa-AZ-85204/7627553_zpid/
8976113,22361066,"750 W 1st Pl, Mesa, AZ 85201 ",85201,0.5157870650291443,175000,https://www.zillow.com/homedetails/750-W-1st-Pl-Mesa-AZ-85201/7611626_zpid/
596012,22237430,"2732 N Augustine, Mesa, AZ 85207 ",85207,0.5157528519630432,370000,https://www.zillow.com/homedetails/2732-N-Augustine-Mesa-AZ-85207/81982894_zpid/
8966106,22230563,"3850 E Robert St, Gilbert, AZ 85295 ",85295,0.5157528519630432,329246,https://www.zillow.com/homedetails/3850-E-Robert-St-Gilbert-AZ-85295/2093674359_zpid/
711860,21819930,"6518 E Omega St, Mesa, AZ 85215 ",85215,0.5157528519630432,385000,https://www.zillow.com/homedetails/6518-E-Omega-St-Mesa-AZ-85215/7680102_zpid/
600664,21819946,"7662 E Caballero St, Mesa, AZ 85207 ",85207,0.5157347917556763,258999,https://www.zillow.com/homedetails/7662-E-Caballero-St-Mesa-AZ-85207/55269195_zpid/
8959074,21813324,"1730 W Cortez Cir, Chandler, AZ 85224 ",85224,0.5156415104866028,249900,https://www.zillow.com/homedetails/1730-W-Cortez-Cir-Chandler-AZ-85224/8191646_zpid/
801091,22143391,"916 E Gable Ave, Mesa, AZ 85204 ",85204,0.5156415104866028,189900,https://www.zillow.com/homedetails/916-E-Gable-Ave-Mesa-AZ-85204/7629201_zpid/
7477714,22136050,"1050 S Daley, Mesa, AZ 85204 ",85204,0.5156415104866028,197000,https://www.zillow.com/homedetails/1050-S-Daley-Mesa-AZ-85204/7626867_zpid/
650010,22125720,"854 W Kiva Ave, Mesa, AZ 85210 ",85210,0.5156415104866028,284000,https://www.zillow.com/homedetails/854-W-Kiva-Ave-Mesa-AZ-85210/8170509_zpid/
648296,22232150,"816 W Kiowa Cir, Mesa, AZ 85210 ",85210,0.5156415104866028,285000,https://www.zillow.com/homedetails/816-W-Kiowa-Cir-Mesa-AZ-85210/8170557_zpid/
644477,22105150,"2218 W Olla Cir, Mesa, AZ 85202 ",85202,0.5156415104866028,225000,https://www.zillow.com/homedetails/2218-W-Olla-Cir-Mesa-AZ-85202/8170806_zpid/
1942820,22079394,"2041 W 1st St, Mesa, AZ 85201 ",85201,0.5156415104866028,229899,https://www.zillow.com/homedetails/2041-W-1st-St-Mesa-AZ-85201/2097257137_zpid/
560700,22105906,"1026 W Dragoon Ave, Mesa, AZ 85210 ",85210,0.5156415104866028,204900,https://www.zillow.com/homedetails/1026-W-Dragoon-Ave-Mesa-AZ-85210/7597888_zpid/
