property_id,transaction_id,address,ypred,list,url
345471,22114111,"2841 W Pima St, Phoenix, AZ 85009 ",0.8778334259986877,56500,https://www.zillow.com/homedetails/2841-W-Pima-St-Phoenix-AZ-85009/7501053_zpid/
211079,22064474,"414 N 32nd Pl, Phoenix, AZ 85008 ",0.8272479176521301,55000,https://www.zillow.com/homedetails/414-N-32nd-Pl-Phoenix-AZ-85008/7544573_zpid/
7487997,21975884,"2700 E Chester Dr, Chandler, AZ 85286 ",0.7760991454124451,268888,https://www.zillow.com/homedetails/2700-E-Chester-Dr-Chandler-AZ-85286/67777014_zpid/
1030291,21827140,"2451 E Palm Beach Dr, Chandler, AZ 85249 ",0.7760703563690186,262900,https://www.zillow.com/homedetails/2451-E-Palm-Beach-Dr-Chandler-AZ-85249/52432586_zpid/
5062162,21957732,"4811 W Allen St, Laveen, AZ 85339 ",0.7725515365600586,264900,https://www.zillow.com/homedetails/4811-W-Allen-St-Laveen-AZ-85339/67766466_zpid/
7498975,21963340,"9009 S 57th Dr, Laveen, AZ 85339 ",0.7713220715522766,245000,https://www.zillow.com/homedetails/9009-S-57th-Dr-Laveen-AZ-85339/82800929_zpid/
7485224,21957925,"4830 W Donner Dr, Laveen, AZ 85339 ",0.7685948014259338,224900,https://www.zillow.com/homedetails/4830-W-Donner-Dr-Laveen-AZ-85339/81954212_zpid/
8955853,20728910,"4707 W Maldonado Rd, Laveen, AZ 85339 ",0.7651887536048889,269000,https://www.zillow.com/homedetails/4707-W-Maldonado-Rd-Laveen-AZ-85339/71599728_zpid/
310161,22118622,"43106 N National Trl, Anthem, AZ 85086 ",0.7612885236740112,283000,https://www.zillow.com/homedetails/43106-N-National-Trl-Anthem-AZ-85086/59269109_zpid/
308928,22135625,"41216 N Shadow Creek Ct, Anthem, AZ 85086 ",0.75992751121521,245000,https://www.zillow.com/homedetails/41216-N-Shadow-Creek-Ct-Anthem-AZ-85086/55263949_zpid/
7408336,21958534,"5633 W Carson Rd, Laveen, AZ 85339 ",0.7589744925498962,268900,https://www.zillow.com/homedetails/5633-W-Carson-Rd-Laveen-AZ-85339/67764776_zpid/
303079,22135487,"2508 W Shackleton Dr, Anthem, AZ 85086 ",0.7585100531578064,180000,https://www.zillow.com/homedetails/2508-W-Shackleton-Dr-Anthem-AZ-85086/61797076_zpid/
8955841,20728842,"3428 W Saint Kateri Dr, Phoenix, AZ 85041 ",0.7576331496238708,264995,https://www.zillow.com/homedetails/3428-W-Saint-Kateri-Dr-Phoenix-AZ-85041/95121001_zpid/
8955855,21958091,"5135 W Glass Ln, Laveen, AZ 85339 ",0.7546039819717407,225000,https://www.zillow.com/homedetails/5135-W-Glass-Ln-Laveen-AZ-85339/67789272_zpid/
