property_id,address,ypred,list,url
7469824,"9714 W Runion Dr, Peoria, AZ 85382 ",0.8507755994796753,264900,https://www.zillow.com/homedetails/9714-W-Runion-Dr-Peoria-AZ-85382/7884782_zpid/
7480704,"8636 W Mauro Ln, Peoria, AZ 85382 ",0.8504464030265808,235000,https://www.zillow.com/homedetails/8636-W-Mauro-Ln-Peoria-AZ-85382/8105301_zpid/
7480690,"8232 W Mariposa Grande Ln, Peoria, AZ 85383 ",0.8438047170639038,499900,https://www.zillow.com/homedetails/8232-W-Mariposa-Grande-Ln-Peoria-AZ-85383/50184777_zpid/
7480668,"21188 N 98th Dr, Peoria, AZ 85382 ",0.8374331593513489,292000,https://www.zillow.com/homedetails/21188-N-98th-Dr-Peoria-AZ-85382/95147155_zpid/
7481070,"20342 N Esperero Ln, Surprise, AZ 85387 ",0.83552086353302,349900,https://www.zillow.com/homedetails/20342-N-Esperero-Ln-Surprise-AZ-85387/62646016_zpid/
64673,"42507 N Crosswater Way, Anthem, AZ 85086 ",0.8354532122612,424900,https://www.zillow.com/homedetails/42507-N-Crosswater-Way-Anthem-AZ-85086/54386274_zpid/
7470460,"1337 E Charleston Ave, Phoenix, AZ 85022 ",0.8347875475883484,279000,https://www.zillow.com/homedetails/1337-E-Charleston-Ave-Phoenix-AZ-85022/8001883_zpid/
379414,"11423 N 30th Ave, Phoenix, AZ 85029 ",0.8268912434577942,215000,https://www.zillow.com/homedetails/11423-N-30th-Ave-Phoenix-AZ-85029/7739901_zpid/
1710008,"22814 N De La Guerra Dr, Sun City West, AZ 85375 ",0.8151405453681946,559900,https://www.zillow.com/homedetails/22814-N-De-La-Guerra-Dr-Sun-City-West-AZ-85375/68541197_zpid/
1477646,"11447 W St John Rd, Surprise, AZ 85378 ",0.8106142282485962,244382,https://www.zillow.com/homedetails/11447-W-St-John-Rd-Surprise-AZ-85378/95128741_zpid/
245199,"4455 E Badger Way, Phoenix, AZ 85044 ",0.8070023059844971,284900,https://www.zillow.com/homedetails/4455-E-Badger-Way-Phoenix-AZ-85044/8260779_zpid/
7438261,"17296 E Ledferd Ln, Fountain Hills, AZ 85268 ",0.8063358068466187,235000,https://www.zillow.com/homedetails/17296-E-Ledferd-Ln-Fountain-Hills-AZ-85268/7873705_zpid/
7458439,"10462 W Loma Blanca Dr, Sun City, AZ 85351 ",0.8063101172447205,155900,https://www.zillow.com/homedetails/10462-W-Loma-Blanca-Dr-Sun-City-AZ-85351/8091697_zpid/
255059,"316 W Kelton Ln, Phoenix, AZ 85023 ",0.8048937916755676,310000,https://www.zillow.com/homedetails/316-W-Kelton-Ln-Phoenix-AZ-85023/7965798_zpid/
7484910,"555 E Franklin Ave, Mesa, AZ 85204 ",0.8041101098060608,204000,https://www.zillow.com/homedetails/555-E-Franklin-Ave-Mesa-AZ-85204/7630737_zpid/
1317701,"4475 E Donato Dr, Gilbert, AZ 85298 ",0.8027709722518921,305000,http://www.zillow.com/homedetails/4475-E-Donato-Dr-Gilbert-AZ-85298/81985694_zpid/
1319430,"5031 S Lantana Ln, Gilbert, AZ 85298 ",0.8027709722518921,354900,http://www.zillow.com/homedetails/5031-S-Lantana-Ln-Gilbert-AZ-85298/25776742_zpid/
612095,"11029 E Nichols Ave, Mesa, AZ 85209 ",0.802665114402771,259900,https://www.zillow.com/homedetails/11029-E-Nichols-Ave-Mesa-AZ-85209/71630935_zpid/
612039,"11024 E Nichols Ave, Mesa, AZ 85209 ",0.8022801876068115,325000,https://www.zillow.com/homedetails/11024-E-Nichols-Ave-Mesa-AZ-85209/68960742_zpid/
1701626,"17811 N 133rd Ct, Sun City West, AZ 85375 ",0.8009204268455505,199999,https://www.zillow.com/homedetails/17811-N-133rd-Ct-Sun-City-West-AZ-85375/8110835_zpid/
7482468,"8457 W Quail Track Dr, Peoria, AZ 85383 ",0.8006168007850647,275000,https://www.zillow.com/homedetails/8457-W-Quail-Track-Dr-Peoria-AZ-85383/60980026_zpid/
7418265,"29224 N 122ND Dr, Peoria, AZ 85383 ",0.8005845546722412,255950,https://www.zillow.com/homedetails/29224-N-122ND-Dr-Peoria-AZ-85383/95156147_zpid/
7445538,"31725 N 132nd Dr, Peoria, AZ 85383 ",0.8005486726760864,295559,https://www.zillow.com/homedetails/31725-N-132nd-Dr-Peoria-AZ-85383/121855581_zpid/
191208,"1805 W Mcneil St, Phoenix, AZ 85041 ",0.7997088432312012,459000,http://www.zillow.com/homedetails/1805-W-Mcneil-St-Phoenix-AZ-85041/59265991_zpid
24471,"1233 E Marshall Ave, Phoenix, AZ 85014 ",0.7988917827606201,614000,https://www.zillow.com/homedetails/1233-E-Marshall-Ave-Phoenix-AZ-85014/7799481_zpid/
7409338,"5211 E Half Moon Dr, Phoenix, AZ 85044 ",0.7956792712211609,219900,https://www.zillow.com/homedetails/5211-E-Half-Moon-Dr-Phoenix-AZ-85044/8148665_zpid/
1498926,"17824 W Andora St, Surprise, AZ 85388 ",0.7955868244171143,290000,https://www.zillow.com/homedetails/17824-W-Andora-St-Surprise-AZ-85388/81982889_zpid/
7412344,"8939 W Deanna Dr, Peoria, AZ 85382 ",0.7951200008392334,265000,https://www.zillow.com/homedetails/8939-W-Deanna-Dr-Peoria-AZ-85382/7885473_zpid/
7418857,"15848 N 136th Ln, Surprise, AZ 85374 ",0.7946977019309998,235000,https://www.zillow.com/homedetails/15848-N-136th-Ln-Surprise-AZ-85374/8294418_zpid/
7489819,"9210 W Briarwood Cir N, Sun City, AZ 85351 ",0.7941960096359253,229000,https://www.zillow.com/homedetails/9210-W-Briarwood-Cir-N-Sun-City-AZ-85351/7923297_zpid/
7409767,"9273 W Wood Dr, Peoria, AZ 85381 ",0.7935739159584045,365000,https://www.zillow.com/homedetails/9273-W-Wood-Dr-Peoria-AZ-85381/95081119_zpid/
7482505,"15358 W Hearn Rd, Surprise, AZ 85379 ",0.7933440804481506,215000,https://www.zillow.com/homedetails/15358-W-Hearn-Rd-Surprise-AZ-85379/55286349_zpid/
7418032,"1263 N Amandes, Mesa, AZ 85207 ",0.7924494743347168,625000,https://www.zillow.com/homedetails/1263-N-Amandes-Mesa-AZ-85207/88786052_zpid/
1858109,"19227 N Conquistador Dr, Sun City West, AZ 85375 ",0.792206346988678,182500,https://www.zillow.com/homedetails/19227-N-Conquistador-Dr-Sun-City-West-AZ-85375/8110600_zpid/
1940250,"1532 E Doral Dr, Chandler, AZ 85249 ",0.7919689416885376,254900,http://www.zillow.com/homedetails/1532-E-Doral-Dr-Chandler-AZ-85249/8216526_zpid/
7418049,"7147 E Osage Ave, Mesa, AZ 85212 ",0.7919689416885376,327990,https://www.zillow.com/homedetails/7147-E-Osage-Ave-Mesa-AZ-85212/2096109735_zpid/
15417,"1461 N Balboa, Mesa, AZ 85205 ",0.7919689416885376,259000,https://www.zillow.com/homedetails/1461-N-Balboa-Mesa-AZ-85205/2095271592_zpid/
7413230,"162 N Sandal, Mesa, AZ 85205 ",0.7919689416885376,236290,https://www.zillow.com/homedetails/162-N-Sandal-Mesa-AZ-85205/2095321050_zpid/
7399799,"213 N Sandal, Mesa, AZ 85205 ",0.7919689416885376,225370,https://www.zillow.com/homedetails/213-N-Sandal-Mesa-AZ-85205/2095499193_zpid/
7429561,"160 N Sandal, Mesa, AZ 85205 ",0.7919689416885376,233635,https://www.zillow.com/homedetails/160-N-Sandal-Mesa-AZ-85205/2095152493_zpid/
