property_id,transaction_id,address,ypred,list,url
135135,20697261,"17200 W Bell Rd LOT 2181, Surprise, AZ 85374 ",0.9486851692199707,54950,http://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-2181-Surprise-AZ-85374/8318059_zpid
966425,18407305,"4840 W Tulsa St, Chandler, AZ 85226 ",0.9450516104698181,344900,https://www.zillow.com/homedetails/4840-W-Tulsa-St-Chandler-AZ-85226/8157063_zpid/
5349529,21647158,"9825 E Idaho Ave, Mesa, AZ 85209 ",0.9422637820243835,319900,https://www.zillow.com/homedetails/9825-E-Idaho-Ave-Mesa-AZ-85209/50192989_zpid/
1431985,21484188,"7423 W Robin Ln, Glendale, AZ 85310 ",0.9359472393989563,320000,http://www.zillow.com/homedetails/7423-W-Robin-Ln-Glendale-AZ-85310/7881299_zpid
1080658,17767457,"2452 E Morelos St, Chandler, AZ 85225 ",0.9324606657028198,319000,https://www.zillow.com/homedetails/2452-E-Morelos-St-Chandler-AZ-85225/50195689_zpid/
1232584,17771713,"4229 E Linda Ln, Gilbert, AZ 85234 ",0.9307147860527039,309899,https://www.zillow.com/homedetails/4229-E-Linda-Ln-Gilbert-AZ-85234/81994678_zpid/
7751690,18407436,"915 W Mesquite St, Chandler, AZ 85225 ",0.9301841259002686,294999,https://www.zillow.com/homedetails/915-W-Mesquite-St-Chandler-AZ-85225/8176936_zpid/
1430853,21449260,"6633 W Via Montoya Dr, Glendale, AZ 85310 ",0.9289946556091309,320000,http://www.zillow.com/homedetails/6633-W-Via-Montoya-Dr-Glendale-AZ-85310/7880530_zpid
8914407,17679203,"17359 W Jackson St, Goodyear, AZ 85338 ",0.928659975528717,294000,https://www.zillow.com/homedetails/17359-W-Jackson-St-Goodyear-AZ-85338/71624673_zpid/
61482,21215215,"35314 N 31st Dr, Phoenix, AZ 85086 ",0.9281743764877319,299900,http://www.zillow.com/homedetails/35314-N-31st-Dr-Phoenix-AZ-85086/49940647_zpid
8950751,17932729,"9835 E Stoney Vista Dr, Sun Lakes, AZ 85248 ",0.9279802441596985,289900,https://www.zillow.com/homedetails/9835-E-Stoney-Vista-Dr-Sun-Lakes-AZ-85248/71600627_zpid/
934777,17880615,"25683 W Satellite Ln, Buckeye, AZ 85326 ",0.9273934960365295,196500,https://www.zillow.com/homedetails/25683-W-Satellite-Ln-Buckeye-AZ-85326/67769615_zpid/
8937639,17160326,"1252 E Cindy St, Chandler, AZ 85225 ",0.9272441267967224,310000,https://www.zillow.com/homedetails/1252-E-Cindy-St-Chandler-AZ-85225/8222797_zpid/
304969,21219214,"35832 N 7th St, Phoenix, AZ 85086 ",0.927205502986908,339900,http://www.zillow.com/homedetails/35832-N-7th-St-Phoenix-AZ-85086/7977882_zpid
7448660,20722246,"4708 S Cabrio Ter Mesa, AZ 85212 ",0.9268417358398438,328867,https://www.zillow.com/homedetails/4708-S-Cabrio-Ter-Mesa-AZ-85212/125120190_zpid/
5208910,21660479,"20448 N 37th Dr, Glendale, AZ 85308 ",0.9266992807388306,299000,https://www.zillow.com/homedetails/20448-N-37th-Dr-Glendale-AZ-85308/7936470_zpid/
9773,21573855,"12854 W Junipero Dr, Sun City West, AZ 85375 ",0.9264697432518005,273000,https://www.zillow.com/homedetails/12854-W-Junipero-Dr-Sun-City-West-AZ-85375/67799581_zpid/
8951309,17928101,"9934 E Forge Ave, Mesa, AZ 85208 ",0.9261595010757446,235000,https://www.zillow.com/homedetails/9934-E-Forge-Ave-Mesa-AZ-85208/50193071_zpid/
7449611,17922538,"4023 W Rose Garden Ln, Glendale, AZ 85308 ",0.9260339140892029,285000,https://www.zillow.com/homedetails/4023-W-Rose-Garden-Ln-Glendale-AZ-85308/7936960_zpid/
310073,21283037,"42902 N Hudson Ct, Anthem, AZ 85086 ",0.9256058931350708,279000,http://www.zillow.com/homedetails/42902-N-Hudson-Ct-Anthem-AZ-85086/55263650_zpid
1068411,21568856,"1120 E Jupiter Pl, Chandler, AZ 85225 ",0.9254675507545471,230000,https://www.zillow.com/homedetails/1120-E-Jupiter-Pl-Chandler-AZ-85225/8223028_zpid/
7376377,17956757,"9914 E Arrowvale Dr, Sun Lakes, AZ 85248 ",0.9254043102264404,358000,https://www.zillow.com/homedetails/9914-E-Arrowvale-Dr-Sun-Lakes-AZ-85248/55275012_zpid/
1467438,21592898,"19715 N 94th Dr, Peoria, AZ 85382 ",0.925384521484375,269900,https://www.zillow.com/homedetails/19715-N-94th-Dr-Peoria-AZ-85382/7896188_zpid/
8951308,17928066,"9019 E Hobart St, Mesa, AZ 85207 ",0.9251947999000549,352000,https://www.zillow.com/homedetails/9019-E-Hobart-St-Mesa-AZ-85207/52428737_zpid/
211079,21803100,"414 N 32nd Pl, Phoenix, AZ 85008 ",0.9250040054321289,57000,https://www.zillow.com/homedetails/414-N-32nd-Pl-Phoenix-AZ-85008/7544573_zpid/
7456618,20722101,"4720 S Cabrio Ter Mesa, AZ 85212 ",0.924325704574585,321651,https://www.zillow.com/homedetails/4720-S-Cabrio-Ter-Mesa-AZ-85212/125132867_zpid/
1043074,18407320,"4910 E Augusta Ave, Chandler, AZ 85249 ",0.9243133068084717,288500,https://www.zillow.com/homedetails/4910-E-Augusta-Ave-Chandler-AZ-85249/59257974_zpid/
1113541,15936712,"1553 W Linda Ln, Chandler, AZ 85224 ",0.9236499071121216,322800,https://www.zillow.com/homedetails/1553-W-Linda-Ln-Chandler-AZ-85224/8186193_zpid/
1002644,19992644,"2559 E Desert Broom Pl, Chandler, AZ 85286 ",0.9234998226165771,389900,https://www.zillow.com/homedetails/2559-E-Desert-Broom-Pl-Chandler-AZ-85286/62733559_zpid/
1079135,17167460,"2211 E Whitten St, Chandler, AZ 85225 ",0.9232262372970581,299000,https://www.zillow.com/homedetails/2211-E-Whitten-St-Chandler-AZ-85225/19465732_zpid/
8945774,17748205,"10063 E Theorem Dr, Mesa, AZ 85212 ",0.9228411912918091,344225,https://www.zillow.com/homedetails/10063-E-Theorem-Dr-Mesa-AZ-85212/125119921_zpid/
1228063,19994346,"3653 E Page Ave, Gilbert, AZ 85234 ",0.9227094650268555,382500,https://www.zillow.com/homedetails/3653-E-Page-Ave-Gilbert-AZ-85234/8236880_zpid/
1709179,17958454,"22419 N Arrellaga Dr, Sun City West, AZ 85375 ",0.9226489663124084,269000,https://www.zillow.com/homedetails/22419-N-Arrellaga-Dr-Sun-City-West-AZ-85375/64860530_zpid/
7458414,17906946,"20948 N Vista Trl, Surprise, AZ 85387 ",0.9225455522537231,279900,https://www.zillow.com/homedetails/20948-N-Vista-Trl-Surprise-AZ-85387/67776496_zpid/
8715836,17766439,"1894 E Libra Dr, Tempe, AZ 85283 ",0.9224190711975098,324900,https://www.zillow.com/homedetails/1894-E-Libra-Dr-Tempe-AZ-85283/67086191_zpid/
1529121,21562519,"100 W Hackberry Dr, Chandler, AZ 85248 ",0.9219303131103516,325000,https://www.zillow.com/homedetails/100-W-Hackberry-Dr-Chandler-AZ-85248/92349903_zpid/
432997,20803061,"11506 W Bermuda Dr, Avondale, AZ 85392 ",0.9215941429138184,267000,http://www.zillow.com/homedetails/11506-W-Bermuda-Dr-Avondale-AZ-85392/8300564_zpid
8937665,18407012,"1641 E Tyson Pl, Chandler, AZ 85225 ",0.9215902090072632,285000,https://www.zillow.com/homedetails/1641-E-Tyson-Pl-Chandler-AZ-85225/8196493_zpid/
603764,17928078,"9235 E Fairfield St, Mesa, AZ 85207 ",0.9213417172431946,284900,https://www.zillow.com/homedetails/9235-E-Fairfield-St-Mesa-AZ-85207/8084958_zpid/
371788,17921502,"4111 E Paso Trl, Phoenix, AZ 85050 ",0.9213306903839111,335000,https://www.zillow.com/homedetails/4111-E-Paso-Trl-Phoenix-AZ-85050/7985434_zpid/
8950750,17932726,"9601 E Calgary Ave, Sun Lakes, AZ 85248 ",0.9210988879203796,198500,https://www.zillow.com/homedetails/9601-E-Calgary-Ave-Sun-Lakes-AZ-85248/8218024_zpid/
7363156,17883803,"8410 W Fullam St, Peoria, AZ 85382 ",0.9210934638977051,319000,https://www.zillow.com/homedetails/8410-W-Fullam-St-Peoria-AZ-85382/8128834_zpid/
964578,17880485,"4612 W Jupiter Way, Chandler, AZ 85226 ",0.9209728837013245,318888,https://www.zillow.com/homedetails/4612-W-Jupiter-Way-Chandler-AZ-85226/64827299_zpid/
8914410,15944701,"17944 W Piro St, Goodyear, AZ 85338 ",0.9209031462669373,325000,https://www.zillow.com/homedetails/17944-W-Piro-St-Goodyear-AZ-85338/89136822_zpid/
7557995,17768404,"11398 W Lincoln St, Avondale, AZ 85323 ",0.9207728505134583,207900,https://www.zillow.com/homedetails/11398-W-Lincoln-St-Avondale-AZ-85323/71603571_zpid/
8896047,15943588,"9902 E Acceleration Dr, Mesa, AZ 85212 ",0.920644223690033,310210,https://www.zillow.com/homedetails/9902-E-Acceleration-Dr-Mesa-AZ-85212/2094404872_zpid/
7427606,19924182,"1016 W Vaughn St, Tempe, AZ 85283 ",0.9203459024429321,334900,https://www.zillow.com/homedetails/1016-W-Vaughn-St-Tempe-AZ-85283/8143329_zpid/
7441988,17735437,"24648 W Sheraton Ln, Buckeye, AZ 85326 ",0.9202646613121033,212900,https://www.zillow.com/homedetails/24648-W-Sheraton-Ln-Buckeye-AZ-85326/95178269_zpid/
76018,19994478,"4709 S Griffith Way, Gilbert, AZ 85297 ",0.920257568359375,329900,https://www.zillow.com/homedetails/4709-S-Griffith-Way-Gilbert-AZ-85297/55281409_zpid/
273418,17922498,"2529 W Red Fox Rd, Phoenix, AZ 85085 ",0.9202371835708618,291900,https://www.zillow.com/homedetails/2529-W-Red-Fox-Rd-Phoenix-AZ-85085/62730463_zpid/
1111814,18406978,"1372 W Glenmere Dr, Chandler, AZ 85224 ",0.9202038645744324,315000,https://www.zillow.com/homedetails/1372-W-Glenmere-Dr-Chandler-AZ-85224/8207310_zpid/
1404112,20714348,"5781 N 72nd Dr, Glendale, AZ 85303 ",0.9199663400650024,240000,http://www.zillow.com/homedetails/5781-N-72nd-Dr-Glendale-AZ-85303/95181688_zpid/
985061,18406934,"1084 E Locust Dr, Chandler, AZ 85286 ",0.9199033379554749,329900,https://www.zillow.com/homedetails/1084-E-Locust-Dr-Chandler-AZ-85286/59716269_zpid/
7435912,20721251,"2112 N 88th St, Mesa, AZ 85207 ",0.9196192026138306,362000,https://www.zillow.com/homedetails/2112-N-88th-St-Mesa-AZ-85207/125143247_zpid/
8948351,17880433,"1433 E Geronimo St, Chandler, AZ 85225 ",0.9195370078086853,290000,https://www.zillow.com/homedetails/1433-E-Geronimo-St-Chandler-AZ-85225/50196187_zpid/
