property_id,transaction_id,address,zipcode,ypred,list,url
65149,22064205,"103 E Smoke Tree Rd, Gilbert, AZ 85296 ",85296,0.5336110591888428,318900,https://www.zillow.com/homedetails/103-E-Smoke-Tree-Rd-Gilbert-AZ-85296/8275988_zpid/
1267566,22299984,"3340 E Hampton Ln, Gilbert, AZ 85295 ",85295,0.5336110591888428,335000,https://www.zillow.com/homedetails/3340-E-Hampton-Ln-Gilbert-AZ-85295/55276721_zpid/
887293,22029307,"29642 W Columbus Ave, Buckeye, AZ 85396 ",85396,0.5335878133773804,255000,https://www.zillow.com/homedetails/29642-W-Columbus-Ave-Buckeye-AZ-85396/71625955_zpid/
195273,22029639,"3130 W Apollo Rd, Phoenix, AZ 85041 ",85041,0.5335878133773804,249900,https://www.zillow.com/homedetails/3130-W-Apollo-Rd-Phoenix-AZ-85041/67764907_zpid/
7495347,21959590,"7028 W Shumway Farm Rd, Laveen, AZ 85339 ",85339,0.5335878133773804,255000,https://www.zillow.com/homedetails/7028-W-Shumway-Farm-Rd-Laveen-AZ-85339/81988315_zpid/
889057,22029538,"30206 W Cheery Lynn Rd, Buckeye, AZ 85396 ",85396,0.5335878133773804,229999,https://www.zillow.com/homedetails/30206-W-Cheery-Lynn-Rd-Buckeye-AZ-85396/81983777_zpid/
896109,21972222,"209 N 110th Dr, Avondale, AZ 85323 ",85323,0.5335878133773804,235900,https://www.zillow.com/homedetails/209-N-110th-Dr-Avondale-AZ-85323/71611987_zpid/
1528056,21923776,"10912 N 162nd Ln, Surprise, AZ 85379 ",85379,0.5335878133773804,239900,https://www.zillow.com/homedetails/10912-N-162nd-Ln-Surprise-AZ-85379/71609297_zpid/
1852740,21254438,"4003 W Kirkland Ave, Queen Creek, AZ 85142 ",85142,0.5335878133773804,239500,http://www.zillow.com/homedetails/4003-W-Kirkland-Ave-Queen-Creek-AZ-85142/124170942_zpid/
524890,22104506,"9133 W Vernon Ave, Phoenix, AZ 85037 ",85037,0.5335878133773804,249900,https://www.zillow.com/homedetails/9133-W-Vernon-Ave-Phoenix-AZ-85037/67764436_zpid/
5331368,21924546,"12436 N 150th Ln, Surprise, AZ 85379 ",85379,0.5335878133773804,249900,https://www.zillow.com/homedetails/12436-N-150th-Ln-Surprise-AZ-85379/60993881_zpid/
42786,22191850,"7114 W Globe Ave, Phoenix, AZ 85043 ",85043,0.5335878133773804,275000,https://www.zillow.com/homedetails/7114-W-Globe-Ave-Phoenix-AZ-85043/67788720_zpid/
1492760,21797808,"17510 W Maui Ln, Surprise, AZ 85388 ",85388,0.5335878133773804,250000,https://www.zillow.com/homedetails/17510-W-Maui-Ln-Surprise-AZ-85388/67768959_zpid/
8963812,22036900,"5616 W Winston Dr, Laveen, AZ 85339 ",85339,0.5335878133773804,275000,https://www.zillow.com/homedetails/5616-W-Winston-Dr-Laveen-AZ-85339/81956451_zpid/
914033,21971351,"19381 W Madison St, Buckeye, AZ 85326 ",85326,0.5335878133773804,268900,https://www.zillow.com/homedetails/19381-W-Madison-St-Buckeye-AZ-85326/88791444_zpid/
5097869,21948675,"17874 N Bell Pointe Blvd, Surprise, AZ 85374 ",85374,0.5335878133773804,273000,https://www.zillow.com/homedetails/17874-N-Bell-Pointe-Blvd-Surprise-AZ-85374/71610958_zpid/
881444,22019835,"23724 W Adams St, Buckeye, AZ 85396 ",85396,0.5335878133773804,266900,https://www.zillow.com/homedetails/23724-W-Adams-St-Buckeye-AZ-85396/71626117_zpid/
8963827,22040878,"7253 W St Catherine Ave, Laveen, AZ 85339 ",85339,0.5335878133773804,268000,https://www.zillow.com/homedetails/7253-W-St-Catherine-Ave-Laveen-AZ-85339/71605010_zpid/
134619,21947822,"16833 N 151st Ln, Surprise, AZ 85374 ",85374,0.5335878133773804,265000,https://www.zillow.com/homedetails/16833-N-151st-Ln-Surprise-AZ-85374/67770231_zpid/
1878159,21942449,"10428 W Atlantis Way, Tolleson, AZ 85353 ",85353,0.5335878133773804,249000,https://www.zillow.com/homedetails/10428-W-Atlantis-Way-Tolleson-AZ-85353/71612039_zpid/
202428,22105579,"806 W Allen St, Phoenix, AZ 85041 ",85041,0.5335878133773804,265000,https://www.zillow.com/homedetails/806-W-Allen-St-Phoenix-AZ-85041/67702990_zpid/
8955871,21959396,"6929 W Sophie Ln, Laveen, AZ 85339 ",85339,0.5335878133773804,249800,https://www.zillow.com/homedetails/6929-W-Sophie-Ln-Laveen-AZ-85339/81981174_zpid/
7540218,21898188,"17027 W Hammond St, Goodyear, AZ 85338 ",85338,0.5335878133773804,268500,https://www.zillow.com/homedetails/17027-W-Hammond-St-Goodyear-AZ-85338/88787155_zpid/
8946348,21963532,"9110 S 50th Ln, Laveen, AZ 85339 ",85339,0.5335878133773804,259000,https://www.zillow.com/homedetails/9110-S-50th-Ln-Laveen-AZ-85339/60990136_zpid/
8959161,21814187,"17345 W Red Bird Rd, Surprise, AZ 85387 ",85387,0.5335878133773804,269500,https://www.zillow.com/homedetails/17345-W-Red-Bird-Rd-Surprise-AZ-85387/71628786_zpid/
892224,21840170,"3700 N 292nd Ln, Buckeye, AZ 85396 ",85396,0.5335878133773804,210000,https://www.zillow.com/homedetails/3700-N-292nd-Ln-Buckeye-AZ-85396/81977406_zpid/
888939,21839676,"30176 W Cheery Lynn Rd, Buckeye, AZ 85396 ",85396,0.5335878133773804,273000,https://www.zillow.com/homedetails/30176-W-Cheery-Lynn-Rd-Buckeye-AZ-85396/81987780_zpid/
1478441,19979559,"15410 N 170th Ln, Surprise, AZ 85388 ",85388,0.5335878133773804,267000,https://www.zillow.com/homedetails/15410-N-170th-Ln-Surprise-AZ-85388/67761099_zpid/
1151217,21896361,"12721 W Calavar Rd, El Mirage, AZ 85335 ",85335,0.5335878133773804,245000,https://www.zillow.com/homedetails/12721-W-Calavar-Rd-El-Mirage-AZ-85335/59983007_zpid/
888984,21877320,"3019 N 303rd Dr, Buckeye, AZ 85396 ",85396,0.5335878133773804,235000,https://www.zillow.com/homedetails/3019-N-303rd-Dr-Buckeye-AZ-85396/82825805_zpid/
1494862,21814203,"17618 W Eugene Ter, Surprise, AZ 85388 ",85388,0.5335878133773804,248900,https://www.zillow.com/homedetails/17618-W-Eugene-Ter-Surprise-AZ-85388/71631155_zpid/
8953258,18407974,"16121 W Miami St, Goodyear, AZ 85338 ",85338,0.5335878133773804,250000,https://www.zillow.com/homedetails/16121-W-Miami-St-Goodyear-AZ-85338/71624002_zpid/
934263,21975128,"25623 W Pleasant Ln, Buckeye, AZ 85326 ",85326,0.5335878133773804,259999,https://www.zillow.com/homedetails/25623-W-Pleasant-Ln-Buckeye-AZ-85326/81773773_zpid/
8951911,21972867,"22124 W Cantilever Ct, Buckeye, AZ 85326 ",85326,0.5335878133773804,230000,https://www.zillow.com/homedetails/22124-W-Cantilever-Ct-Buckeye-AZ-85326/2094185244_zpid/
939413,21983452,"4547 S 236th Dr, Buckeye, AZ 85326 ",85326,0.533579409122467,184000,https://www.zillow.com/homedetails/4547-S-236th-Dr-Buckeye-AZ-85326/95071985_zpid/
940741,21987084,"5764 S 236th Dr, Buckeye, AZ 85326 ",85326,0.533579409122467,183900,https://www.zillow.com/homedetails/5764-S-236th-Dr-Buckeye-AZ-85326/82826956_zpid/
927443,21974021,"23836 W La Salle St, Buckeye, AZ 85326 ",85326,0.533579409122467,180000,https://www.zillow.com/homedetails/23836-W-La-Salle-St-Buckeye-AZ-85326/82827279_zpid/
957980,22230838,"341 S Forest Dr, Chandler, AZ 85226 ",85226,0.5329912900924683,325000,https://www.zillow.com/homedetails/341-S-Forest-Dr-Chandler-AZ-85226/8265949_zpid/
1095106,22240446,"83 N Amber Ct, Chandler, AZ 85225 ",85225,0.5329912900924683,320000,https://www.zillow.com/homedetails/83-N-Amber-Ct-Chandler-AZ-85225/8222997_zpid/
8938463,21959196,"6816 W Burgess Ln, Laveen, AZ 85339 ",85339,0.5329649448394775,275000,https://www.zillow.com/homedetails/6816-W-Burgess-Ln-Laveen-AZ-85339/71604730_zpid/
935592,21975279,"25759 W Crown King Rd, Buckeye, AZ 85326 ",85326,0.5329649448394775,249900,https://www.zillow.com/homedetails/25759-W-Crown-King-Rd-Buckeye-AZ-85326/67797244_zpid/
1499722,21995148,"17904 W Maui Ln, Surprise, AZ 85388 ",85388,0.5329649448394775,249000,https://www.zillow.com/homedetails/17904-W-Maui-Ln-Surprise-AZ-85388/67778887_zpid/
7385686,21957409,"17198 W Ashley Dr, Goodyear, AZ 85338 ",85338,0.5329649448394775,268999,https://www.zillow.com/homedetails/17198-W-Ashley-Dr-Goodyear-AZ-85338/64440721_zpid/
1200049,22060698,"980 S Pueblo St, Gilbert, AZ 85233 ",85233,0.5328837037086487,329900,https://www.zillow.com/homedetails/980-S-Pueblo-St-Gilbert-AZ-85233/50194549_zpid/
1266934,21977834,"3271 E Canyon Creek Dr, Gilbert, AZ 85295 ",85295,0.5328837037086487,314900,https://www.zillow.com/homedetails/3271-E-Canyon-Creek-Dr-Gilbert-AZ-85295/55276704_zpid/
1269043,21978876,"3546 E Bridgeport Pkwy, Gilbert, AZ 85295 ",85295,0.5328837037086487,324900,https://www.zillow.com/homedetails/3546-E-Bridgeport-Pkwy-Gilbert-AZ-85295/55276815_zpid/
33111,21809437,"1025 E Grenadine Rd, Phoenix, AZ 85040 ",85040,0.5328487753868103,125000,https://www.zillow.com/homedetails/1025-E-Grenadine-Rd-Phoenix-AZ-85040/62728029_zpid/
435368,22104673,"2111 N 94th Gln, Phoenix, AZ 85037 ",85037,0.5328132510185242,259000,https://www.zillow.com/homedetails/2111-N-94th-Gln-Phoenix-AZ-85037/67772997_zpid/
360069,22269886,"3419 S 87th Dr, Tolleson, AZ 85353 ",85353,0.5328132510185242,258000,https://www.zillow.com/homedetails/3419-S-87th-Dr-Tolleson-AZ-85353/81969664_zpid/
445968,22251225,"2921 N 113th Ln, Avondale, AZ 85392 ",85392,0.5328132510185242,274500,https://www.zillow.com/homedetails/2921-N-113th-Ln-Avondale-AZ-85392/7486674_zpid/
445372,22284754,"4636 N 94th Ln, Phoenix, AZ 85037 ",85037,0.5328132510185242,250000,https://www.zillow.com/homedetails/4636-N-94th-Ln-Phoenix-AZ-85037/7466336_zpid/
532694,22269785,"6607 S 44th Ln, Laveen, AZ 85339 ",85339,0.5328132510185242,255900,https://www.zillow.com/homedetails/6607-S-44th-Ln-Laveen-AZ-85339/67773825_zpid/
916402,21972701,"21834 W Sonora St, Buckeye, AZ 85326 ",85326,0.5327942967414856,185000,https://www.zillow.com/homedetails/21834-W-Sonora-St-Buckeye-AZ-85326/71629025_zpid/
7385512,21896172,"12577 S 176th Ave, Goodyear, AZ 85338 ",85338,0.5327374339103699,302900,https://www.zillow.com/homedetails/12577-S-176th-Ave-Goodyear-AZ-85338/55281722_zpid/
1257398,21971065,"1902 S Tucana Ln, Gilbert, AZ 85295 ",85295,0.5327374339103699,318900,https://www.zillow.com/homedetails/1902-S-Tucana-Ln-Gilbert-AZ-85295/81953635_zpid/
68157,21977684,"3235 E Bluebird Dr, Gilbert, AZ 85297 ",85297,0.5327374339103699,330000,https://www.zillow.com/homedetails/3235-E-Bluebird-Dr-Gilbert-AZ-85297/55281473_zpid/
1257148,21971066,"1902 E Dublin St, Gilbert, AZ 85295 ",85295,0.5327374339103699,330000,https://www.zillow.com/homedetails/1902-E-Dublin-St-Gilbert-AZ-85295/54487639_zpid/
201118,22123122,"7005 S 41st Dr, Phoenix, AZ 85041 ",85041,0.5327152013778687,185000,https://www.zillow.com/homedetails/7005-S-41st-Dr-Phoenix-AZ-85041/60047567_zpid/
1046699,21830923,"6303 S Onyx Dr, Chandler, AZ 85249 ",85249,0.5326725840568542,299900,https://www.zillow.com/homedetails/6303-S-Onyx-Dr-Chandler-AZ-85249/67807449_zpid/
8959183,21968384,"1480 S Palm St, Gilbert, AZ 85296 ",85296,0.5326725840568542,329500,https://www.zillow.com/homedetails/1480-S-Palm-St-Gilbert-AZ-85296/8240627_zpid/
7498975,21963340,"9009 S 57th Dr, Laveen, AZ 85339 ",85339,0.5325946807861328,245000,https://www.zillow.com/homedetails/9009-S-57th-Dr-Laveen-AZ-85339/82800929_zpid/
1094836,21813744,"821 E Kesler Ln, Chandler, AZ 85225 ",85225,0.5325495600700378,297900,https://www.zillow.com/homedetails/821-E-Kesler-Ln-Chandler-AZ-85225/8206262_zpid/
7451521,22102756,"15826 S 32nd Pl, Phoenix, AZ 85048 ",85048,0.5325495600700378,334900,https://www.zillow.com/homedetails/15826-S-32nd-Pl-Phoenix-AZ-85048/8257387_zpid/
353281,17753356,"7419 W Pueblo Ave, Phoenix, AZ 85043 ",85043,0.5324650406837463,239900,https://www.zillow.com/homedetails/7419-W-Pueblo-Ave-Phoenix-AZ-85043/81951161_zpid/
8952447,17958353,"16503 W Tether Trl, Surprise, AZ 85387 ",85387,0.5324650406837463,274900,https://www.zillow.com/homedetails/16503-W-Tether-Trl-Surprise-AZ-85387/89456345_zpid/
918606,21972963,"22227 W Cantilever St, Buckeye, AZ 85326 ",85326,0.5324650406837463,240000,https://www.zillow.com/homedetails/22227-W-Cantilever-St-Buckeye-AZ-85326/60997187_zpid/
136638,21949300,"18401 W Westfall Way, Surprise, AZ 85374 ",85374,0.5324650406837463,239900,https://www.zillow.com/homedetails/18401-W-Westfall-Way-Surprise-AZ-85374/71610999_zpid/
202056,20717029,"7427 S 15th Dr, Phoenix, AZ 85041 ",85041,0.5324650406837463,279000,http://www.zillow.com/homedetails/7427-S-15th-Dr-Phoenix-AZ-85041/81984284_zpid/
1600991,21948980,"18135 W Sanna St, Waddell, AZ 85355 ",85355,0.5324650406837463,225000,https://www.zillow.com/homedetails/18135-W-Sanna-St-Waddell-AZ-85355/71625006_zpid/
8948294,22113596,"26011 N Sandstone Way, Surprise, AZ 85387 ",85387,0.5324650406837463,264900,https://www.zillow.com/homedetails/26011-N-Sandstone-Way-Surprise-AZ-85387/71610017_zpid/
7512692,17958341,"25944 N Sandstone Way, Surprise, AZ 85387 ",85387,0.5324650406837463,269000,https://www.zillow.com/homedetails/25944-N-Sandstone-Way-Surprise-AZ-85387/71610062_zpid/
195456,17161035,"3206 W Saint Catherine Ave, Phoenix, AZ 85041 ",85041,0.5324650406837463,209900,https://www.zillow.com/homedetails/3206-W-Saint-Catherine-Ave-Phoenix-AZ-85041/67764961_zpid/
1482296,21584377,"16309 N 171st Dr, Surprise, AZ 85388 ",85388,0.5324650406837463,262900,https://www.zillow.com/homedetails/16309-N-171st-Dr-Surprise-AZ-85388/67768232_zpid/
7414155,21962882,"8823 S 41st Gln, Laveen, AZ 85339 ",85339,0.5324650406837463,278990,https://www.zillow.com/homedetails/8823-S-41st-Gln-Laveen-AZ-85339/95149825_zpid/
877676,21837910,"20843 N 260th Ln, Buckeye, AZ 85396 ",85396,0.5324650406837463,225000,https://www.zillow.com/homedetails/20843-N-260th-Ln-Buckeye-AZ-85396/89457744_zpid/
7389625,21962180,"8584 W Malapai Dr, Peoria, AZ 85345 ",85345,0.5324650406837463,277000,https://www.zillow.com/homedetails/8584-W-Malapai-Dr-Peoria-AZ-85345/67774436_zpid/
7537572,21959731,"7129 W Maldonado Rd, Laveen, AZ 85339 ",85339,0.5324650406837463,274900,https://www.zillow.com/homedetails/7129-W-Maldonado-Rd-Laveen-AZ-85339/81954140_zpid/
524860,21644225,"9133 W Lewis Ave, Phoenix, AZ 85037 ",85037,0.5324650406837463,255000,https://www.zillow.com/homedetails/9133-W-Lewis-Ave-Phoenix-AZ-85037/67764412_zpid/
8947229,22128019,"6834 W Darrel Rd, Laveen, AZ 85339 ",85339,0.5324650406837463,255000,https://www.zillow.com/homedetails/6834-W-Darrel-Rd-Laveen-AZ-85339/64628549_zpid/
193698,22138371,"2507 W Maldonado Rd, Phoenix, AZ 85041 ",85041,0.532448410987854,269000,https://www.zillow.com/homedetails/2507-W-Maldonado-Rd-Phoenix-AZ-85041/62727653_zpid/
7491251,21945113,"13437 W Marlette Ct, Litchfield Park, AZ 85340 ",85340,0.532421350479126,270000,https://www.zillow.com/homedetails/13437-W-Marlette-Ct-Litchfield-Park-AZ-85340/59254354_zpid/
527986,22045753,"9530 W Hazelwood St, Phoenix, AZ 85037 ",85037,0.532421350479126,240000,https://www.zillow.com/homedetails/9530-W-Hazelwood-St-Phoenix-AZ-85037/55256244_zpid/
242405,22118225,"4227 E South Fork Dr, Phoenix, AZ 85044 ",85044,0.5323384404182434,324900,https://www.zillow.com/homedetails/4227-E-South-Fork-Dr-Phoenix-AZ-85044/8261273_zpid/
1495021,22064896,"17624 W Voltaire St, Surprise, AZ 85388 ",85388,0.532313346862793,258400,https://www.zillow.com/homedetails/17624-W-Voltaire-St-Surprise-AZ-85388/71628775_zpid/
934976,22270988,"25702 W Forest Grove Ave, Buckeye, AZ 85326 ",85326,0.532313346862793,219000,https://www.zillow.com/homedetails/25702-W-Forest-Grove-Ave-Buckeye-AZ-85326/67796951_zpid/
531880,22279882,"6106 S 46th Ln, Laveen, AZ 85339 ",85339,0.532313346862793,259900,https://www.zillow.com/homedetails/6106-S-46th-Ln-Laveen-AZ-85339/67773452_zpid/
195547,22269772,"3223 W Lynne Ln, Phoenix, AZ 85041 ",85041,0.532313346862793,269900,https://www.zillow.com/homedetails/3223-W-Lynne-Ln-Phoenix-AZ-85041/67789638_zpid/
436118,22269682,"2314 N 92nd Dr, Phoenix, AZ 85037 ",85037,0.532313346862793,275000,https://www.zillow.com/homedetails/2314-N-92nd-Dr-Phoenix-AZ-85037/60974846_zpid/
1152299,22260277,"12808 W Saint Moritz Ln, El Mirage, AZ 85335 ",85335,0.532313346862793,239900,https://www.zillow.com/homedetails/12808-W-Saint-Moritz-Ln-El-Mirage-AZ-85335/62740887_zpid/
8928017,22279766,"16170 W Meade Ln, Goodyear, AZ 85338 ",85338,0.532313346862793,200000,https://www.zillow.com/homedetails/16170-W-Meade-Ln-Goodyear-AZ-85338/63202198_zpid/
7408336,22308099,"5633 W Carson Rd, Laveen, AZ 85339 ",85339,0.532313346862793,268400,https://www.zillow.com/homedetails/5633-W-Carson-Rd-Laveen-AZ-85339/67764776_zpid/
8963823,22279885,"7103 W St Catherine Ave, Laveen, AZ 85339 ",85339,0.532313346862793,208000,https://www.zillow.com/homedetails/7103-W-St-Catherine-Ave-Laveen-AZ-85339/67788999_zpid/
8969579,22279921,"6845 W Alta Vista Rd, Laveen, AZ 85339 ",85339,0.532313346862793,275000,https://www.zillow.com/homedetails/6845-W-Alta-Vista-Rd-Laveen-AZ-85339/67788919_zpid/
929097,22292407,"24117 W Hadley St, Buckeye, AZ 85326 ",85326,0.532313346862793,230000,https://www.zillow.com/homedetails/24117-W-Hadley-St-Buckeye-AZ-85326/67797767_zpid/
8971737,22306561,"10339 W Southgate Ave, Tolleson, AZ 85353 ",85353,0.532313346862793,235000,https://www.zillow.com/homedetails/10339-W-Southgate-Ave-Tolleson-AZ-85353/82226245_zpid/
633087,22297394,"7503 S 45th Dr, Laveen, AZ 85339 ",85339,0.532313346862793,255000,https://www.zillow.com/homedetails/7503-S-45th-Dr-Laveen-AZ-85339/67700728_zpid/
1478585,22304918,"15416 N 172nd Ln, Surprise, AZ 85388 ",85388,0.532313346862793,260000,https://www.zillow.com/homedetails/15416-N-172nd-Ln-Surprise-AZ-85388/67768669_zpid/
8963824,22302927,"7134 W Carter Rd, Laveen, AZ 85339 ",85339,0.532313346862793,257500,https://www.zillow.com/homedetails/7134-W-Carter-Rd-Laveen-AZ-85339/82823284_zpid/
8967297,22245762,"15040 W Windrose Dr, Surprise, AZ 85379 ",85379,0.532313346862793,244900,https://www.zillow.com/homedetails/15040-W-Windrose-Dr-Surprise-AZ-85379/60993756_zpid/
8914407,22242771,"17359 W Jackson St, Goodyear, AZ 85338 ",85338,0.532313346862793,278500,https://www.zillow.com/homedetails/17359-W-Jackson-St-Goodyear-AZ-85338/71624673_zpid/
693830,22245056,"5420 W Glass Ln, Laveen, AZ 85339 ",85339,0.532313346862793,259500,https://www.zillow.com/homedetails/5420-W-Glass-Ln-Laveen-AZ-85339/71617889_zpid/
1149153,22230722,"12539 W Hearn Rd, El Mirage, AZ 85335 ",85335,0.532313346862793,269900,https://www.zillow.com/homedetails/12539-W-Hearn-Rd-El-Mirage-AZ-85335/60999672_zpid/
8962341,22100978,"17282 W Morning Glory St, Goodyear, AZ 85338 ",85338,0.532313346862793,260000,https://www.zillow.com/homedetails/17282-W-Morning-Glory-St-Goodyear-AZ-85338/82240228_zpid/
8955864,22104663,"5611 W Maldonado Rd, Laveen, AZ 85339 ",85339,0.532313346862793,264000,https://www.zillow.com/homedetails/5611-W-Maldonado-Rd-Laveen-AZ-85339/67764799_zpid/
8964834,22104744,"6925 W Beverly Rd, Laveen, AZ 85339 ",85339,0.532313346862793,244900,https://www.zillow.com/homedetails/6925-W-Beverly-Rd-Laveen-AZ-85339/71613670_zpid/
42871,22105753,"7130 W Globe Ave, Phoenix, AZ 85043 ",85043,0.532313346862793,250000,https://www.zillow.com/homedetails/7130-W-Globe-Ave-Phoenix-AZ-85043/81951182_zpid/
925466,22168031,"23458 W Mohave St, Buckeye, AZ 85326 ",85326,0.532313346862793,225000,https://www.zillow.com/homedetails/23458-W-Mohave-St-Buckeye-AZ-85326/67779766_zpid/
9739,22183256,"6825 W Burgess Ln, Laveen, AZ 85339 ",85339,0.532313346862793,270000,https://www.zillow.com/homedetails/6825-W-Burgess-Ln-Laveen-AZ-85339/71604743_zpid/
913863,22244735,"19317 W Jefferson St, Buckeye, AZ 85326 ",85326,0.532313346862793,279000,https://www.zillow.com/homedetails/19317-W-Jefferson-St-Buckeye-AZ-85326/88789428_zpid/
8971530,22304272,"16130 W Hilton Ave, Goodyear, AZ 85338 ",85338,0.532313346862793,260000,https://www.zillow.com/homedetails/16130-W-Hilton-Ave-Goodyear-AZ-85338/67783533_zpid/
202741,22232482,"8605 S 7th Dr, Phoenix, AZ 85041 ",85041,0.532313346862793,274700,https://www.zillow.com/homedetails/8605-S-7th-Dr-Phoenix-AZ-85041/59265974_zpid/
199462,22232697,"6014 S 37th Ln, Phoenix, AZ 85041 ",85041,0.532313346862793,219000,https://www.zillow.com/homedetails/6014-S-37th-Ln-Phoenix-AZ-85041/67774233_zpid/
