property_id,transaction_id,address,zipcode,good_sell,list,url,lat,long,date_listed,transaction_date
9032615,23929618,"9731 W Brokenstone Dr, Sun City, AZ 85351 ",85351,0.9851780533790588,225000,https://www.zillow.com/homedetails/9731-W-Brokenstone-Dr-Sun-City-AZ-85351/7921987_zpid/,33.6193,-112.26700000000001,6657,2018-03-24
9028443,23939855,"3147 N Bentrup Cir, Chandler, AZ 85224 ",85224,0.9847017526626587,249900,https://www.zillow.com/homedetails/3147-N-Bentrup-Cir-Chandler-AZ-85224/8171571_zpid/,33.3509,-111.891,6675,2018-04-11
9033772,23933816,"7139 W Montecito Ave, Phoenix, AZ 85033 ",85033,0.9846563339233398,199900,https://www.zillow.com/homedetails/7139-W-Montecito-Ave-Phoenix-AZ-85033/7711428_zpid/,33.4998,-112.213,6659,2018-03-26
424989,23920239,"9833 N 54TH Ave, Glendale, AZ 85302 ",85302,0.9843006134033203,208000,https://www.zillow.com/homedetails/9833-N-54TH-Ave-Glendale-AZ-85302/7736016_zpid/,33.5762,-112.176,6652,2018-03-19
1347449,23919809,"5026 W Morten Ave, Glendale, AZ 85301 ",85301,0.9841471016407013,233000,https://www.zillow.com/homedetails/5026-W-Morten-Ave-Glendale-AZ-85301/7724863_zpid/,33.5472,-112.167,6652,2018-03-19
9034339,23937735,"2310 W Belmont Ave, Phoenix, AZ 85021 ",85021,0.9838199615478516,188900,https://www.zillow.com/homedetails/2310-W-Belmont-Ave-Phoenix-AZ-85021/7779319_zpid/,33.5495,-112.109,6670,2018-04-06
9033762,23933671,"4132 N 74TH Ave, Phoenix, AZ 85033 ",85033,0.9837391674518585,153000,https://www.zillow.com/homedetails/4132-N-74TH-Ave-Phoenix-AZ-85033/7711113_zpid/,33.4964,-112.219,6669,2018-04-05
435528,23948075,"2203 N 92ND Dr, Phoenix, AZ 85037 ",85037,0.983688235282898,225000,https://www.zillow.com/homedetails/2203-N-92ND-Dr-Phoenix-AZ-85037/60974813_zpid/,33.4737,-112.258,6677,2018-04-13
9034167,23935435,"3036 E Kings Ave, Phoenix, AZ 85032 ",85032,0.9835656583309174,234000,https://www.zillow.com/homedetails/3036-E-Kings-Ave-Phoenix-AZ-85032/62731425_zpid/,33.6365,-112.01700000000001,6674,2018-04-10
41510,23941218,"631 N 69TH Ave, Phoenix, AZ 85043 ",85043,0.9832488000392914,181999,https://www.zillow.com/homedetails/631-N-69TH-Ave-Phoenix-AZ-85043/7476327_zpid/,33.455999999999996,-112.208,6660,2018-03-27
9033768,23933750,"6738 W Meadowbrook Ave, Phoenix, AZ 85033 ",85033,0.9830857217311859,187620,https://www.zillow.com/homedetails/6738-W-Meadowbrook-Ave-Phoenix-AZ-85033/7716811_zpid/,33.5044,-112.205,6671,2018-04-07
424127,23920271,"9034 N 63RD Dr, Glendale, AZ 85302 ",85302,0.983053982257843,194900,https://www.zillow.com/homedetails/9034-N-63RD-Dr-Glendale-AZ-85302/7703631_zpid/,33.5688,-112.196,6652,2018-03-19
234016,23943406,"19220 N 21ST Ave, Phoenix, AZ 85027 ",85027,0.9830358922481537,249900,https://www.zillow.com/homedetails/19220-N-21ST-Ave-Phoenix-AZ-85027/7970224_zpid/,33.6601,-112.105,6668,2018-04-04
230372,23915232,"16642 N 40TH Ave, Phoenix, AZ 85053 ",85053,0.98286372423172,215000,https://www.zillow.com/homedetails/16642-N-40TH-Ave-Phoenix-AZ-85053/7946503_zpid/,33.6371,-112.145,6653,2018-03-20
9034684,23941120,"2744 W Papago St, Phoenix, AZ 85009 ",85009,0.9827440977096558,175000,https://www.zillow.com/homedetails/2744-W-Papago-St-Phoenix-AZ-85009/81987635_zpid/,33.4345,-112.119,6656,2018-03-23
473315,23937881,"6031 N 32ND Ave, Phoenix, AZ 85017 ",85017,0.9825770556926727,176000,https://www.zillow.com/homedetails/6031-N-32ND-Ave-Phoenix-AZ-85017/7760177_zpid/,33.5254,-112.12799999999999,6653,2018-03-20
480273,23933007,"2233 N 65TH Dr, Phoenix, AZ 85035 ",85035,0.9825232326984406,175000,https://www.zillow.com/homedetails/2233-N-65TH-Dr-Phoenix-AZ-85035/7490261_zpid/,33.4726,-112.2,6674,2018-04-10
226238,23937229,"14843 N 37TH Ave, Phoenix, AZ 85053 ",85053,0.9823108017444611,249000,https://www.zillow.com/homedetails/14843-N-37TH-Ave-Phoenix-AZ-85053/7944315_zpid/,33.6219,-112.137,6673,2018-04-09
9034637,23940797,"8536 W Paradise Dr, Peoria, AZ 85345 ",85345,0.9822591245174408,249000,https://www.zillow.com/homedetails/8536-W-Paradise-Dr-Peoria-AZ-85345/7685412_zpid/,33.5944,-112.243,6663,2018-03-30
432959,23945411,"7202 W Turney Ave, Phoenix, AZ 85033 ",85033,0.9822551012039185,182484,https://www.zillow.com/homedetails/7202-W-Turney-Ave-Phoenix-AZ-85033/7711374_zpid/,33.5008,-112.214,6676,2018-04-12
378102,23945959,"10854 N 42ND Ave, Phoenix, AZ 85029 ",85029,0.9820820689201355,225000,https://www.zillow.com/homedetails/10854-N-42ND-Ave-Phoenix-AZ-85029/7745060_zpid/,33.5852,-112.149,6676,2018-04-12
396876,23937550,"8307 N 31ST Ave, Phoenix, AZ 85051 ",85051,0.9819146394729614,173500,https://www.zillow.com/homedetails/8307-N-31ST-Ave-Phoenix-AZ-85051/7751434_zpid/,33.559,-112.125,6652,2018-03-19
385620,23937349,"3601 W Cheryl Dr, Phoenix, AZ 85051 ",85051,0.9818924069404602,249950,https://www.zillow.com/homedetails/3601-W-Cheryl-Dr-Phoenix-AZ-85051/7745285_zpid/,33.5785,-112.13600000000001,6673,2018-04-09
397640,23946055,"8538 N 30TH Dr, Phoenix, AZ 85051 ",85051,0.9818819761276245,149900,https://www.zillow.com/homedetails/8538-N-30TH-Dr-Phoenix-AZ-85051/7750669_zpid/,33.5618,-112.125,6677,2018-04-13
410546,23946043,"4828 W Columbine Dr, Glendale, AZ 85304 ",85304,0.9818092286586761,245000,https://www.zillow.com/homedetails/4828-W-Columbine-Dr-Glendale-AZ-85304/7954401_zpid/,33.5989,-112.163,6677,2018-04-13
409744,23938133,"4523 W Christy Dr, Glendale, AZ 85304 ",85304,0.9816250503063202,216000,https://www.zillow.com/homedetails/4523-W-Christy-Dr-Glendale-AZ-85304/7727670_zpid/,33.5847,-112.15799999999999,6667,2018-04-03
435693,23933737,"7944 W Pierson St, Phoenix, AZ 85033 ",85033,0.9814253151416779,159900,https://www.zillow.com/homedetails/7944-W-Pierson-St-Phoenix-AZ-85033/7482645_zpid/,33.5069,-112.23100000000001,6667,2018-04-03
829603,23937765,"3709 W Stella Ln, Phoenix, AZ 85019 ",85019,0.9813864529132843,194900,https://www.zillow.com/homedetails/3709-W-Stella-Ln-Phoenix-AZ-85019/7761208_zpid/,33.5303,-112.139,6668,2018-04-04
442226,23933595,"4202 N 89TH Ln, Phoenix, AZ 85037 ",85037,0.9812750518321991,182000,https://www.zillow.com/homedetails/4202-N-89TH-Ln-Phoenix-AZ-85037/7467499_zpid/,33.4961,-112.25299999999999,6662,2018-03-29
9033764,23933631,"4221 N 64TH Dr, Phoenix, AZ 85033 ",85033,0.9812076687812805,220000,https://www.zillow.com/homedetails/4221-N-64TH-Dr-Phoenix-AZ-85033/7717397_zpid/,33.498000000000005,-112.198,6664,2018-03-31
830847,23937788,"3855 W Lawrence Rd, Phoenix, AZ 85019 ",85019,0.9811470210552216,199900,https://www.zillow.com/homedetails/3855-W-Lawrence-Rd-Phoenix-AZ-85019/7758482_zpid/,33.5353,-112.14299999999999,6655,2018-03-22
400346,23938056,"10632 N 65TH Ave, Glendale, AZ 85304 ",85304,0.9808954000473022,219900,https://www.zillow.com/homedetails/10632-N-65TH-Ave-Glendale-AZ-85304/67083264_zpid/,33.583,-112.199,6674,2018-04-10
321397,23933338,"3147 N 4TH Ave, Phoenix, AZ 85013 ",85013,0.9807338416576385,200000,https://www.zillow.com/homedetails/3147-N-4TH-Ave-Phoenix-AZ-85013/7536011_zpid/,33.4857,-112.079,6671,2018-04-07
485245,23914882,"4326 W Vernon Ave, Phoenix, AZ 85035 ",85035,0.980668842792511,225000,https://www.zillow.com/homedetails/4326-W-Vernon-Ave-Phoenix-AZ-85035/7495458_zpid/,33.4741,-112.15299999999999,6656,2018-03-23
9031546,23940761,"8419 W Paradise Dr, Peoria, AZ 85345 ",85345,0.9806342124938965,247500,https://www.zillow.com/homedetails/8419-W-Paradise-Dr-Peoria-AZ-85345/7685296_zpid/,33.5938,-112.24,6669,2018-04-05
255361,23949797,"333 W Le Marche Ave, Phoenix, AZ 85023 ",85023,0.98036989569664,246000,https://www.zillow.com/homedetails/333-W-Le-Marche-Ave-Phoenix-AZ-85023/7965575_zpid/,33.632,-112.07799999999999,6682,2018-04-18
392940,23937820,"4219 W Nicolet Ave, Phoenix, AZ 85051 ",85051,0.9802294969558716,224450,https://www.zillow.com/homedetails/4219-W-Nicolet-Ave-Phoenix-AZ-85051/7756549_zpid/,33.5426,-112.15,6670,2018-04-06
424925,23920234,"9808 N 47TH Ave, Glendale, AZ 85302 ",85302,0.9800717830657959,244900,https://www.zillow.com/homedetails/9808-N-47TH-Ave-Glendale-AZ-85302/7728902_zpid/,33.575,-112.16,6646,2018-03-13
476168,23933564,"3023 N 46TH Dr, Phoenix, AZ 85031 ",85031,0.9799157679080963,170000,https://www.zillow.com/homedetails/3023-N-46TH-Dr-Phoenix-AZ-85031/88888998_zpid/,33.4836,-112.15799999999999,6674,2018-04-10
418962,23938182,"5255 W Palo Verde Ave, Glendale, AZ 85302 ",85302,0.9798325896263123,205000,https://www.zillow.com/homedetails/5255-W-Palo-Verde-Ave-Glendale-AZ-85302/7734577_zpid/,33.5728,-112.17399999999999,6673,2018-04-09
9031609,23914861,"1644 N 38TH Ln, Phoenix, AZ 85009 ",85009,0.9797345697879791,169999,https://www.zillow.com/homedetails/1644-N-38TH-Ln-Phoenix-AZ-85009/7511948_zpid/,33.4676,-112.14200000000001,6656,2018-03-23
411584,23919818,"5226 W Shaw Butte Dr, Glendale, AZ 85304 ",85304,0.9796172380447388,205000,https://www.zillow.com/homedetails/5226-W-Shaw-Butte-Dr-Glendale-AZ-85304/60978707_zpid/,33.596,-112.17200000000001,6655,2018-03-22
15532,23940644,"7400 W Mission Ln, Peoria, AZ 85345 ",85345,0.9795447885990143,225000,https://www.zillow.com/homedetails/7400-W-Mission-Ln-Peoria-AZ-85345/7702217_zpid/,33.5703,-112.21799999999999,6670,2018-04-06
402571,23938055,"11849 N 51ST Dr, Glendale, AZ 85304 ",85304,0.9794468581676483,210000,https://www.zillow.com/homedetails/11849-N-51ST-Dr-Glendale-AZ-85304/60978607_zpid/,33.5947,-112.169,6670,2018-04-06
9033771,23933773,"7409 W Minnezona Ave, Phoenix, AZ 85033 ",85033,0.9794332683086395,175000,https://www.zillow.com/homedetails/7409-W-Minnezona-Ave-Phoenix-AZ-85033/7711010_zpid/,33.5024,-112.219,6673,2018-04-09
249377,23943447,"2229 W Danbury Rd, Phoenix, AZ 85023 ",85023,0.9793573319911957,243900,https://www.zillow.com/homedetails/2229-W-Danbury-Rd-Phoenix-AZ-85023/7958240_zpid/,33.6411,-112.109,6673,2018-04-09
450658,23933786,"8740 W Earll Dr, Phoenix, AZ 85037 ",85037,0.9790022075176239,198000,https://www.zillow.com/homedetails/8740-W-Earll-Dr-Phoenix-AZ-85037/7479995_zpid/,33.4838,-112.249,6670,2018-04-06
9031505,23914209,"7312 W Emile Zola Ave, Peoria, AZ 85381 ",85381,0.9788694977760315,242000,https://www.zillow.com/homedetails/7312-W-Emile-Zola-Ave-Peoria-AZ-85381/7925066_zpid/,33.6077,-112.21700000000001,6656,2018-03-23
248766,23948569,"301 E Rimrock Dr, Phoenix, AZ 85024 ",85024,0.9787732660770416,235000,https://www.zillow.com/homedetails/301-E-Rimrock-Dr-Phoenix-AZ-85024/7968019_zpid/,33.6625,-112.07,6677,2018-04-13
9033601,23943714,"4446 W Wescott Dr, Glendale, AZ 85308 ",85308,0.978620707988739,204900,https://www.zillow.com/homedetails/4446-W-Wescott-Dr-Glendale-AZ-85308/2090410076_zpid/,33.6585,-112.176,6668,2018-04-04
402520,23937178,"11836 N 45TH Ave, Glendale, AZ 85304 ",85304,0.9785931706428528,225000,https://www.zillow.com/homedetails/11836-N-45TH-Ave-Glendale-AZ-85304/7727227_zpid/,33.594,-112.156,6656,2018-03-23
411756,23919797,"5267 W Cholla St, Glendale, AZ 85304 ",85304,0.9785685837268829,249900,https://www.zillow.com/homedetails/5267-W-Cholla-St-Glendale-AZ-85304/7736831_zpid/,33.5889,-112.17299999999999,6652,2018-03-19
235418,23950704,"2833 W Michigan Ave, Phoenix, AZ 85053 ",85053,0.9785221815109253,239500,https://www.zillow.com/homedetails/2833-W-Michigan-Ave-Phoenix-AZ-85053/7940837_zpid/,33.6508,-112.12100000000001,6691,2018-04-27
246622,23937432,"3408 W Port Au Prince Ln, Phoenix, AZ 85053 ",85053,0.9784761369228363,194900,https://www.zillow.com/homedetails/3408-W-Port-Au-Prince-Ln-Phoenix-AZ-85053/7943618_zpid/,33.6233,-112.132,6674,2018-04-10
258915,23943373,"18032 N 45th Ave, Glendale, AZ 85308 ",85308,0.9784587919712067,165000,https://www.zillow.com/homedetails/18032-N-45th-Ave-Glendale-AZ-85308/67079555_zpid/,33.6497,-112.15700000000001,6667,2018-04-03
425103,23914841,"2902 N 80TH Ave, Phoenix, AZ 85033 ",85033,0.9783504009246826,215000,https://www.zillow.com/homedetails/2902-N-80TH-Ave-Phoenix-AZ-85033/7479596_zpid/,33.4803,-112.23100000000001,6655,2018-03-22
407053,23919851,"5501 W Boca Raton Rd, Glendale, AZ 85306 ",85306,0.9783428609371185,249900,https://www.zillow.com/homedetails/5501-W-Boca-Raton-Rd-Glendale-AZ-85306/7911123_zpid/,33.6112,-112.177,6655,2018-03-22
391066,23946022,"4049 W Townley Ave, Phoenix, AZ 85051 ",85051,0.9783355891704559,239000,https://www.zillow.com/homedetails/4049-W-Townley-Ave-Phoenix-AZ-85051/7754499_zpid/,33.5658,-112.147,6675,2018-04-11
386021,23945991,"1802 W Wood Dr, Phoenix, AZ 85029 ",85029,0.9782890975475311,199998,https://www.zillow.com/homedetails/1802-W-Wood-Dr-Phoenix-AZ-85029/7784407_zpid/,33.6048,-112.098,6676,2018-04-12
9019605,23933008,"9213 W Fillmore St, Tolleson, AZ 85353 ",85353,0.9782000482082367,170000,https://www.zillow.com/homedetails/9213-W-Fillmore-St-Tolleson-AZ-85353/7476932_zpid/,33.4532,-112.258,6666,2018-04-02
485132,23948082,"2849 N 65TH Dr, Phoenix, AZ 85035 ",85035,0.9781623780727386,207500,https://www.zillow.com/homedetails/2849-N-65TH-Dr-Phoenix-AZ-85035/7490134_zpid/,33.4801,-112.2,6678,2018-04-14
391172,23937321,"3115 W Sahuaro Dr, Phoenix, AZ 85029 ",85029,0.978105217218399,249900,https://www.zillow.com/homedetails/3115-W-Sahuaro-Dr-Phoenix-AZ-85029/7740851_zpid/,33.5836,-112.126,6659,2018-03-26
502608,23914893,"4133 N 56TH Dr, Phoenix, AZ 85031 ",85031,0.9780009984970093,249900,https://www.zillow.com/homedetails/4133-N-56TH-Dr-Phoenix-AZ-85031/7713212_zpid/,33.4957,-112.181,6656,2018-03-23
408778,23938251,"6343 W Hearn Rd, Glendale, AZ 85306 ",85306,0.9779516160488129,229900,https://www.zillow.com/homedetails/6343-W-Hearn-Rd-Glendale-AZ-85306/8098838_zpid/,33.6179,-112.194,6669,2018-04-05
476379,23933565,"3126 N 52ND Pkwy, Phoenix, AZ 85031 ",85031,0.977949321269989,175000,https://www.zillow.com/homedetails/3126-N-52ND-Pkwy-Phoenix-AZ-85031/7497084_zpid/,33.4854,-112.17200000000001,6671,2018-04-07
8970321,23950565,"4229 N 64th Ave, Phoenix, AZ 85033 ",85033,0.9778448343276978,209900,https://www.zillow.com/homedetails/4229-N-64th-Ave-Phoenix-AZ-85033/7717373_zpid/,33.4982,-112.197,6692,2018-04-28
383512,23937764,"3320 W Cactus Wren Dr, Phoenix, AZ 85051 ",85051,0.9778320789337158,209900,https://www.zillow.com/homedetails/3320-W-Cactus-Wren-Dr-Phoenix-AZ-85051/7756980_zpid/,33.5402,-112.131,6660,2018-03-27
827456,23933552,"2928 N 40TH Ln, Phoenix, AZ 85019 ",85019,0.9778318405151367,165000,https://www.zillow.com/homedetails/2928-N-40TH-Ln-Phoenix-AZ-85019/7509124_zpid/,33.4816,-112.147,6673,2018-04-09
453648,23947319,"4513 W Verde Ln, Phoenix, AZ 85031 ",85031,0.9778249263763428,167000,https://www.zillow.com/homedetails/4513-W-Verde-Ln-Phoenix-AZ-85031/7509499_zpid/,33.4811,-112.15700000000001,6677,2018-04-13
479956,23933535,"2223 N 50TH Ave, Phoenix, AZ 85035 ",85035,0.9778022468090057,174900,https://www.zillow.com/homedetails/2223-N-50TH-Ave-Phoenix-AZ-85035/7494267_zpid/,33.4724,-112.167,6668,2018-04-04
224578,23937233,"14402 N 35TH Ave, Phoenix, AZ 85053 ",85053,0.9777993559837341,219500,https://www.zillow.com/homedetails/14402-N-35TH-Ave-Phoenix-AZ-85053/7944567_zpid/,33.6162,-112.134,6662,2018-03-29
702524,23913045,"546 S Stewart, Mesa, AZ 85202 ",85202,0.977624386548996,185000,https://www.zillow.com/homedetails/546-S-Stewart-Mesa-AZ-85202/7604690_zpid/,33.4046,-111.86,6656,2018-03-23
1342528,23938118,"4433 W Morten Ave, Glendale, AZ 85301 ",85301,0.9775463938713074,214750,https://www.zillow.com/homedetails/4433-W-Morten-Ave-Glendale-AZ-85301/7725238_zpid/,33.5473,-112.155,6663,2018-03-30
9031630,23943793,"7126 W Montecito Ave, Phoenix, AZ 85033 ",85033,0.9775439500808716,175000,https://www.zillow.com/homedetails/7126-W-Montecito-Ave-Phoenix-AZ-85033/7711401_zpid/,33.5002,-112.213,6675,2018-04-11
226245,23937307,"14846 N 29TH Ave, Phoenix, AZ 85053 ",85053,0.9774604737758636,160000,https://www.zillow.com/homedetails/14846-N-29TH-Ave-Phoenix-AZ-85053/7953038_zpid/,33.6216,-112.12100000000001,6673,2018-04-09
9030009,23940881,"9266 W Yucca St, Peoria, AZ 85345 ",85345,0.9774583876132965,249900,https://www.zillow.com/homedetails/9266-W-Yucca-St-Peoria-AZ-85345/7686595_zpid/,33.5872,-112.259,6671,2018-04-07
384536,23937332,"3437 W Diana Ave, Phoenix, AZ 85051 ",85051,0.9774459600448608,197000,https://www.zillow.com/homedetails/3437-W-Diana-Ave-Phoenix-AZ-85051/7753853_zpid/,33.5623,-112.134,6663,2018-03-30
830487,23937786,"3817 W Oregon Ave, Phoenix, AZ 85019 ",85019,0.9774143695831299,174500,https://www.zillow.com/homedetails/3817-W-Oregon-Ave-Phoenix-AZ-85019/50188137_zpid/,33.5143,-112.141,6662,2018-03-29
343269,23941092,"2230 S 63RD Dr, Phoenix, AZ 85043 ",85043,0.9772931933403015,197000,https://www.zillow.com/homedetails/2230-S-63RD-Dr-Phoenix-AZ-85043/55257493_zpid/,33.4273,-112.196,6654,2018-03-21
9035727,23948104,"6547 W Wolf St, Phoenix, AZ 85033 ",85033,0.9771892130374908,169500,https://www.zillow.com/homedetails/6547-W-Wolf-St-Phoenix-AZ-85033/7712478_zpid/,33.5073,-112.20200000000001,6677,2018-04-13
41532,23941213,"6314 W Hilton Ave, Phoenix, AZ 85043 ",85043,0.9771685898303986,200000,https://www.zillow.com/homedetails/6314-W-Hilton-Ave-Phoenix-AZ-85043/53206229_zpid/,33.428000000000004,-112.196,6661,2018-03-28
351880,23929813,"6625 W Polk St, Phoenix, AZ 85043 ",85043,0.9768475294113159,178000,https://www.zillow.com/homedetails/6625-W-Polk-St-Phoenix-AZ-85043/67788414_zpid/,33.453,-112.20200000000001,6651,2018-03-18
424514,23920258,"9406 N 54TH Ave, Glendale, AZ 85302 ",85302,0.9767598509788513,229900,https://www.zillow.com/homedetails/9406-N-54TH-Ave-Glendale-AZ-85302/7734271_zpid/,33.5719,-112.177,6655,2018-03-22
9031631,23915099,"7706 W Mariposa Dr, Phoenix, AZ 85033 ",85033,0.9766546487808228,217000,https://www.zillow.com/homedetails/7706-W-Mariposa-Dr-Phoenix-AZ-85033/7467863_zpid/,33.5074,-112.23,6653,2018-03-20
1374748,23938379,"8975 W Nicolet Ave, Glendale, AZ 85305 ",85305,0.9765698611736298,225000,https://www.zillow.com/homedetails/8975-W-Nicolet-Ave-Glendale-AZ-85305/95133442_zpid/,33.541,-112.25200000000001,6662,2018-03-29
9025669,23888926,"3607 W Mclellan Blvd, Phoenix, AZ 85019 ",85019,0.9763792455196381,174000,https://www.zillow.com/homedetails/3607-W-Mclellan-Blvd-Phoenix-AZ-85019/7761699_zpid/,33.5325,-112.137,6617,2018-02-12
1422434,23920133,"8207 W Tuckey Ln, Glendale, AZ 85303 ",85303,0.9762587249279022,245000,https://www.zillow.com/homedetails/8207-W-Tuckey-Ln-Glendale-AZ-85303/7462558_zpid/,33.5327,-112.23700000000001,6648,2018-03-15
9035843,23949137,"1928 W 2nd Pl, Mesa, AZ 85201 ",85201,0.9762197136878967,212000,https://www.zillow.com/homedetails/1928-W-2nd-Pl-Mesa-AZ-85201/7612248_zpid/,33.42,-111.87299999999999,6685,2018-04-21
1472398,23914717,"9845 W Oraibi Dr, Peoria, AZ 85382 ",85382,0.9761481285095215,249000,https://www.zillow.com/homedetails/9845-W-Oraibi-Dr-Peoria-AZ-85382/7893585_zpid/,33.6613,-112.272,6655,2018-03-22
325223,23937661,"1702 W Coolidge St, Phoenix, AZ 85015 ",85015,0.9761103987693787,249900,https://www.zillow.com/homedetails/1702-W-Coolidge-St-Phoenix-AZ-85015/7772390_zpid/,33.5054,-112.096,6668,2018-04-04
557320,23944237,"2513 N 29TH Pl, Phoenix, AZ 85008 ",85008,0.9760714173316956,225000,https://www.zillow.com/homedetails/2513-N-29TH-Pl-Phoenix-AZ-85008/7542885_zpid/,33.4755,-112.01799999999999,6665,2018-04-01
7415090,23937363,"3435 W Dahlia Dr, Phoenix, AZ 85029 ",85029,0.9760074019432068,193500,https://www.zillow.com/homedetails/3435-W-Dahlia-Dr-Phoenix-AZ-85029/7747595_zpid/,33.6027,-112.133,6653,2018-03-20
450647,23933787,"8739 W Clarendon Ave, Phoenix, AZ 85037 ",85037,0.97585728764534,200000,https://www.zillow.com/homedetails/8739-W-Clarendon-Ave-Phoenix-AZ-85037/7470762_zpid/,33.4904,-112.24799999999999,6669,2018-04-05
425274,23932999,"3022 N 81ST Dr, Phoenix, AZ 85033 ",85033,0.9757368564605713,179000,https://www.zillow.com/homedetails/3022-N-81ST-Dr-Phoenix-AZ-85033/7479690_zpid/,33.4824,-112.234,6674,2018-04-10
