property_id,transaction_id,address,zipcode,good_sell,list,url,lat,long,date_listed,transaction_date
9024469,23949946,"4736 N 14th St, Phoenix, AZ 85014 ",85014,0.6433053016662598,121900,https://www.zillow.com/homedetails/4736-N-14th-St-Phoenix-AZ-85014/7769260_zpid/,33.5067,-112.052,6675,2018-04-11
9035102,23944812,"18026 N 50TH Ave, Glendale, AZ 85308 ",85308,0.6431359648704529,235000,https://www.zillow.com/homedetails/18026-N-50TH-Ave-Glendale-AZ-85308/7949674_zpid/,33.6497,-112.169,6676,2018-04-12
229463,23948150,"18611 N 22ND St LOT 9, Phoenix, AZ 85024 ",85024,0.6429151892662048,236000,https://www.zillow.com/homedetails/18611-N-22ND-St-LOT-9-Phoenix-AZ-85024/7995039_zpid/,33.6568,-112.03299999999999,6676,2018-04-12
204922,23937158,"1002 E Cinnabar Ave, Phoenix, AZ 85020 ",85020,0.642815351486206,219900,https://www.zillow.com/homedetails/1002-E-Cinnabar-Ave-Phoenix-AZ-85020/7787449_zpid/,33.577,-112.06,6674,2018-04-10
9034364,23938082,"16494 N 67TH Ln, Peoria, AZ 85382 ",85382,0.6427984535694122,215000,https://www.zillow.com/homedetails/16494-N-67TH-Ln-Peoria-AZ-85382/7902983_zpid/,33.6343,-112.204,6672,2018-04-08
1123735,23931249,"2705 W Brooks St, Chandler, AZ 85224 ",85224,0.6427777111530304,199900,https://www.zillow.com/homedetails/2705-W-Brooks-St-Chandler-AZ-85224/8193238_zpid/,33.3342,-111.88799999999999,6671,2018-04-07
829873,23937782,"3726 W Cavalier Dr, Phoenix, AZ 85019 ",85019,0.6421972811222076,159900,https://www.zillow.com/homedetails/3726-W-Cavalier-Dr-Phoenix-AZ-85019/7758947_zpid/,33.5264,-112.14,6668,2018-04-04
226238,23937229,"14843 N 37TH Ave, Phoenix, AZ 85053 ",85053,0.6420560479164124,249000,https://www.zillow.com/homedetails/14843-N-37TH-Ave-Phoenix-AZ-85053/7944315_zpid/,33.6219,-112.137,6673,2018-04-09
379196,23945958,"11226 N 41ST Ave, Phoenix, AZ 85029 ",85029,0.6420367062091827,189900,https://www.zillow.com/homedetails/11226-N-41ST-Ave-Phoenix-AZ-85029/7744668_zpid/,33.5887,-112.148,6676,2018-04-12
5349567,23943634,"4802 W Bluefield Ave, Glendale, AZ 85308 ",85308,0.6420301198959351,232000,https://www.zillow.com/homedetails/4802-W-Bluefield-Ave-Glendale-AZ-85308/7949495_zpid/,33.6526,-112.163,6670,2018-04-06
965601,23948057,"4716 W Orchid Ln, Chandler, AZ 85226 ",85226,0.6419225633144379,240000,https://www.zillow.com/homedetails/4716-W-Orchid-Ln-Chandler-AZ-85226/8153579_zpid/,33.3235,-111.925,6676,2018-04-12
224030,23937198,"14044 N 36TH Ave, Phoenix, AZ 85053 ",85053,0.6418876647949219,210000,https://www.zillow.com/homedetails/14044-N-36TH-Ave-Phoenix-AZ-85053/7944497_zpid/,33.6148,-112.137,6668,2018-04-04
418828,23938179,"5233 W Palo Verde Ave, Glendale, AZ 85302 ",85302,0.641659289598465,159900,https://www.zillow.com/homedetails/5233-W-Palo-Verde-Ave-Glendale-AZ-85302/7734563_zpid/,33.5726,-112.17299999999999,6663,2018-03-30
418337,23938163,"5110 W Purdue Ave, Glendale, AZ 85302 ",85302,0.641420990228653,209499,https://www.zillow.com/homedetails/5110-W-Purdue-Ave-Glendale-AZ-85302/7734371_zpid/,33.5739,-112.17,6673,2018-04-09
386021,23945991,"1802 W Wood Dr, Phoenix, AZ 85029 ",85029,0.6411547064781189,199998,https://www.zillow.com/homedetails/1802-W-Wood-Dr-Phoenix-AZ-85029/7784407_zpid/,33.6048,-112.098,6676,2018-04-12
9033595,23943763,"3714 W Wagoner Rd, Glendale, AZ 85308 ",85308,0.6409102380275726,199900,https://www.zillow.com/homedetails/3714-W-Wagoner-Rd-Glendale-AZ-85308/7948298_zpid/,33.6535,-112.14,6671,2018-04-07
402571,23938055,"11849 N 51ST Dr, Glendale, AZ 85304 ",85304,0.6408850252628326,210000,https://www.zillow.com/homedetails/11849-N-51ST-Dr-Glendale-AZ-85304/60978607_zpid/,33.5947,-112.169,6670,2018-04-06
450052,23933781,"8643 W Minnezona Ave, Phoenix, AZ 85037 ",85037,0.640607088804245,199500,https://www.zillow.com/homedetails/8643-W-Minnezona-Ave-Phoenix-AZ-85037/7483781_zpid/,33.5024,-112.24600000000001,6669,2018-04-05
235418,23950704,"2833 W Michigan Ave, Phoenix, AZ 85053 ",85053,0.6405388712882996,239500,https://www.zillow.com/homedetails/2833-W-Michigan-Ave-Phoenix-AZ-85053/7940837_zpid/,33.6508,-112.12100000000001,6691,2018-04-27
351381,23948155,"1937 E Wagoner Rd, Phoenix, AZ 85022 ",85022,0.640533059835434,244900,https://www.zillow.com/homedetails/1937-E-Wagoner-Rd-Phoenix-AZ-85022/8001514_zpid/,33.6533,-112.041,6677,2018-04-13
255361,23949797,"333 W Le Marche Ave, Phoenix, AZ 85023 ",85023,0.6402358710765839,246000,https://www.zillow.com/homedetails/333-W-Le-Marche-Ave-Phoenix-AZ-85023/7965575_zpid/,33.632,-112.07799999999999,6682,2018-04-18
402582,23938058,"11855 N 51ST Dr, Glendale, AZ 85304 ",85304,0.64007768034935,219900,https://www.zillow.com/homedetails/11855-N-51ST-Dr-Glendale-AZ-85304/60978606_zpid/,33.5948,-112.169,6670,2018-04-06
9034322,23937475,"3548 W El Caminito Dr, Phoenix, AZ 85051 ",85051,0.639816164970398,160000,https://www.zillow.com/homedetails/3548-W-El-Caminito-Dr-Phoenix-AZ-85051/7754400_zpid/,33.5589,-112.13600000000001,6668,2018-04-04
9035153,23944997,"6617 W Weldon Ave, Phoenix, AZ 85033 ",85033,0.6396353244781494,184986,https://www.zillow.com/homedetails/6617-W-Weldon-Ave-Phoenix-AZ-85033/92348192_zpid/,33.4903,-112.20200000000001,6676,2018-04-12
9034323,23937532,"4022 W Townley Ave, Phoenix, AZ 85051 ",85051,0.6393328607082367,197000,https://www.zillow.com/homedetails/4022-W-Townley-Ave-Phoenix-AZ-85051/7754506_zpid/,33.5662,-112.146,6674,2018-04-10
256233,23943631,"515 W Bluefield Ave, Phoenix, AZ 85023 ",85023,0.6391118764877319,244900,https://www.zillow.com/homedetails/515-W-Bluefield-Ave-Phoenix-AZ-85023/7956439_zpid/,33.6522,-112.08,6668,2018-04-04
331272,23943328,"1035 E Bluefield Ave, Phoenix, AZ 85022 ",85022,0.6386262476444244,220000,https://www.zillow.com/homedetails/1035-E-Bluefield-Ave-Phoenix-AZ-85022/8002603_zpid/,33.6522,-112.05799999999999,6670,2018-04-06
9034691,23943983,"4046 W Maricopa St, Phoenix, AZ 85009 ",85009,0.6385188698768616,197500,https://www.zillow.com/homedetails/4046-W-Maricopa-St-Phoenix-AZ-85009/7506015_zpid/,33.4381,-112.147,6676,2018-04-12
1092216,23939633,"716 W Palomino Dr, Chandler, AZ 85225 ",85225,0.6373098492622375,249999,https://www.zillow.com/homedetails/716-W-Palomino-Dr-Chandler-AZ-85225/8177692_zpid/,33.3408,-111.854,6657,2018-03-24
220078,23950589,"8352 N 3rd St, Phoenix, AZ 85020 ",85020,0.6371449828147888,210000,https://www.zillow.com/homedetails/8352-N-3rd-St-Phoenix-AZ-85020/7794017_zpid/,33.5605,-112.07,6689,2018-04-25
9034375,23938221,"5725 W Purdue Ave, Glendale, AZ 85302 ",85302,0.6368456482887268,237500,https://www.zillow.com/homedetails/5725-W-Purdue-Ave-Glendale-AZ-85302/92354147_zpid/,33.5733,-112.18299999999999,6665,2018-04-01
225073,23943332,"1215 W Halstead Dr, Phoenix, AZ 85023 ",85023,0.6365185081958771,219900,https://www.zillow.com/homedetails/1215-W-Halstead-Dr-Phoenix-AZ-85023/7963404_zpid/,33.6464,-112.089,6675,2018-04-11
359527,23941084,"2430 S 83RD Dr, Tolleson, AZ 85353 ",85353,0.6364137232303619,195000,https://www.zillow.com/homedetails/2430-S-83RD-Dr-Tolleson-AZ-85353/59271226_zpid/,33.4258,-112.23899999999999,6663,2018-03-30
8970321,23950565,"4229 N 64th Ave, Phoenix, AZ 85033 ",85033,0.6364078223705292,209900,https://www.zillow.com/homedetails/4229-N-64th-Ave-Phoenix-AZ-85033/7717373_zpid/,33.4982,-112.197,6692,2018-04-28
231499,23948524,"1517 W Libby St, Phoenix, AZ 85023 ",85023,0.6361744105815887,239000,https://www.zillow.com/homedetails/1517-W-Libby-St-Phoenix-AZ-85023/7957271_zpid/,33.648,-112.09200000000001,6678,2018-04-14
404128,23938064,"13026 N 55TH Dr, Glendale, AZ 85304 ",85304,0.636150062084198,184900,https://www.zillow.com/homedetails/13026-N-55TH-Dr-Glendale-AZ-85304/7896744_zpid/,33.6023,-112.176,6670,2018-04-06
9033769,23933746,"6284 W Wolf St, Phoenix, AZ 85033 ",85033,0.6359564960002899,235500,https://www.zillow.com/homedetails/6284-W-Wolf-St-Phoenix-AZ-85033/7716238_zpid/,33.5047,-112.194,6671,2018-04-07
391456,23946035,"4115 W El Camino Dr, Phoenix, AZ 85051 ",85051,0.6359526515007019,199900,https://www.zillow.com/homedetails/4115-W-El-Camino-Dr-Phoenix-AZ-85051/7752835_zpid/,33.5569,-112.148,6675,2018-04-11
394898,23937359,"3669 W Aster Dr, Phoenix, AZ 85029 ",85029,0.6355482637882233,200000,https://www.zillow.com/homedetails/3669-W-Aster-Dr-Phoenix-AZ-85029/7742984_zpid/,33.6019,-112.13799999999999,6670,2018-04-06
41532,23941213,"6314 W Hilton Ave, Phoenix, AZ 85043 ",85043,0.6345276832580566,200000,https://www.zillow.com/homedetails/6314-W-Hilton-Ave-Phoenix-AZ-85043/53206229_zpid/,33.428000000000004,-112.196,6661,2018-03-28
415235,23938053,"10033 N 66TH Ln, Glendale, AZ 85302 ",85302,0.6342946290969849,214500,https://www.zillow.com/homedetails/10033-N-66TH-Ln-Glendale-AZ-85302/7706521_zpid/,33.5773,-112.20200000000001,6668,2018-04-04
378102,23945959,"10854 N 42ND Ave, Phoenix, AZ 85029 ",85029,0.6341517269611359,225000,https://www.zillow.com/homedetails/10854-N-42ND-Ave-Phoenix-AZ-85029/7745060_zpid/,33.5852,-112.149,6676,2018-04-12
1413295,23938302,"7305 W Lamar Rd, Glendale, AZ 85303 ",85303,0.6341137290000916,239900,https://www.zillow.com/homedetails/7305-W-Lamar-Rd-Glendale-AZ-85303/7706962_zpid/,33.535,-112.21600000000001,6670,2018-04-06
418255,23938168,"5033 W Sanna St, Glendale, AZ 85302 ",85302,0.6339318454265594,225000,https://www.zillow.com/homedetails/5033-W-Sanna-St-Glendale-AZ-85302/7730328_zpid/,33.5695,-112.16799999999999,6669,2018-04-05
220988,23937576,"922 E Cinnabar Ave, Phoenix, AZ 85020 ",85020,0.6338304281234741,239900,https://www.zillow.com/homedetails/922-E-Cinnabar-Ave-Phoenix-AZ-85020/7787450_zpid/,33.577,-112.06,6674,2018-04-10
647766,23941812,"2317 W Osage Ave, Mesa, AZ 85202 ",85202,0.6335069239139557,209000,https://www.zillow.com/homedetails/2317-W-Osage-Ave-Mesa-AZ-85202/8171718_zpid/,33.3624,-111.884,6662,2018-03-29
249802,23943573,"425 E Utopia Rd, Phoenix, AZ 85024 ",85024,0.6334466934204102,245000,https://www.zillow.com/homedetails/425-E-Utopia-Rd-Phoenix-AZ-85024/7972320_zpid/,33.6618,-112.069,6675,2018-04-11
389690,23937320,"2628 W Wood Dr, Phoenix, AZ 85029 ",85029,0.6332545876502991,249900,https://www.zillow.com/homedetails/2628-W-Wood-Dr-Phoenix-AZ-85029/7738383_zpid/,33.6049,-112.115,6674,2018-04-10
9032266,23938206,"5826 W Campo Bello Dr, Glendale, AZ 85308 ",85308,0.6329126060009003,239900,https://www.zillow.com/homedetails/5826-W-Campo-Bello-Dr-Glendale-AZ-85308/8099839_zpid/,33.6443,-112.185,6670,2018-04-06
390590,23937387,"4026 W Royal Palm Rd, Phoenix, AZ 85051 ",85051,0.6326517760753632,200000,https://www.zillow.com/homedetails/4026-W-Royal-Palm-Rd-Phoenix-AZ-85051/7753024_zpid/,33.5552,-112.147,6673,2018-04-09
9031614,23933549,"2802 N 73RD Dr, Phoenix, AZ 85035 ",85035,0.6326448619365692,225000,https://www.zillow.com/homedetails/2802-N-73RD-Dr-Phoenix-AZ-85035/95171538_zpid/,33.479,-112.21700000000001,6669,2018-04-05
414008,23938230,"6225 W Shangri La Rd, Glendale, AZ 85304 ",85304,0.6319717764854431,242000,https://www.zillow.com/homedetails/6225-W-Shangri-La-Rd-Glendale-AZ-85304/7698344_zpid/,33.5867,-112.194,6671,2018-04-07
9034638,23940793,"8542 W El Caminito Dr, Peoria, AZ 85345 ",85345,0.6314895153045654,209000,https://www.zillow.com/homedetails/8542-W-El-Caminito-Dr-Peoria-AZ-85345/7683381_zpid/,33.5578,-112.243,6671,2018-04-07
9034356,23937994,"6802 N 38TH Dr, Phoenix, AZ 85019 ",85019,0.6313573718070984,185000,https://www.zillow.com/homedetails/6802-N-38TH-Dr-Phoenix-AZ-85019/7758361_zpid/,33.5366,-112.14200000000001,6671,2018-04-07
9032247,23938078,"17602 N 56TH Ave, Glendale, AZ 85308 ",85308,0.6312852203845978,189980,https://www.zillow.com/homedetails/17602-N-56TH-Ave-Glendale-AZ-85308/8099691_zpid/,33.6454,-112.181,6673,2018-04-09
841,23948585,"3046 W Angela Dr, Phoenix, AZ 85053 ",85053,0.6304582059383392,219000,https://www.zillow.com/homedetails/3046-W-Angela-Dr-Phoenix-AZ-85053/7942283_zpid/,33.6459,-112.125,6677,2018-04-13
246153,23943409,"2035 W Tracy Ln, Phoenix, AZ 85023 ",85023,0.6302580535411835,224800,https://www.zillow.com/homedetails/2035-W-Tracy-Ln-Phoenix-AZ-85023/7965969_zpid/,33.6276,-112.104,6673,2018-04-09
528311,23945427,"9915 W Meadowbrook Ave, Phoenix, AZ 85037 ",85037,0.630141019821167,199900,https://www.zillow.com/homedetails/9915-W-Meadowbrook-Ave-Phoenix-AZ-85037/7484433_zpid/,33.5045,-112.273,6676,2018-04-12
