property_id,transaction_id,address,zipcode,ypred,list,url
589335,21819831,"11445 E Quade Ave, Mesa, AZ 85212 ",85212,0.6402549743652344,283000,https://www.zillow.com/homedetails/11445-E-Quade-Ave-Mesa-AZ-85212/55103220_zpid/
8947232,21959737,"7127 W Irwin Ave, Laveen, AZ 85339 ",85339,0.639563262462616,289900,https://www.zillow.com/homedetails/7127-W-Irwin-Ave-Laveen-AZ-85339/82823277_zpid/
7495347,21959590,"7028 W Shumway Farm Rd, Laveen, AZ 85339 ",85339,0.639563262462616,255000,https://www.zillow.com/homedetails/7028-W-Shumway-Farm-Rd-Laveen-AZ-85339/81988315_zpid/
8955871,21959396,"6929 W Sophie Ln, Laveen, AZ 85339 ",85339,0.6379921436309814,249800,https://www.zillow.com/homedetails/6929-W-Sophie-Ln-Laveen-AZ-85339/81981174_zpid/
639482,22217776,"9808 S 46th Ln, Laveen, AZ 85339 ",85339,0.6332289576530457,306400,https://www.zillow.com/homedetails/9808-S-46th-Ln-Laveen-AZ-85339/67771798_zpid/
7537572,21959731,"7129 W Maldonado Rd, Laveen, AZ 85339 ",85339,0.6323695182800293,274900,https://www.zillow.com/homedetails/7129-W-Maldonado-Rd-Laveen-AZ-85339/81954140_zpid/
1270978,21980447,"3911 E Frances Ln, Gilbert, AZ 85295 ",85295,0.6314551830291748,300000,https://www.zillow.com/homedetails/3911-E-Frances-Ln-Gilbert-AZ-85295/95178613_zpid/
8947229,22128019,"6834 W Darrel Rd, Laveen, AZ 85339 ",85339,0.631085991859436,255000,https://www.zillow.com/homedetails/6834-W-Darrel-Rd-Laveen-AZ-85339/64628549_zpid/
7399929,22070550,"4450 S Brice, Mesa, AZ 85212 ",85212,0.6303678750991821,264800,https://www.zillow.com/homedetails/4450-S-Brice-Mesa-AZ-85212/71617144_zpid/
19637,22261254,"9810 S 44th Dr, Laveen, AZ 85339 ",85339,0.6292096376419067,309000,https://www.zillow.com/homedetails/9810-S-44th-Dr-Laveen-AZ-85339/67771621_zpid/
7404811,22103028,"206 N Sandal, Mesa, AZ 85205 ",85205,0.6289670467376709,272585,https://www.zillow.com/homedetails/206-N-Sandal-Mesa-AZ-85205/2095405409_zpid/
8961795,21875385,"6880 W Ridgeline Rd, Peoria, AZ 85383 ",85383,0.6284892559051514,299999,https://www.zillow.com/homedetails/6880-W-Ridgeline-Rd-Peoria-AZ-85383/71605950_zpid/
8799151,21958021,"5107 W Glass Ln, Laveen, AZ 85339 ",85339,0.6266506314277649,205000,https://www.zillow.com/homedetails/5107-W-Glass-Ln-Laveen-AZ-85339/67789279_zpid/
7485224,21957925,"4830 W Donner Dr, Laveen, AZ 85339 ",85339,0.6265957951545715,224900,https://www.zillow.com/homedetails/4830-W-Donner-Dr-Laveen-AZ-85339/81954212_zpid/
8947233,21959917,"7254 W St Charles Ave, Laveen, AZ 85339 ",85339,0.6260532736778259,225900,https://www.zillow.com/homedetails/7254-W-St-Charles-Ave-Laveen-AZ-85339/71605024_zpid/
8952687,22039777,"6801 W Tether Trl, Peoria, AZ 85383 ",85383,0.6258147358894348,299990,https://www.zillow.com/homedetails/6801-W-Tether-Trl-Peoria-AZ-85383/7925504_zpid/
7468321,20720290,"10660 E Baywood Ave, Mesa, AZ 85208 ",85208,0.6257522106170654,289000,https://www.zillow.com/homedetails/10660-E-Baywood-Ave-Mesa-AZ-85208/8087452_zpid/
1263221,21975996,"2756 S Sailors Way, Gilbert, AZ 85295 ",85295,0.6257022023200989,275000,https://www.zillow.com/homedetails/2756-S-Sailors-Way-Gilbert-AZ-85295/62734830_zpid/
