property_id,transaction_id,address,zipcode,ypred,list,url,lat,long
8959467,22239251,"20566 W Valley View Dr, Buckeye, AZ 85396 ",85396,0.5605412721633911,326990,https://www.zillow.com/homedetails/20566-W-Valley-View-Dr-Buckeye-AZ-85396/125123497_zpid/,33.3657,-112.605
5218084,22102301,"10417 E Sebring Ave, Mesa, AZ 85212 ",85212,0.5593680143356323,324900,https://www.zillow.com/homedetails/10417-E-Sebring-Ave-Mesa-AZ-85212/125119313_zpid/,33.3327,-111.59899999999999
7471728,21901687,"2623 S 172nd Dr, Goodyear, AZ 85338 ",85338,0.5549721121788025,259000,https://www.zillow.com/homedetails/2623-S-172nd-Dr-Goodyear-AZ-85338/95150127_zpid/,33.423,-112.43
585793,22243018,"11225 E Sylvan Ave, Mesa, AZ 85212 ",85212,0.552574872970581,329999,https://www.zillow.com/homedetails/11225-E-Sylvan-Ave-Mesa-AZ-85212/71623105_zpid/,33.3314,-111.59100000000001
8853030,21897584,"16139 W Hualapai St, Goodyear, AZ 85338 ",85338,0.5508341193199158,309900,https://www.zillow.com/homedetails/16139-W-Hualapai-St-Goodyear-AZ-85338/95119016_zpid/,33.4295,-112.406
7402283,21899147,"18591 W Kendall St, Goodyear, AZ 85338 ",85338,0.5507429242134094,299900,https://www.zillow.com/homedetails/18591-W-Kendall-St-Goodyear-AZ-85338/95130497_zpid/,33.4203,-112.459
8944927,21974537,"24640 W Sheraton Ln, Buckeye, AZ 85326 ",85326,0.550449550151825,178900,https://www.zillow.com/homedetails/24640-W-Sheraton-Ln-Buckeye-AZ-85326/95186732_zpid/,33.4007,-112.581
1051251,22130022,"763 E Lynx Pl, Chandler, AZ 85249 ",85249,0.5503295063972473,385000,https://www.zillow.com/homedetails/763-E-Lynx-Pl-Chandler-AZ-85249/60986025_zpid/,,
582162,22106103,"10849 E Stanton Ave, Mesa, AZ 85212 ",85212,0.5501974821090698,299000,https://www.zillow.com/homedetails/10849-E-Stanton-Ave-Mesa-AZ-85212/81987813_zpid/,33.3265,-111.59899999999999
1009141,21986611,"564 W Thompson Pl, Chandler, AZ 85286 ",85286,0.5501956939697266,374999,https://www.zillow.com/homedetails/564-W-Thompson-Pl-Chandler-AZ-85286/52430982_zpid/,,
927136,21973950,"23802 W Chipman Rd, Buckeye, AZ 85326 ",85326,0.5500624775886536,219900,https://www.zillow.com/homedetails/23802-W-Chipman-Rd-Buckeye-AZ-85326/95158921_zpid/,33.4021,-112.559
8959480,21975350,"25811 W Watkins St, Buckeye, AZ 85326 ",85326,0.5497978925704956,234900,https://www.zillow.com/homedetails/25811-W-Watkins-St-Buckeye-AZ-85326/2093856636_zpid/,33.4246,-112.60600000000001
660568,22058036,"4327 S Marron, Mesa, AZ 85212 ",85212,0.5491095185279846,344900,https://www.zillow.com/homedetails/4327-S-Marron-Mesa-AZ-85212/95145712_zpid/,33.3367,-111.59899999999999
1852740,21254438,"4003 W Kirkland Ave, Queen Creek, AZ 85142 ",85142,0.5489271283149719,239500,http://www.zillow.com/homedetails/4003-W-Kirkland-Ave-Queen-Creek-AZ-85142/124170942_zpid/,33.181999999999995,-111.609
1024299,22068987,"1640 E Yellowstone Pl, Chandler, AZ 85249 ",85249,0.5486459136009216,392000,https://www.zillow.com/homedetails/1640-E-Yellowstone-Pl-Chandler-AZ-85249/60987249_zpid/,,
935720,22168028,"25768 W Pleasant Ln, Buckeye, AZ 85326 ",85326,0.5485013723373413,159900,https://www.zillow.com/homedetails/25768-W-Pleasant-Ln-Buckeye-AZ-85326/81994172_zpid/,33.3912,-112.605
7484951,22082849,"11516 E Decatur St, Mesa, AZ 85207 ",85207,0.5484371781349182,289900,https://www.zillow.com/homedetails/11516-E-Decatur-St-Mesa-AZ-85207/8084178_zpid/,33.4265,-111.583
7443803,22046761,"9865 E Idaho Ave, Mesa, AZ 85209 ",85209,0.5481035113334656,364500,https://www.zillow.com/homedetails/9865-E-Idaho-Ave-Mesa-AZ-85209/8090881_zpid/,,
564819,22214906,"10512 E Obispo Ave, Mesa, AZ 85212 ",85212,0.5480606555938721,335000,https://www.zillow.com/homedetails/10512-E-Obispo-Ave-Mesa-AZ-85212/14094820_zpid/,33.3625,-111.60799999999999
7385686,21957409,"17198 W Ashley Dr, Goodyear, AZ 85338 ",85338,0.5478443503379822,268999,https://www.zillow.com/homedetails/17198-W-Ashley-Dr-Goodyear-AZ-85338/64440721_zpid/,33.4261,-112.429
1049847,22039965,"692 E Torrey Pines Pl, Chandler, AZ 85249 ",85249,0.5472560524940491,399900,https://www.zillow.com/homedetails/692-E-Torrey-Pines-Pl-Chandler-AZ-85249/60986439_zpid/,,
1022711,21813236,"1432 E Mead Dr, Chandler, AZ 85249 ",85249,0.5471614003181458,400000,https://www.zillow.com/homedetails/1432-E-Mead-Dr-Chandler-AZ-85249/8212876_zpid/,,
564892,21992620,"10521 E Pantera Ave, Mesa, AZ 85212 ",85212,0.54712975025177,329000,https://www.zillow.com/homedetails/10521-E-Pantera-Ave-Mesa-AZ-85212/50199512_zpid/,33.3587,-111.60600000000001
8948692,21898010,"16781 W Watkins St, Goodyear, AZ 85338 ",85338,0.5469892621040344,354900,https://www.zillow.com/homedetails/16781-W-Watkins-St-Goodyear-AZ-85338/95138466_zpid/,33.4248,-112.42
583135,22106123,"10946 E Sorpresa Ave, Mesa, AZ 85212 ",85212,0.5466490387916565,366000,https://www.zillow.com/homedetails/10946-E-Sorpresa-Ave-Mesa-AZ-85212/81992029_zpid/,33.3258,-111.598
8966221,22246883,"2740 W Glenhaven Dr, Phoenix, AZ 85045 ",85045,0.5466473698616028,375000,https://www.zillow.com/homedetails/2740-W-Glenhaven-Dr-Phoenix-AZ-85045/59265486_zpid/,33.2951,-112.12100000000001
