property_id,transaction_id,address,zipcode,any_sell,good_sell,bayesian,list,url,lat,long,date_listed,transaction_date
646296,17862449,"2248 W Del Oro Cir, Mesa, AZ 85202 ",85202,0.7687577605247498,0.9649368226528168,0.741802670830447,230000,https://www.zillow.com/homedetails/2248-W-Del-Oro-Cir-Mesa-AZ-85202/7602090_zpid/,33.4019,-111.88,6291,2017-03-23
237883,17872058,"3009 W Charleston Ave, Phoenix, AZ 85053 ",85053,0.7390865683555603,0.9649368226528168,0.7131718449343882,220000,https://www.zillow.com/homedetails/3009-W-Charleston-Ave-Phoenix-AZ-85053/7940776_zpid/,33.6487,-112.124,6284,2017-03-16
9026784,23893561,"9710 W Royal Oak Rd, Sun City, AZ 85351 ",85351,0.8146642744541168,0.8398435711860657,0.6841905535752506,149500,https://www.zillow.com/homedetails/9710-W-Royal-Oak-Rd-Sun-City-AZ-85351/8095855_zpid/,33.5993,-112.265,6558,2017-12-15
9026795,23893587,"9807 W Royal Oak Rd, Sun City, AZ 85351 ",85351,0.8134099543094635,0.83978271484375,0.6830876197109319,164900,https://www.zillow.com/homedetails/9807-W-Royal-Oak-Rd-Sun-City-AZ-85351/8096145_zpid/,33.5995,-112.266,6565,2017-12-22
240418,17871990,"17441 N 9th Ave, Phoenix, AZ 85023 ",85023,0.700737863779068,0.9649368226528168,0.6761677677874962,219900,https://www.zillow.com/homedetails/17441-N-9th-Ave-Phoenix-AZ-85023/7963646_zpid/,33.6458,-112.085,6284,2017-03-16
495290,23854344,"6237 W Monte Vista Rd, Phoenix, AZ 85035 ",85035,0.7798696160316467,0.8649547696113586,0.6745519440615517,178900,https://www.zillow.com/homedetails/6237-W-Monte-Vista-Rd-Phoenix-AZ-85035/7491037_zpid/,33.4705,-112.194,6554,2017-12-11
8952180,23860567,"3408 N 67TH Ln, Phoenix, AZ 85033 ",85033,0.7781451642513275,0.8664978444576263,0.6742611074989009,195000,https://www.zillow.com/homedetails/3408-N-67th-Ln-Phoenix-AZ-85033/7485759_zpid/,33.4878,-112.205,6570,2017-12-27
9007274,23854421,"8426 W Bluefield Ave, Peoria, AZ 85382 ",85382,0.7975713908672333,0.8404960632324219,0.6703556141707168,229000,https://www.zillow.com/homedetails/8426-W-Bluefield-Ave-Peoria-AZ-85382/8129054_zpid/,33.6509,-112.241,6552,2017-12-09
9026266,23865520,"11403 N Arbor Ct, Sun City, AZ 85351 ",85351,0.7965438365936279,0.8408411145210266,0.6697668073262406,190000,https://www.zillow.com/homedetails/11403-N-Arbor-Ct-Sun-City-AZ-85351/7685894_zpid/,33.5879,-112.26799999999999,6559,2017-12-16
419470,23882476,"5428 W Puget Ave, Glendale, AZ 85302 ",85302,0.7740150392055511,0.8624023199081421,0.6675123654546589,180000,https://www.zillow.com/homedetails/5428-W-Puget-Ave-Glendale-AZ-85302/7733603_zpid/,33.567,-112.177,6559,2017-12-16
629569,23853723,"1645 W Peralta Ave, Mesa, AZ 85202 ",85202,0.7613192796707153,0.8758811950683594,0.6668252405065687,222900,https://www.zillow.com/homedetails/1645-W-Peralta-Ave-Mesa-AZ-85202/8191627_zpid/,33.3572,-111.87,6553,2017-12-10
261662,23863593,"4827 W Topeka Dr, Glendale, AZ 85308 ",85308,0.781359076499939,0.8522712588310242,0.6659298837276495,230000,https://www.zillow.com/homedetails/4827-W-Topeka-Dr-Glendale-AZ-85308/7939843_zpid/,33.6597,-112.166,6569,2017-12-26
481915,23852927,"2518 N 67TH Dr, Phoenix, AZ 85035 ",85035,0.7698598206043243,0.8640472292900085,0.6651952449348695,145000,https://www.zillow.com/homedetails/2518-N-67th-Dr-Phoenix-AZ-85035/7475839_zpid/,33.4762,-112.204,6551,2017-12-08
460325,23853200,"5810 W Avalon Dr, Phoenix, AZ 85031 ",85031,0.7705607414245605,0.8628454506397247,0.6648748301797553,150000,https://www.zillow.com/homedetails/5810-W-Avalon-Dr-Phoenix-AZ-85031/7490070_zpid/,33.484,-112.185,6551,2017-12-08
1093584,23859955,"781 W Del Rio St, Chandler, AZ 85225 ",85225,0.753055214881897,0.882125198841095,0.6642889811660169,248900,https://www.zillow.com/homedetails/781-W-Del-Rio-St-Chandler-AZ-85225/8186554_zpid/,33.3158,-111.854,6565,2017-12-22
152639,23860420,"1133 N Granite Reef Rd, Scottsdale, AZ 85257 ",85257,0.80296191573143,0.825525313615799,0.6628653873057315,139500,https://www.zillow.com/homedetails/1133-N-Granite-Reef-Rd-Scottsdale-AZ-85257/7577718_zpid/,33.4606,-111.9,6546,2017-12-03
495328,23862682,"6239 W Encanto Blvd, Phoenix, AZ 85035 ",85035,0.765982985496521,0.8652879893779755,0.6627958774180236,153900,https://www.zillow.com/homedetails/6239-W-Encanto-Blvd-Phoenix-AZ-85035/7491160_zpid/,33.473,-112.195,6576,2018-01-02
499623,23853309,"7113 W Holly St, Phoenix, AZ 85035 ",85035,0.7697170972824097,0.8562453985214233,0.65906672271133,135000,https://www.zillow.com/homedetails/7113-W-Holly-St-Phoenix-AZ-85035/7475387_zpid/,33.4699,-112.213,6548,2017-12-05
1356244,23823740,"6825 N 60th Ave, Glendale, AZ 85301 ",85301,0.7994278073310852,0.8233133554458618,0.6581795904904837,182000,https://www.zillow.com/homedetails/6825-N-60th-Ave-Glendale-AZ-85301/7707716_zpid/,33.5378,-112.189,6521,2017-11-08
493050,23849853,"5901 W Cypress St, Phoenix, AZ 85035 ",85035,0.7639548480510712,0.8605181574821472,0.6573970182444615,184500,https://www.zillow.com/homedetails/5901-W-Cypress-St-Phoenix-AZ-85035/7491471_zpid/,33.4723,-112.18700000000001,6550,2017-12-07
1350982,23882685,"5854 W Morten Ave, Glendale, AZ 85301 ",85301,0.7770358622074127,0.8434661328792572,0.6554034338045858,179000,https://www.zillow.com/homedetails/5854-W-Morten-Ave-Glendale-AZ-85301/7726731_zpid/,33.5479,-112.186,6544,2017-12-01
1091154,23858452,"668 W Shawnee Dr, Chandler, AZ 85225 ",85225,0.7580539286136627,0.8604303896427155,0.652252637167245,239900,https://www.zillow.com/homedetails/668-W-Shawnee-Dr-Chandler-AZ-85225/8200509_zpid/,33.3448,-111.852,6535,2017-11-22
9026050,23861695,"19901 N 98th Ave, Peoria, AZ 85382 ",85382,0.7559269070625305,0.8620523512363434,0.6516485675960713,239000,https://www.zillow.com/homedetails/19901-N-98th-Ave-Peoria-AZ-85382/7896097_zpid/,33.6647,-112.271,6571,2017-12-28
447418,23856851,"8311 W Coolidge St, Phoenix, AZ 85037 ",85037,0.7445215284824371,0.8741878867149353,0.6508517015978352,189900,https://www.zillow.com/homedetails/8311-W-Coolidge-St-Phoenix-AZ-85037/7480994_zpid/,33.5048,-112.238,6560,2017-12-17
9021795,23854390,"747 W Rosal Pl, Chandler, AZ 85225 ",85225,0.7320778071880341,0.8876714706420898,0.6498445837310385,244800,https://www.zillow.com/homedetails/747-W-Rosal-Pl-Chandler-AZ-85225/8177685_zpid/,33.3412,-111.855,6551,2017-12-08
332879,23849200,"5333 N 22nd Dr, Phoenix, AZ 85015 ",85015,0.790226548910141,0.8217764496803284,0.649389567806514,240000,https://www.zillow.com/homedetails/5333-N-22nd-Dr-Phoenix-AZ-85015/7764971_zpid/,33.5163,-112.10700000000001,6549,2017-12-06
561112,23847992,"1043 W Frito Ave, Mesa, AZ 85210 ",85210,0.7714870274066925,0.8410113155841827,0.6488293198754329,195000,https://www.zillow.com/homedetails/1043-W-Frito-Ave-Mesa-AZ-85210/7598695_zpid/,33.3951,-111.854,6543,2017-11-30
9018003,23819878,"1842 W Alamo Dr, Chandler, AZ 85224 ",85224,0.749888688325882,0.864116907119751,0.647991494040248,244500,https://www.zillow.com/homedetails/1842-W-Alamo-Dr-Chandler-AZ-85224/8199834_zpid/,33.3482,-111.875,6516,2017-11-03
1667493,23859750,"18423 N 94TH Dr, Sun City, AZ 85373 ",85373,0.7642456591129303,0.846817284822464,0.647176433987366,249900,https://www.zillow.com/homedetails/18423-N-94th-Dr-Sun-City-AZ-85373/7897476_zpid/,33.6522,-112.26299999999999,6571,2017-12-28
8989113,22740158,"19153 N 75TH Dr, Glendale, AZ 85308 ",85308,0.8016988039016724,0.8065150082111359,0.6465821174116151,235000,https://www.zillow.com/homedetails/19153-N-75th-Dr-Glendale-AZ-85308/7892099_zpid/,33.6583,-112.221,6487,2017-10-05
9020725,23815067,"9537 W Sunnyslope Ln, Peoria, AZ 85345 ",85345,0.7829823195934296,0.8231601417064667,0.6445198371501855,224000,https://www.zillow.com/homedetails/9537-W-Sunnyslope-Ln-Peoria-AZ-85345/7697879_zpid/,33.5693,-112.265,6512,2017-10-30
393911,23884959,"7111 N 27th Ln, Phoenix, AZ 85051 ",85051,0.7642781436443329,0.8429704904556274,0.6442639215923798,225000,https://www.zillow.com/homedetails/7111-N-27th-Ln-Phoenix-AZ-85051/81986825_zpid/,33.5411,-112.118,6561,2017-12-18
