property_id,transaction_id,address,zipcode,any_sell,good_sell,bayesian,list,url,lat,long,date_listed,transaction_date
9030467,23907928,"1105 S 6th Ave, Phoenix, AZ 85003 ",85003,0.09881268069148064,0.9837817251682281,0.09721010947916209,50000,https://www.zillow.com/homedetails/1105-S-6th-Ave-Phoenix-AZ-85003/2091048360_zpid/,33.437,-112.08200000000001,6619,2018-02-14
500170,23877836,"7149 W Palm Ln, Phoenix, AZ 85035 ",85035,0.0986086055636406,0.8932339251041412,0.08808055179665675,149888,https://www.zillow.com/homedetails/7149-W-Palm-Ln-Phoenix-AZ-85035/7475358_zpid/,33.4689,-112.214,6611,2018-02-06
9031636,23915062,"8027 W Hazelwood St, Phoenix, AZ 85033 ",85033,0.09803391620516777,0.8954225480556488,0.08778177904430529,135000,https://www.zillow.com/homedetails/8027-W-Hazelwood-St-Phoenix-AZ-85033/7482746_zpid/,33.5038,-112.23299999999999,6645,2018-03-12
9029692,23904310,"3614 N 64TH Dr, Phoenix, AZ 85033 ",85033,0.09837175905704498,0.8916176557540894,0.08770999720284856,159000,https://www.zillow.com/homedetails/3614-N-64TH-Dr-Phoenix-AZ-85033/7489243_zpid/,33.4902,-112.199,6622,2018-02-17
434443,23914970,"7635 W Osborn Rd, Phoenix, AZ 85033 ",85033,0.09803391620516777,0.8942324817180634,0.08766511218068784,154000,https://www.zillow.com/homedetails/7635-W-Osborn-Rd-Phoenix-AZ-85033/7469062_zpid/,33.4871,-112.22399999999999,6645,2018-03-12
451837,23872639,"8819 W Glenrosa Ave, Phoenix, AZ 85037 ",85037,0.0986086055636406,0.887502133846283,0.08751534785333748,165000,https://www.zillow.com/homedetails/8819-W-Glenrosa-Ave-Phoenix-AZ-85037/7467131_zpid/,33.4979,-112.25,6596,2018-01-22
9026502,23873986,"8148 W Avalon Dr, Phoenix, AZ 85033 ",85033,0.0986086055636406,0.8873158097267151,0.08749697469172402,156400,https://www.zillow.com/homedetails/8148-W-Avalon-Dr-Phoenix-AZ-85033/7479723_zpid/,33.4826,-112.235,6612,2018-02-07
41734,23870779,"637 N 69th Ave, Phoenix, AZ 85043 ",85043,0.0986086055636406,0.8870856463909149,0.08747427860612889,152000,https://www.zillow.com/homedetails/637-N-69th-Ave-Phoenix-AZ-85043/7476326_zpid/,33.4562,-112.208,6599,2018-01-25
483392,23890915,"2628 N 65TH Dr, Phoenix, AZ 85035 ",85035,0.09837175905704498,0.8890809714794159,0.08746045910857658,149000,https://www.zillow.com/homedetails/2628-N-65th-Dr-Phoenix-AZ-85035/7490214_zpid/,33.4776,-112.2,6626,2018-02-21
9024754,23889061,"2007 N 70th Dr, Phoenix, AZ 85035 ",85035,0.09803391620516777,0.8911640644073486,0.08736430321516675,159000,https://www.zillow.com/homedetails/2007-N-70th-Dr-Phoenix-AZ-85035/92350230_zpid/,33.4701,-112.211,6622,2018-02-17
434720,23877826,"7721 W Elm St, Phoenix, AZ 85033 ",85033,0.0986086055636406,0.8855458199977875,0.0873224384726925,155000,https://www.zillow.com/homedetails/7721-W-Elm-St-Phoenix-AZ-85033/7468201_zpid/,33.5062,-112.226,6611,2018-02-06
448574,23887126,"8418 W Fairmount Ave, Phoenix, AZ 85037 ",85037,0.09803391620516777,0.890483558177948,0.0872975905244966,159996,https://www.zillow.com/homedetails/8418-W-Fairmount-Ave-Phoenix-AZ-85037/7470147_zpid/,33.4902,-112.24,6621,2018-02-16
448444,23877867,"8407 W Roma Ave, Phoenix, AZ 85037 ",85037,0.09803391620516777,0.8896827399730682,0.08721908317970384,150000,https://www.zillow.com/homedetails/8407-W-Roma-Ave-Phoenix-AZ-85037/7466939_zpid/,33.4999,-112.24,6618,2018-02-13
41330,23874563,"6123 W Belleview St, Phoenix, AZ 85043 ",85043,0.0986086055636406,0.8830669820308685,0.08707800371735641,170000,https://www.zillow.com/homedetails/6123-W-Belleview-St-Phoenix-AZ-85043/7495860_zpid/,33.4616,-112.19200000000001,6607,2018-02-02
2798,23890560,"1801 N 66TH Ave, Phoenix, AZ 85035 ",85035,0.09837175905704498,0.8851037621498108,0.08706921403068524,150000,https://www.zillow.com/homedetails/1801-N-66TH-Ave-Phoenix-AZ-85035/7490444_zpid/,33.4678,-112.20100000000001,6626,2018-02-21
347500,23886782,"5941 W Latham St, Phoenix, AZ 85043 ",85043,0.09837175905704498,0.8844941258430481,0.08700924303480395,164900,https://www.zillow.com/homedetails/5941-W-Latham-St-Phoenix-AZ-85043/7495818_zpid/,33.4602,-112.18799999999999,6621,2018-02-16
9026773,23893527,"9217 W Briarwood Cir N, Sun City, AZ 85351 ",85351,0.09837175905704498,0.8844493627548218,0.0870048396110743,169000,https://www.zillow.com/homedetails/9217-W-Briarwood-Cir-N-Sun-City-AZ-85351/7923290_zpid/,33.6329,-112.259,6617,2018-02-12
9030382,23907491,"6125 W Crittenden Ln, Phoenix, AZ 85033 ",85033,0.0986086055636406,0.8818416893482208,0.08695717931451319,160000,https://www.zillow.com/homedetails/6125-W-Crittenden-Ln-Phoenix-AZ-85033/7489356_zpid/,33.4884,-112.193,6594,2018-01-20
411977,23892131,"5327 W Sierra St, Glendale, AZ 85304 ",85304,0.09803391620516777,0.8846167027950287,0.08672243971549964,164900,https://www.zillow.com/homedetails/5327-W-Sierra-St-Glendale-AZ-85304/7737312_zpid/,33.5911,-112.17399999999999,6627,2018-02-22
9029960,23905487,"7321 W Mescal St, Peoria, AZ 85345 ",85345,0.0986086055636406,0.8793557286262512,0.08671204219423378,158000,https://www.zillow.com/homedetails/7321-W-Mescal-St-Peoria-AZ-85345/7700833_zpid/,33.5858,-112.21700000000001,6589,2018-01-15
9034320,23937446,"2229 W Larkspur Dr, Phoenix, AZ 85029 ",85029,0.09847073256969452,0.8799566924571991,0.08664998013586578,165000,https://www.zillow.com/homedetails/2229-W-Larkspur-Dr-Phoenix-AZ-85029/7738628_zpid/,33.5999,-112.10700000000001,6650,2018-03-17
9029098,23901838,"7770 W Weldon Ave, Phoenix, AZ 85033 ",85033,0.09803391620516777,0.8838257491588593,0.08664489943300924,130000,https://www.zillow.com/homedetails/7770-W-Weldon-Ave-Phoenix-AZ-85033/7478486_zpid/,33.4901,-112.227,6625,2018-02-20
232284,23891805,"17842 N 34TH Dr, Phoenix, AZ 85053 ",85053,0.09803391620516777,0.8829743266105652,0.08656143114625459,145000,https://www.zillow.com/homedetails/17842-N-34TH-Dr-Phoenix-AZ-85053/7941332_zpid/,33.6488,-112.133,6627,2018-02-22
413012,23882571,"5731 W Lupine Ave, Glendale, AZ 85304 ",85304,0.0986086055636406,0.8775621950626373,0.08653518435049423,169900,https://www.zillow.com/homedetails/5731-W-Lupine-Ave-Glendale-AZ-85304/7737737_zpid/,33.5905,-112.18299999999999,6612,2018-02-07
9026784,23923310,"9710 W Royal Oak Rd, Sun City, AZ 85351 ",85351,0.09837175905704498,0.8783992826938629,0.08640968259304183,146500,https://www.zillow.com/homedetails/9710-W-Royal-Oak-Rd-Sun-City-AZ-85351/8095855_zpid/,33.5993,-112.265,6633,2018-02-28
9026060,23865849,"8807 W Mercer Ln, Peoria, AZ 85345 ",85345,0.0986086055636406,0.8751106262207031,0.08629343856554783,163000,https://www.zillow.com/homedetails/8807-W-Mercer-Ln-Peoria-AZ-85345/64429237_zpid/,33.5836,-112.249,6586,2018-01-12
8996766,23877743,"4641 N 71st Ave, Phoenix, AZ 85033 ",85033,0.0986086055636406,0.8750841021537781,0.08629082306429448,161899,https://www.zillow.com/homedetails/4641-N-71st-Ave-Phoenix-AZ-85033/7716870_zpid/,33.5051,-112.211,6612,2018-02-07
384648,23937758,"3501 W Belmont Ave, Phoenix, AZ 85051 ",85051,0.09847073256969452,0.8759340345859528,0.0862538660684069,159900,https://www.zillow.com/homedetails/3501-W-Belmont-Ave-Phoenix-AZ-85051/7755842_zpid/,33.5485,-112.135,6635,2018-03-02
1667296,23885659,"18407 N Laurel Dr, Sun City, AZ 85373 ",85373,0.0986086055636406,0.874343603849411,0.0862178035590786,140000,https://www.zillow.com/homedetails/18407-N-Laurel-Dr-Sun-City-AZ-85373/7897779_zpid/,33.6512,-112.26100000000001,6604,2018-01-30
435040,23890565,"7754 W Osborn Rd, Phoenix, AZ 85033 ",85033,0.09803391620516777,0.8784428238868713,0.0861171901879565,129000,https://www.zillow.com/homedetails/7754-W-Osborn-Rd-Phoenix-AZ-85033/7478577_zpid/,33.4875,-112.227,6626,2018-02-21
9029614,23903996,"10617 N 14TH Ave, Phoenix, AZ 85029 ",85029,0.09881268069148064,0.8711502552032471,0.08608069200170032,139900,https://www.zillow.com/homedetails/10617-N-14TH-Ave-Phoenix-AZ-85029/7785072_zpid/,33.5827,-112.09,6621,2018-02-16
377477,23887449,"10615 N 14th Ave, Phoenix, AZ 85029 ",85029,0.09881268069148064,0.8711502552032471,0.08608069200170032,139900,https://www.zillow.com/homedetails/10615-N-14th-Ave-Phoenix-AZ-85029/7785072_zpid/,33.5827,-112.09,6621,2018-02-16
411014,23872310,"5111 W Eugie Ave, Glendale, AZ 85304 ",85304,0.0986086055636406,0.8712893724441528,0.08591663005913741,152000,http://www.zillow.com/homedetails/5111-W-Eugie-Ave-Glendale-AZ-85304/7911637_zpid,33.6078,-112.169,6605,2018-01-31
9029409,23907919,"4020 N 64TH Dr, Phoenix, AZ 85033 ",85033,0.0986086055636406,0.8712337911128998,0.08591114926156718,119900,https://www.zillow.com/homedetails/4020-N-64TH-Dr-Phoenix-AZ-85033/7490022_zpid/,33.4928,-112.199,6600,2018-01-26
348846,23888294,"1821 E Sandra Ter, Phoenix, AZ 85022 ",85022,0.09803391620516777,0.8763135075569153,0.08590844496929129,164750,https://www.zillow.com/homedetails/1821-E-Sandra-Ter-Phoenix-AZ-85022/8004659_zpid/,33.6343,-112.04299999999999,6620,2018-02-15
407754,23882612,"5927 W Redfield Rd, Glendale, AZ 85306 ",85306,0.0986086055636406,0.8704997301101685,0.0858387645296892,165000,https://www.zillow.com/homedetails/5927-W-Redfield-Rd-Glendale-AZ-85306/7910715_zpid/,33.6135,-112.18700000000001,6591,2018-01-17
231305,23881182,"1507 W Danbury Rd, Phoenix, AZ 85023 ",85023,0.0986086055636406,0.8686167597770691,0.08565308745082456,150000,https://www.zillow.com/homedetails/1507-W-Danbury-Rd-Phoenix-AZ-85023/7965178_zpid/,33.6414,-112.09200000000001,6615,2018-02-10
9029095,23901819,"8051 S Calle Maravilla, Tempe, AZ 85283 ",85283,0.09847073256969452,0.8680672645568848,0.08547921946068726,115000,https://www.zillow.com/homedetails/8051-S-Calle-Maravilla-Tempe-AZ-85283/8138989_zpid/,33.3732,-111.96700000000001,6624,2018-02-19
832437,23872577,"4208 W Mulberry Dr, Phoenix, AZ 85019 ",85019,0.09905240312218666,0.8623863160610199,0.08542143702553362,139000,https://www.zillow.com/homedetails/4208-W-Mulberry-Dr-Phoenix-AZ-85019/7507342_zpid/,33.4871,-112.15,6605,2018-01-31
408313,23882827,"6132 W Nancy Rd, Glendale, AZ 85306 ",85306,0.0986086055636406,0.8661090731620789,0.08540580797052977,179900,https://www.zillow.com/homedetails/6132-W-Nancy-Rd-Glendale-AZ-85306/8096900_zpid/,33.6288,-112.19200000000001,6603,2018-01-29
9026524,23889225,"8051 S Calle Maravilla, Guadalupe, AZ 85283 ",85283,0.09847073256969452,0.8670559525489807,0.08537963482641242,115000,https://www.zillow.com/homedetails/8051-S-Calle-Maravilla-Guadalupe-AZ-85283/8138989_zpid/,33.3728,-111.96600000000001,6624,2018-02-19
215095,23886638,"1349 E Shangri La Rd, Phoenix, AZ 85020 ",85020,0.09838274866342545,0.8673587441444397,0.08533313732618675,172900,https://www.zillow.com/homedetails/1349-E-Shangri-La-Rd-Phoenix-AZ-85020/71327020_zpid/,33.5876,-112.052,6618,2018-02-13
327629,23884338,"2044 W Ocotillo Rd, Phoenix, AZ 85015 ",85015,0.09905240312218666,0.8606653213500977,0.0852509683636562,176900,https://www.zillow.com/homedetails/2044-W-Ocotillo-Rd-Phoenix-AZ-85015/7773527_zpid/,33.5357,-112.104,6615,2018-02-10
257719,23869968,"919 W Anderson Dr, Phoenix, AZ 85023 ",85023,0.0986086055636406,0.862968772649765,0.08509614731595971,155000,https://www.zillow.com/homedetails/919-W-Anderson-Dr-Phoenix-AZ-85023/7963528_zpid/,33.6429,-112.086,6591,2018-01-17
7977745,23866230,"19033 N 45TH Dr, Glendale, AZ 85308 ",85308,0.0986086055636406,0.8618227541446686,0.08498314002922203,159000,https://www.zillow.com/homedetails/19033-N-45th-Dr-Glendale-AZ-85308/7939041_zpid/,33.6593,-112.15799999999999,6583,2018-01-09
381397,23873705,"3001 W Royal Palm Rd, Phoenix, AZ 85051 ",85051,0.09905240312218666,0.856089174747467,0.0847976900456262,120000,https://www.zillow.com/homedetails/3001-W-Royal-Palm-Rd-Phoenix-AZ-85051/7751222_zpid/,33.5557,-112.124,6606,2018-02-01
828899,23890080,"3614 W Solano Dr, Phoenix, AZ 85019 ",85019,0.09847073256969452,0.8608250916004181,0.08476607738426756,144900,https://www.zillow.com/homedetails/3614-W-Solano-Dr-Phoenix-AZ-85019/7719186_zpid/,33.5213,-112.137,6625,2018-02-20
9022220,23879922,"3934 W Sheridan St, Phoenix, AZ 85009 ",85009,0.09905240312218666,0.8537831604480743,0.08456927378763723,172000,https://www.zillow.com/homedetails/3934-W-Sheridan-St-Phoenix-AZ-85009/7512512_zpid/,33.4754,-112.145,6614,2018-02-09
1354032,23882938,"6345 W Lawrence Rd, Glendale, AZ 85301 ",85301,0.09418501704931259,0.8976640999317169,0.0845465085566246,139500,https://www.zillow.com/homedetails/6345-W-Lawrence-Rd-Glendale-AZ-85301/7707552_zpid/,33.5357,-112.197,6603,2018-01-29
339837,23873153,"15615 N 23RD Pl, Phoenix, AZ 85022 ",85022,0.0986086055636406,0.8566971123218536,0.08447770763645557,179700,https://www.zillow.com/homedetails/15615-N-23rd-Pl-Phoenix-AZ-85022/55267932_zpid/,33.6285,-112.03200000000001,6608,2018-02-03
1113152,23930028,"1516 W Cheyenne Dr, Chandler, AZ 85224 ",85224,0.09245881997048855,0.9133000075817108,0.08444264098004323,205000,https://www.zillow.com/homedetails/1516-W-Cheyenne-Dr-Chandler-AZ-85224/8176581_zpid/,33.3469,-111.869,6656,2018-03-23
234953,23882081,"2813 W Port Royale Ln, Phoenix, AZ 85053 ",85053,0.09905240312218666,0.8520645201206207,0.08439903833310025,170000,https://www.zillow.com/homedetails/2813-W-Port-Royale-Ln-Phoenix-AZ-85053/7953014_zpid/,33.6215,-112.119,6611,2018-02-06
9032346,23921566,"538 W Monterey St, Chandler, AZ 85225 ",85225,0.09368065558373928,0.9007203578948975,0.08438007362521427,171400,https://www.zillow.com/homedetails/538-W-Monterey-St-Chandler-AZ-85225/8187065_zpid/,33.315,-111.84899999999999,6630,2018-02-25
9030856,23910033,"1349 E Tonto Ln, Phoenix, AZ 85024 ",85024,0.0986086055636406,0.8543913960456848,0.08425034416963717,179000,https://www.zillow.com/homedetails/1349-E-Tonto-Ln-Phoenix-AZ-85024/7995251_zpid/,33.6652,-112.053,6599,2018-01-25
645804,23948354,"714 W Grove Cir, Mesa, AZ 85210 ",85210,0.09847073256969452,0.8547422289848328,0.08416709344639006,179900,https://www.zillow.com/homedetails/714-W-Grove-Cir-Mesa-AZ-85210/7599356_zpid/,33.3907,-111.84700000000001,6678,2018-04-14
9024755,23914845,"3026 N 75TH Dr, Phoenix, AZ 85033 ",85033,0.09368065558373928,0.897375077009201,0.08406668551873048,174000,https://www.zillow.com/homedetails/3026-N-75TH-Dr-Phoenix-AZ-85033/7469531_zpid/,33.4832,-112.221,6629,2018-02-24
483706,23872203,"2639 N 63RD Ave, Phoenix, AZ 85035 ",85035,0.09418501704931259,0.8920412361621857,0.08401691903662534,179900,https://www.zillow.com/homedetails/2639-N-63rd-Ave-Phoenix-AZ-85035/7491672_zpid/,33.4781,-112.195,6604,2018-01-30
440456,23867239,"8111 W College Dr, Phoenix, AZ 85033 ",85033,0.09418501704931259,0.8902229368686676,0.08384566248666458,145000,https://www.zillow.com/homedetails/8111-W-College-Dr-Phoenix-AZ-85033/7482592_zpid/,33.5078,-112.234,6586,2018-01-12
495290,23854344,"6237 W Monte Vista Rd, Phoenix, AZ 85035 ",85035,0.0986086055636406,0.8497637808322906,0.08379402148635928,178900,https://www.zillow.com/homedetails/6237-W-Monte-Vista-Rd-Phoenix-AZ-85035/7491037_zpid/,33.4705,-112.194,6554,2017-12-11
