,address,ypred,list,url
7435924,"7263 E Jasmine St, Mesa, AZ 85207 ",0.5369085669517517,290000,https://www.zillow.com/homedetails/7263-E-Jasmine-St-Mesa-AZ-85207/8066852_zpid/
7441220,"5643 N 133rd Ave, Litchfield Park, AZ 85340 ",0.5369085669517517,370000,https://www.zillow.com/homedetails/5643-N-133rd-Ave-Litchfield-Park-AZ-85340/59251813_zpid/
7416735,"8925 W Tierra Buena Ln # 0 >, Peoria, AZ 85382 ",0.5369085669517517,279900,https://www.zillow.com/homedetails/8925-W-Tierra-Buena-Ln-0-%3E-Peoria-AZ-85382/2095271286_zpid/
1507076,"18532 W Acapulco Ln, Surprise, AZ 85388 ",0.5369085669517517,284900,https://www.zillow.com/homedetails/18532-W-Acapulco-Ln-Surprise-AZ-85388/2106929276_zpid/
7487390,"14757 W Aster Dr, Surprise, AZ 85379 ",0.5369085669517517,209995,https://www.zillow.com/homedetails/14757-W-Aster-Dr-Surprise-AZ-85379/60993678_zpid/
7419662,"1133 N Los Alamos, Mesa, AZ 85213 ",0.5369085669517517,425000,https://www.zillow.com/homedetails/1133-N-Los-Alamos-Mesa-AZ-85213/7635032_zpid/
7440129,"2559 N 73rd Dr, Phoenix, AZ 85035 ",0.5369085669517517,205000,https://www.zillow.com/homedetails/2559-N-73rd-Dr-Phoenix-AZ-85035/95108248_zpid/
7453186,"10020 N 14th St # A, Phoenix, AZ 85020 ",0.5369085669517517,240125,https://www.zillow.com/homedetails/10020-N-14th-St-A-Phoenix-AZ-85020/2095641983_zpid/
7425055,"13833 W Ironwood St, Surprise, AZ 85374 ",0.5369085669517517,193000,https://www.zillow.com/homedetails/13833-W-Ironwood-St-Surprise-AZ-85374/2095171443_zpid/
7453959,"11808 N 75th Dr, Peoria, AZ 85345 ",0.5369085669517517,185000,https://www.zillow.com/homedetails/11808-N-75th-Dr-Peoria-AZ-85345/7680499_zpid/
7469817,"8530 W Townley Ave, Peoria, AZ 85345 ",0.5369085669517517,219900,https://www.zillow.com/homedetails/8530-W-Townley-Ave-Peoria-AZ-85345/7683419_zpid/
7480704,"8636 W Mauro Ln, Peoria, AZ 85382 ",0.5369085669517517,235000,https://www.zillow.com/homedetails/8636-W-Mauro-Ln-Peoria-AZ-85382/8105301_zpid/
7419652,"4450 N 37TH Ave, Phoenix, AZ 85019 ",0.5369085669517517,245000,https://www.zillow.com/homedetails/4450-N-37TH-Ave-Phoenix-AZ-85019/95137035_zpid/
7412421,"17425 N 22nd St, Phoenix, AZ 85022 ",0.5369085669517517,329990,https://www.zillow.com/homedetails/17425-N-22nd-St-Phoenix-AZ-85022/59266708_zpid/
7428041,"5550 N 16th St APT 102, Phoenix, AZ 85016 ",0.5369085669517517,244900,https://www.zillow.com/homedetails/5550-N-16th-St-APT-102-Phoenix-AZ-85016/2095157100_zpid/
1875202,"6975 W Mayberry Trl, Peoria, AZ 85383 ",0.5369085669517517,287500,https://www.zillow.com/homedetails/6975-W-Mayberry-Trl-Peoria-AZ-85383/82799571_zpid/
7470460,"1337 E Charleston Ave, Phoenix, AZ 85022 ",0.5369085669517517,279000,https://www.zillow.com/homedetails/1337-E-Charleston-Ave-Phoenix-AZ-85022/8001883_zpid/
7389668,"9235 W Pershing Ave, Peoria, AZ 85381 ",0.5369085669517517,244900,https://www.zillow.com/homedetails/9235-W-Pershing-Ave-Peoria-AZ-85381/95091830_zpid/
7422527,"4438 N 27th St # 7, Phoenix, AZ 85016 ",0.5369085669517517,491500,https://www.zillow.com/homedetails/4438-N-27th-St-7-Phoenix-AZ-85016/2098855176_zpid/
7419901,"18833 N 15th St, Phoenix, AZ 85024 ",0.5369085669517517,279000,https://www.zillow.com/homedetails/18833-N-15th-St-Phoenix-AZ-85024/7996142_zpid/
1155796,"13009 W Lisbon Ln, El Mirage, AZ 85335 ",0.5369085669517517,174000,https://www.zillow.com/homedetails/13009-W-Lisbon-Ln-El-Mirage-AZ-85335/67780684_zpid/
1152460,"12813 W Mauna Loa Ln, El Mirage, AZ 85335 ",0.5369085669517517,290000,https://www.zillow.com/homedetails/12813-W-Mauna-Loa-Ln-El-Mirage-AZ-85335/62740909_zpid/
7419156,"6525 E Cave Creek Rd UNIT 32, Cave Creek, AZ 85331 ",0.5369085669517517,824500,https://www.zillow.com/homedetails/6525-E-Cave-Creek-Rd-UNIT-32-Cave-Creek-AZ-85331/2095245934_zpid/
7454172,"4547 N 52nd Pl, Phoenix, AZ 85018 ",0.5369085669517517,474950,https://www.zillow.com/homedetails/4547-N-52nd-Pl-Phoenix-AZ-85018/2094924015_zpid/
7452872,"13873 W Country Gables Dr, Surprise, AZ 85379 ",0.5369085669517517,177500,https://www.zillow.com/homedetails/13873-W-Country-Gables-Dr-Surprise-AZ-85379/62737779_zpid/
7440059,"3016 N 50th Pl, Phoenix, AZ 85018 ",0.5369085669517517,872990,https://www.zillow.com/homedetails/3016-N-50th-Pl-Phoenix-AZ-85018/2095059863_zpid/
7469822,"8764 W Paradise Dr, Peoria, AZ 85345 ",0.5369085669517517,199000,https://www.zillow.com/homedetails/8764-W-Paradise-Dr-Peoria-AZ-85345/7685734_zpid/
7457214,"9849 N 36th St, Phoenix, AZ 85028 ",0.5369085669517517,799900,https://www.zillow.com/homedetails/9849-N-36th-St-Phoenix-AZ-85028/7810893_zpid/
7440058,"3004 N 50th Pl, Phoenix, AZ 85018 ",0.5369085669517517,887990,https://www.zillow.com/homedetails/3004-N-50th-Pl-Phoenix-AZ-85018/2095059611_zpid/
7462346,"14944 W Post Dr, Surprise, AZ 85374 ",0.5369085669517517,324900,https://www.zillow.com/homedetails/14944-W-Post-Dr-Surprise-AZ-85374/60965266_zpid/
7449281,"7559 W Mauna Loa Ln, Peoria, AZ 85381 ",0.5369085669517517,344900,https://www.zillow.com/homedetails/7559-W-Mauna-Loa-Ln-Peoria-AZ-85381/7909746_zpid/
7447965,"20668 W Point Ridge Rd, Buckeye, AZ 85396 ",0.5369085669517517,345081,https://www.zillow.com/homedetails/20668-W-Point-Ridge-Rd-Buckeye-AZ-85396/125143584_zpid/
1935848,"11825 N 75th Dr, Peoria, AZ 85345 ",0.5369085669517517,144500,https://www.zillow.com/homedetails/11825-N-75th-Dr-Peoria-AZ-85345/7680493_zpid/
7422128,"10251 W Townley Ave, Peoria, AZ 85345 ",0.5369085669517517,219655,https://www.zillow.com/homedetails/10251-W-Townley-Ave-Peoria-AZ-85345/2095217248_zpid/
7481030,"15125 W Tasha Dr, Surprise, AZ 85374 ",0.5369085669517517,318000,https://www.zillow.com/homedetails/15125-W-Tasha-Dr-Surprise-AZ-85374/60999629_zpid/
7389680,"9352 W Cashman Dr, Peoria, AZ 85383 ",0.5369085669517517,454995,https://www.zillow.com/homedetails/9352-W-Cashman-Dr-Peoria-AZ-85383/125107970_zpid/
7427987,"13853 W Ventura St, Surprise, AZ 85379 ",0.5369085669517517,229999,https://www.zillow.com/homedetails/13853-W-Ventura-St-Surprise-AZ-85379/62741277_zpid/
7429812,"6938 W Comet Ave, Peoria, AZ 85345 ",0.5369085669517517,175000,https://www.zillow.com/homedetails/6938-W-Comet-Ave-Peoria-AZ-85345/7701930_zpid/
7436291,"10813 N 70th Ave, Peoria, AZ 85345 ",0.5369085669517517,189900,https://www.zillow.com/homedetails/10813-N-70th-Ave-Peoria-AZ-85345/67401375_zpid/
7425730,"3310 E Hononegh Dr, Phoenix, AZ 85050 ",0.5369085669517517,269900,https://www.zillow.com/homedetails/3310-E-Hononegh-Dr-Phoenix-AZ-85050/7991912_zpid/
7437856,"8652 W Maui Ln, Peoria, AZ 85381 ",0.5369085669517517,279900,https://www.zillow.com/homedetails/8652-W-Maui-Ln-Peoria-AZ-85381/7908532_zpid/
7436354,"8677 N 89th Ln, Peoria, AZ 85345 ",0.5369085669517517,399000,https://www.zillow.com/homedetails/8677-N-89th-Ln-Peoria-AZ-85345/121854668_zpid/
7481704,"3971 E Crest Ln, Phoenix, AZ 85050 ",0.5369085669517517,585000,https://www.zillow.com/homedetails/3971-E-Crest-Ln-Phoenix-AZ-85050/62731215_zpid/
7418857,"15848 N 136th Ln, Surprise, AZ 85374 ",0.5369085669517517,235000,https://www.zillow.com/homedetails/15848-N-136th-Ln-Surprise-AZ-85374/8294418_zpid/
7449429,"13171 W Gelding Cir, Surprise, AZ 85379 ",0.5369085669517517,185000,https://www.zillow.com/homedetails/13171-W-Gelding-Cir-Surprise-AZ-85379/52435848_zpid/
7460952,"2583 N Acacia Way, Buckeye, AZ 85396 ",0.5369085669517517,3999838,https://www.zillow.com/homedetails/2583-N-Acacia-Way-Buckeye-AZ-85396/125135296_zpid/
7408921,"20586 W Nelson Pl, Buckeye, AZ 85396 ",0.5369085669517517,274500,https://www.zillow.com/homedetails/20586-W-Nelson-Pl-Buckeye-AZ-85396/123846247_zpid/
7452499,"29384 N 68th Ave, Peoria, AZ 85383 ",0.5369085669517517,328000,https://www.zillow.com/homedetails/29384-N-68th-Ave-Peoria-AZ-85383/71605960_zpid/
7438862,"8756 W Royal Palm Rd, Peoria, AZ 85345 ",0.5369085669517517,187500,https://www.zillow.com/homedetails/8756-W-Royal-Palm-Rd-Peoria-AZ-85345/18197130_zpid/
7427568,"7550 W Dahlia Dr, Peoria, AZ 85381 ",0.5369085669517517,318000,https://www.zillow.com/homedetails/7550-W-Dahlia-Dr-Peoria-AZ-85381/8101449_zpid/
7462345,"14867 N 133rd Dr, Surprise, AZ 85379 ",0.5369085669517517,185000,https://www.zillow.com/homedetails/14867-N-133rd-Dr-Surprise-AZ-85379/54897134_zpid/
7462957,"6023 N 124th Dr, Litchfield Park, AZ 85340 ",0.5369085669517517,230000,https://www.zillow.com/homedetails/6023-N-124th-Dr-Litchfield-Park-AZ-85340/62667192_zpid/
7480700,"8335 W Dreyfus Dr, Peoria, AZ 85381 ",0.5369085669517517,215000,https://www.zillow.com/homedetails/8335-W-Dreyfus-Dr-Peoria-AZ-85381/7914242_zpid/
7425057,"14680 W Port Royale Ln, Surprise, AZ 85379 ",0.5369085669517517,215000,https://www.zillow.com/homedetails/14680-W-Port-Royale-Ln-Surprise-AZ-85379/71601168_zpid/
7445765,"12417 W Palo Verde Dr, Litchfield Park, AZ 85340 ",0.5369085669517517,215000,https://www.zillow.com/homedetails/12417-W-Palo-Verde-Dr-Litchfield-Park-AZ-85340/62552312_zpid/
7490977,"8556 W Carol Ave, Peoria, AZ 85345 ",0.5369085669517517,195000,https://www.zillow.com/homedetails/8556-W-Carol-Ave-Peoria-AZ-85345/7697066_zpid/
7389524,"17020 E Kiwanis Dr UNIT 107, Fountain Hills, AZ 85268 ",0.5369085669517517,369900,https://www.zillow.com/homedetails/17020-E-Kiwanis-Dr-UNIT-107-Fountain-Hills-AZ-85268/62729224_zpid/
7484834,"5747 W Libby St, Glendale, AZ 85308 ",0.5369085669517517,210000,https://www.zillow.com/homedetails/5747-W-Libby-St-Glendale-AZ-85308/7900990_zpid/
7449611,"4023 W Rose Garden Ln, Glendale, AZ 85308 ",0.5369085669517517,289900,https://www.zillow.com/homedetails/4023-W-Rose-Garden-Ln-Glendale-AZ-85308/7936960_zpid/
7421920,"7478 W Monona Dr, Glendale, AZ 85308 ",0.5369085669517517,299000,https://www.zillow.com/homedetails/7478-W-Monona-Dr-Glendale-AZ-85308/8106500_zpid/
7442696,"6203 N 127th Ave, Litchfield Park, AZ 85340 ",0.5369085669517517,575000,https://www.zillow.com/homedetails/6203-N-127th-Ave-Litchfield-Park-AZ-85340/8297274_zpid/
7408101,"15245 N 146th Ave, Surprise, AZ 85379 ",0.5369085669517517,214734,https://www.zillow.com/homedetails/15245-N-146th-Ave-Surprise-AZ-85379/71601221_zpid/
7387774,"5045 W Escuda Dr, Glendale, AZ 85308 ",0.5369085669517517,213900,https://www.zillow.com/homedetails/5045-W-Escuda-Dr-Glendale-AZ-85308/81975521_zpid/
1849118,"20852 W Minnezona Ave, Buckeye, AZ 85396 ",0.5369085669517517,309900,https://www.zillow.com/homedetails/20852-W-Minnezona-Ave-Buckeye-AZ-85396/125120914_zpid/
7429793,"10301 W Daley Ln, Peoria, AZ 85383 ",0.5369085669517517,267000,https://www.zillow.com/homedetails/10301-W-Daley-Ln-Peoria-AZ-85383/50189231_zpid/
7409478,"15126 W Boca Raton Rd, Surprise, AZ 85379 ",0.5369085669517517,264900,https://www.zillow.com/homedetails/15126-W-Boca-Raton-Rd-Surprise-AZ-85379/63102991_zpid/
7449662,"13720 W Solano Dr, Litchfield Park, AZ 85340 ",0.5369085669517517,184900,https://www.zillow.com/homedetails/13720-W-Solano-Dr-Litchfield-Park-AZ-85340/55285032_zpid/
1373670,"8771 W Midway Ave, Glendale, AZ 85305 ",0.5369085669517517,292500,https://www.zillow.com/homedetails/8771-W-Midway-Ave-Glendale-AZ-85305/61627966_zpid/
1857447,"6827 W Morning Vista Dr, Peoria, AZ 85383 ",0.5369085669517517,284900,https://www.zillow.com/homedetails/6827-W-Morning-Vista-Dr-Peoria-AZ-85383/67790956_zpid/
7422495,"14870 W Valentine St, Surprise, AZ 85379 ",0.5369085669517517,270000,https://www.zillow.com/homedetails/14870-W-Valentine-St-Surprise-AZ-85379/121858349_zpid/
7445538,"31725 N 132nd Dr, Peoria, AZ 85383 ",0.5369085669517517,295559,https://www.zillow.com/homedetails/31725-N-132nd-Dr-Peoria-AZ-85383/121855581_zpid/
7427217,"6550 N 47th Ave UNIT 112, Glendale, AZ 85301 ",0.5369085669517517,104900,https://www.zillow.com/homedetails/6550-N-47th-Ave-UNIT-112-Glendale-AZ-85301/2095282277_zpid/
7460837,"13318 W Jacobson Dr, Litchfield Park, AZ 85340 ",0.5369085669517517,310000,https://www.zillow.com/homedetails/13318-W-Jacobson-Dr-Litchfield-Park-AZ-85340/59209484_zpid/
28732,"5000 W Catalina Dr, Phoenix, AZ 85031 ",0.5366618633270264,159900,https://www.zillow.com/homedetails/5000-W-Catalina-Dr-Phoenix-AZ-85031/7510310_zpid/
7432925,"10898 W Alvarado Rd, Avondale, AZ 85392 ",0.5362110733985901,172000,https://www.zillow.com/homedetails/10898-W-Alvarado-Rd-Avondale-AZ-85392/7472877_zpid/
7459342,"7013 W Shumway Farm Rd, Laveen, AZ 85339 ",0.5359851121902466,225000,https://www.zillow.com/homedetails/7013-W-Shumway-Farm-Rd-Laveen-AZ-85339/81979939_zpid/
7455609,"10136 E Stealth Ave, Mesa, AZ 85212 ",0.5359851121902466,365176,https://www.zillow.com/homedetails/10136-E-Stealth-Ave-Mesa-AZ-85212/125122492_zpid/
7460700,"5224 W Winston Dr, Laveen, AZ 85339 ",0.5359851121902466,1350000,https://www.zillow.com/homedetails/5224-W-Winston-Dr-Laveen-AZ-85339/67771591_zpid/
7455610,"10144 E Stealth Ave, Mesa, AZ 85212 ",0.5359851121902466,352411,https://www.zillow.com/homedetails/10144-E-Stealth-Ave-Mesa-AZ-85212/125133997_zpid/
7456701,"5259 W Novak Way, Laveen, AZ 85339 ",0.5359851121902466,215000,https://www.zillow.com/homedetails/5259-W-Novak-Way-Laveen-AZ-85339/71612257_zpid/
1044903,"5961 S Gemstone Dr, Chandler, AZ 85249 ",0.5359851121902466,889900,https://www.zillow.com/homedetails/5961-S-Gemstone-Dr-Chandler-AZ-85249/82819670_zpid/
7452294,"10338 E Bergeron Ave, Mesa, AZ 85212 ",0.5359851121902466,389344,https://www.zillow.com/homedetails/10338-E-Bergeron-Ave-Mesa-AZ-85212/125143721_zpid/
7495330,"6814 W Gary Way, Laveen, AZ 85339 ",0.5359851121902466,195000,https://www.zillow.com/homedetails/6814-W-Gary-Way-Laveen-AZ-85339/67782782_zpid/
7448660,"4708 S Cabrio Ter, Mesa, AZ 85212 ",0.5359851121902466,321392,https://www.zillow.com/homedetails/4708-S-Cabrio-Ter-Mesa-AZ-85212/125120190_zpid/
880141,"21154 W Sage Hill Rd, Buckeye, AZ 85396 ",0.5359851121902466,375000,https://www.zillow.com/homedetails/21154-W-Sage-Hill-Rd-Buckeye-AZ-85396/118913998_zpid/
7458016,"7214 W St Charles Ave, Laveen, AZ 85339 ",0.5359851121902466,250000,https://www.zillow.com/homedetails/7214-W-St-Charles-Ave-Laveen-AZ-85339/71605015_zpid/
7456618,"4720 S Cabrio Ter, Mesa, AZ 85212 ",0.5359851121902466,318651,https://www.zillow.com/homedetails/4720-S-Cabrio-Ter-Mesa-AZ-85212/125132867_zpid/
7450840,"7130 W Carter Rd, Laveen, AZ 85339 ",0.5359851121902466,247000,https://www.zillow.com/homedetails/7130-W-Carter-Rd-Laveen-AZ-85339/88782667_zpid/
7430984,"1818 N Trowbridge, Mesa, AZ 85207 ",0.5359851121902466,330000,https://www.zillow.com/homedetails/1818-N-Trowbridge-Mesa-AZ-85207/2108086274_zpid/
7400052,"8345 E Odessa St, Mesa, AZ 85207 ",0.5359851121902466,824900,https://www.zillow.com/homedetails/8345-E-Odessa-St-Mesa-AZ-85207/67760153_zpid/
7399794,"2120 N 89th Pl, Mesa, AZ 85207 ",0.5359851121902466,327795,https://www.zillow.com/homedetails/2120-N-89th-Pl-Mesa-AZ-85207/125121321_zpid/
42786,"7114 W Globe Ave, Phoenix, AZ 85043 ",0.5359851121902466,275000,https://www.zillow.com/homedetails/7114-W-Globe-Ave-Phoenix-AZ-85043/67788720_zpid/
7392343,"1110 E Holbrook Ct, Gilbert, AZ 85298 ",0.5359851121902466,474900,https://www.zillow.com/homedetails/1110-E-Holbrook-Ct-Gilbert-AZ-85298/122586730_zpid/
7365425,"20554 W Legend Trl, Buckeye, AZ 85396 ",0.5359851121902466,306833,https://www.zillow.com/homedetails/20554-W-Legend-Trl-Buckeye-AZ-85396/123983464_zpid/
7448498,"10428 W Chickasaw St, Tolleson, AZ 85353 ",0.5359851121902466,286789,https://www.zillow.com/homedetails/10428-W-Chickasaw-St-Tolleson-AZ-85353/2095006020_zpid/
7365426,"20585 W Legend Trl, Buckeye, AZ 85396 ",0.5359851121902466,292900,https://www.zillow.com/homedetails/20585-W-Legend-Trl-Buckeye-AZ-85396/125132712_zpid/
7448499,"10440 W Chickasaw St, Tolleson, AZ 85353 ",0.5359851121902466,257900,https://www.zillow.com/homedetails/10440-W-Chickasaw-St-Tolleson-AZ-85353/2095005884_zpid/
1231458,"4106 E Page Ave, Gilbert, AZ 85234 ",0.5359851121902466,450000,https://www.zillow.com/homedetails/4106-E-Page-Ave-Gilbert-AZ-85234/71614942_zpid/
7408683,"2730 E Raven Way, Gilbert, AZ 85297 ",0.5359851121902466,749995,https://www.zillow.com/homedetails/2730-E-Raven-Way-Gilbert-AZ-85297/95142078_zpid/
1006819,"3385 E Cardinal Way, Chandler, AZ 85286 ",0.5359851121902466,480000,https://www.zillow.com/homedetails/3385-E-Cardinal-Way-Chandler-AZ-85286/67766757_zpid/
7411716,"9830 E Coopers Hawk Dr, Sun Lakes, AZ 85248 ",0.5359851121902466,269500,https://www.zillow.com/homedetails/9830-E-Coopers-Hawk-Dr-Sun-Lakes-AZ-85248/67776994_zpid/
7448500,"10432 W Chickasaw St, Tolleson, AZ 85353 ",0.5359851121902466,262344,https://www.zillow.com/homedetails/10432-W-Chickasaw-St-Tolleson-AZ-85353/2095005880_zpid/
7407123,"4091 S Sophia Dr, Chandler, AZ 85248 ",0.5359851121902466,583543,https://www.zillow.com/homedetails/4091-S-Sophia-Dr-Chandler-AZ-85248/2095378053_zpid/
7397651,"1945 W Grand Canyon Dr, Chandler, AZ 85248 ",0.5359851121902466,351990,https://www.zillow.com/homedetails/1945-W-Grand-Canyon-Dr-Chandler-AZ-85248/2095426185_zpid/
7410740,"10748 E Meseto Ave, Mesa, AZ 85209 ",0.5359851121902466,360769,https://www.zillow.com/homedetails/10748-E-Meseto-Ave-Mesa-AZ-85209/2095338581_zpid/
7413231,"2059 N Redcliff --, Mesa, AZ 85207 ",0.5359851121902466,382540,https://www.zillow.com/homedetails/2059-N-Redcliff-Mesa-AZ-85207/2095320789_zpid/
7435912,"2112 N 88th St, Mesa, AZ 85207 ",0.5359851121902466,383000,https://www.zillow.com/homedetails/2112-N-88th-St-Mesa-AZ-85207/125143247_zpid/
7438654,"2130 N 89th St, Mesa, AZ 85207 ",0.5359851121902466,349950,https://www.zillow.com/homedetails/2130-N-89th-St-Mesa-AZ-85207/125108059_zpid/
7445444,"7736 W Glass Ln, Laveen, AZ 85339 ",0.5359851121902466,204994,https://www.zillow.com/homedetails/7736-W-Glass-Ln-Laveen-AZ-85339/95168852_zpid/
7434234,"7420 W Fawn Dr, Laveen, AZ 85339 ",0.5359851121902466,205000,https://www.zillow.com/homedetails/7420-W-Fawn-Dr-Laveen-AZ-85339/71613811_zpid/
7409638,"5127 W Maldonado Rd, Laveen, AZ 85339 ",0.5359851121902466,217000,https://www.zillow.com/homedetails/5127-W-Maldonado-Rd-Laveen-AZ-85339/67789193_zpid/
7400532,"4442 W Darrel Rd, Laveen, AZ 85339 ",0.5359851121902466,230000,https://www.zillow.com/homedetails/4442-W-Darrel-Rd-Laveen-AZ-85339/67772068_zpid/
7444895,"8652 E Eastwood Cir, Carefree, AZ 85377 ",0.5359851121902466,478800,https://www.zillow.com/homedetails/8652-E-Eastwood-Cir-Carefree-AZ-85377/2095022868_zpid/
3352794,"5635 E Lincoln Dr # 9, Paradise Valley, AZ 85253 ",0.5359851121902466,1395000,https://www.zillow.com/homedetails/5635-E-Lincoln-Dr-9-Paradise-Valley-AZ-85253/2096377121_zpid/
7397849,"5410 E Juniper Canyon Dr, Cave Creek, AZ 85331 ",0.5359851121902466,996986,https://www.zillow.com/homedetails/5410-E-Juniper-Canyon-Dr-Cave-Creek-AZ-85331/2095451098_zpid/
7459225,"10141 E Stealth Ave, Mesa, AZ 85212 ",0.5359851121902466,326900,https://www.zillow.com/homedetails/10141-E-Stealth-Ave-Mesa-AZ-85212/125143544_zpid/
7460949,"24505 W Sheraton Ln, Buckeye, AZ 85326 ",0.5359851121902466,199900,https://www.zillow.com/homedetails/24505-W-Sheraton-Ln-Buckeye-AZ-85326/95168745_zpid/
7454128,"24476 W Sheraton Ln, Buckeye, AZ 85326 ",0.5359851121902466,233900,https://www.zillow.com/homedetails/24476-W-Sheraton-Ln-Buckeye-AZ-85326/95151186_zpid/
7441988,"24648 W Sheraton Ln, Buckeye, AZ 85326 ",0.5359851121902466,215900,https://www.zillow.com/homedetails/24648-W-Sheraton-Ln-Buckeye-AZ-85326/95178269_zpid/
7402150,"24536 W Sheraton Ln, Buckeye, AZ 85326 ",0.5359851121902466,187900,https://www.zillow.com/homedetails/24536-W-Sheraton-Ln-Buckeye-AZ-85326/95177637_zpid/
7365432,"24419 W Sheraton Ln, Buckeye, AZ 85326 ",0.5359851121902466,185900,https://www.zillow.com/homedetails/24419-W-Sheraton-Ln-Buckeye-AZ-85326/95158243_zpid/
7450961,"13225 W Skinner Dr, Peoria, AZ 85383 ",0.5333274602890015,354788,https://www.zillow.com/homedetails/13225-W-Skinner-Dr-Peoria-AZ-85383/2094961433_zpid/
7418960,"4438 N 27th St # 14, Phoenix, AZ 85016 ",0.5333274602890015,510000,https://www.zillow.com/homedetails/4438-N-27th-St-14-Phoenix-AZ-85016/2095249757_zpid/
7428452,"3800 S Cantabria Cir, Chandler, AZ 85248 ",0.5333274602890015,225000,https://www.zillow.com/homedetails/3800-S-Cantabria-Cir-Chandler-AZ-85248/2104266213_zpid/
1849173,"4703 N 206th Dr, Buckeye, AZ 85396 ",0.5333274602890015,394990,https://www.zillow.com/homedetails/4703-N-206th-Dr-Buckeye-AZ-85396/2097984719_zpid/
7423579,"2825 N 42nd St UNIT 4, Phoenix, AZ 85008 ",0.5333274602890015,439000,https://www.zillow.com/homedetails/2825-N-42nd-St-UNIT-4-Phoenix-AZ-85008/2095190706_zpid/
7460216,"2477 W Market Pl UNIT 27, Chandler, AZ 85248 ",0.5333274602890015,320080,https://www.zillow.com/homedetails/2477-W-Market-Pl-UNIT-27-Chandler-AZ-85248/2094866872_zpid/
1432,"15001 N 6th Ln, Phoenix, AZ 85023 ",0.5333274602890015,325000,https://www.zillow.com/homedetails/15001-N-6th-Ln-Phoenix-AZ-85023/7964981_zpid/
7425241,"3030 N 38th St # F-112, Phoenix, AZ 85018 ",0.5333274602890015,417643,https://www.zillow.com/homedetails/3030-N-38th-St-F-112-Phoenix-AZ-85018/2095181675_zpid/
7428039,"2315 N 52nd St UNIT 123, Phoenix, AZ 85008 ",0.5333274602890015,328600,https://www.zillow.com/homedetails/2315-N-52nd-St-UNIT-123-Phoenix-AZ-85008/95107131_zpid/
7447595,"325 E Coronado Rd UNIT 8, Phoenix, AZ 85004 ",0.5333274602890015,425000,https://www.zillow.com/homedetails/325-E-Coronado-Rd-UNIT-8-Phoenix-AZ-85004/2095000101_zpid/
7490944,"27352 N 125th Ave, Peoria, AZ 85383 ",0.5333274602890015,625000,https://www.zillow.com/homedetails/27352-N-125th-Ave-Peoria-AZ-85383/67785074_zpid/
363281,"20660 N 40th St UNIT 1126, Phoenix, AZ 85050 ",0.5333274602890015,247500,https://www.zillow.com/homedetails/20660-N-40th-St-UNIT-1126-Phoenix-AZ-85050/82802810_zpid/
7461267,"1209 E Muirwood Dr, Phoenix, AZ 85048 ",0.5333274602890015,324701,https://www.zillow.com/homedetails/1209-E-Muirwood-Dr-Phoenix-AZ-85048/125132789_zpid/
7490930,"15201 N 89th Ave, Peoria, AZ 85381 ",0.5333274602890015,239000,https://www.zillow.com/homedetails/15201-N-89th-Ave-Peoria-AZ-85381/7908741_zpid/
1370593,"6745 N 93rd Ave UNIT 1162, Glendale, AZ 85305 ",0.5333274602890015,214900,https://www.zillow.com/homedetails/6745-N-93rd-Ave-UNIT-1162-Glendale-AZ-85305/88795785_zpid/
7484916,"633 N May St APT 24, Mesa, AZ 85201 ",0.5333274602890015,127000,https://www.zillow.com/homedetails/633-N-May-St-APT-24-Mesa-AZ-85201/2117111913_zpid/
7425242,"3030 N 38th St # F-111, Phoenix, AZ 85018 ",0.5333274602890015,422593,https://www.zillow.com/homedetails/3030-N-38th-St-F-111-Phoenix-AZ-85018/2095181676_zpid/
7421632,"9943 E Chiricahua Pass, Scottsdale, AZ 85262 ",0.5333274602890015,2695000,https://www.zillow.com/homedetails/9943-E-Chiricahua-Pass-Scottsdale-AZ-85262/2132492729_zpid/
7417351,"10222 E Southwind Ln UNIT 1035, Scottsdale, AZ 85262 ",0.5333274602890015,509000,https://www.zillow.com/homedetails/10222-E-Southwind-Ln-UNIT-1035-Scottsdale-AZ-85262/2095256267_zpid/
1180449,"1446 W Coral Reef Dr, Gilbert, AZ 85233 ",0.5333274602890015,325000,https://www.zillow.com/homedetails/1446-W-Coral-Reef-Dr-Gilbert-AZ-85233/8178263_zpid/
8657,"295 N Rural Rd UNIT 129, Chandler, AZ 85226 ",0.5333274602890015,227700,https://www.zillow.com/homedetails/295-N-Rural-Rd-UNIT-129-Chandler-AZ-85226/71614199_zpid/
7443753,"4408 N 37th Ave, Phoenix, AZ 85019 ",0.5333274602890015,1230000,https://www.zillow.com/homedetails/4408-N-37th-Ave-Phoenix-AZ-85019/2095028561_zpid/
7445350,"7200 E Ridgeview Place STE 10, Carefree, AZ 85377 ",0.5333274602890015,425000,https://www.zillow.com/homedetails/7200-E-Ridgeview-Place-STE-10-Carefree-AZ-85377/71613378_zpid/
209195,"10655 N 9th St UNIT 210, Phoenix, AZ 85020 ",0.5333274602890015,258000,https://www.zillow.com/homedetails/10655-N-9th-St-UNIT-210-Phoenix-AZ-85020/67774543_zpid/
7416110,"630 W Echo Ln, Phoenix, AZ 85021 ",0.5333274602890015,675000,https://www.zillow.com/homedetails/630-W-Echo-Ln-Phoenix-AZ-85021/2095276438_zpid/
