address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"88 King St APT 108, San Francisco, CA 94107",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/88-King-St-APT-108-San-Francisco-CA-94107/54854636_zpid/,-122.389,37.7807,3.99835,2001,0,1,1,0.0242695,50200,rental,5000,closed,,2016-01-06,,South Beach,74,SF
"901 Bay Shore Blvd APT 305, San Francisco, CA 94124",1,1,549,zillow_sf,http://www.zillow.com/homedetails/901-Bay-Shore-Blvd-APT-305-San-Francisco-CA-94124/80753605_zpid/,-122.404,37.7326,24.0106,2003,0,3,,0.0002,50212,rental,1195,closed,19,2012-03-01,2012-02-11,Silver Terrace,73,SF
"920 Vicente St, San Francisco, CA 94116",2,1,1285,zillow_sf,http://www.zillow.com/homedetails/920-Vicente-St-San-Francisco-CA-94116/15123227_zpid/,-122.477,37.7395,85.6303,1925,0,1,,0.000710634,50214,rental,4300,closed,31,2016-01-07,2015-12-07,Parkside,63,SF
"954 Rhode Island St, San Francisco, CA 94107",1,1,950,zillow_sf,http://www.zillow.com/homedetails/954-Rhode-Island-St-San-Francisco-CA-94107/15150391_zpid/,-122.402,37.7577,72.7122,1904,0,1,,0.00401995,50215,rental,3850,closed,,2016-01-06,,Potrero Hill,67,SF
"956 Clayton St, San Francisco, CA 94117",3,1,2202,zillow_sf,http://www.zillow.com/homedetails/956-Clayton-St-San-Francisco-CA-94117/15087705_zpid/,-122.447,37.7645,113.879,1910,0,1,,0.00396989,50216,rental,7250,closed,44,2016-01-20,2015-12-07,Buena Vista Park/Ashbury Heights,6,SF
"956 Clayton St, San Francisco, CA 94117",3,1,2202,zillow_sf,http://www.zillow.com/homedetails/956-Clayton-St-San-Francisco-CA-94117/15087705_zpid/,-122.447,37.7645,113.879,1910,0,1,,0.00396989,50216,rental,7250,closed,44,2016-01-20,2015-12-07,Cole Valley/Parnassus Heights,64,SF
"999 Green St APT 904, San Francisco, CA 94133",2,2,1681,zillow_sf,http://www.zillow.com/homedetails/999-Green-St-APT-904-San-Francisco-CA-94133/15066343_zpid/,-122.415,37.7984,98.9079,1964,0,9,1,0.00903549,50233,rental,5950,closed,31,2014-09-13,2014-08-13,Russian Hill,70,SF
198 Dolores Street #6,1,1,750,climbsf_rented,http://www.climbsf.com/for-rent/198-dolores-st-6/,-122.427,37.7665,21.8358,,,1,,0.00529528,50248,rental,3399,closed,,2016-01-07,,Mission Dolores,49,SF
3009 Baker Street #1,3,3,2500,climbsf_renting,http://www.climbsf.com/for-rent/3009-baker-st-1/,-122.446,37.7988,19.3915,,,1,,0.00304795,50258,rental,16000,closed,5,2016-01-21,2016-01-16,Cow Hollow,11,SF
501 Beale Street #16E,1,1,759,climbsf_renting,http://www.climbsf.com/for-rent/501-beale-st-16e/,-122.389,37.7862,2.8888,,,16,1,0.0223464,50266,rental,4000,closed,17,2016-02-02,2016-01-16,South Beach,74,SF
"1 Hawthorne Street # FL 19TH, San Francisco, CA 94105",2,2,1313,zillow_sf,http://www.zillow.com/homedetails/1-Hawthorne-Street-FL-19TH-San-Francisco-CA-94105/2100330387_zpid/,-122.399,37.7858,8.63144,2010,1,1,1,0.017088,50272,rental,7500,closed,50,2016-01-23,2015-12-04,Yerba Buena,19,SF
"1121 Burrows St, San Francisco, CA 94134",3,1,1225,zillow_sf,http://www.zillow.com/homedetails/1121-Burrows-St-San-Francisco-CA-94134/15168818_zpid/,-122.414,37.7262,61.2596,1957,0,1,,0.0026,50276,rental,4000,closed,83,2016-02-24,2015-12-03,Portola,66,SF
"1200 Gough St, San Francisco, CA 94109",1,1,900,zillow_sf,http://www.zillow.com/homedetails/1200-Gough-St-San-Francisco-CA-94109/2136213970_zpid/,-122.424,37.785,63.0079,1966,0,1,,0.0026,50317,rental,3800,closed,39,2016-01-10,2015-12-02,Van Ness/Civic Center,80,SF
"1260 Clay St APT 202, San Francisco, CA 94108",1,1,575,zillow_sf,http://www.zillow.com/homedetails/1260-Clay-St-APT-202-San-Francisco-CA-94108/15067740_zpid/,-122.414,37.7935,98.3651,1950,1,2,,0.011456,50332,rental,3000,closed,11,2016-01-09,2015-12-29,Nob Hill,93,SF
"132 Germania St, San Francisco, CA 94117",3,2,1600,zillow_sf,http://www.zillow.com/homedetails/132-Germania-St-San-Francisco-CA-94117/2100450276_zpid/,-122.431,37.7707,42.5284,1900,0,1,,0.00538516,50333,rental,7000,closed,53,2016-01-15,2015-11-23,Hayes Valley,27,SF
"1408 31st Ave APT 205, San Francisco, CA 94122",2,2,1129,zillow_sf,http://www.zillow.com/homedetails/1408-31st-Ave-APT-205-San-Francisco-CA-94122/2101336830_zpid/,-122.49,37.7609,68.1207,2008,0,2,,0.00502195,50343,rental,3750,closed,31,2016-01-10,2015-12-10,Central Sunset,8,SF
"1439 Underwood Ave, San Francisco, CA 94124",3,2,1741,zillow_sf,http://www.zillow.com/homedetails/1439-Underwood-Ave-San-Francisco-CA-94124/15154226_zpid/,-122.389,37.7279,6.08834,1900,0,1,,0.00985089,50353,rental,2750,closed,45,2012-12-21,2012-11-06,Bayview,4,SF
"1490 7th Ave, San Francisco, CA 94122",3,1,1950,zillow_sf,http://www.zillow.com/homedetails/1490-7th-Ave-San-Francisco-CA-94122/15106067_zpid/,-122.464,37.7606,96.6623,1916,1,1,,0.00403113,50359,rental,7500,closed,70,2016-02-26,2015-12-18,Inner Sunset,36,SF
"15 Josiah Ave, San Francisco, CA 94112",5,3,2240,zillow_sf,http://www.zillow.com/homedetails/15-Josiah-Ave-San-Francisco-CA-94112/15192100_zpid/,-122.452,37.7186,124.783,1997,1,1,,0.00451774,50362,rental,7500,closed,52,2016-01-22,2015-12-01,Ingleside,30,SF
"1800 Washington St APT 111, San Francisco, CA 94109",2,2,1054,zillow_sf,http://www.zillow.com/homedetails/1800-Washington-St-APT-111-San-Francisco-CA-94109/54854346_zpid/,-122.423,37.7933,61.4774,2001,0,1,,0.00310484,50408,rental,6500,closed,105,2016-03-07,2015-11-23,Pacific Heights,62,SF
"19 Parsons St # A, San Francisco, CA 94118",0,1,700,zillow_sf,http://www.zillow.com/homedetails/19-Parsons-St-A-San-Francisco-CA-94118/2100087069_zpid/,-122.456,37.7753,86.4958,1905,0,1,,0.00116619,50419,rental,3000,closed,38,2016-02-13,2016-01-06,Lone Mountain,41,SF
"2200 Pacific Ave APT 4B, San Francisco, CA 94115",1,1,1172,zillow_sf,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-4B-San-Francisco-CA-94115/15073222_zpid/,-122.432,37.7939,89.3304,1962,0,4,,0.00349857,50474,rental,4745,closed,56,2016-01-15,2015-11-20,Pacific Heights,62,SF
"233 Dorado Ter, San Francisco, CA 94112",3,2,1500,zillow_sf,http://www.zillow.com/homedetails/233-Dorado-Ter-San-Francisco-CA-94112/2102349404_zpid/,-122.462,37.7262,91.8535,1990,0,1,,0.00410366,50480,rental,4500,closed,86,2016-02-12,2015-11-18,Mount Davidson Manor,52,SF
"2467 Pacific Ave, San Francisco, CA 94115",4,2,2885,zillow_sf,http://www.zillow.com/homedetails/2467-Pacific-Ave-San-Francisco-CA-94115/15073426_zpid/,-122.436,37.7929,85.3064,1911,0,1,,0.0007,50491,rental,10495,closed,119,2016-03-02,2015-11-04,Pacific Heights,62,SF
"260 King St UNIT 605, San Francisco, CA 94107",2,2,1488,zillow_sf,http://www.zillow.com/homedetails/260-King-St-UNIT-605-San-Francisco-CA-94107/69819618_zpid/,-122.394,37.7774,4.24204,2004,0,1,,0.0183096,50504,rental,4600,closed,6,2014-10-03,2014-09-27,South Beach,74,SF
"29 Hartford St, San Francisco, CA 94114",2,2,1324,zillow_sf,http://www.zillow.com/homedetails/29-Hartford-St-San-Francisco-CA-94114/15144390_zpid/,-122.434,37.7621,28.1718,1902,1,1,,0.00360555,50520,rental,5750,closed,29,2016-01-09,2015-12-11,Eureka Valley / Dolores Heights,16,SF
"300 Berry St UNIT 813, San Francisco, CA 94158",1,1,761,zillow_sf,http://www.zillow.com/homedetails/300-Berry-St-UNIT-813-San-Francisco-CA-94158/96023519_zpid/,-122.396,37.7739,1.38426,2008,0,1,1,0.0145908,50522,rental,3600,closed,25,2014-05-20,2014-04-25,South Beach,74,SF
"3606 Folsom St, San Francisco, CA 94110",2,1,800,zillow_sf,http://www.zillow.com/homedetails/3606-Folsom-St-San-Francisco-CA-94110/15161970_zpid/,-122.413,37.7414,82.1414,1950,0,1,,0.0007,50543,rental,7450,closed,193,2016-01-25,2015-07-16,Bernal Heights,5,SF
"530 Noe St, San Francisco, CA 94114",1,1,600,zillow_sf,http://www.zillow.com/homedetails/530-Noe-St-San-Francisco-CA-94114/2101885247_zpid/,-122.433,37.7604,25.2894,2015,0,1,,0.00503587,50610,rental,6300,closed,254,2016-03-04,2015-06-24,Eureka Valley / Dolores Heights,16,SF
"555 4th St UNIT 620, San Francisco, CA 94107",0,1,536,zillow_sf,http://www.zillow.com/homedetails/555-4th-St-UNIT-620-San-Francisco-CA-94107/79846111_zpid/,-122.397,37.7795,3.48873,2006,0,1,,0.017726,50627,rental,2700,closed,11,2013-02-12,2013-02-01,South Beach,74,SF
"59 Albion St, San Francisco, CA 94103",3,1,1150,zillow_sf,http://www.zillow.com/homedetails/59-Albion-St-San-Francisco-CA-94103/2107504980_zpid/,-122.423,37.7655,11.0713,,0,1,,0.0051614,50641,rental,4450,closed,37,2016-01-08,2015-12-02,Mission Dolores,49,SF
"616 Page St, San Francisco, CA 94117",3,1,1645,zillow_sf,http://www.zillow.com/homedetails/616-Page-St-San-Francisco-CA-94117/2101343859_zpid/,-122.431,37.7731,61.8035,,0,1,,0.00328024,50658,rental,7000,closed,54,2015-10-14,2015-08-21,Hayes Valley,27,SF
"626A Guerrero St, San Francisco, CA 94110",2,1,1240,zillow_sf,http://www.zillow.com/homedetails/626A-Guerrero-St-San-Francisco-CA-94110/2100358964_zpid/,-122.424,37.7611,9.36116,1906,0,1,,0.00200998,50660,rental,6000,closed,51,2016-01-22,2015-12-02,Mission Dolores,49,SF
"77 Dow Pl APT 103, San Francisco, CA 94107",1,1,1270,zillow_sf,http://www.zillow.com/homedetails/77-Dow-Pl-APT-103-San-Francisco-CA-94107/61288448_zpid/,-122.397,37.7841,17.9581,2002,0,1,,0.019424,50684,rental,4600,closed,23,2016-01-09,2015-12-17,Yerba Buena,19,SF
"88 King St APT 705, San Francisco, CA 94107",1,1,925,zillow_sf,http://www.zillow.com/homedetails/88-King-St-APT-705-San-Francisco-CA-94107/80750130_zpid/,-122.389,37.7807,3.99835,2001,0,7,1,0.0242695,50704,rental,4195,closed,45,2016-01-08,2015-11-24,South Beach,74,SF
"901 Post St, San Francisco, CA 94109",2,1,600,zillow_sf,http://www.zillow.com/homedetails/901-Post-St-San-Francisco-CA-94109/2116871368_zpid/,-122.417,37.7871,42.0447,2002,0,1,,0.00843149,50710,rental,4800,closed,15,2016-01-10,2015-12-26,Downtown,14,SF
"1895 Pacific Ave APT 402, San Francisco, CA 94109",1,1,1046,zillow_sf,http://www.zillow.com/homedetails/1895-Pacific-Ave-APT-402-San-Francisco-CA-94109/15073647_zpid/,-122.426,37.7942,65.442,1931,0,4,,0.0017,54558,rental,4750,closed,4,2016-01-10,2016-01-06,Pacific Heights,62,SF
"199 New Montgomery St UNIT 1009, San Francisco, CA 94105",1,1,702,zillow_sf,http://www.zillow.com/homedetails/199-New-Montgomery-St-UNIT-1009-San-Francisco-CA-94105/80745091_zpid/,-122.399,37.7866,7.52146,2004,0,1,1,0.0163414,54577,rental,4925,closed,,2014-04-07,,Yerba Buena,19,SF
"238 Evelyn Way, San Francisco, CA 94127",3,1,1006,zillow_sf,http://www.zillow.com/homedetails/238-Evelyn-Way-San-Francisco-CA-94127/15134282_zpid/,-122.45,37.7427,172.814,1944,0,1,,0.00100499,54596,rental,3950,closed,,2016-01-08,,Miraloma Park,47,SF
"496 Duboce Ave, San Francisco, CA 94117",1,1,713,zillow_sf,http://www.zillow.com/homedetails/496-Duboce-Ave-San-Francisco-CA-94117/15079463_zpid/,-122.431,37.7695,38.3747,1988,0,1,,0.0065146,54646,rental,4500,closed,12,2016-01-19,2016-01-07,Hayes Valley,27,SF
"5175 Diamond Heights Blvd APT 208, San Francisco, CA 94131",2,2,1175,zillow_sf,http://www.zillow.com/homedetails/5175-Diamond-Heights-Blvd-APT-208-San-Francisco-CA-94131/15199438_zpid/,-122.44,37.7462,180.804,1980,0,2,,7.07107e-05,54656,rental,3750,closed,25,2016-02-01,2016-01-07,Noe Valley,53,SF
"2242 Leavenworth St, San Francisco, CA 94133",3,2,2212,zillow_sf,http://www.zillow.com/homedetails/2242-Leavenworth-St-San-Francisco-CA-94133/59700041_zpid/,-122.418,37.8018,47.413,1924,1,1,,0.0110291,57377,rental,9950,closed,54,2016-03-01,2016-01-07,Russian Hill,70,SF
"3 Lupine Ave, San Francisco, CA 94118",3,2,1700,zillow_sf,http://www.zillow.com/homedetails/3-Lupine-Ave-San-Francisco-CA-94118/69818990_zpid/,-122.45,37.7843,101.898,1950,0,1,,0.00699214,57387,rental,9000,closed,34,2016-02-10,2016-01-07,Jordan Park / Laurel Heights,37,SF
"53 Clarendon Ave, San Francisco, CA 94114",4,4,3016,zillow_sf,http://www.zillow.com/homedetails/53-Clarendon-Ave-San-Francisco-CA-94114/15129685_zpid/,-122.45,37.7586,186.55,1920,0,1,,0.0019,57446,rental,1200,closed,2,2012-02-06,2012-02-04,Clarendon Heights,9,SF
"5696 Diamond Heights Blvd, San Francisco, CA 94131",3,3,2435,zillow_sf,http://www.zillow.com/homedetails/5696-Diamond-Heights-Blvd-San-Francisco-CA-94131/15199559_zpid/,-122.439,37.7388,133.036,1980,0,1,,0.001,57465,rental,8550,closed,,2015-08-21,,Diamond Heights,13,SF
"631 Folsom St APT 2F, San Francisco, CA 94107",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/631-Folsom-St-APT-2F-San-Francisco-CA-94107/89240113_zpid/,-122.397,37.7848,14.1213,2009,0,2,1,0.0187883,57473,rental,5350,closed,,2015-02-11,,Yerba Buena,19,SF
"631 Folsom St, San Francisco, CA 94107",2,2,1190,zillow_sf,http://www.zillow.com/homedetails/631-Folsom-St-San-Francisco-CA-94107/89237179_zpid/,-122.397,37.7848,13.4476,2009,0,1,1,0.0187883,57481,rental,5000,closed,33,2016-02-09,2016-01-07,Yerba Buena,19,SF
"88 King St APT 1018, San Francisco, CA 94107",2,2,1111,zillow_sf,http://www.zillow.com/homedetails/88-King-St-APT-1018-San-Francisco-CA-94107/80621158_zpid/,-122.389,37.7807,3.99835,2000,0,10,1,0.0242695,57498,rental,6000,closed,24,2016-02-01,2016-01-08,South Beach,74,SF
"130 Bennington St, San Francisco, CA 94110",2,1,1350,zillow_sf,http://www.zillow.com/homedetails/130-Bennington-St-San-Francisco-CA-94110/15162757_zpid/,-122.418,37.7388,78.8917,1925,0,1,,0.00116619,57507,rental,4500,closed,24,2016-02-02,2016-01-09,Bernal Heights,5,SF
"15 Alta Mar Way, San Francisco, CA 94121",3,2,1100,zillow_sf,http://www.zillow.com/homedetails/15-Alta-Mar-Way-San-Francisco-CA-94121/15092816_zpid/,-122.508,37.7804,75.5454,1946,0,1,,0.002,60315,rental,3800,closed,15,2016-01-24,2016-01-09,Outer Richmond,60,SF
"2202 17th Ave, San Francisco, CA 94116",4,3,2000,zillow_sf,http://www.zillow.com/homedetails/2202-17th-Ave-San-Francisco-CA-94116/15119883_zpid/,-122.474,37.7467,142.124,1915,0,1,,0.004,60318,rental,7100,closed,41,2016-02-20,2016-01-10,Inner Parkside,34,SF
"2957 Cesar Chavez, San Francisco, CA 94110",5,3,1500,zillow_sf,http://www.zillow.com/homedetails/2957-Cesar-Chavez-San-Francisco-CA-94110/15159739_zpid/,-122.409,37.7481,17.5641,1915,0,1,,0.00509902,60326,rental,8395,closed,7,2016-01-17,2016-01-10,Bernal Heights,5,SF
"3822 19th St APT 10, San Francisco, CA 94114",2,2,900,zillow_sf,http://www.zillow.com/homedetails/3822-19th-St-APT-10-San-Francisco-CA-94114/2128427301_zpid/,-122.429,37.7597,34.083,,1,1,,0.00100499,60328,rental,4595,closed,40,2016-01-21,2015-12-12,Eureka Valley / Dolores Heights,16,SF
"403 Main St APT 203, San Francisco, CA 94105",2,2,1176,zillow_sf,http://www.zillow.com/homedetails/403-Main-St-APT-203-San-Francisco-CA-94105/2100037993_zpid/,-122.39,37.788,5.79345,1996,0,2,,0.0203823,60329,rental,4900,closed,14,2016-01-24,2016-01-10,South Beach,74,SF
"55 Ora Way UNIT 304, San Francisco, CA 94131",2,1,890,zillow_sf,http://www.zillow.com/homedetails/55-Ora-Way-UNIT-304-San-Francisco-CA-94131/2100139609_zpid/,-122.437,37.7413,200.643,1975,0,1,,0.00122066,60335,rental,3590,closed,25,2016-02-03,2016-01-09,Diamond Heights,13,SF
"791 30th Ave, San Francisco, CA 94121",2,2,1175,zillow_sf,http://www.zillow.com/homedetails/791-30th-Ave-San-Francisco-CA-94121/15097355_zpid/,-122.49,37.7744,55.0631,1941,0,1,,0.0022,60339,rental,6495,closed,22,2016-02-01,2016-01-10,Central Richmond,7,SF
"1027 Hollister Ave, San Francisco, CA 94124",4,2,1500,zillow_sf,http://www.zillow.com/homedetails/1027-Hollister-Ave-San-Francisco-CA-94124/15154698_zpid/,-122.391,37.7188,18.4661,1962,0,1,,0.00223607,61334,rental,4395,closed,,2016-01-12,,Bayview,4,SF
"1329 Kearny St, San Francisco, CA 94133",2,1,750,zillow_sf,http://www.zillow.com/homedetails/1329-Kearny-St-San-Francisco-CA-94133/2100155510_zpid/,-122.406,37.8003,48.3526,,0,1,,0.0014,61335,rental,4200,closed,21,2016-02-01,2016-01-11,Telegraph Hill,78,SF
"156 Vicksburg St, San Francisco, CA 94114",3,2,1866,zillow_sf,http://www.zillow.com/homedetails/156-Vicksburg-St-San-Francisco-CA-94114/15147135_zpid/,-122.429,37.7525,62.8108,1900,0,1,,0.00578705,61342,rental,8950,closed,11,2016-01-22,2016-01-11,Noe Valley,53,SF
"2408 15th St APT 4, San Francisco, CA 94114",1,1,723,zillow_sf,http://www.zillow.com/homedetails/2408-15th-St-APT-4-San-Francisco-CA-94114/111929768_zpid/,-122.437,37.7661,78.5257,1911,0,1,,0.0005,61362,rental,3450,closed,9,2016-01-20,2016-01-11,Corona Heights,10,SF
"279 Country Club Dr, San Francisco, CA 94132",3,2,1251,zillow_sf,http://www.zillow.com/homedetails/279-Country-Club-Dr-San-Francisco-CA-94132/15198163_zpid/,-122.496,37.7325,24.0443,1953,1,1,,0.00128062,61374,rental,4800,closed,2,2016-01-13,2016-01-11,Lake Shore,39,SF
"300 Berry St UNIT 201, San Francisco, CA 94158",2,1,917,zillow_sf,http://www.zillow.com/homedetails/300-Berry-St-UNIT-201-San-Francisco-CA-94158/89239041_zpid/,-122.396,37.7739,1.38426,2009,0,1,1,0.0145908,61377,rental,3900,closed,12,2016-01-23,2016-01-11,South Beach,74,SF
"301 Mission St UNIT 48A, San Francisco, CA 94105",2,2,1550,zillow_sf,http://www.zillow.com/homedetails/301-Mission-St-UNIT-48A-San-Francisco-CA-94105/114317055_zpid/,-122.396,37.7905,0.0,2009,0,1,1,0.0144461,61379,rental,10000,closed,,2016-01-12,,Yerba Buena,19,SF
"325 Berry St, San Francisco, CA 94158",1,1,750,zillow_sf,http://www.zillow.com/homedetails/325-Berry-St-San-Francisco-CA-94158/2104289449_zpid/,-122.396,37.7734,2.3632,2007,0,1,,0.0143122,61383,rental,3950,closed,76,2016-02-15,2015-12-01,South Beach,74,SF
"493 29th Street # First Floor, San Francisco, CA 94131",3,1,1350,zillow_sf,http://www.zillow.com/homedetails/493-29th-Street-First-Floor-San-Francisco-CA-94131/2100455145_zpid/,-122.434,37.7502,68.0175,1892,0,1,,0.00434626,61397,rental,4480,closed,,2016-01-12,,Noe Valley,53,SF
"545 24th Ave, San Francisco, CA 94121",2,1,1300,zillow_sf,http://www.zillow.com/homedetails/545-24th-Ave-San-Francisco-CA-94121/2102030417_zpid/,-122.484,37.7792,48.4126,1945,0,1,,0.0067,61401,rental,3800,closed,170,2016-06-29,2016-01-11,Central Richmond,7,SF
"60 Rausch St APT 309, San Francisco, CA 94103",1,2,1007,zillow_sf,http://www.zillow.com/homedetails/60-Rausch-St-APT-309-San-Francisco-CA-94103/80740031_zpid/,-122.41,37.7761,7.03799,2002,0,3,,0.0105475,61402,rental,3925,closed,,2016-01-12,,South of Market,75,SF
"600 Chestnut St APT 309, San Francisco, CA 94133",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/600-Chestnut-St-APT-309-San-Francisco-CA-94133/15063679_zpid/,-122.414,37.804,4.80145,1995,1,3,,0.00704557,61403,rental,4695,closed,12,2016-01-23,2016-01-11,North Beach,54,SF
"615 Arkansas St, San Francisco, CA 94107",3,1,1325,zillow_sf,http://www.zillow.com/homedetails/615-Arkansas-St-San-Francisco-CA-94107/15150698_zpid/,-122.398,37.7584,68.8265,1951,0,1,,0.0011,61404,rental,4850,closed,,2016-01-12,,Potrero Hill,67,SF
"656 29th St, San Francisco, CA 94131",2,1,805,zillow_sf,http://www.zillow.com/homedetails/656-29th-St-San-Francisco-CA-94131/15200072_zpid/,-122.435,37.7435,108.331,1970,0,1,,0.00250799,61405,rental,3500,closed,,2016-01-12,,Noe Valley,53,SF
"666 Post St APT 302, San Francisco, CA 94109",1,1,825,zillow_sf,http://www.zillow.com/homedetails/666-Post-St-APT-302-San-Francisco-CA-94109/63196385_zpid/,-122.413,37.7879,41.6515,1926,0,3,,0.0122984,61408,rental,3250,closed,2,2016-01-13,2016-01-11,Downtown,14,SF
"767 Bryant St APT 403, San Francisco, CA 94107",2,2,1951,zillow_sf,http://www.zillow.com/homedetails/767-Bryant-St-APT-403-San-Francisco-CA-94107/69814729_zpid/,-122.402,37.7764,2.6443,2001,0,4,,0.0123548,61415,rental,5800,closed,12,2014-05-29,2014-05-17,South of Market,75,SF
"81 Lansing St APT 407, San Francisco, CA 94105",1,1,1085,zillow_sf,http://www.zillow.com/homedetails/81-Lansing-St-APT-407-San-Francisco-CA-94105/15147625_zpid/,-122.394,37.7856,28.4004,1995,0,4,,0.0195816,61425,rental,3950,closed,2,2016-01-13,2016-01-11,South Beach,74,SF
"956 Ashbury St, San Francisco, CA 94117",5,2,3000,zillow_sf,http://www.zillow.com/homedetails/956-Ashbury-St-San-Francisco-CA-94117/15127213_zpid/,-122.446,37.7649,131.221,1910,1,1,,0.00297321,61428,rental,9900,closed,49,2016-02-29,2016-01-11,Buena Vista Park/Ashbury Heights,6,SF
"960 Chenery St, San Francisco, CA 94131",2,1,821,zillow_sf,http://www.zillow.com/homedetails/960-Chenery-St-San-Francisco-CA-94131/15185184_zpid/,-122.438,37.7355,74.6249,1925,0,1,,0.002,61429,rental,4200,closed,6,2016-01-17,2016-01-11,Glen Park,23,SF
"1074 Bowdoin St, San Francisco, CA 94134",3,2,756,zillow_sf,http://www.zillow.com/homedetails/1074-Bowdoin-St-San-Francisco-CA-94134/15171626_zpid/,-122.409,37.7225,58.8177,1950,0,1,,0.00310484,63213,rental,3500,closed,,2016-01-13,,Portola,66,SF
"1121 Tennessee St, San Francisco, CA 94107",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/1121-Tennessee-St-San-Francisco-CA-94107/2100350981_zpid/,-122.389,37.7574,7.6913,,0,1,,0.007,63215,rental,4590,closed,2,2016-01-14,2016-01-12,Central Waterfront/Dogpatch,89,SF
"158 Middlefield Dr, San Francisco, CA 94132",4,3,1975,zillow_sf,http://www.zillow.com/homedetails/158-Middlefield-Dr-San-Francisco-CA-94132/15197963_zpid/,-122.486,37.7314,39.1057,1950,0,1,,0.0018868,63229,rental,5500,closed,21,2016-02-01,2016-01-11,Lake Shore,39,SF
"330 Mission Bay Blvd N UNIT 303, San Francisco, CA 94158",1,1,892,zillow_sf,http://www.zillow.com/homedetails/330-Mission-Bay-Blvd-N-UNIT-303-San-Francisco-CA-94158/89236679_zpid/,-122.387,37.7714,1.24355,2008,0,1,,0.0166433,63241,rental,3700,closed,27,2016-02-08,2016-01-12,Mission Bay,48,SF
"3445 Geary Blvd APT 208, San Francisco, CA 94118",2,2,1002,zillow_sf,http://www.zillow.com/homedetails/3445-Geary-Blvd-APT-208-San-Francisco-CA-94118/80743754_zpid/,-122.456,37.781,69.606,2001,1,2,,0.00180278,63243,rental,3400,closed,8,2016-01-20,2016-01-12,Lone Mountain,41,SF
"36 Cameo Way, San Francisco, CA 94131",2,1,1700,zillow_sf,http://www.zillow.com/homedetails/36-Cameo-Way-San-Francisco-CA-94131/2100263027_zpid/,-122.444,37.7451,179.6,1965,0,1,,0.00180278,63244,rental,6200,closed,58,2016-02-08,2015-12-12,Diamond Heights,13,SF
"40 Adair St, San Francisco, CA 94103",1,1,575,zillow_sf,http://www.zillow.com/homedetails/40-Adair-St-San-Francisco-CA-94103/2100299975_zpid/,-122.418,37.7658,3.17223,,0,1,,0.00800562,63247,rental,2595,closed,9,2016-01-20,2016-01-11,Inner Mission,33,SF
"414 Vicente St, San Francisco, CA 94116",3,2,1529,zillow_sf,http://www.zillow.com/homedetails/414-Vicente-St-San-Francisco-CA-94116/15123064_zpid/,-122.471,37.7397,107.644,1940,0,1,,0.00451774,63249,rental,4000,closed,7,2016-01-19,2016-01-12,Inner Parkside,34,SF
"414 Vicente St, San Francisco, CA 94116",3,2,1529,zillow_sf,http://www.zillow.com/homedetails/414-Vicente-St-San-Francisco-CA-94116/15123064_zpid/,-122.471,37.7397,107.644,1940,0,1,,0.00451774,63249,rental,4000,closed,7,2016-01-19,2016-01-12,West Portal,82,SF
"424 Tocoloma Ave, San Francisco, CA 94134",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/424-Tocoloma-Ave-San-Francisco-CA-94134/15155615_zpid/,-122.399,37.7101,17.4276,1939,0,1,,0.00557584,63251,rental,2850,closed,6,2016-01-18,2016-01-12,Little Hollywood,92,SF
"4324 Cesar Chavez St, San Francisco, CA 94131",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/4324-Cesar-Chavez-St-San-Francisco-CA-94131/15181607_zpid/,-122.437,37.7474,118.278,1940,0,1,,0.00105119,63252,rental,4995,closed,,2016-01-13,,Noe Valley,53,SF
"601 Van Ness Ave APT 48, San Francisco, CA 94102",2,2,1090,zillow_sf,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-48-San-Francisco-CA-94102/15077572_zpid/,-122.419,37.7767,17.4493,1982,0,1,1,0.00640312,63256,rental,4195,closed,20,2016-02-01,2016-01-12,Van Ness/Civic Center,80,SF
"647 32nd Ave, San Francisco, CA 94121",3,2,2202,zillow_sf,http://www.zillow.com/homedetails/647-32nd-Ave-San-Francisco-CA-94121/15095779_zpid/,-122.492,37.7769,72.9313,1935,0,1,,0.0048,63260,rental,4450,closed,7,2016-01-19,2016-01-12,Central Richmond,7,SF
"647 32nd Ave, San Francisco, CA 94121",3,2,2202,zillow_sf,http://www.zillow.com/homedetails/647-32nd-Ave-San-Francisco-CA-94121/15095779_zpid/,-122.492,37.7769,72.9313,1935,0,1,,0.0048,63260,rental,4450,closed,7,2016-01-19,2016-01-12,Outer Richmond,60,SF
"81 Lansing St APT 410, San Francisco, CA 94105",1,1,855,zillow_sf,http://www.zillow.com/homedetails/81-Lansing-St-APT-410-San-Francisco-CA-94105/15147628_zpid/,-122.394,37.7856,28.4004,1995,0,4,,0.0195816,63268,rental,3950,closed,30,2016-02-11,2016-01-12,South Beach,74,SF
