,address,ypred,list,gain-loss,url,rent,cap rate
7405021,"10434 W Redbird Rd, Peoria, AZ 85383 ",327587.875,273990,53597.875,https://www.zillow.com/homedetails/10434-W-Redbird-Rd-Peoria-AZ-85383/2095405892_zpid/,2705.608642578125,0.11849813747764516
12224,"2809 W Loma Ln, Phoenix, AZ 85051 ",213340.046875,159900,53440.046875,https://www.zillow.com/homedetails/2809-W-Loma-Ln-Phoenix-AZ-85051/7751044_zpid/,3213.59130859375,0.24117006722951845
1536780,"10905 E Watford Dr, Sun Lakes, AZ 85248 ",302999.5625,250000,52999.5625,https://www.zillow.com/homedetails/10905-E-Watford-Dr-Sun-Lakes-AZ-85248/8223494_zpid/,5332.33203125,0.2559519375
1854743,"14497 W Verde Ln, Goodyear, AZ 85395 ",367449.21875,315000,52449.21875,https://www.zillow.com/homedetails/14497-W-Verde-Ln-Goodyear-AZ-85395/18197543_zpid/,2476.7685546875,0.09435308779761904
7419976,"4353 E Erie St, Gilbert, AZ 85295 ",295700.65625,243450,52250.65625,https://www.zillow.com/homedetails/4353-E-Erie-St-Gilbert-AZ-85295/2095238840_zpid/,3108.593017578125,0.15322701658451426
309524,"41902 N Moss Springs Rd, Anthem, AZ 85086 ",396826.5625,345000,51826.5625,https://www.zillow.com/homedetails/41902-N-Moss-Springs-Rd-Anthem-AZ-85086/52427030_zpid/,7822.5078125,0.27208722826086956
7415772,"9340 S 34th Ln, Laveen, AZ 85339 ",262724.9375,210950,51774.9375,https://www.zillow.com/homedetails/9340-S-34th-Ln-Laveen-AZ-85339/95103339_zpid/,6431.24853515625,0.36584491289405074
4631888,"17766 W Corpus Christi Ct, Goodyear, AZ 85338 ",271434.84375,220000,51434.84375,https://www.zillow.com/homedetails/17766-W-Corpus-Christi-Ct-Goodyear-AZ-85338/8287703_zpid/,5490.162109375,0.29946338778409093
1948073,"18543 W Douglas Way, Surprise, AZ 85374 ",232713.9375,182500,50213.9375,http://www.zillow.com/homedetails/18543-W-Douglas-Way-Surprise-AZ-85374/81967792_zpid/,5732.12744140625,0.3769070205479452
7397190,"2969 N 19th Ave, Phoenix, AZ 85015 ",135162.59375,85500,49662.59375,https://www.zillow.com/homedetails/2969-N-19th-Ave-Phoenix-AZ-85015/2095519424_zpid/,5533.3125,0.7766052631578947
38496,"5428 S 13th Pl, Phoenix, AZ 85040 ",138282.09375,89000,49282.09375,https://www.zillow.com/homedetails/5428-S-13th-Pl-Phoenix-AZ-85040/7525335_zpid/,3021.90625,0.40744803370786514
882430,"25975 W Tonopah Dr, Buckeye, AZ 85396 ",289148.90625,239990,49158.90625,https://www.zillow.com/homedetails/25975-W-Tonopah-Dr-Buckeye-AZ-85396/95170049_zpid/,4850.1416015625,0.2425171849608317
7402013,"17056 E Calle Del Oro, Fountain Hills, AZ 85268 ",162666.40625,114000,48666.40625,https://www.zillow.com/homedetails/17056-E-Calle-Del-Oro-Fountain-Hills-AZ-85268/2097273366_zpid/,1231.7877197265625,0.12966186951754385
7417145,"15528 N 181st Dr, Surprise, AZ 85388 ",338516.8125,289900,48616.8125,https://www.zillow.com/homedetails/15528-N-181st-Dr-Surprise-AZ-85388/2095266829_zpid/,4447.43994140625,0.1840954855122456
7415770,"9336 S 34th Ln, Laveen, AZ 85339 ",240421.546875,191950,48471.546875,https://www.zillow.com/homedetails/9336-S-34th-Ln-Laveen-AZ-85339/95139586_zpid/,1418.1123046875,0.08865510631023704
7405020,"10442 W Redbird Rd, Peoria, AZ 85383 ",329305.59375,280990,48315.59375,https://www.zillow.com/homedetails/10442-W-Redbird-Rd-Peoria-AZ-85383/2095405893_zpid/,3587.54248046875,0.15321010645396632
13738,"5444 W Gardenia Ave, Glendale, AZ 85301 ",208112.609375,159900,48212.609375,https://www.zillow.com/homedetails/5444-W-Gardenia-Ave-Glendale-AZ-85301/7726172_zpid/,7828.3408203125,0.5874927689180738
7415773,"9410 S 34th Ln, Laveen, AZ 85339 ",258618.375,210950,47668.375,https://www.zillow.com/homedetails/9410-S-34th-Ln-Laveen-AZ-85339/95149226_zpid/,11662.08203125,0.6634035760843802
891597,"3498 N Hooper St, Buckeye, AZ 85396 ",307623.71875,260000,47623.71875,https://www.zillow.com/homedetails/3498-N-Hooper-St-Buckeye-AZ-85396/88794600_zpid/,6964.47802734375,0.32143743990384616
14603,"10709 E Voax Dr, Sun Lakes, AZ 85248 ",303487.25,255900,47587.25,https://www.zillow.com/homedetails/10709-E-Voax-Dr-Sun-Lakes-AZ-85248/8214969_zpid/,3216.31982421875,0.1508238997166862
886024,"27117 W Tonopah Dr, Buckeye, AZ 85396 ",337253.6875,289990,47263.6875,https://www.zillow.com/homedetails/27117-W-Tonopah-Dr-Buckeye-AZ-85396/95111996_zpid/,1306.0831298828125,0.05404668453007
7416091,"1817 Leisure World, Mesa, AZ 85206 ",270032.53125,223500,46532.53125,https://www.zillow.com/homedetails/1817-Leisure-World-Mesa-AZ-85206/2095278475_zpid/,3670.256591796875,0.19706075223713646
7408192,"18569 W Legend Dr, Surprise, AZ 85374 ",255500.84375,209000,46500.84375,https://www.zillow.com/homedetails/18569-W-Legend-Dr-Surprise-AZ-85374/82820332_zpid/,2547.899169921875,0.1462908567583732
7407935,"921 S Val Vista Dr, Mesa, AZ 85204 ",231282.28125,185000,46282.28125,https://www.zillow.com/homedetails/921-S-Val-Vista-Dr-Mesa-AZ-85204/2103272681_zpid/,2464.60888671875,0.15986652238175675
1709179,"22419 N Arrellaga Dr, Sun City West, AZ 85375 ",324600.84375,279000,45600.84375,https://www.zillow.com/homedetails/22419-N-Arrellaga-Dr-Sun-City-West-AZ-85375/64860530_zpid/,1228.0416259765625,0.05281899641577061
7397681,"34 S Mingus Dr, Chandler, AZ 85286 ",313005.71875,267990,45015.71875,https://www.zillow.com/homedetails/34-S-Mingus-Dr-Chandler-AZ-85286/2095543695_zpid/,2726.948974609375,0.12210674547091309
559942,"1331 W Baseline Rd, Mesa, AZ 85202 ",179677.8125,135000,44677.8125,http://www.zillow.com/homedetails/1331-W-Baseline-Rd-Mesa-AZ-85202/2103729629_zpid/,3758.425048828125,0.3340822337962963
7427557,"29424 N 123RD Ln, Peoria, AZ 85383 ",294064.9375,249950,44114.9375,https://www.zillow.com/homedetails/29424-N-123RD-Ln-Peoria-AZ-85383/95173291_zpid/,2093.6796875,0.10051672834566913
7399742,"1111 S Sossaman Rd, Mesa, AZ 85209 ",118112.3984375,74000,44112.3984375,https://www.zillow.com/homedetails/1111-S-Sossaman-Rd-Mesa-AZ-85209/2095572545_zpid/,2668.55322265625,0.43273836043074326
884755,"26518 W Potter Dr, Buckeye, AZ 85396 ",272415.21875,229500,42915.21875,https://www.zillow.com/homedetails/26518-W-Potter-Dr-Buckeye-AZ-85396/81971189_zpid/,1184.045166015625,0.06191085835375817
7397463,"31617 N 227th Ave, Wittmann, AZ 85361 ",319649.4375,277000,42649.4375,https://www.zillow.com/homedetails/31617-N-227th-Ave-Wittmann-AZ-85361/2095451082_zpid/,6853.349609375,0.29689601195848375
7380240,"25120 W Patton Rd, Wittmann, AZ 85361 ",361463.5,319900,41563.5,https://www.zillow.com/homedetails/25120-W-Patton-Rd-Wittmann-AZ-85361/71598932_zpid/,8851.025390625,0.3320172075257893
874739,"20323 N Tonopah Ct, Buckeye, AZ 85396 ",367245.71875,325900,41345.71875,https://www.zillow.com/homedetails/20323-N-Tonopah-Ct-Buckeye-AZ-85396/81983484_zpid/,7483.73291015625,0.27555936445228596
1682511,"12814 W Paintbrush Dr, Sun City West, AZ 85375 ",341117.125,299900,41217.125,https://www.zillow.com/homedetails/12814-W-Paintbrush-Dr-Sun-City-West-AZ-85375/59264766_zpid/,7021.32666015625,0.2809467218239413
7421920,"7478 W Monona Dr, Glendale, AZ 85308 ",340210.375,299000,41210.375,https://www.zillow.com/homedetails/7478-W-Monona-Dr-Glendale-AZ-85308/8106500_zpid/,12275.6142578125,0.4926668060200669
260031,"10301 N 70th St, Paradise Valley, AZ 85253 ",211209.90625,170000,41209.90625,https://www.zillow.com/homedetails/10301-N-70th-St-Paradise-Valley-AZ-85253/7866218_zpid/,4172.68701171875,0.29454260110294117
7405645,"17200 W Bell Rd LOT 536, Surprise, AZ 85374 ",265791.9375,225000,40791.9375,https://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-536-Surprise-AZ-85374/8317650_zpid/,8817.1904296875,0.4702501388888889
7410743,"2057 Leisure World, Mesa, AZ 85206 ",299525.34375,259000,40525.34375,https://www.zillow.com/homedetails/2057-Leisure-World-Mesa-AZ-85206/2095338491_zpid/,6700.5654296875,0.31045089285714284
1962056,"14143 W Mandalay Ln, Surprise, AZ 85379 ",300329.59375,260000,40329.59375,https://www.zillow.com/homedetails/14143-W-Mandalay-Ln-Surprise-AZ-85379/67784801_zpid/,10568.125,0.4877596153846154
1848073,"14355 W Aster Dr, Surprise, AZ 85379 ",335263.71875,294990,40273.71875,https://www.zillow.com/homedetails/14355-W-Aster-Dr-Surprise-AZ-85379/2099239143_zpid/,11918.4775390625,0.48483587367368386
1878258,"9903 N 75th Dr, Peoria, AZ 85345 ",248792.265625,209000,39792.265625,https://www.zillow.com/homedetails/9903-N-75th-Dr-Peoria-AZ-85345/2097658583_zpid/,6613.99267578125,0.37975078498803827
679868,"8534 E Monte Ave, Mesa, AZ 85209 ",249704.84375,210000,39704.84375,http://www.zillow.com/homedetails/8534-E-Monte-Ave-Mesa-AZ-85209/50202000_zpid,3019.770751953125,0.17255833333333334
2051201,"1060 E Clinton St, Phoenix, AZ 85020 ",304546.09375,265000,39546.09375,http://www.zillow.com/homedetails/1060-E-Clinton-St-Phoenix-AZ-85020/7785998_zpid/,4008.331298828125,0.18150934551886794
108440,"35589 N Thurber Rd, Queen Creek, AZ 85142 ",184047.15625,145000,39047.15625,http://www.zillow.com/homedetails/35589-N-Thurber-Rd-Queen-Creek-AZ-85142/92433191_zpid,859.5045166015625,0.07113141163793103
7416111,"850 E Cochise Dr, Phoenix, AZ 85020 ",147955.0625,109000,38955.0625,https://www.zillow.com/homedetails/850-E-Cochise-Dr-Phoenix-AZ-85020/2095287884_zpid/,2696.09228515625,0.2968174992832569
