,address,ypred,list,gain-loss,rent,cap rate
4096187,"4751 N Courtney Dr, Tucson, AZ 85705 ",168775.125,125000,43775.125,2082.126953125,0.1998841875
4095984,"4650 N Brightside Dr, Tucson, AZ 85705 ",168775.125,125000,43775.125,2082.126953125,0.1998841875
4089895,"1949 W La Osa Dr, Tucson, AZ 85705 ",168775.125,125000,43775.125,1695.1640625,0.16273575
4096081,"4700 N Woodside Dr, Tucson, AZ 85705 ",168775.125,125000,43775.125,2082.126953125,0.1998841875
4095522,"446 E Delano St, Tucson, AZ 85705 ",168775.125,125000,43775.125,2082.126953125,0.1998841875
4088835,"1534 W Roger Rd, Tucson, AZ 85705 ",177368.875,133750,43618.875,3867.687255859375,0.3470074474299065
4626853,"8255 W Babbitt Ct, Tucson, AZ 85757 ",146032.203125,102500,43532.203125,3867.687255859375,0.45280240091463414
4094899,"4219 N Limberlost Cir, Tucson, AZ 85705 ",168775.125,125500,43275.125,3867.687255859375,0.3698186939741036
2193954,"4759 S Liberty Ave, Tucson, AZ 85714 ",143249.703125,100000,43249.703125,1532.21533203125,0.18386583984375
4095419,"441 E Blacklidge Dr, Tucson, AZ 85705 ",182922.390625,139900,43022.390625,1532.21533203125,0.13142661890189422
4088693,"1462 W La Pasadita St, Tucson, AZ 85705 ",177368.875,134500,42868.875,1532.21533203125,0.13670322664962825
4096775,"515 E Joan St, Tucson, AZ 85705 ",177368.875,134500,42868.875,1695.1640625,0.15124140334572492
4626176,"7972 W Hawk Eagle Ct, Tucson, AZ 85757 ",162312.203125,119500,42812.203125,1695.1640625,0.17022567991631798
4089238,"18 W Laguna St, Tucson, AZ 85705 ",131549.859375,89000,42549.859375,1695.1640625,0.2285614466292135
4096461,"4941 N Sunrise Ave, Tucson, AZ 85705 ",142489.828125,100000,42489.828125,1532.21533203125,0.18386583984375
4088750,"1507 W Kilburn St, Tucson, AZ 85705 ",177368.875,134900,42468.875,1532.21533203125,0.13629787979521868
4096287,"4850 N Gold Ave, Tucson, AZ 85705 ",177368.875,134900,42468.875,1695.1640625,0.15079294848035582
4094745,"5953 S Avenida Bodega, Tucson, AZ 85706 ",137438.453125,95000,42438.453125,1532.21533203125,0.19354298930921052
4626781,"8247 W Zlacket Dr, Tucson, AZ 85757 ",137438.453125,95000,42438.453125,2082.126953125,0.26300550986842103
4088931,"1598 W Bitter Orange St, Tucson, AZ 85705 ",137279.890625,94900,42379.890625,1532.21533203125,0.19374693344968388
2073474,"3217 N Mountain Ave, Tucson, AZ 85719 ",167368.875,125000,42368.875,2082.126953125,0.1998841875
4204009,"1241 W Knox Pl, Tucson, AZ 85705 ",177368.875,135000,42368.875,2082.126953125,0.18507795138888888
4094374,"4072 N Flowing Wells Rd, Tucson, AZ 85705 ",177368.875,135000,42368.875,1695.1640625,0.15068125
