address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"34316 Siward Dr, Fremont, CA 94555",3,2,1451,zillow_alameda_county,http://www.zillow.com/homedetails/34316-Siward-Dr-Fremont-CA-94555/25055011_zpid/,-122.047,37.5691,6.64386,1986,1,1,rental,2800,open,,,2015-10-30,FREMONT,348,BAY_AREA
"22270 Montgomery St APT 2, Hayward, CA 94541",1,1,600,zillow_alameda_county,http://www.zillow.com/homedetails/22270-Montgomery-St-APT-2-Hayward-CA-94541/2118419742_zpid/,-122.089,37.6745,28.2655,1960,0,1,rental,1150,open,,,2015-10-30,HAYWARD,351,BAY_AREA
"657 Oakland Ave # A, Oakland, CA 94611",2,1,1000,zillow_alameda_county,http://www.zillow.com/homedetails/657-Oakland-Ave-A-Oakland-CA-94611/2105066292_zpid/,-122.25,37.8212,49.1435,,0,1,rental,2650,open,,,2015-10-30,OAKLAND,369,BAY_AREA
"356 Trenton Cir, Pleasanton, CA 94566",2,2,1075,zillow_alameda_county,http://www.zillow.com/homedetails/356-Trenton-Cir-Pleasanton-CA-94566/25076083_zpid/,-121.867,37.6676,108.994,1994,0,1,rental,1500,open,,,2015-10-30,PLEASANTON,378,BAY_AREA
"2713 Hollingbury Cmn, Livermore, CA 94550",4,3,1843,zillow_alameda_county,http://www.zillow.com/homedetails/2713-Hollingbury-Cmn-Livermore-CA-94550/2100765502_zpid/,-121.674,37.6537,261.529,,1,1,rental,3495,open,,,2015-10-24,LIVERMORE,356,BAY_AREA
"1206 Dartmouth Ave, San Leandro, CA 94579",3,1,1081,zillow_alameda_county,http://www.zillow.com/homedetails/1206-Dartmouth-Ave-San-Leandro-CA-94579/24901264_zpid/,-122.155,37.7016,8.27061,1951,0,1,rental,2350,open,,,2015-10-30,SAN LEANDRO,390,BAY_AREA
"553 Cherry Way, Hayward, CA 94541",1,1,900,zillow_alameda_county,http://www.zillow.com/homedetails/553-Cherry-Way-Hayward-CA-94541/2100708573_zpid/,-122.104,37.6802,18.5731,1953,0,1,rental,1500,open,,,2015-10-30,HAYWARD,351,BAY_AREA
"4035 Abbey Ter, Fremont, CA 94536",2,1,748,zillow_alameda_county,http://www.zillow.com/homedetails/4035-Abbey-Ter-Fremont-CA-94536/2100708647_zpid/,-122.001,37.5543,16.1425,,0,1,rental,2200,open,,,2015-10-30,FREMONT,348,BAY_AREA
"3891 Cosmic Pl, Fremont, CA 94538",4,2,1512,zillow_alameda_county,http://www.zillow.com/homedetails/3891-Cosmic-Pl-Fremont-CA-94538/25035709_zpid/,-121.969,37.5392,18.1505,1979,0,1,rental,2800,open,,,2015-10-30,FREMONT,348,BAY_AREA
"3109 Mackenzie Pl, Fremont, CA 94536",3,2,1579,zillow_alameda_county,http://www.zillow.com/homedetails/3109-Mackenzie-Pl-Fremont-CA-94536/25013567_zpid/,-122.013,37.5702,14.9942,1972,0,1,rental,3200,open,,,2015-10-30,FREMONT,348,BAY_AREA
"2735 1st St, Livermore, CA 94550",4,3,1905,zillow_alameda_county,http://www.zillow.com/homedetails/2735-1st-St-Livermore-CA-94550/2100709944_zpid/,-121.766,37.6839,150.858,2015,1,1,rental,3395,open,,,2015-10-30,LIVERMORE,356,BAY_AREA
