address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"564 Chenery St, San Francisco, CA 94131",4,2,1136,zillow_sf,http://www.zillow.com/homedetails/564-Chenery-St-San-Francisco-CA-94131/15184947_zpid/,-122.432,37.7349,77.9626,1907,0,1,,0.00559017,57457,rental,2900,closed,,2011-03-02,,Glen Park,23,SF
"564 Chenery St, San Francisco, CA 94131",4,2,1136,zillow_sf,http://www.zillow.com/homedetails/564-Chenery-St-San-Francisco-CA-94131/15184947_zpid/,-122.432,37.7349,77.9626,1907,0,1,,0.00559017,57458,rental,6000,open,,,2016-01-08,Glen Park,23,SF
"564 Chenery St, San Francisco, CA 94131",4,2,1136,zillow_sf,http://www.zillow.com/homedetails/564-Chenery-St-San-Francisco-CA-94131/15184947_zpid/,-122.432,37.7349,77.9626,1907,0,1,,0.00559017,57456,rental,2900,open,,,2011-02-26,Glen Park,23,SF
"931 Bosworth St, San Francisco, CA 94131",2,2,1000,zillow_sf,http://www.zillow.com/homedetails/931-Bosworth-St-San-Francisco-CA-94131/2099970493_zpid/,-122.438,37.734,77.627,,0,1,,0.00223607,70152,rental,4000,open,,,2016-01-17,Glen Park,23,SF
"931 Bosworth St, San Francisco, CA 94131",2,2,1000,zillow_sf,http://www.zillow.com/homedetails/931-Bosworth-St-San-Francisco-CA-94131/2099970493_zpid/,-122.438,37.734,77.627,,0,1,,0.00223607,79998,rental,3850,closed,18,2016-02-11,2016-01-24,Glen Park,23,SF
"931 Bosworth St, San Francisco, CA 94131",2,2,1000,zillow_sf,http://www.zillow.com/homedetails/931-Bosworth-St-San-Francisco-CA-94131/2099970493_zpid/,-122.438,37.734,77.627,,0,1,,0.00223607,125876,rental,4000,open,,,2016-02-26,Glen Park,23,SF
"191 Fairmount St, San Francisco, CA 94131",2,1,1324,zillow_sf,http://www.zillow.com/homedetails/191-Fairmount-St-San-Francisco-CA-94131/15184184_zpid/,-122.427,37.7387,85.5421,1914,0,1,,0.0060407,112864,rental,5300,closed,5,2016-02-18,2016-02-13,Glen Park,23,SF
"20 Farnum St, San Francisco, CA 94131",3,1,1025,zillow_sf,http://www.zillow.com/homedetails/20-Farnum-St-San-Francisco-CA-94131/15200432_zpid/,-122.435,37.7399,141.339,1951,0,1,,,117457,rental,4500,open,,,2016-02-18,Glen Park,23,SF
"447 Laidley St, San Francisco, CA 94131",2,1,800,zillow_sf,http://www.zillow.com/homedetails/447-Laidley-St-San-Francisco-CA-94131/15184684_zpid/,-122.43,37.7364,92.5325,1923,0,1,,0.005,131043,rental,4100,closed,12,2016-03-12,2016-02-29,Glen Park,23,SF
"158 Randall St, San Francisco, CA 94131",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/158-Randall-St-San-Francisco-CA-94131/2099429815_zpid/,-122.427,37.74,69.4704,1911,0,1,,0.00601332,138209,rental,4800,open,,,2016-03-05,Glen Park,23,SF
"158 Randall St, San Francisco, CA 94131",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/158-Randall-St-San-Francisco-CA-94131/2099429815_zpid/,-122.427,37.74,69.4704,1911,0,1,,0.00601332,141625,rental,4695,open,,,2016-03-10,Glen Park,23,SF
"120B Whitney St, San Francisco, CA 94131",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/120B-Whitney-St-San-Francisco-CA-94131/2106545378_zpid/,-122.428,37.7392,88.9902,1988,1,1,,0.00514198,140555,rental,3995,open,,,2014-06-10,Glen Park,23,SF
"120B Whitney St, San Francisco, CA 94131",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/120B-Whitney-St-San-Francisco-CA-94131/2106545378_zpid/,-122.428,37.7392,88.9902,1988,1,1,,0.00514198,140556,rental,3795,closed,20,2014-07-09,2014-06-19,Glen Park,23,SF
"120B Whitney St, San Francisco, CA 94131",2,2,1200,zillow_sf,http://www.zillow.com/homedetails/120B-Whitney-St-San-Francisco-CA-94131/2106545378_zpid/,-122.428,37.7392,88.9902,1988,1,1,,0.00514198,140557,rental,3950,open,,,2016-03-08,Glen Park,23,SF
2035 9th Avenue,2,1,1200,climbsf_rented,http://www.climbsf.com/for-rent/2035-9th-ave/,-122.466,37.7503,193.474,,,1,,0.0100717,264,rental,4600,closed,,2015-01-26,,Golden Gate Heights,24,SF
"1922 Funston Ave, San Francisco, CA 94116",5,4,2432,zillow_sf,http://www.zillow.com/homedetails/1922-Funston-Ave-San-Francisco-CA-94116/15115085_zpid/,-122.469,37.7522,223.557,1955,0,1,,,631,rental,7995,closed,68,2015-10-28,2015-08-21,Golden Gate Heights,24,SF
"1922 Funston Ave, San Francisco, CA 94116",5,4,2432,zillow_sf,http://www.zillow.com/homedetails/1922-Funston-Ave-San-Francisco-CA-94116/15115085_zpid/,-122.469,37.7522,223.557,1955,0,1,,,5015,rental,6995,closed,13,2015-10-07,2015-09-24,Golden Gate Heights,24,SF
"15th Ave San Francisco, CA 94116",4,3,0,zillow_sf,http://www.zillow.com/homedetails/15th-Ave-San-Francisco-CA-94116/2101270883_zpid/,-122.472,37.7526,157.779,,,1,,,2555,rental,5500,open,,,2015-08-29,Golden Gate Heights,24,SF
"62 Cragmont Ave, San Francisco, CA 94116",3,2,1800,zillow_sf,http://www.zillow.com/homedetails/62-Cragmont-Ave-San-Francisco-CA-94116/15115392_zpid/,-122.467,37.7501,216.689,1954,0,1,,,4803,rental,1500000,closed,,2015-08-16,,Golden Gate Heights,24,SF
"62 Cragmont Ave, San Francisco, CA 94116",3,2,1800,zillow_sf,http://www.zillow.com/homedetails/62-Cragmont-Ave-San-Francisco-CA-94116/15115392_zpid/,-122.467,37.7501,216.689,1954,0,1,,,4878,rental,6990,open,,,2015-09-04,Golden Gate Heights,24,SF
"62 Cragmont Ave, San Francisco, CA 94116",3,2,1800,zillow_sf,http://www.zillow.com/homedetails/62-Cragmont-Ave-San-Francisco-CA-94116/15115392_zpid/,-122.467,37.7501,216.689,1954,0,1,,,5004,rental,6500,open,,,2015-09-23,Golden Gate Heights,24,SF
"62 Cragmont Ave, San Francisco, CA 94116",3,2,1800,zillow_sf,http://www.zillow.com/homedetails/62-Cragmont-Ave-San-Francisco-CA-94116/15115392_zpid/,-122.467,37.7501,216.689,1954,0,1,,,5802,rental,6500,open,,,2015-09-28,Golden Gate Heights,24,SF
"62 Cragmont Ave, San Francisco, CA 94116",3,2,1800,zillow_sf,http://www.zillow.com/homedetails/62-Cragmont-Ave-San-Francisco-CA-94116/15115392_zpid/,-122.467,37.7501,216.689,1954,0,1,,,15040,rental,5995,open,,,2015-10-05,Golden Gate Heights,24,SF
"62 Cragmont Ave, San Francisco, CA 94116",3,2,1800,zillow_sf,http://www.zillow.com/homedetails/62-Cragmont-Ave-San-Francisco-CA-94116/15115392_zpid/,-122.467,37.7501,216.689,1954,0,1,,,18931,rental,6495,open,,,2015-10-10,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,2695,rental,3400,open,,,2014-11-29,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,10119,rental,3400,closed,5,2014-12-04,2014-11-29,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,10120,rental,3200,open,,,2015-01-28,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,10121,rental,3200,closed,13,2015-02-10,2015-01-28,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,10125,rental,8000,open,,,2015-09-02,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,10126,rental,7400,closed,23,2015-10-07,2015-09-14,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,15010,rental,3400,closed,,2014-12-04,,Golden Gate Heights,24,SF
"60 Cragmont Ave, San Francisco, CA 94116",3,3,2300,zillow_sf,http://www.zillow.com/homedetails/60-Cragmont-Ave-San-Francisco-CA-94116/15115394_zpid/,-122.467,37.7502,216.359,1967,0,1,,,15015,rental,3200,closed,,2015-02-10,,Golden Gate Heights,24,SF
"1639 15th Ave, San Francisco, CA 94122",4,2,2281,zillow_sf,http://www.zillow.com/homedetails/1639-15th-Ave-San-Francisco-CA-94122/15109577_zpid/,-122.473,37.7569,152.94,1977,1,1,,,3398,rental,5250,open,,,2014-06-05,Golden Gate Heights,24,SF
"1639 15th Ave, San Francisco, CA 94122",4,2,2281,zillow_sf,http://www.zillow.com/homedetails/1639-15th-Ave-San-Francisco-CA-94122/15109577_zpid/,-122.473,37.7569,152.94,1977,1,1,,,4906,rental,6250,open,,,2015-09-11,Golden Gate Heights,24,SF
"1639 15th Ave, San Francisco, CA 94122",4,2,2281,zillow_sf,http://www.zillow.com/homedetails/1639-15th-Ave-San-Francisco-CA-94122/15109577_zpid/,-122.473,37.7569,152.94,1977,1,1,,,4986,rental,5680,closed,36,2015-10-28,2015-09-22,Golden Gate Heights,24,SF
"1639 15th Ave, San Francisco, CA 94122",4,2,2281,zillow_sf,http://www.zillow.com/homedetails/1639-15th-Ave-San-Francisco-CA-94122/15109577_zpid/,-122.473,37.7569,152.94,1977,1,1,,,5662,rental,5250,closed,12,2014-06-17,2014-06-05,Golden Gate Heights,24,SF
"1639 15th Ave, San Francisco, CA 94122",4,2,2281,zillow_sf,http://www.zillow.com/homedetails/1639-15th-Ave-San-Francisco-CA-94122/15109577_zpid/,-122.473,37.7569,152.94,1977,1,1,,,21094,rental,5250,closed,,2014-06-17,,Golden Gate Heights,24,SF
"2020 9th Ave, San Francisco, CA 94116",3,2,1650,zillow_sf,http://www.zillow.com/homedetails/2020-9th-Ave-San-Francisco-CA-94116/15115298_zpid/,-122.465,37.7505,185.936,1952,1,1,,,8111,rental,7500,closed,26,2015-10-28,2015-10-02,Golden Gate Heights,24,SF
"1961 16th Ave, San Francisco, CA 94116",3,2,2400,zillow_sf,http://www.zillow.com/homedetails/1961-16th-Ave-San-Francisco-CA-94116/15114897_zpid/,-122.473,37.7514,150.914,1936,0,1,,0.00219317,142770,rental,5000,open,,,2016-03-11,Golden Gate Heights,24,SF
"755 Lawton St, San Francisco, CA 94122",3,2,1314,zillow_sf,http://www.zillow.com/homedetails/755-Lawton-St-San-Francisco-CA-94122/15109645_zpid/,-122.471,37.7584,133.022,1953,0,1,,0.00776466,82431,rental,4900,open,,,2016-01-30,Golden Gate Heights,24,SF
"755 Lawton St, San Francisco, CA 94122",3,2,1314,zillow_sf,http://www.zillow.com/homedetails/755-Lawton-St-San-Francisco-CA-94122/15109645_zpid/,-122.471,37.7584,133.022,1953,0,1,,0.00776466,106161,rental,4650,closed,17,2016-02-26,2016-02-09,Golden Gate Heights,24,SF
"2090 12th Ave, San Francisco, CA 94116",3,2,2281,zillow_sf,http://www.zillow.com/homedetails/2090-12th-Ave-San-Francisco-CA-94116/15115440_zpid/,-122.468,37.7491,224.88,1966,0,1,,,107240,rental,6000,open,,,2016-02-10,Golden Gate Heights,24,SF
"2020 12th Ave, San Francisco, CA 94116",3,2,2000,zillow_sf,http://www.zillow.com/homedetails/2020-12th-Ave-San-Francisco-CA-94116/15115425_zpid/,-122.468,37.7504,230.318,1939,0,1,,0.0,125632,rental,5995,closed,52,2015-04-09,2015-02-16,Golden Gate Heights,24,SF
"2020 12th Ave, San Francisco, CA 94116",3,2,2000,zillow_sf,http://www.zillow.com/homedetails/2020-12th-Ave-San-Francisco-CA-94116/15115425_zpid/,-122.468,37.7504,230.318,1939,0,1,,0.0,125633,rental,5750,closed,37,2015-04-09,2015-03-03,Golden Gate Heights,24,SF
"2020 12th Ave, San Francisco, CA 94116",3,2,2000,zillow_sf,http://www.zillow.com/homedetails/2020-12th-Ave-San-Francisco-CA-94116/15115425_zpid/,-122.468,37.7504,230.318,1939,0,1,,0.0,125634,rental,5750,closed,10,2016-03-06,2016-02-25,Golden Gate Heights,24,SF
"11th Ave San Francisco, CA 94122",3,2,2105,zillow_sf,http://www.zillow.com/homedetails/11th-Ave-San-Francisco-CA-94122/2101246371_zpid/,-122.469,37.7659,72.8103,,,1,,,2650,rental,7000,open,,,2015-09-01,Golden Gate Park,25,SF
"1110 Page St, San Francisco, CA 94117",4,2,2888,zillow_sf,http://www.zillow.com/homedetails/1110-Page-St-San-Francisco-CA-94117/69819012_zpid/,-122.439,37.7722,77.8671,,,1,,0.00197231,1938,rental,9900,open,,,2015-08-11,Haight Ashbury,26,SF
"1134 Masonic Ave, San Francisco, CA 94117",2,1,1650,zillow_sf,http://www.zillow.com/homedetails/1134-Masonic-Ave-San-Francisco-CA-94117/89240074_zpid/,-122.445,37.7707,85.5742,,,1,,,600,rental,6000,open,,,2015-08-14,Haight Ashbury,26,SF
"1134 Masonic Ave, San Francisco, CA 94117",2,1,1650,zillow_sf,http://www.zillow.com/homedetails/1134-Masonic-Ave-San-Francisco-CA-94117/89240074_zpid/,-122.445,37.7707,85.5742,,,1,,,1920,rental,6200,open,,,2015-07-28,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,1853,rental,6600,open,,,2014-03-13,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,1973,rental,6400,closed,459,2015-10-28,2014-07-26,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,4515,rental,6600,closed,29,2014-04-11,2014-03-13,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,4567,rental,6600,open,,,2014-06-27,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,4584,rental,6400,closed,52,2014-08-18,2014-06-27,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,4745,rental,6400,closed,106,2015-10-07,2015-06-23,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,5643,rental,6600,closed,29,2014-04-11,2014-03-13,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,5672,rental,6400,closed,52,2014-08-18,2014-06-27,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,14994,rental,6600,closed,29,2014-04-11,2014-03-13,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,15001,rental,6400,closed,52,2014-08-18,2014-06-27,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,21081,rental,6600,closed,,2014-04-11,,Haight Ashbury,26,SF
"443 Cole St, San Francisco, CA 94117",3,2,2200,zillow_sf,http://www.zillow.com/homedetails/443-Cole-St-San-Francisco-CA-94117/59700229_zpid/,-122.451,37.771,83.3993,1900,1,1,,,21101,rental,6400,closed,,2014-08-18,,Haight Ashbury,26,SF
"136A Belvedere St, San Francisco, CA 94117",4,2,1600,zillow_sf,http://www.zillow.com/homedetails/136A-Belvedere-St-San-Francisco-CA-94117/15087102_zpid/,-122.449,37.768,97.3549,,,1,,,2560,rental,9000,open,,,2015-08-30,Haight Ashbury,26,SF
"1 Baker St APT 5C, San Francisco, CA 94117",2,2,1337,zillow_sf,http://www.zillow.com/homedetails/1-Baker-St-APT-5C-San-Francisco-CA-94117/15086753_zpid/,-122.441,37.771,89.8353,1986,0,5,,,32661,rental,4000,closed,15,2015-11-14,2015-10-30,Haight Ashbury,26,SF
"1535 Oak St APT 2, San Francisco, CA 94117",1,1,765,zillow_sf,http://www.zillow.com/homedetails/1535-Oak-St-APT-2-San-Francisco-CA-94117/53153292_zpid/,-122.445,37.7719,81.3118,1924,0,1,,0.0010198,49096,rental,2925,open,,,2013-03-11,Haight Ashbury,26,SF
"1535 Oak St APT 2, San Francisco, CA 94117",1,1,765,zillow_sf,http://www.zillow.com/homedetails/1535-Oak-St-APT-2-San-Francisco-CA-94117/53153292_zpid/,-122.445,37.7719,81.3118,1924,0,1,,0.0010198,49099,rental,2925,closed,,2013-03-14,,Haight Ashbury,26,SF
"1535 Oak St APT 2, San Francisco, CA 94117",1,1,765,zillow_sf,http://www.zillow.com/homedetails/1535-Oak-St-APT-2-San-Francisco-CA-94117/53153292_zpid/,-122.445,37.7719,81.3118,1924,0,1,,0.0010198,49122,rental,2875,open,,,2013-09-03,Haight Ashbury,26,SF
"1535 Oak St APT 2, San Francisco, CA 94117",1,1,765,zillow_sf,http://www.zillow.com/homedetails/1535-Oak-St-APT-2-San-Francisco-CA-94117/53153292_zpid/,-122.445,37.7719,81.3118,1924,0,1,,0.0010198,49124,rental,2875,closed,,2013-09-18,,Haight Ashbury,26,SF
"1535 Oak St APT 2, San Francisco, CA 94117",1,1,765,zillow_sf,http://www.zillow.com/homedetails/1535-Oak-St-APT-2-San-Francisco-CA-94117/53153292_zpid/,-122.445,37.7719,81.3118,1924,0,1,,0.0010198,49250,rental,3495,open,,,2015-05-12,Haight Ashbury,26,SF
"1535 Oak St APT 2, San Francisco, CA 94117",1,1,765,zillow_sf,http://www.zillow.com/homedetails/1535-Oak-St-APT-2-San-Francisco-CA-94117/53153292_zpid/,-122.445,37.7719,81.3118,1924,0,1,,0.0010198,49258,rental,3275,closed,,2015-06-02,,Haight Ashbury,26,SF
"1535 Oak St APT 2, San Francisco, CA 94117",1,1,765,zillow_sf,http://www.zillow.com/homedetails/1535-Oak-St-APT-2-San-Francisco-CA-94117/53153292_zpid/,-122.445,37.7719,81.3118,1924,0,1,,0.0010198,49255,rental,3275,open,,,2015-05-26,Haight Ashbury,26,SF
"403 Ashbury St, San Francisco, CA 94117",2,1,1300,zillow_sf,http://www.zillow.com/homedetails/403-Ashbury-St-San-Francisco-CA-94117/2100125077_zpid/,-122.447,37.7717,77.6766,,0,1,,0.000761577,50010,rental,4800,closed,15,2016-01-16,2016-01-01,Haight Ashbury,26,SF
"201 Central Ave, San Francisco, CA 94117",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/201-Central-Ave-San-Francisco-CA-94117/2130661380_zpid/,-122.444,37.7715,83.2291,1940,0,1,,0.00148661,50444,rental,4280,closed,14,2016-01-10,2015-12-27,Haight Ashbury,26,SF
"201 Central Ave, San Francisco, CA 94117",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/201-Central-Ave-San-Francisco-CA-94117/2130661380_zpid/,-122.444,37.7715,83.2291,1940,0,1,,0.00148661,82008,rental,4280,closed,36,2016-02-01,2015-12-27,Haight Ashbury,26,SF
"201 Central Ave, San Francisco, CA 94117",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/201-Central-Ave-San-Francisco-CA-94117/2130661380_zpid/,-122.444,37.7715,83.2291,1940,0,1,,0.00148661,125629,rental,3980,open,,,2016-02-25,Haight Ashbury,26,SF
"1260 Haight St APT 6, San Francisco, CA 94117",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/1260-Haight-St-APT-6-San-Francisco-CA-94117/15086719_zpid/,-122.443,37.7708,88.7035,1926,0,1,,0.000282843,114721,rental,4500,open,,,2016-02-16,Haight Ashbury,26,SF
"1260 Haight St APT 6, San Francisco, CA 94117",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/1260-Haight-St-APT-6-San-Francisco-CA-94117/15086719_zpid/,-122.443,37.7708,88.7035,1926,0,1,,0.000282843,138198,rental,4200,open,,,2016-03-05,Haight Ashbury,26,SF
"210 Central Ave, San Francisco, CA 94117",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/210-Central-Ave-San-Francisco-CA-94117/2101130897_zpid/,-122.444,37.7717,82.2621,1930,0,1,,0.00164012,117459,rental,3980,closed,28,2015-10-13,2015-09-15,Haight Ashbury,26,SF
"210 Central Ave, San Francisco, CA 94117",2,1,1200,zillow_sf,http://www.zillow.com/homedetails/210-Central-Ave-San-Francisco-CA-94117/2101130897_zpid/,-122.444,37.7717,82.2621,1930,0,1,,0.00164012,117460,rental,3980,closed,6,2016-02-24,2016-02-18,Haight Ashbury,26,SF
"1828 Page St, San Francisco, CA 94117",2,2,1130,zillow_sf,http://www.zillow.com/homedetails/1828-Page-St-San-Francisco-CA-94117/49816088_zpid/,-122.451,37.7707,84.4474,1900,0,1,,0.00214009,128801,rental,4200,closed,14,2015-04-13,2015-03-30,Haight Ashbury,26,SF
"1828 Page St, San Francisco, CA 94117",2,2,1130,zillow_sf,http://www.zillow.com/homedetails/1828-Page-St-San-Francisco-CA-94117/49816088_zpid/,-122.451,37.7707,84.4474,1900,0,1,,0.00214009,128802,rental,6000,open,,,2016-02-28,Haight Ashbury,26,SF
"1828 Page St, San Francisco, CA 94117",2,2,1130,zillow_sf,http://www.zillow.com/homedetails/1828-Page-St-San-Francisco-CA-94117/49816088_zpid/,-122.451,37.7707,84.4474,1900,0,1,,0.00214009,136792,rental,5750,open,,,2016-03-04,Haight Ashbury,26,SF
55 Page Street #814,1,1,865,climbsf_rented,http://www.climbsf.com/for-rent/55-page-street-814/,-122.422,37.774,13.962,,,8,1,0.0111306,44,rental,3200,closed,,2011-12-20,,Hayes Valley,27,SF
300 Ivy Street #403,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/300-ivy-st-403/,-122.423,37.7774,20.4928,,,4,1,0.0101435,138,rental,3500,closed,,2014-03-10,,Hayes Valley,27,SF
300 Ivy Street #403,1,1,0,climbsf_rented,http://www.climbsf.com/for-rent/300-ivy-st-403/,-122.423,37.7774,20.4928,,,4,1,0.0101435,8916,rental,3500,closed,,2015-10-04,,Hayes Valley,27,SF
539 Octavia Street #17,0,1,322,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-17/,-122.425,37.7773,21.7199,,,1,,0.00815843,268,rental,2375,closed,,2015-01-27,,Hayes Valley,27,SF
539 Octavia Street #13,0,1,280,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-13/,-122.425,37.7773,21.7199,,,1,,0.00815843,271,rental,1995,closed,,2015-02-01,,Hayes Valley,27,SF
539 Octavia Street #4,0,1,300,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-4/,-122.425,37.7773,21.7199,,,1,,0.00815843,280,rental,1950,closed,,2015-02-16,,Hayes Valley,27,SF
539 Octavia Street #9,0,1,180,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-9/,-122.425,37.7773,21.7199,,,1,,0.00815843,289,rental,1500,closed,,2015-03-18,,Hayes Valley,27,SF
539 Octavia Street #11,0,1,200,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-11/,-122.425,37.7773,21.7199,,,1,,0.00815843,296,rental,1600,closed,,2015-03-30,,Hayes Valley,27,SF
539 Octavia Street #12,0,1,240,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-12/,-122.425,37.7773,21.7199,,,1,,0.00815843,301,rental,1800,closed,,2015-04-16,,Hayes Valley,27,SF
300 Ivy Street #500,2,2,1075,climbsf_rented,http://www.climbsf.com/for-rent/300-ivy-st-500/,-122.423,37.7774,20.4928,,,5,1,0.0101435,304,rental,4900,closed,,2015-04-21,,Hayes Valley,27,SF
539 Octavia Street #14,0,1,221,climbsf_rented,http://www.climbsf.com/for-rent/539-octavia-st-14/,-122.425,37.7773,21.7199,,,1,,0.00815843,311,rental,1850,closed,,2015-05-14,,Hayes Valley,27,SF
539 Octavia Street #8,0,1,180,climbsf_renting,http://www.climbsf.com/for-rent/539-octavia-st-8/,-122.425,37.7773,21.7199,,,1,,0.00815843,380,rental,1650,closed,8,2015-08-31,2015-08-23,Hayes Valley,27,SF
539 Octavia Street #3,0,1,240,climbsf_renting,http://www.climbsf.com/for-rent/539-octavia-st-3/,-122.425,37.7773,21.7199,,,1,,0.00815843,386,rental,1950,closed,8,2015-08-31,2015-08-23,Hayes Valley,27,SF
55 Page Street #518,0,1,401,climbsf_renting,http://www.climbsf.com/for-rent/55-page-st-518/,-122.422,37.774,13.962,,,5,1,0.00699214,390,rental,3000,closed,-114,2015-09-15,2016-01-07,Hayes Valley,27,SF
55 Page Street #518,0,1,401,climbsf_renting,http://www.climbsf.com/for-rent/55-page-st-518/,-122.422,37.774,13.962,,,5,1,0.00699214,50242,rental,2700,closed,,2016-01-07,,Hayes Valley,27,SF
55 Page Street #518,0,1,401,climbsf_renting,http://www.climbsf.com/for-rent/55-page-st-518/,-122.422,37.774,13.962,,,5,1,0.00699214,70154,rental,2650,closed,,2016-01-15,,Hayes Valley,27,SF
55 Page Street #518,0,1,401,climbsf_renting,http://www.climbsf.com/for-rent/55-page-st-518/,-122.422,37.774,13.962,,,5,1,0.00699214,72047,rental,2500,closed,,2016-01-19,,Hayes Valley,27,SF
55 Page Street #518,0,1,401,climbsf_renting,http://www.climbsf.com/for-rent/55-page-st-518/,-122.422,37.774,13.962,,,5,1,0.00699214,124729,rental,2650,closed,,2016-02-26,,Hayes Valley,27,SF
300 Ivy Street #503,1,1,0,climbsf_renting,http://www.climbsf.com/for-rent/300-ivy-st-503/,-122.423,37.7774,20.4928,,,5,1,0.0101435,391,rental,3825,closed,4,2015-08-27,2015-08-23,Hayes Valley,27,SF
