address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
"4804 N 73rd St, Scottsdale, AZ 85251",2,2,1075,zillow_ph,http://www.zillow.com/homedetails/4804-N-73rd-St-Scottsdale-AZ-85251/7844263_zpid/,-111.923,33.5063,389.986,rental,1200,open,,,2015-09-28,South Scottsdale,148,PH
"7474 E Earll Dr UNIT 104, Scottsdale, AZ 85251",2,2,861,zillow_ph,http://www.zillow.com/homedetails/7474-E-Earll-Dr-UNIT-104-Scottsdale-AZ-85251/67082350_zpid/,-111.921,33.4846,377.28,rental,900,open,,,2015-09-28,South Scottsdale,148,PH
"7474 E Earll Dr, Scottsdale, AZ 85251",2,2,861,zillow_ph,http://www.zillow.com/homedetails/7474-E-Earll-Dr-Scottsdale-AZ-85251/2104074092_zpid/,-111.921,33.4846,377.28,rental,900,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
"8426 E Valley View Rd, Scottsdale, AZ 85250",4,2,1518,zillow_ph,http://www.zillow.com/homedetails/8426-E-Valley-View-Rd-Scottsdale-AZ-85250/7850153_zpid/,-111.899,33.519,386.345,rental,1400,open,,,2015-09-28,South Scottsdale,148,PH
"3002 N 70th St UNIT 138, Scottsdale, AZ 85251",2,2,894,zillow_ph,http://www.zillow.com/homedetails/3002-N-70th-St-UNIT-138-Scottsdale-AZ-85251/7573506_zpid/,-111.931,33.4817,379.323,rental,875,open,,,2015-09-29,South Scottsdale,148,PH
"5101 N Casa Blanca Dr UNIT 3, Paradise Valley, AZ 85253",1,1,740,zillow_ph,http://www.zillow.com/homedetails/5101-N-Casa-Blanca-Dr-UNIT-3-Paradise-Valley-AZ-85253/7841449_zpid/,-111.937,33.5111,403.857,rental,1600,closed,2,2015-10-01,2015-09-29,South Scottsdale,148,PH
"8707 E Arlington Rd, Scottsdale, AZ 85250",4,1,1560,zillow_ph,http://www.zillow.com/homedetails/8707-E-Arlington-Rd-Scottsdale-AZ-85250/7849969_zpid/,-111.893,33.5172,385.404,rental,1495,open,,,2015-09-29,South Scottsdale,148,PH
"8001 N Hubbell St, Scottsdale, AZ 85257",4,2,1475,zillow_ph,http://www.zillow.com/homedetails/8001-N-Hubbell-St-Scottsdale-AZ-85257/2100994190_zpid/,-111.909,33.4707,373.553,rental,1500,closed,2,2015-10-01,2015-09-29,South Scottsdale,148,PH
"7175 E 1st Ave, Scottsdale, AZ 85251",2,2,1400,zillow_ph,http://www.zillow.com/homedetails/7175-E-1st-Ave-Scottsdale-AZ-85251/2100988216_zpid/,-111.927,33.494,383.617,rental,2400,closed,2,2015-10-01,2015-09-29,South Scottsdale,148,PH
"7225 E Villa Way, Scottsdale, AZ 85257",4,2,2001,zillow_ph,http://www.zillow.com/homedetails/7225-E-Villa-Way-Scottsdale-AZ-85257/7579043_zpid/,-111.925,33.4555,370.733,rental,1495,open,,,2015-09-30,South Scottsdale,148,PH
"3126 N 68th St, Scottsdale, AZ 85251",2,1,900,zillow_ph,http://www.zillow.com/homedetails/3126-N-68th-St-Scottsdale-AZ-85251/7576653_zpid/,-111.935,33.4842,381.765,rental,695,open,,,2015-09-30,South Scottsdale,148,PH
"7127 E Rancho Vista Dr # 3005, Scottsdale, AZ 85251",2,2,1325,zillow_ph,http://www.zillow.com/homedetails/7127-E-Rancho-Vista-Dr-3005-Scottsdale-AZ-85251/89220430_zpid/,-111.929,33.5064,392.704,rental,2750,closed,3,2015-10-03,2015-09-30,South Scottsdale,148,PH
"4020 N Scottsdale Rd # 3010, Scottsdale, AZ 85251",1,1,920,zillow_ph,http://www.zillow.com/homedetails/4020-N-Scottsdale-Rd-3010-Scottsdale-AZ-85251/88788285_zpid/,-111.926,33.4942,384.386,rental,2000,closed,3,2015-10-03,2015-09-30,South Scottsdale,148,PH
"8308 E Meadowbrook Ave, Scottsdale, AZ 85251",3,1,1562,zillow_ph,http://www.zillow.com/homedetails/8308-E-Meadowbrook-Ave-Scottsdale-AZ-85251/7848709_zpid/,-111.902,33.5039,382.287,rental,1825,open,,,2015-09-30,South Scottsdale,148,PH
"7940 E Camelback Rd UNIT 501, Scottsdale, AZ 85251",2,2,1332,zillow_ph,http://www.zillow.com/homedetails/7940-E-Camelback-Rd-UNIT-501-Scottsdale-AZ-85251/7851676_zpid/,-111.91,33.5032,381.72,rental,1550,open,,,2015-10-02,South Scottsdale,148,PH
"7329 N Via Camello Del Norte, Scottsdale, AZ 85258",3,2,1346,zillow_ph,http://www.zillow.com/homedetails/7329-N-Via-Camello-Del-Norte-Scottsdale-AZ-85258/2111516462_zpid/,-111.909,33.5428,393.398,rental,3200,open,,,2015-10-02,South Scottsdale,148,PH
"4525 N 74th St APT 8, Scottsdale, AZ 85251",1,1,700,zillow_ph,http://www.zillow.com/homedetails/4525-N-74th-St-APT-8-Scottsdale-AZ-85251/2106091034_zpid/,-111.922,33.5034,387.389,rental,690,open,,,2015-10-02,South Scottsdale,148,PH
"2528 W Fawn Dr, Phoenix, AZ 85041",3,2,2320,zillow_ph,http://www.zillow.com/homedetails/2528-W-Fawn-Dr-Phoenix-AZ-85041/81980497_zpid/,-112.114,33.3755,333.128,rental,1350,closed,3,2015-09-30,2015-09-27,South Mountain,151,PH
"7042 S Golfside Ln, Phoenix, AZ 85042",3,2,1703,zillow_ph,http://www.zillow.com/homedetails/7042-S-Golfside-Ln-Phoenix-AZ-85042/50186151_zpid/,-112.018,33.3821,354.434,rental,1495,closed,2,2015-09-30,2015-09-28,South Mountain,151,PH
"4833 E Hazel Dr UNIT 1, Phoenix, AZ 85044",2,2,1435,zillow_ph,http://www.zillow.com/homedetails/4833-E-Hazel-Dr-UNIT-1-Phoenix-AZ-85044/8139690_zpid/,-111.974,33.3646,399.97,rental,1300,open,,,2015-09-27,South Mountain,151,PH
"1822 E Jones Ave, Phoenix, AZ 85040",3,2,1310,zillow_ph,http://www.zillow.com/homedetails/1822-E-Jones-Ave-Phoenix-AZ-85040/81983453_zpid/,-112.042,33.4107,333.985,rental,935,closed,2,2015-09-30,2015-09-28,South Mountain,151,PH
"2705 E Wood St UNIT 2, Phoenix, AZ 85040",3,1,1232,zillow_ph,http://www.zillow.com/homedetails/2705-E-Wood-St-UNIT-2-Phoenix-AZ-85040/2127022508_zpid/,-112.024,33.4085,337.814,rental,695,closed,2,2015-09-30,2015-09-28,South Mountain,151,PH
"9810 S 14th Ave, Phoenix, AZ 85041",2,2,840,zillow_ph,http://www.zillow.com/homedetails/9810-S-14th-Ave-Phoenix-AZ-85041/2100987454_zpid/,-112.091,33.3579,366.735,rental,700,open,,,2015-09-29,South Mountain,151,PH
"1521 E Beverly Rd, Phoenix, AZ 85042",3,2,1453,zillow_ph,http://www.zillow.com/homedetails/1521-E-Beverly-Rd-Phoenix-AZ-85042/60962436_zpid/,-112.05,33.3738,366.444,rental,1225,closed,3,2015-10-03,2015-09-30,South Mountain,151,PH
"4049 E Carson Rd, Phoenix, AZ 85042",2,2,875,zillow_ph,http://www.zillow.com/homedetails/4049-E-Carson-Rd-Phoenix-AZ-85042/7552218_zpid/,-111.993,33.3832,360.086,rental,895,open,,,2015-09-30,South Mountain,151,PH
"2321 W Maldonado Rd, Phoenix, AZ 85041",4,2,1835,zillow_ph,http://www.zillow.com/homedetails/2321-W-Maldonado-Rd-Phoenix-AZ-85041/59272615_zpid/,-112.109,33.3832,332.267,rental,995,closed,3,2015-10-03,2015-09-30,South Mountain,151,PH
"726 E Mobile Ln UNIT 1, Phoenix, AZ 85040",3,1,1063,zillow_ph,http://www.zillow.com/homedetails/726-E-Mobile-Ln-UNIT-1-Phoenix-AZ-85040/2108080809_zpid/,-112.063,33.4014,330.621,rental,650,closed,3,2015-10-03,2015-09-30,South Mountain,151,PH
"4417 E Riverside St # 573, Phoenix, AZ 85040",2,1,1090,zillow_ph,http://www.zillow.com/homedetails/4417-E-Riverside-St-573-Phoenix-AZ-85040/2132392418_zpid/,-111.986,33.4091,345.806,rental,695,open,,,2015-09-30,South Mountain,151,PH
"7820 S 6th Dr, Phoenix, AZ 85041",3,2,2370,zillow_ph,http://www.zillow.com/homedetails/7820-S-6th-Dr-Phoenix-AZ-85041/67782883_zpid/,-112.082,33.3757,357.072,rental,1500,open,,,2015-10-02,South Mountain,151,PH
"1415 S Roberts Rd, Tempe, AZ 85281",4,2,1288,zillow_ph,http://www.zillow.com/homedetails/1415-S-Roberts-Rd-Tempe-AZ-85281/7557721_zpid/,-111.955,33.4133,352.956,rental,1350,open,,,2015-10-02,Holdeman,152,PH
"2308 S 66th Ln, Phoenix, AZ 85043",5,3,2800,zillow_ph,http://www.zillow.com/homedetails/2308-S-66th-Ln-Phoenix-AZ-85043/67773206_zpid/,-112.204,33.4269,311.414,rental,1325,closed,2,2015-09-29,2015-09-27,Estrella,157,PH
"8236 W Florence Ave, Phoenix, AZ 85043",5,3,2609,zillow_ph,http://www.zillow.com/homedetails/8236-W-Florence-Ave-Phoenix-AZ-85043/67764606_zpid/,-112.238,33.4206,306.025,rental,1500,closed,2,2015-09-29,2015-09-27,Estrella,157,PH
"10554 W Toronto Way, Tolleson, AZ 85353",3,2,1310,zillow_ph,http://www.zillow.com/homedetails/10554-W-Toronto-Way-Tolleson-AZ-85353/60046270_zpid/,-112.288,33.4224,297.492,rental,1000,closed,2,2015-09-30,2015-09-28,Estrella,157,PH
"8122 W Lumbee St, Phoenix, AZ 85043",3,2,1545,zillow_ph,http://www.zillow.com/homedetails/8122-W-Lumbee-St-Phoenix-AZ-85043/60047327_zpid/,-112.235,33.4339,307.43,rental,950,closed,2,2015-09-30,2015-09-28,Estrella,157,PH
"5648 W Pueblo Ave, Phoenix, AZ 85043",4,3,2502,zillow_ph,http://www.zillow.com/homedetails/5648-W-Pueblo-Ave-Phoenix-AZ-85043/71601642_zpid/,-112.182,33.4088,309.867,rental,1500,closed,2,2015-09-30,2015-09-28,Estrella,157,PH
"5624 W Pueblo Ave, Phoenix, AZ 85043",4,3,2502,zillow_ph,http://www.zillow.com/homedetails/5624-W-Pueblo-Ave-Phoenix-AZ-85043/71601648_zpid/,-112.181,33.409,309.461,rental,1350,closed,2,2015-09-30,2015-09-28,Estrella,157,PH
"8813 W Hilton Ave, Tolleson, AZ 85353",3,2,1375,zillow_ph,http://www.zillow.com/homedetails/8813-W-Hilton-Ave-Tolleson-AZ-85353/62726835_zpid/,-112.25,33.4275,303.915,rental,1050,closed,2,2015-09-30,2015-09-28,Estrella,157,PH
"S 31st Ave Phoenix, AZ 85009",2,1,621,zillow_ph,http://www.zillow.com/homedetails/S-31st-Ave-Phoenix-AZ-85009/2101011123_zpid/,-112.126,33.4387,322.263,rental,680,closed,2,2015-09-30,2015-09-28,Estrella,157,PH
"2020 S 86th Ln, Tolleson, AZ 85353",3,2,1258,zillow_ph,http://www.zillow.com/homedetails/2020-S-86th-Ln-Tolleson-AZ-85353/59271473_zpid/,-112.247,33.4283,304.827,rental,1025,closed,3,2015-10-01,2015-09-28,Estrella,157,PH
"5213 W Fulton St, Phoenix, AZ 85043",4,2,1598,zillow_ph,http://www.zillow.com/homedetails/5213-W-Fulton-St-Phoenix-AZ-85043/71604503_zpid/,-112.173,33.4143,310.657,rental,975,closed,3,2015-10-03,2015-09-30,Estrella,157,PH
"9432 W Odeum Ln, Tolleson, AZ 85353",3,2,1461,zillow_ph,http://www.zillow.com/homedetails/9432-W-Odeum-Ln-Tolleson-AZ-85353/88788216_zpid/,-112.263,33.4115,302.505,rental,1100,closed,3,2015-10-03,2015-09-30,Estrella,157,PH
"6309 W Nez Perce St, Phoenix, AZ 85043",2,2,1059,zillow_ph,http://www.zillow.com/homedetails/6309-W-Nez-Perce-St-Phoenix-AZ-85043/55205560_zpid/,-112.196,33.4323,313.671,rental,950,open,,,2015-10-02,Estrella,157,PH
"10617 W Pomo St, Tolleson, AZ 85353",3,2,1687,zillow_ph,http://www.zillow.com/homedetails/10617-W-Pomo-St-Tolleson-AZ-85353/59982679_zpid/,-112.288,33.4296,300.516,rental,950,open,,,2015-10-02,Estrella,157,PH
"4010 W Park St, Phoenix, AZ 85041",3,2,1830,zillow_ph,http://www.zillow.com/homedetails/4010-W-Park-St-Phoenix-AZ-85041/55258600_zpid/,-112.145,33.3806,318.04,rental,1130,closed,2,2015-09-29,2015-09-27,Laveen,158,PH
"3826 W Shumway Farm Rd, Phoenix, AZ 85041",4,2,2169,zillow_ph,http://www.zillow.com/homedetails/3826-W-Shumway-Farm-Rd-Phoenix-AZ-85041/67789784_zpid/,-112.141,33.3836,317.317,rental,1345,closed,2,2015-09-29,2015-09-27,Laveen,158,PH
"9026 S 58th Dr, Laveen, AZ 85339",4,2,1819,zillow_ph,http://www.zillow.com/homedetails/9026-S-58th-Dr-Laveen-AZ-85339/92352934_zpid/,-112.185,33.364,313.358,rental,1200,open,,,2015-09-26,Laveen,158,PH
"3143 W Fremont Rd, Phoenix, AZ 85041",4,2,2040,zillow_ph,http://www.zillow.com/homedetails/3143-W-Fremont-Rd-Phoenix-AZ-85041/60977203_zpid/,-112.126,33.3814,324.558,rental,1145,open,,,2015-09-28,Laveen,158,PH
"3239 W Jessica Ln, Phoenix, AZ 85041",3,0,2165,zillow_ph,http://www.zillow.com/homedetails/3239-W-Jessica-Ln-Phoenix-AZ-85041/71601707_zpid/,-112.129,33.3933,316.826,rental,1100,closed,2,2015-09-30,2015-09-28,Laveen,158,PH
"5610 S 32nd Dr, Phoenix, AZ 85041",3,2,2200,zillow_ph,http://www.zillow.com/homedetails/5610-S-32nd-Dr-Phoenix-AZ-85041/67781626_zpid/,-112.128,33.3953,317.355,rental,1125,closed,2,2015-10-01,2015-09-29,Laveen,158,PH
"7223 W Park St, Laveen, AZ 85339",4,3,2383,zillow_ph,http://www.zillow.com/homedetails/7223-W-Park-St-Laveen-AZ-85339/67800188_zpid/,-112.214,33.3798,302.073,rental,1595,closed,2,2015-10-01,2015-09-29,Laveen,158,PH
"5421 W Grove St, Laveen, AZ 85339",4,2,1564,zillow_ph,http://www.zillow.com/homedetails/5421-W-Grove-St-Laveen-AZ-85339/71598448_zpid/,-112.176,33.3982,309.055,rental,1040,closed,2,2015-10-01,2015-09-29,Laveen,158,PH
"5427 Winston Dr, Phoenix, AZ 85339",4,3,3736,zillow_ph,http://www.zillow.com/homedetails/5427-Winston-Dr-Phoenix-AZ-85339/2111850408_zpid/,-112.176,33.3685,314.565,rental,1695,closed,3,2015-10-01,2015-09-28,Laveen,158,PH
"7402 S 40th Ln, Phoenix, AZ 85041",3,2,1616,zillow_ph,http://www.zillow.com/homedetails/7402-S-40th-Ln-Phoenix-AZ-85041/54590743_zpid/,-112.147,33.3799,318.147,rental,1050,closed,3,2015-10-03,2015-09-30,Laveen,158,PH
"4641 W Carson Rd, Laveen, AZ 85339",4,2,2549,zillow_ph,http://www.zillow.com/homedetails/4641-W-Carson-Rd-Laveen-AZ-85339/94638492_zpid/,-112.158,33.3818,309.085,rental,1350,closed,3,2015-10-03,2015-09-30,Laveen,158,PH
"4716 W Carson Rd, Laveen, AZ 85339",3,2,1517,zillow_ph,http://www.zillow.com/homedetails/4716-W-Carson-Rd-Laveen-AZ-85339/95093242_zpid/,-112.161,33.3825,308.326,rental,1100,closed,3,2015-10-03,2015-09-30,Laveen,158,PH
"3020 W Beautiful Ln, Laveen, AZ 85339",3,2,2450,zillow_ph,http://www.zillow.com/homedetails/3020-W-Beautiful-Ln-Laveen-AZ-85339/67792611_zpid/,-112.125,33.3763,327.397,rental,450000,closed,,2015-10-02,,Laveen,158,PH
"1205 Southern Ave # C, Mesa, AZ 85282",2,1,696,zillow_ph,http://www.zillow.com/homedetails/1205-Southern-Ave-C-Mesa-AZ-85282/2100996056_zpid/,-111.921,33.393,359.98,rental,650,closed,2,2015-09-30,2015-09-28,Rural-Geneva,163,PH
"1941 E Magdalena Dr, Tempe, AZ 85283",3,1,1691,zillow_ph,http://www.zillow.com/homedetails/1941-E-Magdalena-Dr-Tempe-AZ-85283/8135805_zpid/,-111.903,33.3681,362.739,rental,1295,open,,,2015-10-02,Optimist Park Sw,165,PH
"3725 W Butler Dr, Phoenix, AZ 85051",3,2,1400,zillow_ph,http://www.zillow.com/homedetails/3725-W-Butler-Dr-Phoenix-AZ-85051/7752609_zpid/,-112.14,33.5601,368.112,rental,1150,open,,,2015-09-27,North Mountain,176,PH
"3244 W Joan De Arc Ave, Phoenix, AZ 85029",4,3,1704,zillow_ph,http://www.zillow.com/homedetails/3244-W-Joan-De-Arc-Ave-Phoenix-AZ-85029/7748006_zpid/,-112.129,33.6075,389.431,rental,1225,open,,,2015-09-26,North Mountain,176,PH
"8832 N 13th St, Phoenix, AZ 85020",3,1,1382,zillow_ph,http://www.zillow.com/homedetails/8832-N-13th-St-Phoenix-AZ-85020/7795525_zpid/,-112.055,33.5654,391.479,rental,1350,closed,2,2015-09-30,2015-09-28,North Mountain,176,PH
"8609 N 33rd Ave, Phoenix, AZ 85051",3,1,1710,zillow_ph,http://www.zillow.com/homedetails/8609-N-33rd-Ave-Phoenix-AZ-85051/7753933_zpid/,-112.13,33.5629,370.333,rental,995,closed,2,2015-09-30,2015-09-28,North Mountain,176,PH
"1111 E Butler Dr APT D, Phoenix, AZ 85020",1,1,730,zillow_ph,http://www.zillow.com/homedetails/1111-E-Butler-Dr-APT-D-Phoenix-AZ-85020/2101011198_zpid/,-112.058,33.5602,386.788,rental,645,closed,2,2015-09-30,2015-09-28,North Mountain,176,PH
"1242 E Joan D Arc Ave, Phoenix, AZ 85022",3,2,2115,zillow_ph,http://www.zillow.com/homedetails/1242-E-Joan-D-Arc-Ave-Phoenix-AZ-85022/7783320_zpid/,-112.055,33.6099,434.228,rental,1750,open,,,2015-09-29,North Mountain,176,PH
"3327 W Joan De Arc Ave, Phoenix, AZ 85029",3,1,1464,zillow_ph,http://www.zillow.com/homedetails/3327-W-Joan-De-Arc-Ave-Phoenix-AZ-85029/7741322_zpid/,-112.13,33.6066,388.811,rental,1150,open,,,2015-09-29,North Mountain,176,PH
"857 E Coral Gables Dr, Phoenix, AZ 85022",3,2,1553,zillow_ph,http://www.zillow.com/homedetails/857-E-Coral-Gables-Dr-Phoenix-AZ-85022/8008397_zpid/,-112.061,33.6255,433.666,rental,1600,open,,,2015-09-29,North Mountain,176,PH
"1502 E Dunlap Ave UNIT 14, Phoenix, AZ 85020",3,2,2374,zillow_ph,http://www.zillow.com/homedetails/1502-E-Dunlap-Ave-UNIT-14-Phoenix-AZ-85020/82819481_zpid/,-112.051,33.5681,413.353,rental,1650,closed,2,2015-10-01,2015-09-29,North Mountain,176,PH
"4515 W Larkspur Dr, Glendale, AZ 85304",4,2,2076,zillow_ph,http://www.zillow.com/homedetails/4515-W-Larkspur-Dr-Glendale-AZ-85304/7955051_zpid/,-112.156,33.5994,376.825,rental,1499,open,,,2015-09-29,North Mountain,176,PH
"8231 N 34th Dr, Phoenix, AZ 85051",2,1,924,zillow_ph,http://www.zillow.com/homedetails/8231-N-34th-Dr-Phoenix-AZ-85051/7751745_zpid/,-112.133,33.5581,368.823,rental,655,closed,3,2015-10-03,2015-09-30,North Mountain,176,PH
"1730 W Pershing Ave, Phoenix, AZ 85029",3,2,2208,zillow_ph,http://www.zillow.com/homedetails/1730-W-Pershing-Ave-Phoenix-AZ-85029/7784299_zpid/,-112.097,33.6061,397.176,rental,1395,closed,3,2015-10-03,2015-09-30,North Mountain,176,PH
"1234 E Presidio Rd, Phoenix, AZ 85022",3,2,2260,zillow_ph,http://www.zillow.com/homedetails/1234-E-Presidio-Rd-Phoenix-AZ-85022/7783273_zpid/,-112.055,33.6078,436.993,rental,1830,open,,,2015-09-30,North Mountain,176,PH
"1274 E Voltaire Ave, Phoenix, AZ 85022",3,2,2436,zillow_ph,http://www.zillow.com/homedetails/1274-E-Voltaire-Ave-Phoenix-AZ-85022/7783359_zpid/,-112.054,33.6111,436.046,rental,1899,open,,,2015-09-30,North Mountain,176,PH
"1452 E Cinnabar Ave, Phoenix, AZ 85020",1,1,650,zillow_ph,http://www.zillow.com/homedetails/1452-E-Cinnabar-Ave-Phoenix-AZ-85020/2113604329_zpid/,-112.05,33.5772,410.048,rental,475,closed,3,2015-10-03,2015-09-30,North Mountain,176,PH
"1308 E Orchid Ln, Phoenix, AZ 85020",3,2,1640,zillow_ph,http://www.zillow.com/homedetails/1308-E-Orchid-Ln-Phoenix-AZ-85020/7795644_zpid/,-112.054,33.5622,389.789,rental,1900,open,,,2015-09-30,North Mountain,176,PH
"2610 W Joan De Arc Ave, Phoenix, AZ 85029",2,2,1100,zillow_ph,http://www.zillow.com/homedetails/2610-W-Joan-De-Arc-Ave-Phoenix-AZ-85029/7738420_zpid/,-112.115,33.6088,394.691,rental,895,open,,,2015-09-29,North Mountain,176,PH
"4632 W Poinsettia Dr, Glendale, AZ 85304",4,2,1730,zillow_ph,http://www.zillow.com/homedetails/4632-W-Poinsettia-Dr-Glendale-AZ-85304/7727107_zpid/,-112.159,33.5932,372.837,rental,1269,open,,,2015-10-02,North Mountain,176,PH
"10208 N 9th Ave APT 3, Phoenix, AZ 85021",2,1,0,zillow_ph,http://www.zillow.com/homedetails/10208-N-9th-Ave-APT-3-Phoenix-AZ-85021/2120296113_zpid/,-112.085,33.5789,392.022,rental,500,open,,,2015-10-02,North Mountain,176,PH
"1641 E Palmcroft Dr, Tempe, AZ 85282",3,2,1300,zillow_ph,http://www.zillow.com/homedetails/1641-E-Palmcroft-Dr-Tempe-AZ-85282/7589286_zpid/,-111.912,33.404,361.374,rental,995,open,,,2015-09-29,Meyer Park,179,PH
"1416 E Del Rio Dr, Tempe, AZ 85282",4,3,1876,zillow_ph,http://www.zillow.com/homedetails/1416-E-Del-Rio-Dr-Tempe-AZ-85282/7590176_zpid/,-111.915,33.3969,360.964,rental,2099,open,,,2015-09-30,Meyer Park,179,PH
"1341 W Laird St, Tempe, AZ 85281",4,2,2280,zillow_ph,http://www.zillow.com/homedetails/1341-W-Laird-St-Tempe-AZ-85281/7559119_zpid/,-111.96,33.4201,349.442,rental,1350,open,,,2015-09-28,Gililland,198,PH
"1203 W 11th St, Tempe, AZ 85281",3,2,1500,zillow_ph,http://www.zillow.com/homedetails/1203-W-11th-St-Tempe-AZ-85281/7559278_zpid/,-111.957,33.417,350.907,rental,1150,open,,,2015-09-29,Gililland,198,PH
"137 W Pierson St, Phoenix, AZ 85013",3,2,1500,zillow_ph,http://www.zillow.com/homedetails/137-W-Pierson-St-Phoenix-AZ-85013/7770021_zpid/,-112.077,33.5072,343.399,rental,1475,closed,2,2015-09-29,2015-09-27,Alahambra,201,PH
"4321 N 19th Dr, Phoenix, AZ 85015",2,2,1050,zillow_ph,http://www.zillow.com/homedetails/4321-N-19th-Dr-Phoenix-AZ-85015/7768886_zpid/,-112.101,33.4996,343.089,rental,850,open,,,2015-09-28,Alahambra,201,PH
"2213 W State Ave, Phoenix, AZ 85021",3,1,1654,zillow_ph,http://www.zillow.com/homedetails/2213-W-State-Ave-Phoenix-AZ-85021/7778874_zpid/,-112.107,33.5442,361.228,rental,1250,open,,,2015-09-28,Alahambra,201,PH
"E Mariposa St Phoenix, AZ 85012",0,1,470,zillow_ph,http://www.zillow.com/homedetails/E-Mariposa-St-Phoenix-AZ-85012/2100996316_zpid/,-112.069,33.5081,344.358,rental,550,closed,2,2015-09-30,2015-09-28,Alahambra,201,PH
"320 W Medlock Dr, Phoenix, AZ 85013",2,2,1093,zillow_ph,http://www.zillow.com/homedetails/320-W-Medlock-Dr-Phoenix-AZ-85013/2105562359_zpid/,-112.079,33.5122,345.932,rental,950,closed,2,2015-09-30,2015-09-28,Alahambra,201,PH
"2905 W Stella Ln, Phoenix, AZ 85017",3,2,1623,zillow_ph,http://www.zillow.com/homedetails/2905-W-Stella-Ln-Phoenix-AZ-85017/7761043_zpid/,-112.122,33.5303,355.291,rental,850,closed,2,2015-10-01,2015-09-29,Alahambra,201,PH
"5727 N 40th Ln, Phoenix, AZ 85019",4,2,1929,zillow_ph,http://www.zillow.com/homedetails/5727-N-40th-Ln-Phoenix-AZ-85019/7718527_zpid/,-112.146,33.5215,352.899,rental,1100,open,,,2015-09-29,Alahambra,201,PH
"3927 W Berridge Ln, Phoenix, AZ 85019",4,1,1501,zillow_ph,http://www.zillow.com/homedetails/3927-W-Berridge-Ln-Phoenix-AZ-85019/67083753_zpid/,-112.144,33.5253,355.065,rental,1000,closed,2,2015-10-01,2015-09-29,Alahambra,201,PH
"N 43rd Ave Glendale, AZ 85301",3,2,1344,zillow_ph,http://www.zillow.com/homedetails/N-43rd-Ave-Glendale-AZ-85301/2100990322_zpid/,-112.151,33.5322,355.401,rental,875,closed,2,2015-10-01,2015-09-29,Alahambra,201,PH
"7750 N 17th Ave, Phoenix, AZ 85021",4,2,1700,zillow_ph,http://www.zillow.com/homedetails/7750-N-17th-Ave-Phoenix-AZ-85021/7777068_zpid/,-112.096,33.5512,363.522,rental,1700,open,,,2015-09-30,Alahambra,201,PH
"1681 W Hazelwood St, Phoenix, AZ 85015",4,1,1584,zillow_ph,http://www.zillow.com/homedetails/1681-W-Hazelwood-St-Phoenix-AZ-85015/7771509_zpid/,-112.095,33.5037,343.553,rental,1050,closed,3,2015-10-03,2015-09-30,Alahambra,201,PH
"123 W Missouri Ave, Phoenix, AZ 85013",0,1,325,zillow_ph,http://www.zillow.com/homedetails/123-W-Missouri-Ave-Phoenix-AZ-85013/2103369040_zpid/,-112.077,33.5161,349.492,rental,607,closed,4,2015-10-03,2015-09-29,Alahambra,201,PH
"N 43rd Ave Glendale, AZ 85301",3,1,840,zillow_ph,http://www.zillow.com/homedetails/N-43rd-Ave-Glendale-AZ-85301/2100983981_zpid/,-112.151,33.5322,355.401,rental,750,closed,4,2015-10-03,2015-09-29,Alahambra,201,PH
"N 43rd Ave Glendale, AZ 85301",3,2,896,zillow_ph,http://www.zillow.com/homedetails/N-43rd-Ave-Glendale-AZ-85301/2100984043_zpid/,-112.151,33.5322,355.401,rental,799,closed,4,2015-10-03,2015-09-29,Alahambra,201,PH
"2009 W Colter St, Phoenix, AZ 85015",3,1,1092,zillow_ph,http://www.zillow.com/homedetails/2009-W-Colter-St-Phoenix-AZ-85015/7765245_zpid/,-112.103,33.513,347.11,rental,1200,open,,,2015-10-02,Alahambra,201,PH
"1717 W Stella Ln, Phoenix, AZ 85015",3,2,1752,zillow_ph,http://www.zillow.com/homedetails/1717-W-Stella-Ln-Phoenix-AZ-85015/7774109_zpid/,-112.096,33.5297,353.694,rental,1100,open,,,2015-10-02,Alahambra,201,PH
"1903 W Obispo Ave, Mesa, AZ 85202",3,2,1288,zillow_ph,http://www.zillow.com/homedetails/1903-W-Obispo-Ave-Mesa-AZ-85202/8191424_zpid/,-111.875,33.3614,365.93,rental,1200,open,,,2015-09-26,Southwest,204,PH
"921 W University Dr UNIT 1205, Mesa, AZ 85201",2,1,956,zillow_ph,http://www.zillow.com/homedetails/921-W-University-Dr-UNIT-1205-Mesa-AZ-85201/7611400_zpid/,-111.851,33.4219,377.578,rental,850,open,,,2015-09-26,Southwest,204,PH
"1529 W 7th Dr, Mesa, AZ 85202",3,2,1450,zillow_ph,http://www.zillow.com/homedetails/1529-W-7th-Dr-Mesa-AZ-85202/7604622_zpid/,-111.865,33.4013,370.572,rental,1100,open,,,2015-09-26,Southwest,204,PH
"461 W Holmes Ave UNIT 253, Mesa, AZ 85210",1,1,570,zillow_ph,http://www.zillow.com/homedetails/461-W-Holmes-Ave-UNIT-253-Mesa-AZ-85210/7599510_zpid/,-111.843,33.3878,369.691,rental,625,closed,2,2015-09-30,2015-09-28,Southwest,204,PH
