property_id,address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,year_built,garage,level,luxurious,dist_to_park,ptl_id,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
2638,"7777 E Main St UNIT 159, Scottsdale, AZ 85251",2,2,1130,zillow_ph,http://www.zillow.com/homedetails/7777-E-Main-St-UNIT-159-Scottsdale-AZ-85251/7574289_zpid/,-111.913,33.4917,377.488,,,1,,,6317,rental,3500,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
2641,"7777 E Main St UNIT 153, Scottsdale, AZ 85251",2,2,1130,zillow_ph,http://www.zillow.com/homedetails/7777-E-Main-St-UNIT-153-Scottsdale-AZ-85251/7574283_zpid/,-111.913,33.4917,377.488,,,1,,,6315,rental,2100,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
2664,"7777 E Main St UNIT 304, Scottsdale, AZ 85251",2,2,1130,zillow_ph,http://www.zillow.com/homedetails/7777-E-Main-St-UNIT-304-Scottsdale-AZ-85251/7574370_zpid/,-111.913,33.4917,377.488,,,1,,,6308,rental,2100,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
2674,"7777 E Main St UNIT 124, Scottsdale, AZ 85251",2,2,1130,zillow_ph,http://www.zillow.com/homedetails/7777-E-Main-St-UNIT-124-Scottsdale-AZ-85251/7574255_zpid/,-111.913,33.4917,377.488,,,1,,,6316,rental,1400,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
2724,"2614 N 72nd Pl UNIT 3, Scottsdale, AZ 85257",2,1,775,zillow_ph,http://www.zillow.com/homedetails/2614-N-72nd-Pl-UNIT-3-Scottsdale-AZ-85257/2117123375_zpid/,-111.925,33.4772,375.523,,,1,,,6215,rental,875,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
2725,"6711 E Camelback Rd UNIT 36, Scottsdale, AZ 85251",3,2,2136,zillow_ph,http://www.zillow.com/homedetails/6711-E-Camelback-Rd-UNIT-36-Scottsdale-AZ-85251/7845754_zpid/,-111.938,33.5015,393.285,,,1,,,6213,rental,2800,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
2731,"7474 E Earll Dr, Scottsdale, AZ 85251",2,2,861,zillow_ph,http://www.zillow.com/homedetails/7474-E-Earll-Dr-Scottsdale-AZ-85251/2104074092_zpid/,-111.921,33.4846,377.28,,,1,,,6290,rental,900,closed,2,2015-09-30,2015-09-28,South Scottsdale,148,PH
2857,"5101 N Casa Blanca Dr UNIT 3, Paradise Valley, AZ 85253",1,1,740,zillow_ph,http://www.zillow.com/homedetails/5101-N-Casa-Blanca-Dr-UNIT-3-Paradise-Valley-AZ-85253/7841449_zpid/,-111.937,33.5111,403.857,1969,,1,,,6864,rental,1600,closed,2,2015-10-01,2015-09-29,South Scottsdale,148,PH
2877,"8001 N Hubbell St, Scottsdale, AZ 85257",4,2,1475,zillow_ph,http://www.zillow.com/homedetails/8001-N-Hubbell-St-Scottsdale-AZ-85257/2100994190_zpid/,-111.909,33.4707,373.553,,,1,,,6832,rental,1500,closed,2,2015-10-01,2015-09-29,South Scottsdale,148,PH
2885,"7175 E 1st Ave, Scottsdale, AZ 85251",2,2,1400,zillow_ph,http://www.zillow.com/homedetails/7175-E-1st-Ave-Scottsdale-AZ-85251/2100988216_zpid/,-111.927,33.494,383.617,,,1,,,6855,rental,2400,closed,2,2015-10-01,2015-09-29,South Scottsdale,148,PH
2934,"3126 N 68th St, Scottsdale, AZ 85251",2,1,900,zillow_ph,http://www.zillow.com/homedetails/3126-N-68th-St-Scottsdale-AZ-85251/7576653_zpid/,-111.935,33.4842,381.765,1958,,1,,,7398,rental,500,closed,,2012-04-23,,South Scottsdale,148,PH
2934,"3126 N 68th St, Scottsdale, AZ 85251",2,1,900,zillow_ph,http://www.zillow.com/homedetails/3126-N-68th-St-Scottsdale-AZ-85251/7576653_zpid/,-111.935,33.4842,381.765,1958,,1,,,7531,rental,500,closed,,2013-06-17,,South Scottsdale,148,PH
3009,"7127 E Rancho Vista Dr # 3005, Scottsdale, AZ 85251",2,2,1325,zillow_ph,http://www.zillow.com/homedetails/7127-E-Rancho-Vista-Dr-3005-Scottsdale-AZ-85251/89220430_zpid/,-111.929,33.5064,392.704,2008,,1,,,7864,rental,2750,closed,3,2015-10-03,2015-09-30,South Scottsdale,148,PH
3010,"4020 N Scottsdale Rd # 3010, Scottsdale, AZ 85251",1,1,920,zillow_ph,http://www.zillow.com/homedetails/4020-N-Scottsdale-Rd-3010-Scottsdale-AZ-85251/88788285_zpid/,-111.926,33.4942,384.386,2007,,1,,,7726,rental,1975,closed,81,2015-10-06,2015-07-17,South Scottsdale,148,PH
3010,"4020 N Scottsdale Rd # 3010, Scottsdale, AZ 85251",1,1,920,zillow_ph,http://www.zillow.com/homedetails/4020-N-Scottsdale-Rd-3010-Scottsdale-AZ-85251/88788285_zpid/,-111.926,33.4942,384.386,2007,,1,,,7735,rental,1975,closed,35,2015-08-11,2015-07-07,South Scottsdale,148,PH
3010,"4020 N Scottsdale Rd # 3010, Scottsdale, AZ 85251",1,1,920,zillow_ph,http://www.zillow.com/homedetails/4020-N-Scottsdale-Rd-3010-Scottsdale-AZ-85251/88788285_zpid/,-111.926,33.4942,384.386,2007,,1,,,7810,rental,2000,closed,3,2015-10-03,2015-09-30,South Scottsdale,148,PH
3010,"4020 N Scottsdale Rd # 3010, Scottsdale, AZ 85251",1,1,920,zillow_ph,http://www.zillow.com/homedetails/4020-N-Scottsdale-Rd-3010-Scottsdale-AZ-85251/88788285_zpid/,-111.926,33.4942,384.386,2007,,1,,,11434,rental,1975,closed,,2015-08-11,,South Scottsdale,148,PH
3135,"7940 E Camelback Rd UNIT 501, Scottsdale, AZ 85251",2,2,1332,zillow_ph,http://www.zillow.com/homedetails/7940-E-Camelback-Rd-UNIT-501-Scottsdale-AZ-85251/7851676_zpid/,-111.91,33.5032,381.72,1974,,1,,,8723,rental,1550,closed,2,2015-10-04,2015-10-02,South Scottsdale,148,PH
3179,"7329 N Via Camello Del Norte, Scottsdale, AZ 85258",3,2,1346,zillow_ph,http://www.zillow.com/homedetails/7329-N-Via-Camello-Del-Norte-Scottsdale-AZ-85258/2111516462_zpid/,-111.909,33.5428,393.398,1974,,1,,,8801,rental,3200,closed,2,2015-10-04,2015-10-02,South Scottsdale,148,PH
3184,"4525 N 74th St APT 8, Scottsdale, AZ 85251",1,1,700,zillow_ph,http://www.zillow.com/homedetails/4525-N-74th-St-APT-8-Scottsdale-AZ-85251/2106091034_zpid/,-111.922,33.5034,387.389,,,1,,,8582,rental,595,closed,,2014-08-19,,South Scottsdale,148,PH
3184,"4525 N 74th St APT 8, Scottsdale, AZ 85251",1,1,700,zillow_ph,http://www.zillow.com/homedetails/4525-N-74th-St-APT-8-Scottsdale-AZ-85251/2106091034_zpid/,-111.922,33.5034,387.389,,,1,,,8759,rental,690,closed,2,2015-10-04,2015-10-02,South Scottsdale,148,PH
3224,"6824 E 2nd St # 2, Scottsdale, AZ 85251",2,2,1000,zillow_ph,http://www.zillow.com/homedetails/6824-E-2nd-St-2-Scottsdale-AZ-85251/50186260_zpid/,-111.934,33.4915,387.129,1952,,1,,,9437,rental,900,closed,,2015-03-02,,South Scottsdale,148,PH
3224,"6824 E 2nd St # 2, Scottsdale, AZ 85251",2,2,1000,zillow_ph,http://www.zillow.com/homedetails/6824-E-2nd-St-2-Scottsdale-AZ-85251/50186260_zpid/,-111.934,33.4915,387.129,1952,,1,,,9579,rental,1600,closed,2,2015-10-05,2015-10-03,South Scottsdale,148,PH
3253,"3600 N Hayden Rd APT 3408, Scottsdale, AZ 85251",1,1,962,zillow_ph,http://www.zillow.com/homedetails/3600-N-Hayden-Rd-APT-3408-Scottsdale-AZ-85251/72639571_zpid/,-111.91,33.4917,377.469,1979,,34,,,9509,rental,2200,closed,3,2015-10-05,2015-10-02,South Scottsdale,148,PH
3257,"3500 N Hayden Rd APT 702, Scottsdale, AZ 85251",2,2,955,zillow_ph,http://www.zillow.com/homedetails/3500-N-Hayden-Rd-APT-702-Scottsdale-AZ-85251/72291782_zpid/,-111.91,33.4887,376.249,1979,,7,,,9575,rental,1175,closed,2,2015-10-05,2015-10-03,South Scottsdale,148,PH
3274,"6532 E Cypress Cir, Scottsdale, AZ 85257",3,2,1443,zillow_ph,http://www.zillow.com/homedetails/6532-E-Cypress-Cir-Scottsdale-AZ-85257/7571956_zpid/,-111.94,33.4724,388.455,1961,,1,,,9180,rental,1250,closed,,2011-10-05,,South Scottsdale,148,PH
3274,"6532 E Cypress Cir, Scottsdale, AZ 85257",3,2,1443,zillow_ph,http://www.zillow.com/homedetails/6532-E-Cypress-Cir-Scottsdale-AZ-85257/7571956_zpid/,-111.94,33.4724,388.455,1961,,1,,,9451,rental,1400,closed,,2015-05-21,,South Scottsdale,148,PH
3274,"6532 E Cypress Cir, Scottsdale, AZ 85257",3,2,1443,zillow_ph,http://www.zillow.com/homedetails/6532-E-Cypress-Cir-Scottsdale-AZ-85257/7571956_zpid/,-111.94,33.4724,388.455,1961,,1,,,13535,rental,1495,closed,3,2015-10-08,2015-10-05,South Scottsdale,148,PH
3563,"3508 N 81st St, Scottsdale, AZ 85251",4,2,2258,zillow_ph,http://www.zillow.com/homedetails/3508-N-81st-St-Scottsdale-AZ-85251/7576626_zpid/,-111.908,33.4888,378.109,1958,,1,,,11168,rental,1650,closed,,2014-05-21,,South Scottsdale,148,PH
3563,"3508 N 81st St, Scottsdale, AZ 85251",4,2,2258,zillow_ph,http://www.zillow.com/homedetails/3508-N-81st-St-Scottsdale-AZ-85251/7576626_zpid/,-111.908,33.4888,378.109,1958,,1,,,11639,rental,1750,closed,6,2015-10-08,2015-10-02,South Scottsdale,148,PH
3610,"3126 N 68th St APT 1002, Scottsdale, AZ 85251",2,1,850,zillow_ph,http://www.zillow.com/homedetails/3126-N-68th-St-APT-1002-Scottsdale-AZ-85251/2122989921_zpid/,-111.935,33.4842,381.765,,,10,,,10727,rental,700,closed,,2011-12-08,,South Scottsdale,148,PH
3610,"3126 N 68th St APT 1002, Scottsdale, AZ 85251",2,1,850,zillow_ph,http://www.zillow.com/homedetails/3126-N-68th-St-APT-1002-Scottsdale-AZ-85251/2122989921_zpid/,-111.935,33.4842,381.765,,,10,,,11027,rental,649,closed,,2013-08-22,,South Scottsdale,148,PH
3610,"3126 N 68th St APT 1002, Scottsdale, AZ 85251",2,1,850,zillow_ph,http://www.zillow.com/homedetails/3126-N-68th-St-APT-1002-Scottsdale-AZ-85251/2122989921_zpid/,-111.935,33.4842,381.765,,,10,,,11382,rental,695,closed,,2015-06-05,,South Scottsdale,148,PH
3610,"3126 N 68th St APT 1002, Scottsdale, AZ 85251",2,1,850,zillow_ph,http://www.zillow.com/homedetails/3126-N-68th-St-APT-1002-Scottsdale-AZ-85251/2122989921_zpid/,-111.935,33.4842,381.765,,,10,,,11477,rental,695,closed,7,2015-10-06,2015-09-29,South Scottsdale,148,PH
3629,"6353 E Weldon Ave, Scottsdale, AZ 85251",3,2,2208,zillow_ph,http://www.zillow.com/homedetails/6353-E-Weldon-Ave-Scottsdale-AZ-85251/7567864_zpid/,-111.944,33.489,386.36,1958,,1,,,11412,rental,2700,closed,,2015-07-14,,South Scottsdale,148,PH
3643,"6565 E Thomas Rd #F1041, Scottsdale, AZ 85251",3,2,1548,zillow_ph,http://www.zillow.com/homedetails/6565-E-Thomas-Rd-F1041-Scottsdale-AZ-85251/124266218_zpid/,-111.938,33.4802,383.683,2015,,1,,,11560,rental,2800,closed,6,2015-10-07,2015-10-01,South Scottsdale,148,PH
3759,"3914 N 83rd St, Scottsdale, AZ 85251",3,1,1416,zillow_ph,http://www.zillow.com/homedetails/3914-N-83rd-St-Scottsdale-AZ-85251/7576914_zpid/,-111.903,33.4932,379.436,1950,,1,,,12524,rental,1600,closed,3,2015-10-08,2015-10-05,South Scottsdale,148,PH
3777,"8353 E Granada Rd, Scottsdale, AZ 85257",4,2,1557,zillow_ph,http://www.zillow.com/homedetails/8353-E-Granada-Rd-Scottsdale-AZ-85257/7581776_zpid/,-111.901,33.4678,372.624,1960,,1,,,12562,rental,1550,closed,3,2015-10-08,2015-10-05,South Scottsdale,148,PH
3777,"8353 E Granada Rd, Scottsdale, AZ 85257",4,2,1557,zillow_ph,http://www.zillow.com/homedetails/8353-E-Granada-Rd-Scottsdale-AZ-85257/7581776_zpid/,-111.901,33.4678,372.624,1960,,1,,,17463,rental,1550,closed,,2015-10-10,,South Scottsdale,148,PH
3835,"4724 N 69th St, Scottsdale, AZ 85251",3,2,2260,zillow_ph,http://www.zillow.com/homedetails/4724-N-69th-St-Scottsdale-AZ-85251/7844560_zpid/,-111.932,33.5065,395.821,1958,,1,,,13389,rental,3275,closed,487,2015-10-10,2014-06-10,South Scottsdale,148,PH
3835,"4724 N 69th St, Scottsdale, AZ 85251",3,2,2260,zillow_ph,http://www.zillow.com/homedetails/4724-N-69th-St-Scottsdale-AZ-85251/7844560_zpid/,-111.932,33.5065,395.821,1958,,1,,,13391,rental,3275,closed,1,2014-06-11,2014-06-10,South Scottsdale,148,PH
3835,"4724 N 69th St, Scottsdale, AZ 85251",3,2,2260,zillow_ph,http://www.zillow.com/homedetails/4724-N-69th-St-Scottsdale-AZ-85251/7844560_zpid/,-111.932,33.5065,395.821,1958,,1,,,13571,rental,3200,closed,2,2015-10-08,2015-10-06,South Scottsdale,148,PH
3835,"4724 N 69th St, Scottsdale, AZ 85251",3,2,2260,zillow_ph,http://www.zillow.com/homedetails/4724-N-69th-St-Scottsdale-AZ-85251/7844560_zpid/,-111.932,33.5065,395.821,1958,,1,,,16211,rental,3275,closed,,2014-06-11,,South Scottsdale,148,PH
3891,"6901 E Willetta St, Scottsdale, AZ 85257",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/6901-E-Willetta-St-Scottsdale-AZ-85257/7569428_zpid/,-111.933,33.4633,379.219,1959,,1,,,13183,rental,1350,closed,35,2012-08-10,2012-07-06,South Scottsdale,148,PH
3891,"6901 E Willetta St, Scottsdale, AZ 85257",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/6901-E-Willetta-St-Scottsdale-AZ-85257/7569428_zpid/,-111.933,33.4633,379.219,1959,,1,,,13314,rental,1300,closed,763,2015-10-10,2013-09-07,South Scottsdale,148,PH
3891,"6901 E Willetta St, Scottsdale, AZ 85257",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/6901-E-Willetta-St-Scottsdale-AZ-85257/7569428_zpid/,-111.933,33.4633,379.219,1959,,1,,,13330,rental,1250,closed,95,2013-10-20,2013-07-17,South Scottsdale,148,PH
3891,"6901 E Willetta St, Scottsdale, AZ 85257",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/6901-E-Willetta-St-Scottsdale-AZ-85257/7569428_zpid/,-111.933,33.4633,379.219,1959,,1,,,13596,rental,1550,closed,2,2015-10-08,2015-10-06,South Scottsdale,148,PH
3891,"6901 E Willetta St, Scottsdale, AZ 85257",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/6901-E-Willetta-St-Scottsdale-AZ-85257/7569428_zpid/,-111.933,33.4633,379.219,1959,,1,,,15856,rental,1350,closed,,2012-08-10,,South Scottsdale,148,PH
3891,"6901 E Willetta St, Scottsdale, AZ 85257",3,2,1370,zillow_ph,http://www.zillow.com/homedetails/6901-E-Willetta-St-Scottsdale-AZ-85257/7569428_zpid/,-111.933,33.4633,379.219,1959,,1,,,16101,rental,1250,closed,,2013-10-20,,South Scottsdale,148,PH
3941,"6721 E Mcdowell Rd UNIT 303D, Scottsdale, AZ 85257",1,1,800,zillow_ph,http://www.zillow.com/homedetails/6721-E-Mcdowell-Rd-UNIT-303D-Scottsdale-AZ-85257/2100930902_zpid/,-111.936,33.4633,382.676,1962,,1,,,13548,rental,850,closed,2,2015-10-08,2015-10-06,South Scottsdale,148,PH
3941,"6721 E Mcdowell Rd UNIT 303D, Scottsdale, AZ 85257",1,1,800,zillow_ph,http://www.zillow.com/homedetails/6721-E-Mcdowell-Rd-UNIT-303D-Scottsdale-AZ-85257/2100930902_zpid/,-111.936,33.4633,382.676,1962,,1,,,17467,rental,850,closed,,2015-10-10,,South Scottsdale,148,PH
3945,"4354 N 82nd St # 00, Scottsdale, AZ 85251",2,2,960,zillow_ph,http://www.zillow.com/homedetails/4354-N-82nd-St-00-Scottsdale-AZ-85251/2100926734_zpid/,-111.907,33.4988,379.571,1978,,1,,,13627,rental,1025,closed,2,2015-10-08,2015-10-06,South Scottsdale,148,PH
3945,"4354 N 82nd St # 00, Scottsdale, AZ 85251",2,2,960,zillow_ph,http://www.zillow.com/homedetails/4354-N-82nd-St-00-Scottsdale-AZ-85251/2100926734_zpid/,-111.907,33.4988,379.571,1978,,1,,,17475,rental,1025,closed,,2015-10-10,,South Scottsdale,148,PH
3961,"7520 E Roosevelt St, Scottsdale, AZ 85257",3,2,1348,zillow_ph,http://www.zillow.com/homedetails/7520-E-Roosevelt-St-Scottsdale-AZ-85257/7581208_zpid/,-111.919,33.4587,368.129,1959,,1,,,14372,rental,1200,closed,,2014-04-07,,South Scottsdale,148,PH
3961,"7520 E Roosevelt St, Scottsdale, AZ 85257",3,2,1348,zillow_ph,http://www.zillow.com/homedetails/7520-E-Roosevelt-St-Scottsdale-AZ-85257/7581208_zpid/,-111.919,33.4587,368.129,1959,,1,,,14549,rental,1250,closed,4,2015-10-10,2015-10-06,South Scottsdale,148,PH
4083,"6680 E Calle Redondo, Scottsdale, AZ 85251",3,2,1991,zillow_ph,http://www.zillow.com/homedetails/6680-E-Calle-Redondo-Scottsdale-AZ-85251/7845920_zpid/,-111.937,33.4957,389.28,1961,,1,,,14302,rental,695000,closed,,2013-08-26,,South Scottsdale,148,PH
4083,"6680 E Calle Redondo, Scottsdale, AZ 85251",3,2,1991,zillow_ph,http://www.zillow.com/homedetails/6680-E-Calle-Redondo-Scottsdale-AZ-85251/7845920_zpid/,-111.937,33.4957,389.28,1961,,1,,,14481,rental,2750,closed,,2015-03-24,,South Scottsdale,148,PH
4083,"6680 E Calle Redondo, Scottsdale, AZ 85251",3,2,1991,zillow_ph,http://www.zillow.com/homedetails/6680-E-Calle-Redondo-Scottsdale-AZ-85251/7845920_zpid/,-111.937,33.4957,389.28,1961,,1,,,14569,rental,3000,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
4099,"7601 E Indian Bend Rd APT 1055, Scottsdale, AZ 85250",2,2,1343,zillow_ph,http://www.zillow.com/homedetails/7601-E-Indian-Bend-Rd-APT-1055-Scottsdale-AZ-85250/95145824_zpid/,-111.917,33.536,391.715,2015,,10,,,14710,rental,2000,closed,2,2015-10-09,2015-10-07,South Scottsdale,148,PH
4111,"8537 E Turney Ave, Scottsdale, AZ 85251",3,2,1658,zillow_ph,http://www.zillow.com/homedetails/8537-E-Turney-Ave-Scottsdale-AZ-85251/7847980_zpid/,-111.897,33.4994,381.056,1958,,1,,,14655,rental,1900,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
4232,"3002 N 70th St UNIT 234, Scottsdale, AZ 85251",2,1,851,zillow_ph,http://www.zillow.com/homedetails/3002-N-70th-St-UNIT-234-Scottsdale-AZ-85251/7573521_zpid/,-111.931,33.4817,379.323,1979,,1,,,16308,rental,825,closed,,2014-10-05,,South Scottsdale,148,PH
4232,"3002 N 70th St UNIT 234, Scottsdale, AZ 85251",2,1,851,zillow_ph,http://www.zillow.com/homedetails/3002-N-70th-St-UNIT-234-Scottsdale-AZ-85251/7573521_zpid/,-111.931,33.4817,379.323,1979,,1,,,16512,rental,900,closed,4,2015-10-10,2015-10-06,South Scottsdale,148,PH
4347,"6565 E Thomas Rd # E1030, Scottsdale, AZ 85251",2,2,1174,zillow_ph,http://www.zillow.com/homedetails/6565-E-Thomas-Rd-E1030-Scottsdale-AZ-85251/2100914757_zpid/,-111.938,33.4802,383.683,2015,,1,,,16540,rental,2200,closed,3,2015-10-10,2015-10-07,South Scottsdale,148,PH
4358,"5621 N 79th St UNIT 4, Scottsdale, AZ 85250",3,2,1644,zillow_ph,http://www.zillow.com/homedetails/5621-N-79th-St-UNIT-4-Scottsdale-AZ-85250/7839937_zpid/,-111.911,33.5183,386.237,1974,,1,,,17379,rental,1600,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
4358,"5621 N 79th St UNIT 4, Scottsdale, AZ 85250",3,2,1644,zillow_ph,http://www.zillow.com/homedetails/5621-N-79th-St-UNIT-4-Scottsdale-AZ-85250/7839937_zpid/,-111.911,33.5183,386.237,1974,,1,,,18005,rental,1295,closed,,2011-04-20,,South Scottsdale,148,PH
4371,"7613 E Northland Dr, Scottsdale, AZ 85251",3,2,1191,zillow_ph,http://www.zillow.com/homedetails/7613-E-Northland-Dr-Scottsdale-AZ-85251/7843845_zpid/,-111.917,33.5086,387.08,1963,,1,,,17361,rental,1450,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
4442,"6565 E Thomas Rd # E1030, Scottsdale, AZ 85251",2,2,1174,zillow_ph,http://www.zillow.com/homedetails/6565-E-Thomas-Rd-E1030-Scottsdale-AZ-85251/124424916_zpid/,-111.938,33.4802,383.683,2015,,1,,,17389,rental,2200,closed,3,2015-10-12,2015-10-09,South Scottsdale,148,PH
4561,"4839 N 72nd Way, Scottsdale, AZ 85251",2,2,2096,zillow_ph,http://www.zillow.com/homedetails/4839-N-72nd-Way-Scottsdale-AZ-85251/2140665924_zpid/,-111.924,33.5074,392.04,1963,,1,,,18393,rental,4400,closed,2,2015-10-12,2015-10-10,South Scottsdale,148,PH
4578,"7634 E Nogales Rd, Scottsdale, AZ 85258",3,3,2608,zillow_ph,http://www.zillow.com/homedetails/7634-E-Nogales-Rd-Scottsdale-AZ-85258/7878414_zpid/,-111.916,33.5437,393.883,1979,0,1,,,18318,rental,4000,closed,,2015-07-15,,South Scottsdale,148,PH
4582,"3801 N Goldwater Blvd UNIT G404, Scottsdale, AZ 85251",2,2,2500,zillow_ph,http://www.zillow.com/homedetails/3801-N-Goldwater-Blvd-UNIT-G404-Scottsdale-AZ-85251/2100890203_zpid/,-111.93,33.4924,384.757,2007,,1,,,18398,rental,3700,closed,2,2015-10-12,2015-10-10,South Scottsdale,148,PH
4930,"8565 E Via Del Palacio, Scottsdale, AZ 85258",3,2,2087,zillow_ph,http://www.zillow.com/homedetails/8565-E-Via-Del-Palacio-Scottsdale-AZ-85258/7855552_zpid/,-111.896,33.5397,393.117,1978,0,1,,,20576,rental,2500,closed,2,2015-10-17,2015-10-15,South Scottsdale,148,PH
4937,"8111 E Vista Dr, Scottsdale, AZ 85250",3,2,1728,zillow_ph,http://www.zillow.com/homedetails/8111-E-Vista-Dr-Scottsdale-AZ-85250/7843088_zpid/,-111.906,33.5125,383.364,1973,0,1,,,20650,rental,1425,closed,2,2015-10-17,2015-10-15,South Scottsdale,148,PH
4940,"4354 N 82nd St UNIT 162, Scottsdale, AZ 85251",1,1,790,zillow_ph,http://www.zillow.com/homedetails/4354-N-82nd-St-UNIT-162-Scottsdale-AZ-85251/61628168_zpid/,-111.907,33.4988,379.571,1978,0,1,,,20640,rental,875,closed,2,2015-10-17,2015-10-15,South Scottsdale,148,PH
5171,"3500 N Hayden Rd APT 1002, Scottsdale, AZ 85251",2,2,955,zillow_ph,http://www.zillow.com/homedetails/3500-N-Hayden-Rd-APT-1002-Scottsdale-AZ-85251/72291814_zpid/,-111.91,33.4887,376.249,1979,0,10,,,21600,rental,1200,closed,2,2015-10-18,2015-10-16,South Scottsdale,148,PH
5207,"4600 N 68th Street #335, Scottsdale, AZ 85251",2,1,986,zillow_ph,http://www.zillow.com/homedetails/4600-N-68th-Street-335-Scottsdale-AZ-85251/2101301433_zpid/,-111.935,33.5034,393.703,1974,0,3,,,21607,rental,1000,closed,2,2015-10-18,2015-10-16,South Scottsdale,148,PH
5215,"3421 N Paiute Way APT 5, Scottsdale, AZ 85251",2,1,6670,zillow_ph,http://www.zillow.com/homedetails/3421-N-Paiute-Way-APT-5-Scottsdale-AZ-85251/2100834882_zpid/,-111.942,33.4877,385.521,1969,0,1,,,21652,rental,799,closed,2,2015-10-18,2015-10-16,South Scottsdale,148,PH
5277,"4829 N 74th St UNIT 12, Scottsdale, AZ 85251",2,2,1222,zillow_ph,http://www.zillow.com/homedetails/4829-N-74th-St-UNIT-12-Scottsdale-AZ-85251/7844481_zpid/,-111.922,33.5071,389.82,1970,0,1,,,22710,rental,1300,closed,3,2015-10-20,2015-10-17,South Scottsdale,148,PH
5306,"6701 N Scottsdale Rd LOT 4, Scottsdale, AZ 85250",2,2,3080,zillow_ph,http://www.zillow.com/homedetails/6701-N-Scottsdale-Rd-LOT-4-Scottsdale-AZ-85250/7857886_zpid/,-111.926,33.5339,397.282,1975,1,1,,,23126,rental,1195900,closed,,2015-10-17,,South Scottsdale,148,PH
5370,"7716 E Camelback Rd, Scottsdale, AZ 85251",2,2,1690,zillow_ph,http://www.zillow.com/homedetails/7716-E-Camelback-Rd-Scottsdale-AZ-85251/7848561_zpid/,-111.915,33.5026,383.265,1968,0,1,,,22573,rental,1750,closed,,2015-09-15,,South Scottsdale,148,PH
5370,"7716 E Camelback Rd, Scottsdale, AZ 85251",2,2,1690,zillow_ph,http://www.zillow.com/homedetails/7716-E-Camelback-Rd-Scottsdale-AZ-85251/7848561_zpid/,-111.915,33.5026,383.265,1968,0,1,,,22652,rental,1500,closed,2,2015-10-19,2015-10-17,South Scottsdale,148,PH
5570,"7209 E Mcdonald Dr, Scottsdale, AZ 85250",2,2,1756,zillow_ph,http://www.zillow.com/homedetails/7209-E-Mcdonald-Dr-Scottsdale-AZ-85250/2104833002_zpid/,-111.923,33.5238,394.916,1980,0,1,,,23807,rental,2000,closed,,2014-11-05,,South Scottsdale,148,PH
5570,"7209 E Mcdonald Dr, Scottsdale, AZ 85250",2,2,1756,zillow_ph,http://www.zillow.com/homedetails/7209-E-Mcdonald-Dr-Scottsdale-AZ-85250/2104833002_zpid/,-111.923,33.5238,394.916,1980,0,1,,,23946,rental,2100,closed,9,2015-10-28,2015-10-19,South Scottsdale,148,PH
5784,"3337 N 66th Pl, Scottsdale, AZ 85251",2,1,600,zillow_ph,http://www.zillow.com/homedetails/3337-N-66th-Pl-Scottsdale-AZ-85251/81970698_zpid/,-111.937,33.4873,384.312,1958,0,1,,,24925,rental,595,closed,,2012-08-22,,South Scottsdale,148,PH
5784,"3337 N 66th Pl, Scottsdale, AZ 85251",2,1,600,zillow_ph,http://www.zillow.com/homedetails/3337-N-66th-Pl-Scottsdale-AZ-85251/81970698_zpid/,-111.937,33.4873,384.312,1958,0,1,,,24990,rental,550,closed,,2013-06-01,,South Scottsdale,148,PH
5794,"4020 N Scottsdale Rd # 3008, Scottsdale, AZ 85251",1,1,814,zillow_ph,http://www.zillow.com/homedetails/4020-N-Scottsdale-Rd-3008-Scottsdale-AZ-85251/88787114_zpid/,-111.926,33.4942,384.386,2008,1,1,,,25081,rental,1775,closed,,2014-07-19,,South Scottsdale,148,PH
5794,"4020 N Scottsdale Rd # 3008, Scottsdale, AZ 85251",1,1,814,zillow_ph,http://www.zillow.com/homedetails/4020-N-Scottsdale-Rd-3008-Scottsdale-AZ-85251/88787114_zpid/,-111.926,33.4942,384.386,2008,1,1,,,25254,rental,1850,closed,,2015-09-22,,South Scottsdale,148,PH
5819,"7675 E Mcdonald Dr # 207, Scottsdale, AZ 85250",2,1,884,zillow_ph,http://www.zillow.com/homedetails/7675-E-Mcdonald-Dr-207-Scottsdale-AZ-85250/7840432_zpid/,-111.915,33.5232,390.204,1991,0,1,,,25253,rental,2100,closed,,2015-09-22,,South Scottsdale,148,PH
