address,bedrooms,bathrooms,sqft,source,origin_url,longitude,latitude,elevation,transaction_type,price,transaction_status,days_on_market,date_closed,date_listed,neighborhood,nid,shapefile_source
1177 California Street #430,1,1,656,climbsf_renting,http://www.climbsf.com/for-rent/1177-california-st-430/,-122.414,37.791,87.0144,rental,3500,closed,17,2015-11-14,2015-10-28,Downtown,14,SF
285 Texas Street,2,1,950,climbsf_renting,http://www.climbsf.com/for-rent/285-texas-st/,-122.396,37.7628,31.2973,rental,4850,closed,24,2015-12-08,2015-11-14,Potrero Hill,67,SF
"1 Marview Way, San Francisco, CA 94131",3,3,1500,zillow_sf,http://www.zillow.com/homedetails/1-Marview-Way-San-Francisco-CA-94131/15131176_zpid/,-122.451,37.7538,207.296,rental,4795,open,,,2015-10-19,Midtown Terrace,46,SF
"2800 Vallejo St, San Francisco, CA 94123",6,5,3600,zillow_sf,http://www.zillow.com/homedetails/2800-Vallejo-St-San-Francisco-CA-94123/15080729_zpid/,-122.444,37.7944,68.4321,rental,16500,closed,6,2015-11-01,2015-10-26,Pacific Heights,62,SF
"75 Rondel Pl, San Francisco, CA 94103",1,1,1400,zillow_sf,http://www.zillow.com/homedetails/75-Rondel-Pl-San-Francisco-CA-94103/15143882_zpid/,-122.421,37.7638,9.04867,rental,4200,open,,,2015-10-22,Inner Mission,33,SF
"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,rental,4250,closed,7,2015-11-03,2015-10-27,North Panhandle,55,SF
"1800 Turk St APT 204, San Francisco, CA 94115",2,2,1342,zillow_sf,http://www.zillow.com/homedetails/1800-Turk-St-APT-204-San-Francisco-CA-94115/15084447_zpid/,-122.439,37.7798,64.4137,rental,4250,closed,7,2015-11-03,2015-10-27,Western Addition,83,SF
"30 Winter Pl, San Francisco, CA 94133",3,2,1775,zillow_sf,http://www.zillow.com/homedetails/30-Winter-Pl-San-Francisco-CA-94133/15065883_zpid/,-122.412,37.7999,33.861,rental,8200,open,,,2015-10-25,North Beach,54,SF
"444 Francisco St APT 104, San Francisco, CA 94133",1,1,1120,zillow_sf,http://www.zillow.com/homedetails/444-Francisco-St-APT-104-San-Francisco-CA-94133/64969765_zpid/,-122.413,37.805,4.23073,rental,3900,closed,5,2015-11-01,2015-10-27,North Beach,54,SF
"416 Melrose Ave, San Francisco, CA 94127",2,1,1050,zillow_sf,http://www.zillow.com/homedetails/416-Melrose-Ave-San-Francisco-CA-94127/15136316_zpid/,-122.452,37.734,160.861,rental,3300,open,,,2015-10-26,Miraloma Park,47,SF
"1990 Green St APT 605, San Francisco, CA 94123",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/1990-Green-St-APT-605-San-Francisco-CA-94123/15072008_zpid/,-122.432,37.7968,42.3503,rental,7000,open,,,2015-10-22,Cow Hollow,11,SF
"170 King St, San Francisco, CA 94107",1,1,622,zillow_sf,http://www.zillow.com/homedetails/170-King-St-San-Francisco-CA-94107/2111542746_zpid/,-122.391,37.7788,4.41778,rental,3790,open,,,2015-10-26,South Beach,74,SF
"681 Pennsylvania Ave, San Francisco, CA 94107",2,2,1521,zillow_sf,http://www.zillow.com/homedetails/681-Pennsylvania-Ave-San-Francisco-CA-94107/61288480_zpid/,-122.393,37.7579,16.8189,rental,4995,closed,7,2015-11-03,2015-10-27,Potrero Hill,67,SF
"301 Mission St APT 11G, San Francisco, CA 94105",2,2,1246,zillow_sf,http://www.zillow.com/homedetails/301-Mission-St-APT-11G-San-Francisco-CA-94105/111930324_zpid/,-122.396,37.7905,0.0,rental,8000,closed,6,2015-11-01,2015-10-26,Yerba Buena,19,SF
"2nd St San Francisco, CA 94107",2,2,2350,zillow_sf,http://www.zillow.com/homedetails/2nd-St-San-Francisco-CA-94107/2105127955_zpid/,-122.395,37.784,17.85,rental,7000,open,,,2015-10-26,Yerba Buena,19,SF
"20 Ridgewood Ave, San Francisco, CA 94112",3,2,1500,zillow_sf,http://www.zillow.com/homedetails/20-Ridgewood-Ave-San-Francisco-CA-94112/15139515_zpid/,-122.453,37.7302,113.571,rental,4100,open,,,2015-10-24,Westwood Park,85,SF
"390 Guerrero St, San Francisco, CA 94103",2,1,828,zillow_sf,http://www.zillow.com/homedetails/390-Guerrero-St-San-Francisco-CA-94103/2104497407_zpid/,-122.424,37.7651,13.4431,rental,4300,closed,6,2015-11-01,2015-10-26,Mission Dolores,49,SF
"127 Crescent Ave, San Francisco, CA 94110",3,1,750,zillow_sf,http://www.zillow.com/homedetails/127-Crescent-Ave-San-Francisco-CA-94110/15164333_zpid/,-122.422,37.7354,74.1026,rental,3250,open,,,2015-10-19,Bernal Heights,5,SF
"1750 Vallejo St, San Francisco, CA 94123",2,1,1250,zillow_sf,http://www.zillow.com/homedetails/1750-Vallejo-St-San-Francisco-CA-94123/2102717969_zpid/,-122.426,37.7967,38.3955,rental,4995,closed,18,2015-11-14,2015-10-27,Pacific Heights,62,SF
"4150 17th St APT 27, San Francisco, CA 94114",2,2,1677,zillow_sf,http://www.zillow.com/homedetails/4150-17th-St-APT-27-San-Francisco-CA-94114/15127592_zpid/,-122.439,37.7628,61.7572,rental,5800,open,,,2015-10-27,Corona Heights,10,SF
"123 S Lake Merced Hls, San Francisco, CA 94132",3,2,1904,zillow_sf,http://www.zillow.com/homedetails/123-S-Lake-Merced-Hls-San-Francisco-CA-94132/15198406_zpid/,-122.483,37.7093,28.1357,rental,3950,open,,,2015-10-27,Lake Shore,39,SF
"33 Dalewood Way, San Francisco, CA 94127",3,2,1497,zillow_sf,http://www.zillow.com/homedetails/33-Dalewood-Way-San-Francisco-CA-94127/15135915_zpid/,-122.455,37.737,245.334,rental,5295,open,,,2015-10-19,Sherwood Forest,87,SF
"142 Ellington Ave, San Francisco, CA 94112",3,1,1300,zillow_sf,http://www.zillow.com/homedetails/142-Ellington-Ave-San-Francisco-CA-94112/15191674_zpid/,-122.444,37.7147,76.1765,rental,4000,open,,,2015-10-19,Outer Mission,58,SF
"29 Hartford St # A, San Francisco, CA 94114",2,1,1324,zillow_sf,http://www.zillow.com/homedetails/29-Hartford-St-A-San-Francisco-CA-94114/2100807061_zpid/,-122.434,37.7621,28.1718,rental,7950,open,,,2015-10-20,Eureka Valley / Dolores Heights,16,SF
"2289 46th Ave, San Francisco, CA 94116",3,3,1445,zillow_sf,http://www.zillow.com/homedetails/2289-46th-Ave-San-Francisco-CA-94116/15118478_zpid/,-122.505,37.7439,21.7424,rental,4300,closed,80,2016-01-08,2015-10-20,Outer Parkside,59,SF
"215 Bocana St, San Francisco, CA 94110",2,1,1045,zillow_sf,http://www.zillow.com/homedetails/215-Bocana-St-San-Francisco-CA-94110/82786439_zpid/,-122.418,37.7403,83.4358,rental,4250,open,,,2015-10-26,Bernal Heights,5,SF
"17th St San Francisco, CA 94114",2,2,1396,zillow_sf,http://www.zillow.com/homedetails/17th-St-San-Francisco-CA-94114/2100799506_zpid/,-122.437,37.7626,50.7564,rental,4500,open,,,2015-10-20,Corona Heights,10,SF
"25 Dolores St, San Francisco, CA 94103",2,2,2000,zillow_sf,http://www.zillow.com/homedetails/25-Dolores-St-San-Francisco-CA-94103/124397618_zpid/,-122.426,37.7686,34.2746,rental,8000,open,,,2015-10-20,Mission Dolores,49,SF
"3736 Ortega St, San Francisco, CA 94122",3,1,1214,zillow_sf,http://www.zillow.com/homedetails/3736-Ortega-St-San-Francisco-CA-94122/15113484_zpid/,-122.504,37.7514,15.4856,rental,4500,open,,,2015-10-27,Outer Sunset,61,SF
"40 States St, San Francisco, CA 94114",2,2,1575,zillow_sf,http://www.zillow.com/homedetails/40-States-St-San-Francisco-CA-94114/59779590_zpid/,-122.436,37.7636,67.4907,rental,5800,open,,,2015-10-21,Corona Heights,10,SF
"3055 Market St, San Francisco, CA 94114",2,1,1100,zillow_sf,http://www.zillow.com/homedetails/3055-Market-St-San-Francisco-CA-94114/15128553_zpid/,-122.442,37.7609,64.4754,rental,4800,closed,59,2015-12-19,2015-10-21,Eureka Valley / Dolores Heights,16,SF
"239 Castenada Ave, San Francisco, CA 94116",2,2,1500,zillow_sf,http://www.zillow.com/homedetails/239-Castenada-Ave-San-Francisco-CA-94116/15132945_zpid/,-122.462,37.7468,176.527,rental,4250,open,,,2015-10-25,Forest Hill,20,SF
"616 20th St UNIT 220, San Francisco, CA 94107",1,1,770,zillow_sf,http://www.zillow.com/homedetails/616-20th-St-UNIT-220-San-Francisco-CA-94107/123598480_zpid/,-122.388,37.7608,8.40767,rental,3790,open,,,2015-10-21,Central Waterfront/Dogpatch,89,SF
"2852 Bryant St, San Francisco, CA 94110",6,3,2400,zillow_sf,http://www.zillow.com/homedetails/2852-Bryant-St-San-Francisco-CA-94110/15152938_zpid/,-122.409,37.7488,18.6336,rental,11995,open,,,2015-10-21,Inner Mission,33,SF
"163 Clearfield Dr, San Francisco, CA 94132",3,2,1279,zillow_sf,http://www.zillow.com/homedetails/163-Clearfield-Dr-San-Francisco-CA-94132/15197792_zpid/,-122.492,37.7305,29.89,rental,4295,open,,,2015-10-22,Lake Shore,39,SF
"530 El Camino Del Mar, San Francisco, CA 94121",7,5,5874,zillow_sf,http://www.zillow.com/homedetails/530-El-Camino-Del-Mar-San-Francisco-CA-94121/15088723_zpid/,-122.489,37.788,38.3776,rental,19500,open,,,2015-10-22,Sea Cliff,72,SF
"101 Murray St, San Francisco, CA 94112",3,0,1600,zillow_sf,http://www.zillow.com/homedetails/101-Murray-St-San-Francisco-CA-94112/15164831_zpid/,-122.425,37.7337,54.6552,rental,4800,open,,,2015-10-22,Bernal Heights,5,SF
"55 1/2 Lucy St, San Francisco, CA 94124",2,1,1000,zillow_sf,http://www.zillow.com/homedetails/55-1-2-Lucy-St-San-Francisco-CA-94124/2100784055_zpid/,-122.393,37.73,24.4766,rental,2750,open,,,2015-10-22,Bayview,4,SF
"1408 Post St, San Francisco, CA 94109",4,2,1700,zillow_sf,http://www.zillow.com/homedetails/1408-Post-St-San-Francisco-CA-94109/15076323_zpid/,-122.425,37.7863,65.838,rental,8100,open,,,2015-10-22,Lower Pacific Heights,42,SF
"1408 Post St, San Francisco, CA 94109",4,2,1700,zillow_sf,http://www.zillow.com/homedetails/1408-Post-St-San-Francisco-CA-94109/15076323_zpid/,-122.425,37.7863,65.838,rental,8100,open,,,2015-10-22,Van Ness/Civic Center,80,SF
"1425 Vallejo St, San Francisco, CA 94109",2,2,1100,zillow_sf,http://www.zillow.com/homedetails/1425-Vallejo-St-San-Francisco-CA-94109/2100784759_zpid/,-122.421,37.7967,51.2732,rental,5500,open,,,2015-10-22,Russian Hill,70,SF
"4096 17th St APT 309, San Francisco, CA 94114",2,1,767,zillow_sf,http://www.zillow.com/homedetails/4096-17th-St-APT-309-San-Francisco-CA-94114/15127559_zpid/,-122.437,37.7628,64.4188,rental,4500,open,,,2015-10-26,Corona Heights,10,SF
"735 22nd Ave, San Francisco, CA 94121",4,2,1800,zillow_sf,http://www.zillow.com/homedetails/735-22nd-Ave-San-Francisco-CA-94121/15099387_zpid/,-122.481,37.7739,51.6232,rental,5995,open,,,2015-10-23,Central Richmond,7,SF
"2nd St San Francisco, CA 94105",2,2,1097,zillow_sf,http://www.zillow.com/homedetails/2nd-St-San-Francisco-CA-94105/2100766254_zpid/,-122.399,37.7872,6.74521,rental,7000,open,,,2015-10-23,Yerba Buena,19,SF
"52 Washburn St, San Francisco, CA 94103",2,2,2010,zillow_sf,http://www.zillow.com/homedetails/52-Washburn-St-San-Francisco-CA-94103/80733450_zpid/,-122.414,37.7751,13.8099,rental,7500,open,,,2015-10-23,South of Market,75,SF
"270 Valencia St APT 502, San Francisco, CA 94103",1,1,650,zillow_sf,http://www.zillow.com/homedetails/270-Valencia-St-APT-502-San-Francisco-CA-94103/69820024_zpid/,-122.423,37.7686,12.4717,rental,3500,open,,,2015-10-26,Inner Mission,33,SF
"270 Valencia St APT 502, San Francisco, CA 94103",1,1,650,zillow_sf,http://www.zillow.com/homedetails/270-Valencia-St-APT-502-San-Francisco-CA-94103/69820024_zpid/,-122.423,37.7686,12.4717,rental,3500,open,,,2015-10-26,Mission Dolores,49,SF
"238 Evelyn Way, San Francisco, CA 94127",3,1,1006,zillow_sf,http://www.zillow.com/homedetails/238-Evelyn-Way-San-Francisco-CA-94127/15134282_zpid/,-122.45,37.7427,172.814,rental,3950,closed,8,2015-11-01,2015-10-24,Miraloma Park,47,SF
"3728 22nd St, San Francisco, CA 94114",2,1,2100,zillow_sf,http://www.zillow.com/homedetails/3728-22nd-St-San-Francisco-CA-94114/15146193_zpid/,-122.431,37.755,94.1006,rental,7000,closed,7,2015-11-01,2015-10-25,Eureka Valley / Dolores Heights,16,SF
"560 Magellan Ave, San Francisco, CA 94116",3,2,1500,zillow_sf,http://www.zillow.com/homedetails/560-Magellan-Ave-San-Francisco-CA-94116/15134061_zpid/,-122.467,37.7444,143.047,rental,5400,closed,7,2015-11-01,2015-10-25,Forest Hill,20,SF
"818 Van Ness Ave APT 409, San Francisco, CA 94109",1,1,725,zillow_sf,http://www.zillow.com/homedetails/818-Van-Ness-Ave-APT-409-San-Francisco-CA-94109/111710742_zpid/,-122.421,37.7832,34.0496,rental,3800,closed,6,2015-11-01,2015-10-26,Van Ness/Civic Center,80,SF
"12 Washburn St, San Francisco, CA 94103",1,1,700,zillow_sf,http://www.zillow.com/homedetails/12-Washburn-St-San-Francisco-CA-94103/2101887744_zpid/,-122.415,37.7755,14.283,rental,3000,closed,18,2015-11-14,2015-10-27,South of Market,75,SF
"67 Ford St, San Francisco, CA 94114",1,2,1502,zillow_sf,http://www.zillow.com/homedetails/67-Ford-St-San-Francisco-CA-94114/15144287_zpid/,-122.432,37.7616,19.2457,rental,5750,closed,7,2015-11-03,2015-10-27,Eureka Valley / Dolores Heights,16,SF
"5150 Diamond Heights Blvd APT 107B, San Francisco, CA 94131",1,1,744,zillow_sf,http://www.zillow.com/homedetails/5150-Diamond-Heights-Blvd-APT-107B-San-Francisco-CA-94131/15199016_zpid/,-122.44,37.7464,188.482,rental,3600,closed,5,2015-11-01,2015-10-27,Diamond Heights,13,SF
"5150 Diamond Heights Blvd APT 107B, San Francisco, CA 94131",1,1,744,zillow_sf,http://www.zillow.com/homedetails/5150-Diamond-Heights-Blvd-APT-107B-San-Francisco-CA-94131/15199016_zpid/,-122.44,37.7464,188.482,rental,3600,closed,5,2015-11-01,2015-10-27,Noe Valley,53,SF
"952 Lincoln Blvd, San Francisco, CA 94129",4,2,1450,zillow_sf,http://www.zillow.com/homedetails/952-Lincoln-Blvd-San-Francisco-CA-94129/2100735971_zpid/,-122.472,37.8063,40.9587,rental,5985,closed,7,2015-11-03,2015-10-27,Presidio,68,SF
"135 Red Rock Way APT 112L, San Francisco, CA 94131",1,1,830,zillow_sf,http://www.zillow.com/homedetails/135-Red-Rock-Way-APT-112L-San-Francisco-CA-94131/15199248_zpid/,-122.442,37.7462,200.786,rental,2980,closed,,2013-10-28,,Diamond Heights,13,SF
"1948 California St, San Francisco, CA 94109",4,4,2347,zillow_sf,http://www.zillow.com/homedetails/1948-California-St-San-Francisco-CA-94109/2133541433_zpid/,-122.426,37.7899,86.7236,rental,7495,closed,58,2014-04-26,2014-02-27,Pacific Heights,62,SF
"301 Main St UNIT 21F, San Francisco, CA 94105",2,2,1307,zillow_sf,http://www.zillow.com/homedetails/301-Main-St-UNIT-21F-San-Francisco-CA-94105/2105731784_zpid/,-122.391,37.7895,0.0,rental,6500,closed,33,2015-10-07,2015-09-04,South Beach,74,SF
"1902 Filbert St, San Francisco, CA 94123",1,2,1000,zillow_sf,http://www.zillow.com/homedetails/1902-Filbert-St-San-Francisco-CA-94123/119685526_zpid/,-122.431,37.7988,17.8862,rental,4200,closed,6,2015-11-25,2015-11-19,Cow Hollow,11,SF
"654 30th Ave, San Francisco, CA 94121",3,2,1900,zillow_sf,http://www.zillow.com/homedetails/654-30th-Ave-San-Francisco-CA-94121/15095745_zpid/,-122.49,37.7769,79.9291,rental,4900,closed,,2015-06-26,,Central Richmond,7,SF
"829 Folsom St # 412, San Francisco, CA 94107",1,1,638,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-412-San-Francisco-CA-94107/2136627468_zpid/,-122.402,37.7812,2.43132,rental,3650,closed,,2015-09-18,,Yerba Buena,19,SF
"38 Camp St, San Francisco, CA 94110",3,2,1600,zillow_sf,http://www.zillow.com/homedetails/38-Camp-St-San-Francisco-CA-94110/2103079636_zpid/,-122.423,37.764,10.4931,rental,9000,closed,,2015-03-12,,Mission Dolores,49,SF
"601 Van Ness Ave APT 405, San Francisco, CA 94102",2,2,881,zillow_sf,http://www.zillow.com/homedetails/601-Van-Ness-Ave-APT-405-San-Francisco-CA-94102/15077929_zpid/,-122.421,37.7814,26.5937,rental,3250,closed,,2013-05-07,,Van Ness/Civic Center,80,SF
"690 Market St UNIT 1705, San Francisco, CA 94104",1,2,1050,zillow_sf,http://www.zillow.com/homedetails/690-Market-St-UNIT-1705-San-Francisco-CA-94104/89239580_zpid/,-122.403,37.7882,12.6138,rental,6000,closed,,2012-08-16,,Financial District/Barbary Coast,18,SF
"338 Spear St UNIT 10B, San Francisco, CA 94105",2,2,1316,zillow_sf,http://www.zillow.com/homedetails/338-Spear-St-UNIT-10B-San-Francisco-CA-94105/89239837_zpid/,-122.391,37.7894,0.0,rental,4495,closed,,2013-03-01,,South Beach,74,SF
"2200 Pacific Ave APT 7D, San Francisco, CA 94115",2,2,1850,zillow_sf,http://www.zillow.com/homedetails/2200-Pacific-Ave-APT-7D-San-Francisco-CA-94115/15073242_zpid/,-122.432,37.7939,89.3304,rental,7000,open,,,2015-04-06,Pacific Heights,62,SF
"369 Marina Blvd, San Francisco, CA 94123",5,5,4156,zillow_sf,http://www.zillow.com/homedetails/369-Marina-Blvd-San-Francisco-CA-94123/15069667_zpid/,-122.439,37.806,5.41923,rental,19950,closed,,2015-02-23,,Marina,43,SF
"780 Bay St, San Francisco, CA 94109",3,2,2153,zillow_sf,http://www.zillow.com/homedetails/780-Bay-St-San-Francisco-CA-94109/51082381_zpid/,-122.42,37.805,28.584,rental,7800,open,,,2015-09-22,Russian Hill,70,SF
"188 Minna St APT 25F, San Francisco, CA 94105",2,3,1527,zillow_sf,http://www.zillow.com/homedetails/188-Minna-St-APT-25F-San-Francisco-CA-94105/69819154_zpid/,-122.401,37.7863,7.77742,rental,3850000,closed,,2014-11-01,,Yerba Buena,19,SF
"53 Clarendon Ave, San Francisco, CA 94114",4,4,3016,zillow_sf,http://www.zillow.com/homedetails/53-Clarendon-Ave-San-Francisco-CA-94114/15129685_zpid/,-122.45,37.7586,186.55,rental,1200,closed,27,2012-02-06,2012-01-10,Clarendon Heights,9,SF
"829 Folsom St UNIT 906, San Francisco, CA 94107",1,1,557,zillow_sf,http://www.zillow.com/homedetails/829-Folsom-St-UNIT-906-San-Francisco-CA-94107/2121978635_zpid/,-122.402,37.7812,2.43132,rental,5000,closed,,2013-12-06,,Yerba Buena,19,SF
"1618 12th Ave, San Francisco, CA 94122",4,3,2349,zillow_sf,http://www.zillow.com/homedetails/1618-12th-Ave-San-Francisco-CA-94122/59718406_zpid/,-122.469,37.7579,122.506,rental,6990,closed,,2014-08-17,,Inner Sunset,36,SF
"338 Spear St UNIT 39A, San Francisco, CA 94105",2,2,1300,zillow_sf,http://www.zillow.com/homedetails/338-Spear-St-UNIT-39A-San-Francisco-CA-94105/89240348_zpid/,-122.391,37.7894,0.0,rental,6700,closed,,2013-07-23,,South Beach,74,SF
"199 New Montgomery St, San Francisco, CA 94105",1,1,779,zillow_sf,http://www.zillow.com/homedetails/199-New-Montgomery-St-San-Francisco-CA-94105/2111358188_zpid/,-122.399,37.7866,7.5217,rental,3950,closed,64,2015-11-22,2015-09-19,Yerba Buena,19,SF
"690 Market St UNIT 1101, San Francisco, CA 94104",2,3,1624,zillow_sf,http://www.zillow.com/homedetails/690-Market-St-UNIT-1101-San-Francisco-CA-94104/79844965_zpid/,-122.403,37.7882,12.6138,rental,7500,closed,,2014-04-07,,Financial District/Barbary Coast,18,SF
"301 Mission St UNIT 4C, San Francisco, CA 94105",1,1,833,zillow_sf,http://www.zillow.com/homedetails/301-Mission-St-UNIT-4C-San-Francisco-CA-94105/111923137_zpid/,-122.396,37.7905,0.0,rental,4500,closed,40,2015-11-14,2015-10-05,Yerba Buena,19,SF
"300 Berry St UNIT 813, San Francisco, CA 94158",1,1,761,zillow_sf,http://www.zillow.com/homedetails/300-Berry-St-UNIT-813-San-Francisco-CA-94158/96023519_zpid/,-122.396,37.7739,1.38426,rental,3600,closed,25,2014-05-20,2014-04-25,South Beach,74,SF
"3500 19th St # 303, San Francisco, CA 94110",2,2,1456,zillow_sf,http://www.zillow.com/homedetails/3500-19th-St-303-San-Francisco-CA-94110/2106853868_zpid/,-122.422,37.7603,10.3174,rental,12950,closed,,2014-06-04,,Mission Dolores,49,SF
"24 San Benito Way, San Francisco, CA 94127",8,9,6645,zillow_sf,http://www.zillow.com/homedetails/24-San-Benito-Way-San-Francisco-CA-94127/15138017_zpid/,-122.468,37.7365,112.113,rental,6400,closed,,2014-06-25,,Saint Francis Wood,71,SF
"69 Cumberland St, San Francisco, CA 94110",3,1,1400,zillow_sf,http://www.zillow.com/homedetails/69-Cumberland-St-San-Francisco-CA-94110/15144973_zpid/,-122.425,37.7588,22.0956,rental,6500,closed,16,2015-11-14,2015-10-29,Mission Dolores,49,SF
"705 La Playa St, San Francisco, CA 94121",3,2,1579,zillow_sf,http://www.zillow.com/homedetails/705-La-Playa-St-San-Francisco-CA-94121/2104735523_zpid/,-122.51,37.7748,8.88325,rental,4300,closed,16,2015-11-14,2015-10-29,Outer Richmond,60,SF
"1177 California St APT 430, San Francisco, CA 94108",1,1,656,zillow_sf,http://www.zillow.com/homedetails/1177-California-St-APT-430-San-Francisco-CA-94108/15068583_zpid/,-122.414,37.791,87.0144,rental,3500,closed,,2015-09-04,,Downtown,14,SF
"643 Natoma St, San Francisco, CA 94103",2,1,875,zillow_sf,http://www.zillow.com/homedetails/643-Natoma-St-San-Francisco-CA-94103/15147343_zpid/,-122.411,37.7775,8.69614,rental,4495,closed,15,2015-07-09,2015-06-24,South of Market,75,SF
"1050 Church St, San Francisco, CA 94114",4,2,1700,zillow_sf,http://www.zillow.com/homedetails/1050-Church-St-San-Francisco-CA-94114/15146572_zpid/,-122.428,37.754,67.2738,rental,6600,closed,17,2015-11-14,2015-10-28,Noe Valley,53,SF
"1433 Jefferson St, San Francisco, CA 94123",5,3,2800,zillow_sf,http://www.zillow.com/homedetails/1433-Jefferson-St-San-Francisco-CA-94123/96010785_zpid/,-122.436,37.8056,5.1633,rental,13000,closed,17,2015-11-14,2015-10-28,Marina,43,SF
"946 S Van Ness Ave, San Francisco, CA 94110",3,3,2203,zillow_sf,http://www.zillow.com/homedetails/946-S-Van-Ness-Ave-San-Francisco-CA-94110/96013131_zpid/,-122.417,37.758,15.3299,rental,8750,closed,17,2015-11-14,2015-10-28,Inner Mission,33,SF
"112 Ripley St APT 1, San Francisco, CA 94110",1,1,576,zillow_sf,http://www.zillow.com/homedetails/112-Ripley-St-APT-1-San-Francisco-CA-94110/2100718861_zpid/,-122.413,37.744,71.7004,rental,2890,closed,16,2015-11-14,2015-10-29,Bernal Heights,5,SF
"718 Myra Way, San Francisco, CA 94127",2,1,800,zillow_sf,http://www.zillow.com/homedetails/718-Myra-Way-San-Francisco-CA-94127/15134403_zpid/,-122.451,37.7405,207.704,rental,3950,closed,16,2015-11-14,2015-10-29,Miraloma Park,47,SF
"2421 16th St UNIT 401, San Francisco, CA 94103",2,2,1021,zillow_sf,http://www.zillow.com/homedetails/2421-16th-St-UNIT-401-San-Francisco-CA-94103/2103019528_zpid/,-122.411,37.7656,13.3378,rental,5000,closed,16,2015-11-14,2015-10-29,Inner Mission,33,SF
"422 Holloway Ave, San Francisco, CA 94112",2,1,672,zillow_sf,http://www.zillow.com/homedetails/422-Holloway-Ave-San-Francisco-CA-94112/15187914_zpid/,-122.458,37.7221,97.387,rental,3775,closed,16,2015-11-14,2015-10-29,Ingleside,30,SF
"1055 Mississippi St, San Francisco, CA 94107",2,2,1498,zillow_sf,http://www.zillow.com/homedetails/1055-Mississippi-St-San-Francisco-CA-94107/111922139_zpid/,-122.393,37.7531,28.7601,rental,5500,closed,35,2015-10-10,2015-09-05,Potrero Hill,67,SF
"59 Albion St, San Francisco, CA 94103",3,1,1150,zillow_sf,http://www.zillow.com/homedetails/59-Albion-St-San-Francisco-CA-94103/2107504980_zpid/,-122.423,37.7655,11.0713,rental,5500,closed,15,2015-11-14,2015-10-30,Mission Dolores,49,SF
"106 19th Ave, San Francisco, CA 94121",2,2,650,zillow_sf,http://www.zillow.com/homedetails/106-19th-Ave-San-Francisco-CA-94121/2102622969_zpid/,-122.475,37.7274,56.9612,rental,3600,closed,15,2015-11-14,2015-10-30,Lakeside,40,SF
"1 Baker St APT 5C, San Francisco, CA 94117",2,2,1337,zillow_sf,http://www.zillow.com/homedetails/1-Baker-St-APT-5C-San-Francisco-CA-94117/15086753_zpid/,-122.441,37.771,89.8353,rental,4000,closed,15,2015-11-14,2015-10-30,Haight Ashbury,26,SF
"2195 Green St APT 3, San Francisco, CA 94123",2,1,1256,zillow_sf,http://www.zillow.com/homedetails/2195-Green-St-APT-3-San-Francisco-CA-94123/15072386_zpid/,-122.435,37.796,47.6433,rental,5800,closed,13,2015-11-14,2015-11-01,Pacific Heights,62,SF
"283 Cresta Vista Dr, San Francisco, CA 94127",4,3,1828,zillow_sf,http://www.zillow.com/homedetails/283-Cresta-Vista-Dr-San-Francisco-CA-94127/15135888_zpid/,-122.454,37.7356,220.922,rental,5495,closed,15,2015-11-14,2015-10-30,Westwood Highlands,84,SF
"149 Mullen Ave, San Francisco, CA 94110",4,3,2800,zillow_sf,http://www.zillow.com/homedetails/149-Mullen-Ave-San-Francisco-CA-94110/15160319_zpid/,-122.408,37.7466,40.4871,rental,8800,closed,14,2015-11-14,2015-10-31,Bernal Heights,5,SF
"555 Bartlett St, San Francisco, CA 94110",1,1,630,zillow_sf,http://www.zillow.com/homedetails/555-Bartlett-St-San-Francisco-CA-94110/111711296_zpid/,-122.419,37.7484,29.7804,rental,3495,closed,14,2015-11-14,2015-10-31,Inner Mission,33,SF
"29 Hartford St, San Francisco, CA 94114",2,2,1324,zillow_sf,http://www.zillow.com/homedetails/29-Hartford-St-San-Francisco-CA-94114/15144390_zpid/,-122.434,37.7621,28.1718,rental,7950,closed,14,2015-11-14,2015-10-31,Eureka Valley / Dolores Heights,16,SF
"175 27th Ave, San Francisco, CA 94121",5,4,3500,zillow_sf,http://www.zillow.com/homedetails/175-27th-Ave-San-Francisco-CA-94121/15088870_zpid/,-122.488,37.7862,46.8923,rental,12000,closed,14,2015-11-14,2015-10-31,Sea Cliff,72,SF
"1635 California St APT 44, San Francisco, CA 94109",2,2,915,zillow_sf,http://www.zillow.com/homedetails/1635-California-St-APT-44-San-Francisco-CA-94109/79846848_zpid/,-122.421,37.7902,54.3754,rental,5000,closed,14,2015-11-14,2015-10-31,Van Ness/Civic Center,80,SF
"111 Chestnut St APT 409, San Francisco, CA 94111",2,2,1354,zillow_sf,http://www.zillow.com/homedetails/111-Chestnut-St-APT-409-San-Francisco-CA-94111/15064263_zpid/,-122.406,37.8043,6.92444,rental,5000,closed,13,2015-11-14,2015-11-01,North Waterfront,56,SF
333 Fremont Street #509,2,2,1144,climbsf_renting,http://www.climbsf.com/for-rent/333-fremont-st-509/,-122.393,37.7877,11.0817,rental,5000,closed,54,2016-01-07,2015-11-14,South Beach,74,SF
