property_id,transaction_id,address,zipcode,list,predicted_price,pnl_percent,good_sell_prob,rank,url
303079,22135487,"2508 W Shackleton Dr, Anthem, AZ 85086 ",85086,180000,145484.22,-0.19,0.81,114.0,https://www.zillow.com/homedetails/2508-W-Shackleton-Dr-Anthem-AZ-85086/61797076_zpid/
1591806,22242568,"267 Gompers Cir, Morristown, AZ 85342 ",85342,125000,122922.41,-0.02,0.74,143.0,https://www.zillow.com/homedetails/267-Gompers-Cir-Morristown-AZ-85342/50204209_zpid/
7500616,20687530,"8920 E Sun Lakes Blvd S, Sun Lakes, AZ 85248 ",85248,155900,136575.03,-0.12,0.74,163.0,https://www.zillow.com/homedetails/8920-E-Sun-Lakes-Blvd-S-Sun-Lakes-AZ-85248/8219924_zpid/
7499674,20687551,"9052 E Olive Ln N, Sun Lakes, AZ 85248 ",85248,119900,94892.0,-0.21,0.73,201.0,https://www.zillow.com/homedetails/9052-E-Olive-Ln-N-Sun-Lakes-AZ-85248/8218780_zpid/
8967278,22245545,"56 S 73rd St, Mesa, AZ 85208 ",85208,164900,146361.88,-0.11,0.71,338.0,https://www.zillow.com/homedetails/56-S-73rd-St-Mesa-AZ-85208/8069403_zpid/
43572,22124718,"8011 W Gibson Ln, Phoenix, AZ 85043 ",85043,225000,169922.55,-0.24,0.79,388.0,https://www.zillow.com/homedetails/8011-W-Gibson-Ln-Phoenix-AZ-85043/50123894_zpid/
395593,22098740,"8023 N 31st Dr, Phoenix, AZ 85051 ",85051,115000,100750.62,-0.12,0.69,452.0,https://www.zillow.com/homedetails/8023-N-31st-Dr-Phoenix-AZ-85051/7754756_zpid/
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",85361,199900,219201.69,0.1,0.68,469.0,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
33111,21809437,"1025 E Grenadine Rd, Phoenix, AZ 85040 ",85040,125000,81483.89,-0.35,0.7,493.0,https://www.zillow.com/homedetails/1025-E-Grenadine-Rd-Phoenix-AZ-85040/62728029_zpid/
395641,21815678,"8027 N 31st Dr, Phoenix, AZ 85051 ",85051,120000,98743.53,-0.18,0.68,500.0,https://www.zillow.com/homedetails/8027-N-31st-Dr-Phoenix-AZ-85051/7754758_zpid/
1077240,22179178,"1970 N Hartford St, Chandler, AZ 85225 ",85225,109500,90666.74,-0.17,0.68,516.0,https://www.zillow.com/homedetails/1970-N-Hartford-St-Chandler-AZ-85225/8183069_zpid/
401623,22061637,"14412 N 57th Dr, Glendale, AZ 85306 ",85306,145000,117365.28,-0.19,0.68,527.0,https://www.zillow.com/homedetails/14412-N-57th-Dr-Glendale-AZ-85306/8098573_zpid/
8965082,22133190,"6169 S Sawgrass Dr, Chandler, AZ 85249 ",85249,133000,98572.4,-0.26,0.68,538.0,https://www.zillow.com/homedetails/6169-S-Sawgrass-Dr-Chandler-AZ-85249/8216408_zpid/
384226,22106617,"13417 N 25th Dr, Phoenix, AZ 85029 ",85029,172900,115326.79,-0.33,0.74,546.0,https://www.zillow.com/homedetails/13417-N-25th-Dr-Phoenix-AZ-85029/7738301_zpid/
7526840,22235776,"15773 W Caribbean Ln, Surprise, AZ 85379 ",85379,238000,187678.86,-0.21,0.71,570.0,https://www.zillow.com/homedetails/15773-W-Caribbean-Ln-Surprise-AZ-85379/64694580_zpid/
864834,21821287,"12038 W Yuma St, Avondale, AZ 85323 ",85323,170000,109360.7,-0.36,0.75,588.0,https://www.zillow.com/homedetails/12038-W-Yuma-St-Avondale-AZ-85323/55282905_zpid/
8945997,21834567,"10550 W Alvarado Rd, Avondale, AZ 85392 ",85392,210000,153487.36,-0.27,0.72,605.0,https://www.zillow.com/homedetails/10550-W-Alvarado-Rd-Avondale-AZ-85392/55256931_zpid/
1212902,20724398,"1308 E Mineral Rd, Gilbert, AZ 85234 ",85234,245000,182061.45,-0.26,0.76,606.0,https://www.zillow.com/homedetails/1308-E-Mineral-Rd-Gilbert-AZ-85234/8236057_zpid/
775575,21809303,"6316 E Covina St, Mesa, AZ 85205 ",85205,175000,139789.36,-0.2,0.68,608.0,https://www.zillow.com/homedetails/6316-E-Covina-St-Mesa-AZ-85205/89573096_zpid/
1145477,22234757,"12238 W Aster Dr, El Mirage, AZ 85335 ",85335,169900,107840.48,-0.37,0.75,615.0,https://www.zillow.com/homedetails/12238-W-Aster-Dr-El-Mirage-AZ-85335/50882305_zpid/
