property_id,transaction_id,address,list,predicted_price,pnl_percent,good_sell_prob,rank,url
7500616,20687530,"8920 E Sun Lakes Blvd S, Sun Lakes, AZ 85248 ",155900,148577.33,-0.05,0.71,60.0,https://www.zillow.com/homedetails/8920-E-Sun-Lakes-Blvd-S-Sun-Lakes-AZ-85248/8219924_zpid/
1858536,21536905,"9028 E Cactus Ln S, Sun Lakes, AZ 85248 ",125000,106187.54,-0.15,0.66,237.0,http://www.zillow.com/homedetails/9028-E-Cactus-Ln-S-Sun-Lakes-AZ-85248/8219056_zpid/
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",199900,216823.55,0.08,0.63,390.0,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
1550415,21603792,"26441 S New Town Dr, Sun Lakes, AZ 85248 ",200000,168843.89,-0.16,0.62,535.0,https://www.zillow.com/homedetails/26441-S-New-Town-Dr-Sun-Lakes-AZ-85248/8221262_zpid/
7440567,21836264,"15410 W Amelia Dr, Goodyear, AZ 85395 ",234000,194822.34,-0.17,0.58,921.0,https://www.zillow.com/homedetails/15410-W-Amelia-Dr-Goodyear-AZ-85395/8303396_zpid/
139434,21960367,"7438 E Hum Road STE 106, Carefree, AZ 85377 ",230000,207589.19,-0.1,0.56,996.0,https://www.zillow.com/homedetails/7438-E-Hum-Road-STE-106-Carefree-AZ-85377/8039469_zpid/
227710,22028046,"13024 S 47th St, Phoenix, AZ 85044 ",195000,159485.98,-0.18,0.56,1108.0,https://www.zillow.com/homedetails/13024-S-47th-St-Phoenix-AZ-85044/8150858_zpid/
1077240,22179178,"1970 N Hartford St, Chandler, AZ 85225 ",109500,109273.65,-0.0,0.54,1109.0,https://www.zillow.com/homedetails/1970-N-Hartford-St-Chandler-AZ-85225/8183069_zpid/
7458519,21968077,"14249 N Boxwood Ln, Fountain Hills, AZ 85268 ",127250,124996.97,-0.02,0.54,1138.0,https://www.zillow.com/homedetails/14249-N-Boxwood-Ln-Fountain-Hills-AZ-85268/2094881184_zpid/
1070129,22243190,"13421 E Boston St, Chandler, AZ 85225 ",159999,128442.07,-0.2,0.54,1185.0,https://www.zillow.com/homedetails/13421-E-Boston-St-Chandler-AZ-85225/8222052_zpid/
7487144,22096130,"5833 S 42nd Pl, Phoenix, AZ 85040 ",106000,105182.41,-0.01,0.53,1211.0,https://www.zillow.com/homedetails/5833-S-42nd-Pl-Phoenix-AZ-85040/7550688_zpid/
8962306,22100946,"13390 W Cambridge Ave, Goodyear, AZ 85395 ",170000,155852.42,-0.08,0.52,1336.0,https://www.zillow.com/homedetails/13390-W-Cambridge-Ave-Goodyear-AZ-85395/8301278_zpid/
7687156,13557102,"9142 E Aspen Ave, Mesa, AZ 85208 ",112000,112503.53,0.0,0.51,1456.0,https://www.zillow.com/homedetails/9142-E-Aspen-Ave-Mesa-AZ-85208/8071675_zpid/
8967278,22245545,"56 S 73rd St, Mesa, AZ 85208 ",164900,148549.14,-0.1,0.5,1557.0,https://www.zillow.com/homedetails/56-S-73rd-St-Mesa-AZ-85208/8069403_zpid/
1350197,21987016,"5752 W Vista Ave, Glendale, AZ 85301 ",188000,173633.78,-0.08,0.5,1581.0,https://www.zillow.com/homedetails/5752-W-Vista-Ave-Glendale-AZ-85301/67083476_zpid/
1531886,17762408,"18654 E Mazatzal Cir, Rio Verde, AZ 85263 ",202000,197501.72,-0.02,0.5,1602.0,https://www.zillow.com/homedetails/18654-E-Mazatzal-Cir-Rio-Verde-AZ-85263/8081793_zpid/
402515,22230275,"15205 N 51st Dr, Glendale, AZ 85306 ",188000,153230.48,-0.18,0.49,1821.0,https://www.zillow.com/homedetails/15205-N-51st-Dr-Glendale-AZ-85306/7910980_zpid/
506593,22094730,"48815 N 25th Ave, Phoenix, AZ 85087 ",206700,180724.92,-0.13,0.48,1822.0,https://www.zillow.com/homedetails/48815-N-25th-Ave-Phoenix-AZ-85087/7928843_zpid/
7490506,22098042,"7318 E Inverness Ave, Mesa, AZ 85209 ",109000,89935.61,-0.17,0.48,1840.0,https://www.zillow.com/homedetails/7318-E-Inverness-Ave-Mesa-AZ-85209/8074728_zpid/
1591806,22242568,"267 Gompers Cir, Morristown, AZ 85342 ",125000,118942.59,-0.05,0.47,1916.0,https://www.zillow.com/homedetails/267-Gompers-Cir-Morristown-AZ-85342/50204209_zpid/
