property_id,transaction_id,address,list,predicted_price,pnl_percent,good_sell_prob,rank,url
139434,21960367,"7438 E Hum Road STE 106, Carefree, AZ 85377 ",230000,245033.89,0.07,0.62,316.0,https://www.zillow.com/homedetails/7438-E-Hum-Road-STE-106-Carefree-AZ-85377/8039469_zpid/
1865997,21960553,"7543 W Cinnabar Ave, Peoria, AZ 85345 ",221000,177672.53,-0.2,0.62,446.0,https://www.zillow.com/homedetails/7543-W-Cinnabar-Ave-Peoria-AZ-85345/7682248_zpid/
942560,21990278,"719 S 223rd Ln, Buckeye, AZ 85326 ",215000,188506.12,-0.12,0.6,465.0,https://www.zillow.com/homedetails/719-S-223rd-Ln-Buckeye-AZ-85326/67787102_zpid/
7500616,20687530,"8920 E Sun Lakes Blvd S, Sun Lakes, AZ 85248 ",155900,149314.75,-0.04,0.59,502.0,https://www.zillow.com/homedetails/8920-E-Sun-Lakes-Blvd-S-Sun-Lakes-AZ-85248/8219924_zpid/
1591806,22242568,"267 Gompers Cir, Morristown, AZ 85342 ",125000,122785.91,-0.02,0.57,647.0,https://www.zillow.com/homedetails/267-Gompers-Cir-Morristown-AZ-85342/50204209_zpid/
1858536,21536905,"9028 E Cactus Ln S, Sun Lakes, AZ 85248 ",125000,102621.35,-0.18,0.56,810.0,http://www.zillow.com/homedetails/9028-E-Cactus-Ln-S-Sun-Lakes-AZ-85248/8219056_zpid/
7397708,22165727,"625 N Sunland Dr, Chandler, AZ 85225 ",179000,145612.77,-0.19,0.56,832.0,https://www.zillow.com/homedetails/625-N-Sunland-Dr-Chandler-AZ-85225/8187196_zpid/
1852296,21950349,"24431 W Horned Owl Trl, Wittmann, AZ 85361 ",158650,152743.2,-0.04,0.55,900.5,https://www.zillow.com/homedetails/24431-W-Horned-Owl-Trl-Wittmann-AZ-85361/71625276_zpid/
7445065,21950310,"24412 W Morning Vista Ln, Wittmann, AZ 85361 ",160550,150155.25,-0.06,0.55,909.5,https://www.zillow.com/homedetails/24412-W-Morning-Vista-Ln-Wittmann-AZ-85361/71625296_zpid/
8965082,22133190,"6169 S Sawgrass Dr, Chandler, AZ 85249 ",133000,123961.88,-0.07,0.55,947.0,https://www.zillow.com/homedetails/6169-S-Sawgrass-Dr-Chandler-AZ-85249/8216408_zpid/
7687156,13557102,"9142 E Aspen Ave, Mesa, AZ 85208 ",112000,110350.58,-0.01,0.54,977.0,https://www.zillow.com/homedetails/9142-E-Aspen-Ave-Mesa-AZ-85208/8071675_zpid/
8967278,22245545,"56 S 73rd St, Mesa, AZ 85208 ",164900,164915.22,0.0,0.54,1005.0,https://www.zillow.com/homedetails/56-S-73rd-St-Mesa-AZ-85208/8069403_zpid/
8958862,22214569,"214 E Bluefield Ave, Phoenix, AZ 85022 ",149900,143696.48,-0.04,0.54,1025.0,https://www.zillow.com/homedetails/214-E-Bluefield-Ave-Phoenix-AZ-85022/7955753_zpid/
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",199900,238293.47,0.19,0.53,1045.0,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
7445063,21950316,"24326 W Fernwood Ct, Wittmann, AZ 85361 ",119700,96579.99,-0.19,0.53,1091.5,https://www.zillow.com/homedetails/24326-W-Fernwood-Ct-Wittmann-AZ-85361/71625270_zpid/
7445061,21950305,"24325 W Bobwhite Way, Wittmann, AZ 85361 ",122550,98425.92,-0.2,0.53,1095.5,https://www.zillow.com/homedetails/24325-W-Bobwhite-Way-Wittmann-AZ-85361/71625280_zpid/
7420096,21992237,"951 S 224th Ln, Buckeye, AZ 85326 ",204900,184088.34,-0.1,0.52,1308.0,https://www.zillow.com/homedetails/951-S-224th-Ln-Buckeye-AZ-85326/81988646_zpid/
1550415,21603792,"26441 S New Town Dr, Sun Lakes, AZ 85248 ",200000,162909.33,-0.19,0.51,1409.0,https://www.zillow.com/homedetails/26441-S-New-Town-Dr-Sun-Lakes-AZ-85248/8221262_zpid/
939805,22234140,"504 S 7th St, Buckeye, AZ 85326 ",154900,129161.89,-0.17,0.5,1464.0,https://www.zillow.com/homedetails/504-S-7th-St-Buckeye-AZ-85326/8287031_zpid/
1524988,22180943,"11388 N 111th Ave, Youngtown, AZ 85363 ",125000,102021.02,-0.18,0.5,1477.0,https://www.zillow.com/homedetails/11388-N-111th-Ave-Youngtown-AZ-85363/7692569_zpid/
