property_id,transaction_id,address,zipcode,list,predicted_price,pnl_percent,good_sell_prob,rank,url
8962037,22706185,"3731 E Taylor St, Phoenix, AZ 85008 ",85008,109900,160130.0625,0.4571,0.5868,333.5,https://www.zillow.com/homedetails/3731-E-Taylor-St-Phoenix-AZ-85008/7544415_zpid/
341514,22579457,"1323 N 30th Dr, Phoenix, AZ 85009 ",85009,109900,158987.5,0.4467,0.5868,335.5,https://www.zillow.com/homedetails/1323-N-30th-Dr-Phoenix-AZ-85009/7515891_zpid/
363771,22712428,"9210 W Taylor St, Tolleson, AZ 85353 ",85353,120000,166038.0469,0.3837,0.5868,341.5,https://www.zillow.com/homedetails/9210-W-Taylor-St-Tolleson-AZ-85353/95176813_zpid/
381397,22493733,"3001 W Royal Palm Rd, Phoenix, AZ 85051 ",85051,113000,158696.625,0.4044,0.5868,342.5,https://www.zillow.com/homedetails/3001-W-Royal-Palm-Rd-Phoenix-AZ-85051/7751222_zpid/
1355576,22680802,"6629 N 54th Dr, Glendale, AZ 85301 ",85301,119998,165356.8906,0.378,0.5868,345.5,https://www.zillow.com/homedetails/6629-N-54th-Dr-Glendale-AZ-85301/7722242_zpid/
501018,22711998,"7420 W Alvarado Rd, Phoenix, AZ 85035 ",85035,119900,164944.2969,0.3757,0.5868,347.5,https://www.zillow.com/homedetails/7420-W-Alvarado-Rd-Phoenix-AZ-85035/7474905_zpid/
311438,22695926,"125 N 12th Ave, Phoenix, AZ 85007 ",85007,120000,164918.0938,0.3743,0.5868,348.5,https://www.zillow.com/homedetails/125-N-12th-Ave-Phoenix-AZ-85007/7522390_zpid/
8980808,22610573,"3709 E Taylor St, Phoenix, AZ 85008 ",85008,115000,159880.0781,0.3903,0.5868,349.5,https://www.zillow.com/homedetails/3709-E-Taylor-St-Phoenix-AZ-85008/7544430_zpid/
350440,22703140,"3906 W Tonto St, Phoenix, AZ 85009 ",85009,115000,158960.7969,0.3823,0.5868,355.5,https://www.zillow.com/homedetails/3906-W-Tonto-St-Phoenix-AZ-85009/7506070_zpid/
466583,23359711,"3023 W Rose Ln, Phoenix, AZ 85017 ",85017,109500,152977.7031,0.3971,0.5868,356.5,http://www.zillow.com/homedetails/3023-W-Rose-Ln-Phoenix-AZ-85017/7759999_zpid
8963875,22496506,"1109 N 27th Dr, Phoenix, AZ 85009 ",85009,126000,168057.3438,0.3338,0.5868,364.5,https://www.zillow.com/homedetails/1109-N-27th-Dr-Phoenix-AZ-85009/7513332_zpid/
9016642,22712000,"6402 W Weldon Ave, Phoenix, AZ 85033 ",85033,121000,162919.5781,0.3464,0.5868,366.5,https://www.zillow.com/homedetails/6402-W-Weldon-Ave-Phoenix-AZ-85033/7489112_zpid/
462090,22499380,"2608 W Palo Verde Dr, Phoenix, AZ 85017 ",85017,124900,165716.0469,0.3268,0.5868,369.5,https://www.zillow.com/homedetails/2608-W-Palo-Verde-Dr-Phoenix-AZ-85017/7763088_zpid/
9011925,22678292,"3625 N 72nd Ln, Phoenix, AZ 85033 ",85033,129000,167905.5,0.3016,0.5868,382.5,https://www.zillow.com/homedetails/3625-N-72nd-Ln-Phoenix-AZ-85033/7468954_zpid/
34588,22711819,"2228 E Roeser Rd, Phoenix, AZ 85040 ",85040,119000,157593.4688,0.3243,0.5868,386.5,https://www.zillow.com/homedetails/2228-E-Roeser-Rd-Phoenix-AZ-85040/7545893_zpid/
33010,22623456,"922 S 2ND Ave, Phoenix, AZ 85003 ",85003,117500,153540.1406,0.3067,0.5868,396.5,https://www.zillow.com/homedetails/922-S-2ND-Ave-Phoenix-AZ-85003/7522840_zpid/
503981,22604091,"2201 N 48th Ln, Phoenix, AZ 85035 ",85035,134900,169621.1719,0.2574,0.5868,399.5,https://www.zillow.com/homedetails/2201-N-48th-Ln-Phoenix-AZ-85035/7494374_zpid/
8967033,22747542,"9409 S Calle Maravilla, Guadalupe, AZ 85283 ",85283,119998,152660.5469,0.2722,0.5868,405.5,https://www.zillow.com/homedetails/9409-S-Calle-Maravilla-Guadalupe-AZ-85283/8143091_zpid/
445988,22692559,"4719 N 92nd Ave, Phoenix, AZ 85037 ",85037,135000,166879.875,0.2361,0.5868,409.5,https://www.zillow.com/homedetails/4719-N-92nd-Ave-Phoenix-AZ-85037/7466534_zpid/
9004507,22628304,"1756 W Argon St, Mesa, AZ 85201 ",85201,130000,160434.9375,0.2341,0.5868,417.5,https://www.zillow.com/homedetails/1756-W-Argon-St-Mesa-AZ-85201/7612388_zpid/
