property_id,transaction_id,address,ypred,predicted_price,list,url
282806,20706387,"3216 E Medlock Dr For Rent, Phoenix, AZ 85018 ",119617.734375,179617.734375,60000,http://www.zillow.com/homedetails/3216-E-Medlock-Dr-For-Rent-Phoenix-AZ-85018/2104503515_zpid
5350106,8399320,"16246 W Mercer Lane For Rent Only # 0000000, Surprise, AZ 85379 ",111622.265625,191622.265625,80000,http://www.zillow.com/homedetails/16246-W-Mercer-Lane-For-Rent-Only-0000000-Surprise-AZ-85379/2096086194_zpid/
5350162,8399514,"2422 W Hunter Court For R Ent Only # 0, Phoenix, AZ 85085 ",103325.015625,183325.015625,80000,http://www.zillow.com/homedetails/2422-W-Hunter-Court-For-R-Ent-Only-0-Phoenix-AZ-85085/2096086862_zpid/
2044168,3262657,"3561 E Tyson St For Rent Only, Gilbert, AZ 85295 ",84613.96875,164613.96875,80000,http://www.zillow.com/homedetails/3561-E-Tyson-St-For-Rent-Only-Gilbert-AZ-85295/2096783659_zpid/
1374494,21535117,"8932 W Maryland Ave, Glendale, AZ 85305 ",79066.25,189066.25,110000,http://www.zillow.com/homedetails/8932-W-Maryland-Ave-Glendale-AZ-85305/7461840_zpid
272168,20717621,"7724 E Pepper Tree Ln For Rent, Scottsdale, AZ 85250 ",78767.515625,138767.515625,60000,http://www.zillow.com/homedetails/7724-E-Pepper-Tree-Ln-For-Rent-Scottsdale-AZ-85250/2104505824_zpid
1517206,20695514,"15137 W Dynamite Blvd, Surprise, AZ 85387 ",75749.0625,145249.0625,69500,http://www.zillow.com/homedetails/15137-W-Dynamite-Blvd-Surprise-AZ-85387/2125662852_zpid
88347,20699927,"20326 E Ryan Rd, Queen Creek, AZ 85142 ",75580.78125,196580.78125,121000,http://www.zillow.com/homedetails/20326-E-Ryan-Rd-Queen-Creek-AZ-85142/92349891_zpid
97754,20703664,"25706 S 203rd St, Queen Creek, AZ 85142 ",72318.046875,157318.046875,85000,http://www.zillow.com/homedetails/25706-S-203rd-St-Queen-Creek-AZ-85142/50198997_zpid
317325,13710284,"1942 E Diamond St, Phoenix, AZ 85006",71644.703125,122644.703125,51000,http://www.zillow.com/homedetails/1942-E-Diamond-St-Phoenix-AZ-85006/7528759_zpid
524040,21696939,"9045 W Encanto Blvd, Phoenix, AZ 85037 ",70032.328125,154932.328125,84900,http://www.zillow.com/homedetails/9045-W-Encanto-Blvd-Phoenix-AZ-85037/7487087_zpid
443984,21686100,"4415 N 112th Ave, Phoenix, AZ 85037 ",67701.390625,132701.390625,65000,http://www.zillow.com/homedetails/4415-N-112th-Ave-Phoenix-AZ-85037/7488948_zpid
930303,20703245,"24813 W Durango St, Buckeye, AZ 85326 ",65800.453125,117800.453125,52000,http://www.zillow.com/homedetails/24813-W-Durango-St-Buckeye-AZ-85326/8314520_zpid
506629,21687633,"48914 N 7th Ave, New River, AZ 85087 ",64631.546875,159631.546875,95000,http://www.zillow.com/homedetails/48914-N-7th-Ave-New-River-AZ-85087/50184341_zpid
450628,21696503,"8737 W Windsor Ave, Phoenix, AZ 85037 ",64483.1875,134483.1875,70000,http://www.zillow.com/homedetails/8737-W-Windsor-Ave-Phoenix-AZ-85037/7473654_zpid
5384814,8472855,"42623 N 43rd Dr # 0, Phoenix, AZ 85087 ",64407.375,164407.375,100000,http://www.zillow.com/homedetails/42623-N-43rd-Dr-0-Phoenix-AZ-85087/2096060706_zpid/
97768,20703675,"25712 S 197th Way, Queen Creek, AZ 85142 ",62797.890625,187697.890625,124900,http://www.zillow.com/homedetails/25712-S-197th-Way-Queen-Creek-AZ-85142/52434113_zpid
