property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
8928226,21958692,"617 S St Louis Ave, Gila Bend, AZ 85337 ",85337,104288.296875,164288.296875,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
1593440,20694854,"1410 W Clymer St, Ajo, AZ 85321 ",85321,75088.015625,164988.015625,89900,http://www.zillow.com/homedetails/1410-W-Clymer-St-Ajo-AZ-85321/8662457_zpid
1168617,21961207,"805 W Robert E Lee Ln, Gila Bend, AZ 85337 ",85337,56699.40625,129699.40625,73000,https://www.zillow.com/homedetails/805-W-Robert-E-Lee-Ln-Gila-Bend-AZ-85337/88787878_zpid/
671334,22124009,"7441 E Irwin Ave, Mesa, AZ 85209 ",85209,55368.5078125,127068.5078125,71700,https://www.zillow.com/homedetails/7441-E-Irwin-Ave-Mesa-AZ-85209/8074681_zpid/
212349,22066577,"6221 N 29th Pl, Phoenix, AZ 85016 ",85016,55112.09375,324112.09375,269000,https://www.zillow.com/homedetails/6221-N-29th-Pl-Phoenix-AZ-85016/7810344_zpid/
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",85321,51368.390625,146268.390625,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",85361,40602.90625,240502.90625,199900,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
8962070,21972325,"209 E Clanton Ave, Buckeye, AZ 85326 ",85326,37123.90625,107123.90625,70000,https://www.zillow.com/homedetails/209-E-Clanton-Ave-Buckeye-AZ-85326/2093836839_zpid/
5063087,21962226,"8601 N 103rd Ave LOT 78, Peoria, AZ 85345 ",85345,34979.2109375,113179.2109375,78200,https://www.zillow.com/homedetails/8601-N-103rd-Ave-LOT-78-Peoria-AZ-85345/7696049_zpid/
1168564,21958058,"514 W Papago St, Gila Bend, AZ 85337 ",85337,34716.3515625,94716.3515625,60000,https://www.zillow.com/homedetails/514-W-Papago-St-Gila-Bend-AZ-85337/8289363_zpid/
