property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
8980472,22433173,"7748 W Minnezona Ave, Phoenix, AZ 85033 ",85033,67051.71875,131951.71875,64900,https://www.zillow.com/homedetails/7748-W-Minnezona-Ave-Phoenix-AZ-85033/7482425_zpid/
33831,23756146,"1708 E Jones Ave, Phoenix, AZ 85040 ",85040,65537.3203125,125437.3203125,59900,https://www.zillow.com/homedetails/1708-E-Jones-Ave-Phoenix-AZ-85040/7546167_zpid/
9021371,23757811,"1845 E Harvard St, Phoenix, AZ 85006 ",85006,59100.890625,129100.890625,70000,https://www.zillow.com/homedetails/1845-E-Harvard-St-Phoenix-AZ-85006/2092345277_zpid/
8975375,22346615,"4053 N Palomino Rd, Phoenix, AZ 85019 ",85019,57744.078125,128744.078125,71000,https://www.zillow.com/homedetails/4053-N-Palomino-Rd-Phoenix-AZ-85019/2093432828_zpid/
9020070,22741957,"4212 S 19th St, Phoenix, AZ 85040 ",85040,56724.5625,131724.5625,75000,https://www.zillow.com/homedetails/4212-S-19th-St-Phoenix-AZ-85040/7546394_zpid/
37134,22737330,"4514 E Wood St, Phoenix, AZ 85040 ",85040,54006.734375,131906.734375,77900,https://www.zillow.com/homedetails/4514-E-Wood-St-Phoenix-AZ-85040/64940072_zpid/
317451,23755599,"2011 N 10th St, Phoenix, AZ 85006 ",85006,52606.7109375,127606.7109375,75000,https://www.zillow.com/homedetails/2011-N-10th-St-Phoenix-AZ-85006/7533421_zpid/
345521,23753202,"2846 W Melvin St, Phoenix, AZ 85009 ",85009,52423.75,132423.75,80000,https://www.zillow.com/homedetails/2846-W-Melvin-St-Phoenix-AZ-85009/7514191_zpid/
485006,22743992,"2841 N 71st Ave, Phoenix, AZ 85035 ",85035,46472.953125,136472.953125,90000,https://www.zillow.com/homedetails/2841-N-71st-Ave-Phoenix-AZ-85035/7476072_zpid/
311391,22407794,"1237 S 13th Ave, Phoenix, AZ 85007 ",85007,45188.828125,134578.828125,89390,https://www.zillow.com/homedetails/1237-S-13th-Ave-Phoenix-AZ-85007/7500706_zpid/
9003553,22620794,"1140 S 10th St, Phoenix, AZ 85034 ",85034,44569.796875,134569.796875,90000,https://www.zillow.com/homedetails/1140-S-10th-St-Phoenix-AZ-85034/7528177_zpid/
