property_id,transaction_id,address,ypred,predicted_price,list,url
8928226,21958692,"617 S St Louis Ave, Gila Bend, AZ 85337 ",75336.28125,135336.28125,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
220995,22185177,"9220 N 14th St, Phoenix, AZ 85020 ",70934.40625,215934.40625,145000,https://www.zillow.com/homedetails/9220-N-14th-St-Phoenix-AZ-85020/7787083_zpid/
7384324,13163902,"2549 E Bart Street For Rent Only # 0, Gilbert, AZ 85295 ",66022.671875,166022.671875,100000,http://www.zillow.com/homedetails/2549-E-Bart-Street-For-Rent-Only-0-Gilbert-AZ-85295/2095666175_zpid/
1558033,13912395,"493 W Mohave St, Wickenburg, AZ 85390 ",65832.5625,120732.5625,54900,https://www.zillow.com/homedetails/493-W-Mohave-St-Wickenburg-AZ-85390/52436328_zpid/
212349,22066577,"6221 N 29th Pl, Phoenix, AZ 85016 ",64919.9375,333919.9375,269000,https://www.zillow.com/homedetails/6221-N-29th-Pl-Phoenix-AZ-85016/7810344_zpid/
671334,22124009,"7441 E Irwin Ave, Mesa, AZ 85209 ",61433.375,133133.375,71700,https://www.zillow.com/homedetails/7441-E-Irwin-Ave-Mesa-AZ-85209/8074681_zpid/
8962070,21972325,"209 E Clanton Ave, Buckeye, AZ 85326 ",60905.78125,130905.78125,70000,https://www.zillow.com/homedetails/209-E-Clanton-Ave-Buckeye-AZ-85326/2093836839_zpid/
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",56557.125,151457.125,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
1593440,20694854,"1410 W Clymer St, Ajo, AZ 85321 ",52808.28125,142708.28125,89900,http://www.zillow.com/homedetails/1410-W-Clymer-St-Ajo-AZ-85321/8662457_zpid
215539,17872684,"1429 E Cortez St, Phoenix, AZ 85020 ",50311.171875,112311.171875,62000,https://www.zillow.com/homedetails/1429-E-Cortez-St-Phoenix-AZ-85020/7785266_zpid/
1168617,21961207,"805 W Robert E Lee Ln, Gila Bend, AZ 85337 ",42240.109375,115240.109375,73000,https://www.zillow.com/homedetails/805-W-Robert-E-Lee-Ln-Gila-Bend-AZ-85337/88787878_zpid/
1472710,22235251,"15411 N 69th Ave, Peoria, AZ 85382 ",37140.953125,102140.953125,65000,https://www.zillow.com/homedetails/15411-N-69th-Ave-Peoria-AZ-85382/7902316_zpid/
138617,21956746,"22006 N Golf Club Dr, Sun City West, AZ 85375 ",36132.5625,336132.5625,300000,http://www.zillow.com/homedetails/22006-N-Golf-Club-Dr-Sun-City-West-AZ-85375/8120620_zpid
5063087,21962226,"8601 N 103rd Ave LOT 78, Peoria, AZ 85345 ",35883.40625,114083.40625,78200,https://www.zillow.com/homedetails/8601-N-103rd-Ave-LOT-78-Peoria-AZ-85345/7696049_zpid/
333549,17197578,"1415 W Cinnabar Ave, Phoenix, AZ 85021 ",31941.625,266841.625,234900,https://www.zillow.com/homedetails/1415-W-Cinnabar-Ave-Phoenix-AZ-85021/7781704_zpid/
138322,21950094,"21205 N Verde Ridge Dr, Sun City West, AZ 85375 ",31582.625,316582.625,285000,https://www.zillow.com/homedetails/21205-N-Verde-Ridge-Dr-Sun-City-West-AZ-85375/8119992_zpid/
1846026,20718974,"8840 E Sunland Ave LOT 8, Mesa, AZ 85208 ",30749.7578125,105649.7578125,74900,http://www.zillow.com/homedetails/8840-E-Sunland-Ave-LOT-08-Mesa-AZ-85208/2098267072_zpid/
7459565,13441628,"1050 S Wanda Drive Rent To Own, Gilbert Az, AZ 85296 ",28433.015625,148433.015625,120000,https://www.zillow.com/homedetails/1050-S-Wanda-Drive-Rent-To-Own-Gilbert-Az-AZ-85296/2094865542_zpid/
1168564,21958058,"514 W Papago St, Gila Bend, AZ 85337 ",26655.4140625,86655.4140625,60000,https://www.zillow.com/homedetails/514-W-Papago-St-Gila-Bend-AZ-85337/8289363_zpid/
211079,22064474,"414 N 32nd Pl, Phoenix, AZ 85008 ",26490.78125,81490.78125,55000,https://www.zillow.com/homedetails/414-N-32nd-Pl-Phoenix-AZ-85008/7544573_zpid/
1168382,22234686,"314 N Wall St, Gila Bend, AZ 85337 ",26189.6796875,91789.6796875,65600,https://www.zillow.com/homedetails/314-N-Wall-St-Gila-Bend-AZ-85337/8289250_zpid/
1593712,21339940,"50825 W Church St, Aguila, AZ 85320 ",25187.9921875,114187.9921875,89000,http://www.zillow.com/homedetails/50825-W-Church-St-Aguila-AZ-85320/8316757_zpid
1595112,21253924,"400 W Morondo Ave, Ajo, AZ 85321 ",25059.8671875,109059.8671875,84000,http://www.zillow.com/homedetails/400-W-Morondo-Ave-Ajo-AZ-85321/8662761_zpid
7428452,13344675,"3800 S Cantabria Cir, Chandler, AZ 85248 ",24578.6875,249578.6875,225000,https://www.zillow.com/homedetails/3800-S-Cantabria-Cir-Chandler-AZ-85248/2104266213_zpid/
7399050,13303764,"6901 W Villa Rd, Phoenix, AZ 85033 ",23819.6640625,93719.6640625,69900,https://www.zillow.com/homedetails/6901-W-Villa-Rd-Phoenix-AZ-85033/2120298628_zpid/
7551091,22122550,"643 S 87th Way, Mesa, AZ 85208 ",22843.6015625,121743.6015625,98900,https://www.zillow.com/homedetails/643-S-87th-Way-Mesa-AZ-85208/8072475_zpid/
7399742,13222508,"1111 S Sossaman Rd, Mesa, AZ 85209 ",22331.6875,96331.6875,74000,https://www.zillow.com/homedetails/1111-S-Sossaman-Rd-Mesa-AZ-85209/2095572545_zpid/
831768,17860354,"4045 W Reade Ave, Phoenix, AZ 85019 ",20086.578125,84986.578125,64900,https://www.zillow.com/homedetails/4045-W-Reade-Ave-Phoenix-AZ-85019/7721646_zpid/
37132,22094061,"4514 E Riverside St, Phoenix, AZ 85040 ",19767.2578125,84567.2578125,64800,https://www.zillow.com/homedetails/4514-E-Riverside-St-Phoenix-AZ-85040/7556993_zpid/
7515667,21816669,"5317 N Black Canyon Hwy, Phoenix, AZ 85015 ",18082.578125,83082.578125,65000,https://www.zillow.com/homedetails/5317-N-Black-Canyon-Hwy-Phoenix-AZ-85015/2094660675_zpid/
4672666,21546161,"926 S Evangeline Ave, Mesa, AZ 85208 ",17551.78125,82551.78125,65000,http://www.zillow.com/homedetails/926-S-Evangeline-Ave-Mesa-AZ-85208/8090250_zpid/
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",16680.59375,216580.59375,199900,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
938103,22259059,"307 E Narramore Ave, Buckeye, AZ 85326 ",15926.5,100926.5,85000,https://www.zillow.com/homedetails/307-E-Narramore-Ave-Buckeye-AZ-85326/8286372_zpid/
27623,13635148,"3522 E Polk St, Phoenix, AZ 85008 ",15205.2890625,118205.2890625,103000,https://www.zillow.com/homedetails/3522-E-Polk-St-Phoenix-AZ-85008/7544519_zpid/
36022,22239060,"4003 S 44th Way, Phoenix, AZ 85040 ",14363.078125,82163.078125,67800,https://www.zillow.com/homedetails/4003-S-44th-Way-Phoenix-AZ-85040/7557053_zpid/
942253,21990023,"702 N Elm St, Buckeye, AZ 85326 ",14350.8046875,109350.8046875,95000,https://www.zillow.com/homedetails/702-N-Elm-St-Buckeye-AZ-85326/8288012_zpid/
830732,17860389,"3835 W Crittenden Ln, Phoenix, AZ 85019 ",14090.2890625,83990.2890625,69900,https://www.zillow.com/homedetails/3835-W-Crittenden-Ln-Phoenix-AZ-85019/7508966_zpid/
7550737,17748207,"1142 S Palo Verde St, Mesa, AZ 85208 ",13987.1796875,113887.1796875,99900,https://www.zillow.com/homedetails/1142-S-Palo-Verde-St-Mesa-AZ-85208/8075564_zpid/
345471,22114111,"2841 W Pima St, Phoenix, AZ 85009 ",13716.9921875,70216.9921875,56500,https://www.zillow.com/homedetails/2841-W-Pima-St-Phoenix-AZ-85009/7501053_zpid/
8951799,21942254,"10261 N 108th Ave, Sun City, AZ 85351 ",12609.2734375,85409.2734375,72800,https://www.zillow.com/homedetails/10261-N-108th-Ave-Sun-City-AZ-85351/7695802_zpid/
8799154,22037371,"5825 S 36th Dr, Phoenix, AZ 85041 ",12145.65625,82145.65625,70000,https://www.zillow.com/homedetails/5825-S-36th-Dr-Phoenix-AZ-85041/7502848_zpid/
831623,21816650,"4030 W Reade Ave, Phoenix, AZ 85019 ",11852.484375,86152.484375,74300,https://www.zillow.com/homedetails/4030-W-Reade-Ave-Phoenix-AZ-85019/7721655_zpid/
37153,13637947,"4517 E Riverside St, Phoenix, AZ 85040 ",11802.640625,76702.640625,64900,https://www.zillow.com/homedetails/4517-E-Riverside-St-Phoenix-AZ-85040/7556983_zpid/
36021,22092805,"4003 S 44th St, Phoenix, AZ 85040 ",11350.9453125,79150.9453125,67800,https://www.zillow.com/homedetails/4003-S-44th-St-Phoenix-AZ-85040/7557236_zpid/
345957,22215964,"2934 W Holly St, Phoenix, AZ 85009 ",11074.2734375,86074.2734375,75000,https://www.zillow.com/homedetails/2934-W-Holly-St-Phoenix-AZ-85009/7510765_zpid/
7687156,13557102,"9142 E Aspen Ave, Mesa, AZ 85208 ",11041.140625,123041.140625,112000,https://www.zillow.com/homedetails/9142-E-Aspen-Ave-Mesa-AZ-85208/8071675_zpid/
1935400,22210313,"5401 E Van Buren St, Phoenix, AZ 85008 ",10739.6015625,102739.6015625,92000,https://www.zillow.com/homedetails/5401-E-Van-Buren-St-Phoenix-AZ-85008/2129757672_zpid/
348885,22127287,"9828 N 11th Ave, Phoenix, AZ 85021 ",10438.828125,70438.828125,60000,https://www.zillow.com/homedetails/9828-N-11th-Ave-Phoenix-AZ-85021/7781677_zpid/
36809,17879135,"4421 S 8th St, Phoenix, AZ 85040 ",10036.609375,109036.609375,99000,https://www.zillow.com/homedetails/4421-S-8th-St-Phoenix-AZ-85040/7524910_zpid/
1591806,22242568,"267 Gompers Cir, Morristown, AZ 85342 ",9787.203125,134787.203125,125000,https://www.zillow.com/homedetails/267-Gompers-Cir-Morristown-AZ-85342/50204209_zpid/
1592638,20691987,"110 W North St, Ajo, AZ 85321 ",9156.9296875,108156.9296875,99000,http://www.zillow.com/homedetails/110-W-North-St-Ajo-AZ-85321/8663278_zpid
37009,22119048,"4458 E Pueblo Ave, Phoenix, AZ 85040 ",6683.5,83683.5,77000,https://www.zillow.com/homedetails/4458-E-Pueblo-Ave-Phoenix-AZ-85040/7557153_zpid/
867232,22231093,"12630 W Warner St, Avondale, AZ 85323 ",6667.2578125,117167.2578125,110500,https://www.zillow.com/homedetails/12630-W-Warner-St-Avondale-AZ-85323/92348612_zpid/
2067606,20774003,"10866 W Santa Fe Dr, Sun City, AZ 85351 ",5528.796875,105428.796875,99900,http://www.zillow.com/homedetails/10866-W-Santa-Fe-Dr-Sun-City-AZ-85351/7918348_zpid/
1879799,21902322,"308 E Papago St, Gila Bend, AZ 85337 ",5470.8046875,95370.8046875,89900,https://www.zillow.com/homedetails/308-E-Papago-St-Gila-Bend-AZ-85337/81985734_zpid/
18394,21941239,"17200 W Bell Rd LOT 2168, Surprise, AZ 85374 ",4962.890625,77862.890625,72900,http://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-2168-Surprise-AZ-85374/8318046_zpid/
8946965,21942483,"10423 W Deanne Dr, Sun City, AZ 85351 ",4644.0234375,97544.0234375,92900,https://www.zillow.com/homedetails/10423-W-Deanne-Dr-Sun-City-AZ-85351/7694247_zpid/
1531886,17762408,"18654 E Mazatzal Cir, Rio Verde, AZ 85263 ",4511.71875,206511.71875,202000,https://www.zillow.com/homedetails/18654-E-Mazatzal-Cir-Rio-Verde-AZ-85263/8081793_zpid/
1522388,22234322,"11217 W Ohio Ave, Youngtown, AZ 85363 ",4045.84375,89045.84375,85000,https://www.zillow.com/homedetails/11217-W-Ohio-Ave-Youngtown-AZ-85363/7689759_zpid/
8964603,22066478,"10405 W Peoria Ave, Sun City, AZ 85351 ",3200.4296875,78100.4296875,74900,https://www.zillow.com/homedetails/10405-W-Peoria-Ave-Sun-City-AZ-85351/7694023_zpid/
