property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
8928226,21958692,"617 S St Louis Ave, Gila Bend, AZ 85337 ",85337,113081.640625,173081.640625,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
671334,22124009,"7441 E Irwin Ave, Mesa, AZ 85209 ",85209,73136.96875,144836.96875,71700,https://www.zillow.com/homedetails/7441-E-Irwin-Ave-Mesa-AZ-85209/8074681_zpid/
212349,22066577,"6221 N 29th Pl, Phoenix, AZ 85016 ",85016,68545.96875,337545.96875,269000,https://www.zillow.com/homedetails/6221-N-29th-Pl-Phoenix-AZ-85016/7810344_zpid/
8962070,21972325,"209 E Clanton Ave, Buckeye, AZ 85326 ",85326,67646.65625,137646.65625,70000,https://www.zillow.com/homedetails/209-E-Clanton-Ave-Buckeye-AZ-85326/2093836839_zpid/
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",85321,51443.171875,146343.171875,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
1558033,13912395,"493 W Mohave St, Wickenburg, AZ 85390 ",85390,49138.9921875,104038.9921875,54900,https://www.zillow.com/homedetails/493-W-Mohave-St-Wickenburg-AZ-85390/52436328_zpid/
1593440,20694854,"1410 W Clymer St, Ajo, AZ 85321 ",85321,44949.796875,134849.796875,89900,http://www.zillow.com/homedetails/1410-W-Clymer-St-Ajo-AZ-85321/8662457_zpid
7459565,13441628,"1050 S Wanda Drive Rent To Own, Gilbert Az, AZ 85296 ",85296,40458.03125,160458.03125,120000,https://www.zillow.com/homedetails/1050-S-Wanda-Drive-Rent-To-Own-Gilbert-Az-AZ-85296/2094865542_zpid/
1168617,21961207,"805 W Robert E Lee Ln, Gila Bend, AZ 85337 ",85337,40101.3046875,113101.3046875,73000,https://www.zillow.com/homedetails/805-W-Robert-E-Lee-Ln-Gila-Bend-AZ-85337/88787878_zpid/
5063087,21962226,"8601 N 103rd Ave LOT 78, Peoria, AZ 85345 ",85345,27462.734375,105662.734375,78200,https://www.zillow.com/homedetails/8601-N-103rd-Ave-LOT-78-Peoria-AZ-85345/7696049_zpid/
1168564,21958058,"514 W Papago St, Gila Bend, AZ 85337 ",85337,26566.5078125,86566.5078125,60000,https://www.zillow.com/homedetails/514-W-Papago-St-Gila-Bend-AZ-85337/8289363_zpid/
215539,17872684,"1429 E Cortez St, Phoenix, AZ 85020 ",85020,25921.1875,87921.1875,62000,https://www.zillow.com/homedetails/1429-E-Cortez-St-Phoenix-AZ-85020/7785266_zpid/
1168382,22234686,"314 N Wall St, Gila Bend, AZ 85337 ",85337,25845.375,91445.375,65600,https://www.zillow.com/homedetails/314-N-Wall-St-Gila-Bend-AZ-85337/8289250_zpid/
7515667,21816669,"5317 N Black Canyon Hwy, Phoenix, AZ 85015 ",85015,20720.390625,85720.390625,65000,https://www.zillow.com/homedetails/5317-N-Black-Canyon-Hwy-Phoenix-AZ-85015/2094660675_zpid/
36809,17879135,"4421 S 8th St, Phoenix, AZ 85040 ",85040,20207.75,119207.75,99000,https://www.zillow.com/homedetails/4421-S-8th-St-Phoenix-AZ-85040/7524910_zpid/
8971189,22300694,"10602 W Mountain View Rd, Sun City, AZ 85351 ",85351,18950.609375,100950.609375,82000,https://www.zillow.com/homedetails/10602-W-Mountain-View-Rd-Sun-City-AZ-85351/7694835_zpid/
7399050,13303764,"6901 W Villa Rd, Phoenix, AZ 85033 ",85033,18304.265625,88204.265625,69900,https://www.zillow.com/homedetails/6901-W-Villa-Rd-Phoenix-AZ-85033/2120298628_zpid/
396597,21938567,"8221 N 33rd Ln, Phoenix, AZ 85051 ",85051,18209.5,87909.5,69700,https://www.zillow.com/homedetails/8221-N-33rd-Ln-Phoenix-AZ-85051/7751787_zpid/
4672666,21546161,"926 S Evangeline Ave, Mesa, AZ 85208 ",85208,17476.2734375,82476.2734375,65000,http://www.zillow.com/homedetails/926-S-Evangeline-Ave-Mesa-AZ-85208/8090250_zpid/
211079,22064474,"414 N 32nd Pl, Phoenix, AZ 85008 ",85008,17410.046875,72410.046875,55000,https://www.zillow.com/homedetails/414-N-32nd-Pl-Phoenix-AZ-85008/7544573_zpid/
138374,22337105,"21403 N Palm Desert Dr, Sun City West, AZ 85375 ",85375,17253.59375,241253.59375,224000,https://www.zillow.com/homedetails/21403-N-Palm-Desert-Dr-Sun-City-West-AZ-85375/8113915_zpid/
37153,13637947,"4517 E Riverside St, Phoenix, AZ 85040 ",85040,16074.0703125,80974.0703125,64900,https://www.zillow.com/homedetails/4517-E-Riverside-St-Phoenix-AZ-85040/7556983_zpid/
942253,21990023,"702 N Elm St, Buckeye, AZ 85326 ",85326,15989.5859375,110989.5859375,95000,https://www.zillow.com/homedetails/702-N-Elm-St-Buckeye-AZ-85326/8288012_zpid/
8951799,21942254,"10261 N 108th Ave, Sun City, AZ 85351 ",85351,13589.9765625,86389.9765625,72800,https://www.zillow.com/homedetails/10261-N-108th-Ave-Sun-City-AZ-85351/7695802_zpid/
37132,22094061,"4514 E Riverside St, Phoenix, AZ 85040 ",85040,13537.265625,78337.265625,64800,https://www.zillow.com/homedetails/4514-E-Riverside-St-Phoenix-AZ-85040/7556993_zpid/
36021,22092805,"4003 S 44th St, Phoenix, AZ 85040 ",85040,13208.484375,81008.484375,67800,https://www.zillow.com/homedetails/4003-S-44th-St-Phoenix-AZ-85040/7557236_zpid/
1845921,20717870,"7750 E Broadway Rd LOT 170, Mesa, AZ 85208 ",85208,13172.9453125,102672.9453125,89500,http://www.zillow.com/homedetails/7750-E-Broadway-Rd-LOT-170-Mesa-AZ-85208/8070475_zpid/
36179,21809576,"4024 S 44th St, Phoenix, AZ 85040 ",85040,12602.9609375,90602.9609375,78000,https://www.zillow.com/homedetails/4024-S-44th-St-Phoenix-AZ-85040/7557249_zpid/
1935400,22210313,"5401 E Van Buren St, Phoenix, AZ 85008 ",85008,12224.8046875,104224.8046875,92000,https://www.zillow.com/homedetails/5401-E-Van-Buren-St-Phoenix-AZ-85008/2129757672_zpid/
348885,22127287,"9828 N 11th Ave, Phoenix, AZ 85021 ",85021,11423.2109375,71423.2109375,60000,https://www.zillow.com/homedetails/9828-N-11th-Ave-Phoenix-AZ-85021/7781677_zpid/
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",85361,11131.109375,211031.109375,199900,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
345471,22114111,"2841 W Pima St, Phoenix, AZ 85009 ",85009,10531.578125,67031.578125,56500,https://www.zillow.com/homedetails/2841-W-Pima-St-Phoenix-AZ-85009/7501053_zpid/
397163,21744000,"8426 N 34th Ave, Phoenix, AZ 85051 ",85051,9732.703125,81732.703125,72000,http://www.zillow.com/homedetails/8426-N-34th-Ave-Phoenix-AZ-85051/2108608876_zpid/
1846026,20718974,"8840 E Sunland Ave LOT 8, Mesa, AZ 85208 ",85208,9366.1171875,84266.1171875,74900,http://www.zillow.com/homedetails/8840-E-Sunland-Ave-LOT-08-Mesa-AZ-85208/2098267072_zpid/
420747,21987262,"5907 W Golden Ln, Glendale, AZ 85302 ",85302,8195.5,84095.5,75900,https://www.zillow.com/homedetails/5907-W-Golden-Ln-Glendale-AZ-85302/7703814_zpid/
8974235,22332118,"301 E Kinderman Dr, Avondale, AZ 85323 ",85323,6459.5,96459.5,90000,https://www.zillow.com/homedetails/301-E-Kinderman-Dr-Avondale-AZ-85323/8291884_zpid/
8956559,21943280,"10944 W Coggins Dr, Sun City, AZ 85351 ",85351,4926.921875,84426.921875,79500,https://www.zillow.com/homedetails/10944-W-Coggins-Dr-Sun-City-AZ-85351/67084888_zpid/
2067606,20774003,"10866 W Santa Fe Dr, Sun City, AZ 85351 ",85351,3819.4375,103719.4375,99900,http://www.zillow.com/homedetails/10866-W-Santa-Fe-Dr-Sun-City-AZ-85351/7918348_zpid/
138617,21956746,"22006 N Golf Club Dr, Sun City West, AZ 85375 ",85375,3743.75,303743.75,300000,http://www.zillow.com/homedetails/22006-N-Golf-Club-Dr-Sun-City-West-AZ-85375/8120620_zpid
