property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
8928226,21958692,"617 S St Louis Ave, Gila Bend, AZ 85337 ",85337,86704.375,146704.375,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",85321,73707.96875,168607.96875,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
1593440,20694854,"1410 W Clymer St, Ajo, AZ 85321 ",85321,67756.046875,157656.046875,89900,http://www.zillow.com/homedetails/1410-W-Clymer-St-Ajo-AZ-85321/8662457_zpid
671334,22124009,"7441 E Irwin Ave, Mesa, AZ 85209 ",85209,50719.015625,122419.015625,71700,https://www.zillow.com/homedetails/7441-E-Irwin-Ave-Mesa-AZ-85209/8074681_zpid/
8983167,22451265,"9151 E Butternut Ave, Mesa, AZ 85208 ",85208,50015.9765625,118015.9765625,68000,https://www.zillow.com/homedetails/9151-E-Butternut-Ave-Mesa-AZ-85208/8071478_zpid/
8962070,21972325,"209 E Clanton Ave, Buckeye, AZ 85326 ",85326,45033.0625,115033.0625,70000,https://www.zillow.com/homedetails/209-E-Clanton-Ave-Buckeye-AZ-85326/2093836839_zpid/
348885,22127287,"9828 N 11th Ave, Phoenix, AZ 85021 ",85021,38072.0390625,98072.0390625,60000,https://www.zillow.com/homedetails/9828-N-11th-Ave-Phoenix-AZ-85021/7781677_zpid/
5063087,21962226,"8601 N 103rd Ave LOT 78, Peoria, AZ 85345 ",85345,35249.5,113449.5,78200,https://www.zillow.com/homedetails/8601-N-103rd-Ave-LOT-78-Peoria-AZ-85345/7696049_zpid/
1168564,21958058,"514 W Papago St, Gila Bend, AZ 85337 ",85337,34089.21875,94089.21875,60000,https://www.zillow.com/homedetails/514-W-Papago-St-Gila-Bend-AZ-85337/8289363_zpid/
215539,17872684,"1429 E Cortez St, Phoenix, AZ 85020 ",85020,33789.6328125,95789.6328125,62000,https://www.zillow.com/homedetails/1429-E-Cortez-St-Phoenix-AZ-85020/7785266_zpid/
