property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
9021371,23824898,"1845 E Harvard St, Phoenix, AZ 85006 ",85006,-10214.171875,59785.828125,70000,https://www.zillow.com/homedetails/1845-E-Harvard-St-Phoenix-AZ-85006/2092345277_zpid/
9021965,23809593,"1 S 95th Ave, Tolleson, AZ 85353 ",85353,-13676.9296875,61323.0703125,75000,https://www.zillow.com/homedetails/1-S-95th-Ave-Tolleson-AZ-85353/7460084_zpid/
9022177,23811570,"5730 E Calle Sonora, Guadalupe, AZ 85283 ",85283,-17125.3203125,71874.6796875,89000,https://www.zillow.com/homedetails/5730-E-Calle-Sonora-Guadalupe-AZ-85283/8138847_zpid/
9022396,23816564,"15435 N 66th Ave, Glendale, AZ 85306 ",85306,-19218.2421875,60681.7578125,79900,https://www.zillow.com/homedetails/15435-N-66th-Ave-Glendale-AZ-85306/7901799_zpid/
345521,23753202,"2846 W Melvin St, Phoenix, AZ 85009 ",85009,-25638.90625,54361.09375,80000,https://www.zillow.com/homedetails/2846-W-Melvin-St-Phoenix-AZ-85009/7514191_zpid/
9003553,22620794,"1140 S 10th St, Phoenix, AZ 85034 ",85034,-26687.66015625,63312.33984375,90000,https://www.zillow.com/homedetails/1140-S-10th-St-Phoenix-AZ-85034/7528177_zpid/
343877,23753340,"2123 W Tonto St, Phoenix, AZ 85009 ",85009,-27829.59375,67169.40625,94999,https://www.zillow.com/homedetails/2123-W-Tonto-St-Phoenix-AZ-85009/7515873_zpid/
328718,23810569,"2235 W Highland Ave, Phoenix, AZ 85015 ",85015,-29192.96875,69807.03125,99000,https://www.zillow.com/homedetails/2235-W-Highland-Ave-Phoenix-AZ-85015/7767290_zpid/
348999,23823120,"3533 W Melvin St, Phoenix, AZ 85009 ",85009,-29414.671875,70485.328125,99900,https://www.zillow.com/homedetails/3533-W-Melvin-St-Phoenix-AZ-85009/7505975_zpid/
8977242,23802183,"16434 N 32nd Pl, Phoenix, AZ 85032 ",85032,-29739.67578125,54260.32421875,84000,https://www.zillow.com/homedetails/16434-N-32nd-Pl-Phoenix-AZ-85032/8006065_zpid/
32834,22488477,"804 S 4th Ave, Phoenix, AZ 85003 ",85003,-31691.3828125,63308.6171875,95000,https://www.zillow.com/homedetails/804-S-4th-Ave-Phoenix-AZ-85003/71595758_zpid/
310725,23757967,"1109 W Sherman St, Phoenix, AZ 85007 ",85007,-31692.1484375,67307.8515625,99000,https://www.zillow.com/homedetails/1109-W-Sherman-St-Phoenix-AZ-85007/7522651_zpid/
364303,22743539,"9353 W Taylor St, Tolleson, AZ 85353 ",85353,-33904.89453125,65095.10546875,99000,https://www.zillow.com/homedetails/9353-W-Taylor-St-Tolleson-AZ-85353/7477007_zpid/
461835,23816547,"2561 W Flower St, Phoenix, AZ 85017 ",85017,-38551.6640625,71348.3359375,109900,https://www.zillow.com/homedetails/2561-W-Flower-St-Phoenix-AZ-85017/7517460_zpid/
8990467,22512781,"1711 E Harvard Street Phoenix Az, Phoenix, AZ 85006 ",85006,-39987.38671875,60012.61328125,100000,https://www.zillow.com/homedetails/1711-E-Harvard-Street-Phoenix-Az-Phoenix-AZ-85006/2093095994_zpid/
8962037,22706185,"3731 E Taylor St, Phoenix, AZ 85008 ",85008,-46128.15234375,63771.84765625,109900,https://www.zillow.com/homedetails/3731-E-Taylor-St-Phoenix-AZ-85008/7544415_zpid/
534678,23816250,"1122 N 26th St, Phoenix, AZ 85008 ",85008,-48053.7109375,70946.2890625,119000,https://www.zillow.com/homedetails/1122-N-26th-St-Phoenix-AZ-85008/7545659_zpid/
349028,23759700,"3535 W Moreland St, Phoenix, AZ 85009 ",85009,-48160.23828125,61739.76171875,109900,https://www.zillow.com/homedetails/3535-W-Moreland-St-Phoenix-AZ-85009/7505403_zpid/
466583,23359711,"3023 W Rose Ln, Phoenix, AZ 85017 ",85017,-48830.0546875,60669.9453125,109500,http://www.zillow.com/homedetails/3023-W-Rose-Ln-Phoenix-AZ-85017/7759999_zpid
9021286,23820140,"2141 E Garfield St, Phoenix, AZ 85006 ",85006,-49434.15625,68465.84375,117900,https://www.zillow.com/homedetails/2141-E-Garfield-St-Phoenix-AZ-85006/7528698_zpid/
379795,23800528,"2801 W Las Palmaritas Dr, Phoenix, AZ 85051 ",85051,-49488.921875,75511.078125,125000,https://www.zillow.com/homedetails/2801-W-Las-Palmaritas-Dr-Phoenix-AZ-85051/7751037_zpid/
350252,22116796,"3827 W Taylor St, Phoenix, AZ 85009 ",85009,-49514.109375,62985.890625,112500,https://www.zillow.com/homedetails/3827-W-Taylor-St-Phoenix-AZ-85009/7505668_zpid/
