property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
450658,23811362,"8740 W Earll Dr, Phoenix, AZ 85037 ",85037,-79902.30859375,50096.69140625,129999,https://www.zillow.com/homedetails/8740-W-Earll-Dr-Phoenix-AZ-85037/7479995_zpid/
448532,23797431,"8415 W Granada Rd, Phoenix, AZ 85037 ",85037,-86966.18359375,62933.81640625,149900,https://www.zillow.com/homedetails/8415-W-Granada-Rd-Phoenix-AZ-85037/7487944_zpid/
448390,23757850,"8403 W Lewis Ave, Phoenix, AZ 85037 ",85037,-104143.80078125,55856.19921875,160000,https://www.zillow.com/homedetails/8403-W-Lewis-Ave-Phoenix-AZ-85037/81985441_zpid/
9020647,23755082,"1935 N Illinois St, Chandler, AZ 85225 ",85225,-104397.90625,130602.09375,235000,https://www.zillow.com/homedetails/1935-N-Illinois-St-Chandler-AZ-85225/8182742_zpid/
1089830,23797116,"606 W El Prado Rd, Chandler, AZ 85225 ",85225,-105351.5078125,93648.4921875,199000,https://www.zillow.com/homedetails/606-W-El-Prado-Rd-Chandler-AZ-85225/8177626_zpid/
527635,22717844,"9459 W Virginia Ave, Phoenix, AZ 85037 ",85037,-105944.671875,94055.328125,200000,https://www.zillow.com/homedetails/9459-W-Virginia-Ave-Phoenix-AZ-85037/62727169_zpid/
449105,23815053,"8515 W College Dr, Phoenix, AZ 85037 ",85037,-106413.1328125,56436.8671875,162850,https://www.zillow.com/homedetails/8515-W-College-Dr-Phoenix-AZ-85037/7483595_zpid/
524237,22678362,"9106 W Monte Vista Rd, Phoenix, AZ 85037 ",85037,-107905.3203125,91094.6796875,199000,https://www.zillow.com/homedetails/9106-W-Monte-Vista-Rd-Phoenix-AZ-85037/60047183_zpid/
450587,23805027,"8735 W Catalina Dr, Phoenix, AZ 85037 ",85037,-109268.12890625,55731.87109375,165000,https://www.zillow.com/homedetails/8735-W-Catalina-Dr-Phoenix-AZ-85037/7479803_zpid/
520341,22734448,"8921 W Edgemont Ave, Phoenix, AZ 85037 ",85037,-109847.6484375,89152.3515625,199000,https://www.zillow.com/homedetails/8921-W-Edgemont-Ave-Phoenix-AZ-85037/7487901_zpid/
9012375,23760167,"709 W Mcnair St, Chandler, AZ 85225 ",85225,-110402.4921875,116597.5078125,227000,https://www.zillow.com/homedetails/709-W-Mcnair-St-Chandler-AZ-85225/8198852_zpid/
1090459,23810641,"631 W Caroline Ln, Chandler, AZ 85225 ",85225,-110576.21875,119423.78125,230000,https://www.zillow.com/homedetails/631-W-Caroline-Ln-Chandler-AZ-85225/8183658_zpid/
1705,22706438,"8721 W Campbell Ave, Phoenix, AZ 85037 ",85037,-111523.875,87476.125,199000,https://www.zillow.com/homedetails/8721-W-Campbell-Ave-Phoenix-AZ-85037/7466961_zpid/
441965,22659382,"4022 N 88th Ln, Phoenix, AZ 85037 ",85037,-112852.31640625,52147.68359375,165000,https://www.zillow.com/homedetails/4022-N-88th-Ln-Phoenix-AZ-85037/7470881_zpid/
1075269,23796771,"1803 N Cheri Lynn Dr, Chandler, AZ 85225 ",85225,-113054.6796875,126845.3203125,239900,https://www.zillow.com/homedetails/1803-N-Cheri-Lynn-Dr-Chandler-AZ-85225/8183501_zpid/
434848,23811348,"2008 N 89th Dr, Phoenix, AZ 85037 ",85037,-113068.71875,56931.28125,170000,https://www.zillow.com/homedetails/2008-N-89th-Dr-Phoenix-AZ-85037/7486878_zpid/
526527,23806419,"9409 W Berkeley Rd, Phoenix, AZ 85037 ",85037,-114289.8671875,119710.1328125,234000,https://www.zillow.com/homedetails/9409-W-Berkeley-Rd-Phoenix-AZ-85037/60047081_zpid/
521769,23806422,"9002 W Clarendon Ave, Phoenix, AZ 85037 ",85037,-114419.07421875,54580.92578125,169000,https://www.zillow.com/homedetails/9002-W-Clarendon-Ave-Phoenix-AZ-85037/7470545_zpid/
527753,23797429,"9509 W Elm St, Phoenix, AZ 85037 ",85037,-114531.9375,90468.0625,205000,https://www.zillow.com/homedetails/9509-W-Elm-St-Phoenix-AZ-85037/55256235_zpid/
448364,23512346,"8402 W Fairmount Ave, Phoenix, AZ 85037 ",85037,-114557.63671875,55442.36328125,170000,https://www.zillow.com/homedetails/8402-W-Fairmount-Ave-Phoenix-AZ-85037/7470144_zpid/
448906,22738625,"8455 W Devonshire Ave, Phoenix, AZ 85037 ",85037,-116397.984375,53502.015625,169900,https://www.zillow.com/homedetails/8455-W-Devonshire-Ave-Phoenix-AZ-85037/7466636_zpid/
22933,22734467,"8739 W Fairmount Ave, Phoenix, AZ 85037 ",85037,-117173.12890625,52826.87109375,170000,https://www.zillow.com/homedetails/8739-W-Fairmount-Ave-Phoenix-AZ-85037/7471067_zpid/
527842,23809845,"9515 W Monte Vista Rd, Phoenix, AZ 85037 ",85037,-117519.5390625,110480.4609375,228000,https://www.zillow.com/homedetails/9515-W-Monte-Vista-Rd-Phoenix-AZ-85037/60974977_zpid/
1859,23650472,"9128 W Alvarado St, Phoenix, AZ 85037 ",85037,-118529.6328125,95470.3671875,214000,https://www.zillow.com/homedetails/9128-W-Alvarado-St-Phoenix-AZ-85037/60047210_zpid/
9021795,23805990,"747 W Rosal Pl, Chandler, AZ 85225 ",85225,-119971.6328125,129928.3671875,249900,https://www.zillow.com/homedetails/747-W-Rosal-Pl-Chandler-AZ-85225/8177685_zpid/
441252,23796851,"3001 N 86th Ln, Phoenix, AZ 85037 ",85037,-120056.2734375,109943.7265625,230000,https://www.zillow.com/homedetails/3001-N-86th-Ln-Phoenix-AZ-85037/7480278_zpid/
522482,23809837,"9013 W Virginia Ave, Phoenix, AZ 85037 ",85037,-120440.4453125,54459.5546875,174900,https://www.zillow.com/homedetails/9013-W-Virginia-Ave-Phoenix-AZ-85037/7473884_zpid/
441326,23650432,"3042 N 87th Ave, Phoenix, AZ 85037 ",85037,-120612.75,84386.25,204999,https://www.zillow.com/homedetails/3042-N-87th-Ave-Phoenix-AZ-85037/7479842_zpid/
450214,22642480,"8705 W Roanoke Ave, Phoenix, AZ 85037 ",85037,-120969.53125,89030.46875,210000,https://www.zillow.com/homedetails/8705-W-Roanoke-Ave-Phoenix-AZ-85037/7473636_zpid/
436097,23814104,"2311 N 91st Gln, Phoenix, AZ 85037 ",85037,-121502.2890625,105147.7109375,226650,https://www.zillow.com/homedetails/2311-N-91st-Gln-Phoenix-AZ-85037/60974969_zpid/
527735,23797438,"9507 W Monte Vista Rd, Phoenix, AZ 85037 ",85037,-121850.5625,93049.4375,214900,https://www.zillow.com/homedetails/9507-W-Monte-Vista-Rd-Phoenix-AZ-85037/60974973_zpid/
435965,23757849,"2237 N 94th Ave, Phoenix, AZ 85037 ",85037,-121855.53125,108143.46875,229999,https://www.zillow.com/homedetails/2237-N-94th-Ave-Phoenix-AZ-85037/67773064_zpid/
524845,23811364,"9132 W Elm St, Phoenix, AZ 85037 ",85037,-121949.15625,56050.84375,178000,https://www.zillow.com/homedetails/9132-W-Elm-St-Phoenix-AZ-85037/7466465_zpid/
526828,22737450,"9418 W Sheridan St, Phoenix, AZ 85037 ",85037,-122486.9921875,92013.0078125,214500,https://www.zillow.com/homedetails/9418-W-Sheridan-St-Phoenix-AZ-85037/67773035_zpid/
524898,23810672,"9134 W Cypress St, Phoenix, AZ 85037 ",85037,-123788.4921875,91111.5078125,214900,https://www.zillow.com/homedetails/9134-W-Cypress-St-Phoenix-AZ-85037/67762994_zpid/
1096718,23815058,"884 W Dublin St, Chandler, AZ 85225 ",85225,-124855.78125,124144.21875,249000,https://www.zillow.com/homedetails/884-W-Dublin-St-Chandler-AZ-85225/8186411_zpid/
527019,22747540,"9424 W Pierson St, Phoenix, AZ 85037 ",85037,-124880.0546875,87119.9453125,212000,https://www.zillow.com/homedetails/9424-W-Pierson-St-Phoenix-AZ-85037/52423672_zpid/
