property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
8962070,21972325,"209 E Clanton Ave, Buckeye, AZ 85326 ",85326,72515.640625,142515.640625,70000,https://www.zillow.com/homedetails/209-E-Clanton-Ave-Buckeye-AZ-85326/2093836839_zpid/
8928226,21958692,"617 S St Louis Ave, Gila Bend, AZ 85337 ",85337,62635.1953125,122635.1953125,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
671334,22124009,"7441 E Irwin Ave, Mesa, AZ 85209 ",85209,59314.6640625,131014.6640625,71700,https://www.zillow.com/homedetails/7441-E-Irwin-Ave-Mesa-AZ-85209/8074681_zpid/
212349,22066577,"6221 N 29th Pl, Phoenix, AZ 85016 ",85016,56943.46875,325943.46875,269000,https://www.zillow.com/homedetails/6221-N-29th-Pl-Phoenix-AZ-85016/7810344_zpid/
1593440,20694854,"1410 W Clymer St, Ajo, AZ 85321 ",85321,51895.3125,141795.3125,89900,http://www.zillow.com/homedetails/1410-W-Clymer-St-Ajo-AZ-85321/8662457_zpid
27623,13635148,"3522 E Polk St, Phoenix, AZ 85008 ",85008,42882.203125,145882.203125,103000,https://www.zillow.com/homedetails/3522-E-Polk-St-Phoenix-AZ-85008/7544519_zpid/
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",85321,35729.765625,130629.765625,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
1168617,21961207,"805 W Robert E Lee Ln, Gila Bend, AZ 85337 ",85337,33662.7734375,106662.7734375,73000,https://www.zillow.com/homedetails/805-W-Robert-E-Lee-Ln-Gila-Bend-AZ-85337/88787878_zpid/
5063087,21962226,"8601 N 103rd Ave LOT 78, Peoria, AZ 85345 ",85345,30440.96875,108640.96875,78200,https://www.zillow.com/homedetails/8601-N-103rd-Ave-LOT-78-Peoria-AZ-85345/7696049_zpid/
211079,22064474,"414 N 32nd Pl, Phoenix, AZ 85008 ",85008,28444.8984375,83444.8984375,55000,https://www.zillow.com/homedetails/414-N-32nd-Pl-Phoenix-AZ-85008/7544573_zpid/
942253,21990023,"702 N Elm St, Buckeye, AZ 85326 ",85326,27255.1875,122255.1875,95000,https://www.zillow.com/homedetails/702-N-Elm-St-Buckeye-AZ-85326/8288012_zpid/
1168382,22234686,"314 N Wall St, Gila Bend, AZ 85337 ",85337,27135.84375,92735.84375,65600,https://www.zillow.com/homedetails/314-N-Wall-St-Gila-Bend-AZ-85337/8289250_zpid/
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",85361,26640.515625,226540.515625,199900,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
7399742,13222508,"1111 S Sossaman Rd, Mesa, AZ 85209 ",85209,26268.7890625,100268.7890625,74000,https://www.zillow.com/homedetails/1111-S-Sossaman-Rd-Mesa-AZ-85209/2095572545_zpid/
8974555,22337415,"3916 W Tonto St, Phoenix, AZ 85009 ",85009,24499.890625,83999.890625,59500,https://www.zillow.com/homedetails/3916-W-Tonto-St-Phoenix-AZ-85009/2093464324_zpid/
215539,17872684,"1429 E Cortez St, Phoenix, AZ 85020 ",85020,24341.09375,86341.09375,62000,https://www.zillow.com/homedetails/1429-E-Cortez-St-Phoenix-AZ-85020/7785266_zpid/
8971189,22300694,"10602 W Mountain View Rd, Sun City, AZ 85351 ",85351,24051.0859375,106051.0859375,82000,https://www.zillow.com/homedetails/10602-W-Mountain-View-Rd-Sun-City-AZ-85351/7694835_zpid/
8951799,21942254,"10261 N 108th Ave, Sun City, AZ 85351 ",85351,23088.265625,95888.265625,72800,https://www.zillow.com/homedetails/10261-N-108th-Ave-Sun-City-AZ-85351/7695802_zpid/
7399050,13303764,"6901 W Villa Rd, Phoenix, AZ 85033 ",85033,23051.7890625,92951.7890625,69900,https://www.zillow.com/homedetails/6901-W-Villa-Rd-Phoenix-AZ-85033/2120298628_zpid/
1591806,22242568,"267 Gompers Cir, Morristown, AZ 85342 ",85342,21642.90625,146642.90625,125000,https://www.zillow.com/homedetails/267-Gompers-Cir-Morristown-AZ-85342/50204209_zpid/
1558033,13912395,"493 W Mohave St, Wickenburg, AZ 85390 ",85390,21550.765625,76450.765625,54900,https://www.zillow.com/homedetails/493-W-Mohave-St-Wickenburg-AZ-85390/52436328_zpid/
8974235,22332118,"301 E Kinderman Dr, Avondale, AZ 85323 ",85323,21032.546875,111032.546875,90000,https://www.zillow.com/homedetails/301-E-Kinderman-Dr-Avondale-AZ-85323/8291884_zpid/
7551091,22122550,"643 S 87th Way, Mesa, AZ 85208 ",85208,20823.046875,119723.046875,98900,https://www.zillow.com/homedetails/643-S-87th-Way-Mesa-AZ-85208/8072475_zpid/
7550737,17748207,"1142 S Palo Verde St, Mesa, AZ 85208 ",85208,20167.6328125,120067.6328125,99900,https://www.zillow.com/homedetails/1142-S-Palo-Verde-St-Mesa-AZ-85208/8075564_zpid/
8972667,22316003,"423 N 40TH Ave, Phoenix, AZ 85009 ",85009,18888.390625,117888.390625,99000,https://www.zillow.com/homedetails/423-N-40TH-Ave-Phoenix-AZ-85009/7505121_zpid/
348885,22127287,"9828 N 11th Ave, Phoenix, AZ 85021 ",85021,18757.3125,78757.3125,60000,https://www.zillow.com/homedetails/9828-N-11th-Ave-Phoenix-AZ-85021/7781677_zpid/
