property_id,transaction_id,address,ypred,predicted_price,list,url
400223,1473981,"13834 N 65th Ave, Glendale, AZ 85306",161147.703125,256647.703125,95500,http://www.zillow.com/homedetails/13834-N-65th-Ave-Glendale-AZ-85306/7910652_zpid
1844483,2887677,"8227 S Calle Moctezuma, Guadalupe, AZ 85283",146278.625,246278.625,100000,http://www.zillow.com/homedetails/8227-S-Calle-Moctezuma-Guadalupe-AZ-85283/8138888_zpid/
282806,1107628,"3216 E Medlock Dr For Rent, Phoenix, AZ 85018 ",127745.578125,187745.578125,60000,http://www.zillow.com/homedetails/3216-E-Medlock-Dr-For-Rent-Phoenix-AZ-85018/2104503515_zpid
5350106,8399320,"16246 W Mercer Lane For Rent Only # 0000000, Surprise, AZ 85379 ",120277.8125,200277.8125,80000,http://www.zillow.com/homedetails/16246-W-Mercer-Lane-For-Rent-Only-0000000-Surprise-AZ-85379/2096086194_zpid/
1500588,2740632,"18047 W Lisbon Ln For Rent, Surprise, AZ 85388",117600.875,207600.875,90000,http://www.zillow.com/homedetails/18047-W-Lisbon-Ln-For-Rent-Surprise-AZ-85388/2104311031_zpid
2044168,3262657,"3561 E Tyson St For Rent Only, Gilbert, AZ 85295 ",106947.265625,186947.265625,80000,http://www.zillow.com/homedetails/3561-E-Tyson-St-For-Rent-Only-Gilbert-AZ-85295/2096783659_zpid/
5350162,8399514,"2422 W Hunter Court For R Ent Only # 0, Phoenix, AZ 85085 ",104746.625,184746.625,80000,http://www.zillow.com/homedetails/2422-W-Hunter-Court-For-R-Ent-Only-0-Phoenix-AZ-85085/2096086862_zpid/
1356188,2636789,"6813 N 60th Ave, Glendale, AZ 85301",104597.34375,164597.34375,60000,http://www.zillow.com/homedetails/6813-N-60th-Ave-Glendale-AZ-85301/7707713_zpid
89445,325032,"20850 E Shetland St, Queen Creek, AZ 85142 ",99566.34375,159566.34375,60000,http://www.zillow.com/homedetails/20850-E-Shetland-St-Queen-Creek-AZ-85142/55277738_zpid
1427473,2688961,"4101 W Saguaro Park Ln For Rent, Glendale, AZ 85310",95206.328125,155206.328125,60000,http://www.zillow.com/homedetails/4101-W-Saguaro-Park-Ln-For-Rent-Glendale-AZ-85310/2104505819_zpid
691308,1949005,"120 N Val Vista Dr LOT 51, Mesa, AZ 85213",91664.078125,149664.078125,58000,http://www.zillow.com/homedetails/120-N-Val-Vista-Dr-LOT-51-Mesa-AZ-85213/2098466594_zpid/
1844649,2976577,"1001 S 4th Ave, Phoenix, AZ 85003",88332.078125,153232.078125,64900,http://www.zillow.com/homedetails/1001-S-4th-Ave-Phoenix-AZ-85003/7522759_zpid/
600866,1823251,"245 S 56th St LOT 217, Mesa, AZ 85206",81163.4375,138063.4375,56900,http://www.zillow.com/homedetails/245-S-56th-St-LOT-217-Mesa-AZ-85206/2099007536_zpid
360726,1344224,"18814 N 34th Way, Phoenix, AZ 85050",80818.25,210818.25,130000,http://www.zillow.com/homedetails/18814-N-34th-Way-Phoenix-AZ-85050/7992877_zpid
88347,321749,"20326 E Ryan Rd, Queen Creek, AZ 85142 ",79545.296875,200545.296875,121000,http://www.zillow.com/homedetails/20326-E-Ryan-Rd-Queen-Creek-AZ-85142/92349891_zpid
1594583,2809130,"2911 N Agb Hwy, Ajo, AZ 85321",77071.25,132071.25,55000,http://www.zillow.com/homedetails/2911-N-Agb-Hwy-Ajo-AZ-85321/2102218441_zpid
889090,2174299,"30212 W Lynwood St, Buckeye, AZ 85396",74772.65625,147772.65625,73000,http://www.zillow.com/homedetails/30212-W-Lynwood-St-Buckeye-AZ-85396/95182654_zpid
1458582,2697942,"14342 W Avalon Dr For Rent, Goodyear, AZ 85395",74149.46875,164149.46875,90000,http://www.zillow.com/homedetails/14342-W-Avalon-Dr-For-Rent-Goodyear-AZ-85395/2104217221_zpid/
1286196,2585882,"428 E Palo Brea Ct, Gilbert, AZ 85296",73460.21875,259940.21875,186480,http://www.zillow.com/homedetails/428-E-Palo-Brea-Ct-Gilbert-AZ-85296/8276106_zpid
97754,365459,"25706 S 203rd St, Queen Creek, AZ 85142 ",72557.9375,157557.9375,85000,http://www.zillow.com/homedetails/25706-S-203rd-St-Queen-Creek-AZ-85142/50198997_zpid
266786,1027912,"6617 W Via Montoya Dr For Rent, Glendale, AZ 85310",71103.21875,161103.21875,90000,http://www.zillow.com/homedetails/6617-W-Via-Montoya-Dr-For-Rent-Glendale-AZ-85310/2104216561_zpid
1042247,2323599,"4690 S Robins Way For Rent, Chandler, AZ 85249 ",69975.046875,159975.046875,90000,http://www.zillow.com/homedetails/4690-S-Robins-Way-For-Rent-Chandler-AZ-85249/2104311035_zpid
1115585,2403224,"1714 W Cortez Cir For Rent, Chandler, AZ 85224 ",67912.3515625,127912.3515625,60000,http://www.zillow.com/homedetails/1714-W-Cortez-Cir-For-Rent-Chandler-AZ-85224/2104503517_zpid
1559979,2998806,"734 W La Golondrina Dr, Wickenburg, AZ 85390",66999.125,139899.125,72900,http://www.zillow.com/homedetails/734-W-La-Golondrina-Dr-Wickenburg-AZ-85390/8315513_zpid/
432635,1580105,"11416 W Bermuda Dr, Avondale, AZ 85392",66496.46875,209296.46875,142800,http://www.zillow.com/homedetails/11416-W-Bermuda-Dr-Avondale-AZ-85392/7486684_zpid
1234495,2527075,"4528 E Mockingbird Dr, Gilbert, AZ 85234 ",62370.328125,149870.328125,87500,http://www.zillow.com/homedetails/4528-E-Mockingbird-Dr-Gilbert-AZ-85234/8231395_zpid
1415796,2676614,"7567 W San Miguel Ave, Glendale, AZ 85303",61132.046875,149132.046875,88000,http://www.zillow.com/homedetails/7567-W-San-Miguel-Ave-Glendale-AZ-85303/7463537_zpid
277063,1071314,"8302 E Redwing Rd For Rent, Scottsdale, AZ 85250",60973.4140625,120973.4140625,60000,http://www.zillow.com/homedetails/8302-E-Redwing-Rd-For-Rent-Scottsdale-AZ-85250/2104038280_zpid
1374482,2652803,"8927 W Maryland Ave, Glendale, AZ 85305",58646.5625,156146.5625,97500,http://www.zillow.com/homedetails/8927-W-Maryland-Ave-Glendale-AZ-85305/7461905_zpid
97768,365558,"25712 S 197th Way, Queen Creek, AZ 85142 ",57993.90625,182893.90625,124900,http://www.zillow.com/homedetails/25712-S-197th-Way-Queen-Creek-AZ-85142/52434113_zpid
1883189,2999894,"10960 N 67th Ave LOT 75, Glendale, AZ 85304 ",57364.28125,112364.28125,55000,http://www.zillow.com/homedetails/10960-N-67th-Ave-LOT-75-Glendale-AZ-85304/2103837560_zpid/
930303,2204075,"24813 W Durango St, Buckeye, AZ 85326 ",56728.1171875,108728.1171875,52000,http://www.zillow.com/homedetails/24813-W-Durango-St-Buckeye-AZ-85326/8314520_zpid
98552,369959,"26708 S Lime Dr, Queen Creek, AZ 85142 ",55996.390625,213496.390625,157500,http://www.zillow.com/homedetails/26708-S-Lime-Dr-Queen-Creek-AZ-85142/60989707_zpid
1097236,2381362,"902 E Constitution Dr For Rent, Chandler, AZ 85225 ",54746.734375,144746.734375,90000,http://www.zillow.com/homedetails/902-E-Constitution-Dr-For-Rent-Chandler-AZ-85225/2104216555_zpid
1883150,2999741,"920 S 5th Ave, Phoenix, AZ 85003",54369.3828125,109369.3828125,55000,http://www.zillow.com/homedetails/920-S-5th-Ave-Phoenix-AZ-85003/2097545930_zpid/
204383,850777,"1841 E Weldon Ave For Rent, Phoenix, AZ 85016",53320.4765625,123320.4765625,70000,http://www.zillow.com/homedetails/1841-E-Weldon-Ave-For-Rent-Phoenix-AZ-85016/2103868587_zpid
1408298,2665988,"6921 N 78th Ave, Glendale, AZ 85303",53158.34375,138058.34375,84900,http://www.zillow.com/homedetails/6921-N-78th-Ave-Glendale-AZ-85303/7462805_zpid
1418898,2679780,"7813 W Palo Verde Dr, Glendale, AZ 85303",52535.171875,152535.171875,100000,http://www.zillow.com/homedetails/7813-W-Palo-Verde-Dr-Glendale-AZ-85303/7463670_zpid
1149675,2438815,"12609 W Larkspur Rd, El Mirage, AZ 85335",52255.5078125,117255.5078125,65000,http://www.zillow.com/homedetails/12609-W-Larkspur-Rd-El-Mirage-AZ-85335/55284434_zpid
1098441,2392040,"946 E Calle Del Norte, Chandler, AZ 85225 ",51868.1796875,116868.1796875,65000,http://www.zillow.com/homedetails/946-E-Calle-Del-Norte-Chandler-AZ-85225/8182029_zpid
1468686,2705063,"7113 W Sherri Jean Ln, Peoria, AZ 85382",50263.5078125,102263.5078125,52000,http://www.zillow.com/homedetails/7113-W-Sherri-Jean-Ln-Peoria-AZ-85382/2134118876_zpid
894384,2169016,"434 N 295th Ave, Buckeye, AZ 85396",49857.5,139857.5,90000,http://www.zillow.com/homedetails/434-N-295th-Ave-Buckeye-AZ-85396/71631294_zpid
1415074,2675539,"7423 W Krall St, Glendale, AZ 85303",48808.1953125,100017.1953125,51209,http://www.zillow.com/homedetails/7423-W-Krall-St-Glendale-AZ-85303/7706706_zpid
258612,1017003,"814 W Hononegh Dr, Phoenix, AZ 85027",48015.3125,104715.3125,56700,http://www.zillow.com/homedetails/814-W-Hononegh-Dr-Phoenix-AZ-85027/7966963_zpid
41802,1290859,"6414 W Fillmore St, Phoenix, AZ 85043",47588.6484375,102588.6484375,55000,http://www.zillow.com/homedetails/6414-W-Fillmore-St-Phoenix-AZ-85043/7495647_zpid
890259,2180356,"30711 W Lynwood St, Buckeye, AZ 85396",47207.1875,125207.1875,78000,http://www.zillow.com/homedetails/30711-W-Lynwood-St-Buckeye-AZ-85396/8312937_zpid
