property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
9021371,23824898,"1845 E Harvard St, Phoenix, AZ 85006 ",85006,-13276.03125,56723.96875,70000,https://www.zillow.com/homedetails/1845-E-Harvard-St-Phoenix-AZ-85006/2092345277_zpid/
9021965,23809593,"1 S 95th Ave, Tolleson, AZ 85353 ",85353,-22733.10546875,52266.89453125,75000,https://www.zillow.com/homedetails/1-S-95th-Ave-Tolleson-AZ-85353/7460084_zpid/
9022177,23811570,"5730 E Calle Sonora, Guadalupe, AZ 85283 ",85283,-24132.375,64867.625,89000,https://www.zillow.com/homedetails/5730-E-Calle-Sonora-Guadalupe-AZ-85283/8138847_zpid/
8977242,23802183,"16434 N 32nd Pl, Phoenix, AZ 85032 ",85032,-24423.671875,59576.328125,84000,https://www.zillow.com/homedetails/16434-N-32nd-Pl-Phoenix-AZ-85032/8006065_zpid/
9022396,23816564,"15435 N 66th Ave, Glendale, AZ 85306 ",85306,-27084.25390625,52815.74609375,79900,https://www.zillow.com/homedetails/15435-N-66th-Ave-Glendale-AZ-85306/7901799_zpid/
345521,23753202,"2846 W Melvin St, Phoenix, AZ 85009 ",85009,-32990.9765625,47009.0234375,80000,https://www.zillow.com/homedetails/2846-W-Melvin-St-Phoenix-AZ-85009/7514191_zpid/
9003553,22620794,"1140 S 10th St, Phoenix, AZ 85034 ",85034,-35855.49609375,54144.50390625,90000,https://www.zillow.com/homedetails/1140-S-10th-St-Phoenix-AZ-85034/7528177_zpid/
328718,23810569,"2235 W Highland Ave, Phoenix, AZ 85015 ",85015,-36119.671875,62880.328125,99000,https://www.zillow.com/homedetails/2235-W-Highland-Ave-Phoenix-AZ-85015/7767290_zpid/
343877,23753340,"2123 W Tonto St, Phoenix, AZ 85009 ",85009,-36983.30078125,58015.69921875,94999,https://www.zillow.com/homedetails/2123-W-Tonto-St-Phoenix-AZ-85009/7515873_zpid/
32834,22488477,"804 S 4th Ave, Phoenix, AZ 85003 ",85003,-38449.57421875,56550.42578125,95000,https://www.zillow.com/homedetails/804-S-4th-Ave-Phoenix-AZ-85003/71595758_zpid/
348999,23823120,"3533 W Melvin St, Phoenix, AZ 85009 ",85009,-39522.3984375,60377.6015625,99900,https://www.zillow.com/homedetails/3533-W-Melvin-St-Phoenix-AZ-85009/7505975_zpid/
310725,23757967,"1109 W Sherman St, Phoenix, AZ 85007 ",85007,-41703.515625,57296.484375,99000,https://www.zillow.com/homedetails/1109-W-Sherman-St-Phoenix-AZ-85007/7522651_zpid/
364303,22743539,"9353 W Taylor St, Tolleson, AZ 85353 ",85353,-42165.2890625,56834.7109375,99000,https://www.zillow.com/homedetails/9353-W-Taylor-St-Tolleson-AZ-85353/7477007_zpid/
8990467,22512781,"1711 E Harvard Street Phoenix Az, Phoenix, AZ 85006 ",85006,-44064.1796875,55935.8203125,100000,https://www.zillow.com/homedetails/1711-E-Harvard-Street-Phoenix-Az-Phoenix-AZ-85006/2093095994_zpid/
461835,23816547,"2561 W Flower St, Phoenix, AZ 85017 ",85017,-49575.640625,60324.359375,109900,https://www.zillow.com/homedetails/2561-W-Flower-St-Phoenix-AZ-85017/7517460_zpid/
466583,23359711,"3023 W Rose Ln, Phoenix, AZ 85017 ",85017,-52498.12109375,57001.87890625,109500,http://www.zillow.com/homedetails/3023-W-Rose-Ln-Phoenix-AZ-85017/7759999_zpid
350252,22116796,"3827 W Taylor St, Phoenix, AZ 85009 ",85009,-52961.96484375,59538.03515625,112500,https://www.zillow.com/homedetails/3827-W-Taylor-St-Phoenix-AZ-85009/7505668_zpid/
349028,23759700,"3535 W Moreland St, Phoenix, AZ 85009 ",85009,-53951.32421875,55948.67578125,109900,https://www.zillow.com/homedetails/3535-W-Moreland-St-Phoenix-AZ-85009/7505403_zpid/
1354714,21989085,"6518 N 60th Ave, Glendale, AZ 85301 ",85301,-54760.0,60240.0,115000,https://www.zillow.com/homedetails/6518-N-60th-Ave-Glendale-AZ-85301/7707850_zpid/
8962037,22706185,"3731 E Taylor St, Phoenix, AZ 85008 ",85008,-56567.38671875,53332.61328125,109900,https://www.zillow.com/homedetails/3731-E-Taylor-St-Phoenix-AZ-85008/7544415_zpid/
