property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
450658,23811362,"8740 W Earll Dr, Phoenix, AZ 85037 ",85037,-77313.93359375,52685.06640625,129999,https://www.zillow.com/homedetails/8740-W-Earll-Dr-Phoenix-AZ-85037/7479995_zpid/
448532,23797431,"8415 W Granada Rd, Phoenix, AZ 85037 ",85037,-83429.3359375,66470.6640625,149900,https://www.zillow.com/homedetails/8415-W-Granada-Rd-Phoenix-AZ-85037/7487944_zpid/
446458,23816288,"4811 N 84th Ln, Phoenix, AZ 85037 ",85037,-91776.5390625,63223.4609375,155000,https://www.zillow.com/homedetails/4811-N-84th-Ln-Phoenix-AZ-85037/7481137_zpid/
448390,23757850,"8403 W Lewis Ave, Phoenix, AZ 85037 ",85037,-99800.015625,60199.984375,160000,https://www.zillow.com/homedetails/8403-W-Lewis-Ave-Phoenix-AZ-85037/81985441_zpid/
434848,23811348,"2008 N 89th Dr, Phoenix, AZ 85037 ",85037,-105314.83203125,64685.16796875,170000,https://www.zillow.com/homedetails/2008-N-89th-Dr-Phoenix-AZ-85037/7486878_zpid/
449105,23815053,"8515 W College Dr, Phoenix, AZ 85037 ",85037,-105823.71875,57026.28125,162850,https://www.zillow.com/homedetails/8515-W-College-Dr-Phoenix-AZ-85037/7483595_zpid/
449589,23796595,"8551 W Sheridan St, Phoenix, AZ 85037 ",85037,-107070.4609375,112929.5390625,220000,https://www.zillow.com/homedetails/8551-W-Sheridan-St-Phoenix-AZ-85037/7487376_zpid/
450587,23805027,"8735 W Catalina Dr, Phoenix, AZ 85037 ",85037,-107149.56640625,57850.43359375,165000,https://www.zillow.com/homedetails/8735-W-Catalina-Dr-Phoenix-AZ-85037/7479803_zpid/
1079037,23815818,"2192 N Holguin Way, Chandler, AZ 85225 ",85225,-107257.3125,132242.6875,239500,https://www.zillow.com/homedetails/2192-N-Holguin-Way-Chandler-AZ-85225/59882998_zpid/
450692,23753402,"8742 W Edgemont Ave, Phoenix, AZ 85037 ",85037,-107544.3359375,82455.6640625,190000,https://www.zillow.com/homedetails/8742-W-Edgemont-Ave-Phoenix-AZ-85037/7473770_zpid/
436097,23814104,"2311 N 91st Gln, Phoenix, AZ 85037 ",85037,-108142.125,118507.875,226650,https://www.zillow.com/homedetails/2311-N-91st-Gln-Phoenix-AZ-85037/60974969_zpid/
441965,22659382,"4022 N 88th Ln, Phoenix, AZ 85037 ",85037,-108592.3828125,56407.6171875,165000,https://www.zillow.com/homedetails/4022-N-88th-Ln-Phoenix-AZ-85037/7470881_zpid/
9020647,23755082,"1935 N Illinois St, Chandler, AZ 85225 ",85225,-108783.484375,126216.515625,235000,https://www.zillow.com/homedetails/1935-N-Illinois-St-Chandler-AZ-85225/8182742_zpid/
521769,23806422,"9002 W Clarendon Ave, Phoenix, AZ 85037 ",85037,-109860.74609375,59139.25390625,169000,https://www.zillow.com/homedetails/9002-W-Clarendon-Ave-Phoenix-AZ-85037/7470545_zpid/
522482,23809837,"9013 W Virginia Ave, Phoenix, AZ 85037 ",85037,-109913.23828125,64986.76171875,174900,https://www.zillow.com/homedetails/9013-W-Virginia-Ave-Phoenix-AZ-85037/7473884_zpid/
527635,22717844,"9459 W Virginia Ave, Phoenix, AZ 85037 ",85037,-109961.84375,90038.15625,200000,https://www.zillow.com/homedetails/9459-W-Virginia-Ave-Phoenix-AZ-85037/62727169_zpid/
9012359,23815787,"1994 N Iowa St, Chandler, AZ 85225 ",85225,-110583.9765625,119316.0234375,229900,https://www.zillow.com/homedetails/1994-N-Iowa-St-Chandler-AZ-85225/8182689_zpid/
527842,23809845,"9515 W Monte Vista Rd, Phoenix, AZ 85037 ",85037,-110626.0390625,117373.9609375,228000,https://www.zillow.com/homedetails/9515-W-Monte-Vista-Rd-Phoenix-AZ-85037/60974977_zpid/
448906,22738625,"8455 W Devonshire Ave, Phoenix, AZ 85037 ",85037,-110703.02734375,59196.97265625,169900,https://www.zillow.com/homedetails/8455-W-Devonshire-Ave-Phoenix-AZ-85037/7466636_zpid/
22933,22734467,"8739 W Fairmount Ave, Phoenix, AZ 85037 ",85037,-110845.8515625,59154.1484375,170000,https://www.zillow.com/homedetails/8739-W-Fairmount-Ave-Phoenix-AZ-85037/7471067_zpid/
9012375,23760167,"709 W Mcnair St, Chandler, AZ 85225 ",85225,-111194.046875,115805.953125,227000,https://www.zillow.com/homedetails/709-W-Mcnair-St-Chandler-AZ-85225/8198852_zpid/
1075269,23796771,"1803 N Cheri Lynn Dr, Chandler, AZ 85225 ",85225,-111325.6328125,128574.3671875,239900,https://www.zillow.com/homedetails/1803-N-Cheri-Lynn-Dr-Chandler-AZ-85225/8183501_zpid/
451535,23753568,"8801 W Mariposa St, Phoenix, AZ 85037 ",85037,-111850.3828125,76049.6171875,187900,https://www.zillow.com/homedetails/8801-W-Mariposa-St-Phoenix-AZ-85037/7483286_zpid/
526527,23806419,"9409 W Berkeley Rd, Phoenix, AZ 85037 ",85037,-112375.6484375,121624.3515625,234000,https://www.zillow.com/homedetails/9409-W-Berkeley-Rd-Phoenix-AZ-85037/60047081_zpid/
448364,23512346,"8402 W Fairmount Ave, Phoenix, AZ 85037 ",85037,-112785.640625,57214.359375,170000,https://www.zillow.com/homedetails/8402-W-Fairmount-Ave-Phoenix-AZ-85037/7470144_zpid/
524845,23811364,"9132 W Elm St, Phoenix, AZ 85037 ",85037,-113025.921875,64974.078125,178000,https://www.zillow.com/homedetails/9132-W-Elm-St-Phoenix-AZ-85037/7466465_zpid/
448988,22734457,"8504 W College Dr, Phoenix, AZ 85037 ",85037,-113290.65625,76709.34375,190000,https://www.zillow.com/homedetails/8504-W-College-Dr-Phoenix-AZ-85037/7483600_zpid/
441892,23814741,"4001 N 87th Ave, Phoenix, AZ 85037 ",85037,-114372.4140625,75527.5859375,189900,https://www.zillow.com/homedetails/4001-N-87th-Ave-Phoenix-AZ-85037/7469655_zpid/
9015638,22704145,"8444 W Lewis Ave, Phoenix, AZ 85037 ",85037,-115079.44921875,61820.55078125,176900,https://www.zillow.com/homedetails/8444-W-Lewis-Ave-Phoenix-AZ-85037/82823102_zpid/
1090459,23810641,"631 W Caroline Ln, Chandler, AZ 85225 ",85225,-115131.0625,114868.9375,230000,https://www.zillow.com/homedetails/631-W-Caroline-Ln-Chandler-AZ-85225/8183658_zpid/
524237,22678362,"9106 W Monte Vista Rd, Phoenix, AZ 85037 ",85037,-115391.0234375,83608.9765625,199000,https://www.zillow.com/homedetails/9106-W-Monte-Vista-Rd-Phoenix-AZ-85037/60047183_zpid/
520341,22734448,"8921 W Edgemont Ave, Phoenix, AZ 85037 ",85037,-116477.75,82522.25,199000,https://www.zillow.com/homedetails/8921-W-Edgemont-Ave-Phoenix-AZ-85037/7487901_zpid/
435965,23757849,"2237 N 94th Ave, Phoenix, AZ 85037 ",85037,-117031.890625,112967.109375,229999,https://www.zillow.com/homedetails/2237-N-94th-Ave-Phoenix-AZ-85037/67773064_zpid/
524930,22304530,"9134 W Vernon Ave, Phoenix, AZ 85037 ",85037,-117518.125,131481.875,249000,https://www.zillow.com/homedetails/9134-W-Vernon-Ave-Phoenix-AZ-85037/67764424_zpid/
441880,23756236,"3901 N 84th Ln, Phoenix, AZ 85037 ",85037,-118359.4921875,60640.5078125,179000,https://www.zillow.com/homedetails/3901-N-84th-Ln-Phoenix-AZ-85037/67081706_zpid/
441326,23650432,"3042 N 87th Ave, Phoenix, AZ 85037 ",85037,-118507.609375,86491.390625,204999,https://www.zillow.com/homedetails/3042-N-87th-Ave-Phoenix-AZ-85037/7479842_zpid/
1089830,23797116,"606 W El Prado Rd, Chandler, AZ 85225 ",85225,-119195.0546875,79804.9453125,199000,https://www.zillow.com/homedetails/606-W-El-Prado-Rd-Chandler-AZ-85225/8177626_zpid/
527753,23797429,"9509 W Elm St, Phoenix, AZ 85037 ",85037,-119476.3203125,85523.6796875,205000,https://www.zillow.com/homedetails/9509-W-Elm-St-Phoenix-AZ-85037/55256235_zpid/
441252,23796851,"3001 N 86th Ln, Phoenix, AZ 85037 ",85037,-120098.8828125,109901.1171875,230000,https://www.zillow.com/homedetails/3001-N-86th-Ln-Phoenix-AZ-85037/7480278_zpid/
449920,23756347,"8630 W Osborn Rd, Phoenix, AZ 85037 ",85037,-121030.3046875,73969.6953125,195000,https://www.zillow.com/homedetails/8630-W-Osborn-Rd-Phoenix-AZ-85037/7469964_zpid/
9021795,23805990,"747 W Rosal Pl, Chandler, AZ 85225 ",85225,-121586.359375,128313.640625,249900,https://www.zillow.com/homedetails/747-W-Rosal-Pl-Chandler-AZ-85225/8177685_zpid/
1705,22706438,"8721 W Campbell Ave, Phoenix, AZ 85037 ",85037,-121859.8125,77140.1875,199000,https://www.zillow.com/homedetails/8721-W-Campbell-Ave-Phoenix-AZ-85037/7466961_zpid/
1859,23650472,"9128 W Alvarado St, Phoenix, AZ 85037 ",85037,-122376.3515625,91623.6484375,214000,https://www.zillow.com/homedetails/9128-W-Alvarado-St-Phoenix-AZ-85037/60047210_zpid/
1095696,23809180,"856 W Monterey St, Chandler, AZ 85225 ",85225,-123112.890625,126887.109375,250000,https://www.zillow.com/homedetails/856-W-Monterey-St-Chandler-AZ-85225/8186284_zpid/
524898,23810672,"9134 W Cypress St, Phoenix, AZ 85037 ",85037,-123121.7109375,91778.2890625,214900,https://www.zillow.com/homedetails/9134-W-Cypress-St-Phoenix-AZ-85037/67762994_zpid/
