property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
450658,23811362,"8740 W Earll Dr, Phoenix, AZ 85037 ",85037,-74780.86328125,55218.13671875,129999,https://www.zillow.com/homedetails/8740-W-Earll-Dr-Phoenix-AZ-85037/7479995_zpid/
448939,23818561,"8473 W Sells Dr, Phoenix, AZ 85037 ",85037,-75993.921875,54006.078125,130000,https://www.zillow.com/homedetails/8473-W-Sells-Dr-Phoenix-AZ-85037/7480704_zpid/
448532,23797431,"8415 W Granada Rd, Phoenix, AZ 85037 ",85037,-88131.6015625,61768.3984375,149900,https://www.zillow.com/homedetails/8415-W-Granada-Rd-Phoenix-AZ-85037/7487944_zpid/
446458,23816288,"4811 N 84th Ln, Phoenix, AZ 85037 ",85037,-95312.31640625,59687.68359375,155000,https://www.zillow.com/homedetails/4811-N-84th-Ln-Phoenix-AZ-85037/7481137_zpid/
448390,23757850,"8403 W Lewis Ave, Phoenix, AZ 85037 ",85037,-97055.12109375,62944.87890625,160000,https://www.zillow.com/homedetails/8403-W-Lewis-Ave-Phoenix-AZ-85037/81985441_zpid/
449105,23819968,"8515 W College Dr, Phoenix, AZ 85037 ",85037,-104628.640625,58121.359375,162750,https://www.zillow.com/homedetails/8515-W-College-Dr-Phoenix-AZ-85037/7483595_zpid/
448906,23821790,"8455 W Devonshire Ave, Phoenix, AZ 85037 ",85037,-107246.08203125,57653.91796875,164900,https://www.zillow.com/homedetails/8455-W-Devonshire-Ave-Phoenix-AZ-85037/7466636_zpid/
521769,23806422,"9002 W Clarendon Ave, Phoenix, AZ 85037 ",85037,-108606.7421875,60393.2578125,169000,https://www.zillow.com/homedetails/9002-W-Clarendon-Ave-Phoenix-AZ-85037/7470545_zpid/
22933,22734467,"8739 W Fairmount Ave, Phoenix, AZ 85037 ",85037,-108694.453125,61305.546875,170000,https://www.zillow.com/homedetails/8739-W-Fairmount-Ave-Phoenix-AZ-85037/7471067_zpid/
450587,23805027,"8735 W Catalina Dr, Phoenix, AZ 85037 ",85037,-109159.21875,55840.78125,165000,https://www.zillow.com/homedetails/8735-W-Catalina-Dr-Phoenix-AZ-85037/7479803_zpid/
434848,23811348,"2008 N 89th Dr, Phoenix, AZ 85037 ",85037,-110667.1640625,59332.8359375,170000,https://www.zillow.com/homedetails/2008-N-89th-Dr-Phoenix-AZ-85037/7486878_zpid/
1089830,23797116,"606 W El Prado Rd, Chandler, AZ 85225 ",85225,-110848.3359375,88151.6640625,199000,https://www.zillow.com/homedetails/606-W-El-Prado-Rd-Chandler-AZ-85225/8177626_zpid/
522141,23818564,"9008 W Roma Ave, Phoenix, AZ 85037 ",85037,-111142.0078125,53757.9921875,164900,https://www.zillow.com/homedetails/9008-W-Roma-Ave-Phoenix-AZ-85037/7467364_zpid/
520341,22734448,"8921 W Edgemont Ave, Phoenix, AZ 85037 ",85037,-111703.25,87296.75,199000,https://www.zillow.com/homedetails/8921-W-Edgemont-Ave-Phoenix-AZ-85037/7487901_zpid/
522482,23809837,"9013 W Virginia Ave, Phoenix, AZ 85037 ",85037,-112930.9296875,61969.0703125,174900,https://www.zillow.com/homedetails/9013-W-Virginia-Ave-Phoenix-AZ-85037/7473884_zpid/
448364,23512346,"8402 W Fairmount Ave, Phoenix, AZ 85037 ",85037,-115739.828125,54260.171875,170000,https://www.zillow.com/homedetails/8402-W-Fairmount-Ave-Phoenix-AZ-85037/7470144_zpid/
520535,23821481,"8924 W Sells Dr, Phoenix, AZ 85037 ",85037,-116157.76171875,58842.23828125,175000,https://www.zillow.com/homedetails/8924-W-Sells-Dr-Phoenix-AZ-85037/7467239_zpid/
527635,22717844,"9459 W Virginia Ave, Phoenix, AZ 85037 ",85037,-116195.1015625,83804.8984375,200000,https://www.zillow.com/homedetails/9459-W-Virginia-Ave-Phoenix-AZ-85037/62727169_zpid/
451535,23821794,"8801 W Mariposa St, Phoenix, AZ 85037 ",85037,-117379.78515625,62520.21484375,179900,https://www.zillow.com/homedetails/8801-W-Mariposa-St-Phoenix-AZ-85037/7483286_zpid/
