property_id,transaction_id,address,ypred,predicted_price,list,url
282806,20706387,"3216 E Medlock Dr For Rent, Phoenix, AZ 85018 ",143779.28125,203779.28125,60000,http://www.zillow.com/homedetails/3216-E-Medlock-Dr-For-Rent-Phoenix-AZ-85018/2104503515_zpid
5350162,8399514,"2422 W Hunter Court For R Ent Only # 0, Phoenix, AZ 85085 ",116595.09375,196595.09375,80000,http://www.zillow.com/homedetails/2422-W-Hunter-Court-For-R-Ent-Only-0-Phoenix-AZ-85085/2096086862_zpid/
5350106,8399320,"16246 W Mercer Lane For Rent Only # 0000000, Surprise, AZ 85379 ",110681.75,190681.75,80000,http://www.zillow.com/homedetails/16246-W-Mercer-Lane-For-Rent-Only-0000000-Surprise-AZ-85379/2096086194_zpid/
2044168,3262657,"3561 E Tyson St For Rent Only, Gilbert, AZ 85295 ",96466.515625,176466.515625,80000,http://www.zillow.com/homedetails/3561-E-Tyson-St-For-Rent-Only-Gilbert-AZ-85295/2096783659_zpid/
930303,20703245,"24813 W Durango St, Buckeye, AZ 85326 ",92737.390625,144737.390625,52000,http://www.zillow.com/homedetails/24813-W-Durango-St-Buckeye-AZ-85326/8314520_zpid
8928226,21958692,"617 S St Louis Ave, Gila Bend, AZ 85337 ",88611.375,148611.375,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
272168,20717621,"7724 E Pepper Tree Ln For Rent, Scottsdale, AZ 85250 ",83609.0625,143609.0625,60000,http://www.zillow.com/homedetails/7724-E-Pepper-Tree-Ln-For-Rent-Scottsdale-AZ-85250/2104505824_zpid
50557,21685651,"43711 N 12th St, New River, AZ 85087 ",83247.171875,165247.171875,82000,http://www.zillow.com/homedetails/43711-N-12th-St-New-River-AZ-85087/7928194_zpid
8962070,21972325,"209 E Clanton Ave, Buckeye, AZ 85326 ",82554.296875,152554.296875,70000,https://www.zillow.com/homedetails/209-E-Clanton-Ave-Buckeye-AZ-85326/2093836839_zpid/
1517206,20695514,"15137 W Dynamite Blvd, Surprise, AZ 85387 ",78891.296875,148391.296875,69500,http://www.zillow.com/homedetails/15137-W-Dynamite-Blvd-Surprise-AZ-85387/2125662852_zpid
443984,21686100,"4415 N 112th Ave, Phoenix, AZ 85037 ",78569.5625,143569.5625,65000,http://www.zillow.com/homedetails/4415-N-112th-Ave-Phoenix-AZ-85037/7488948_zpid
1877703,13951476,"17200 W Bell Rd LOT 1412, Surprise, AZ 85374 ",77566.515625,220466.515625,142900,http://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-1412-Surprise-AZ-85374/8318170_zpid/
671334,22124009,"7441 E Irwin Ave, Mesa, AZ 85209 ",76188.75,147888.75,71700,https://www.zillow.com/homedetails/7441-E-Irwin-Ave-Mesa-AZ-85209/8074681_zpid/
258612,20718197,"814 W Hononegh Dr, Phoenix, AZ 85027 ",72329.953125,129029.953125,56700,http://www.zillow.com/homedetails/814-W-Hononegh-Dr-Phoenix-AZ-85027/7966963_zpid
506629,21687633,"48914 N 7th Ave, New River, AZ 85087 ",72260.25,167260.25,95000,http://www.zillow.com/homedetails/48914-N-7th-Ave-New-River-AZ-85087/50184341_zpid
524040,21696939,"9045 W Encanto Blvd, Phoenix, AZ 85037 ",72018.046875,156918.046875,84900,http://www.zillow.com/homedetails/9045-W-Encanto-Blvd-Phoenix-AZ-85037/7487087_zpid
261687,20697399,"1732 W Yearling Rd, Phoenix, AZ 85085 ",68873.46875,242773.46875,173900,http://www.zillow.com/homedetails/1732-W-Yearling-Rd-Phoenix-AZ-85085/7972935_zpid
431438,21388831,"5717 N 103rd Dr, Glendale, AZ 85307 ",68501.78125,173501.78125,105000,http://www.zillow.com/homedetails/5717-N-103rd-Dr-Glendale-AZ-85307/7488642_zpid
282586,21180596,"3161 N 48th St, Phoenix, AZ 85018 ",65869.375,185869.375,120000,http://www.zillow.com/homedetails/3161-N-48th-St-Phoenix-AZ-85018/7566493_zpid
519573,21696670,"8906 W Vernon Ave, Phoenix, AZ 85037 ",65677.546875,140677.546875,75000,http://www.zillow.com/homedetails/8906-W-Vernon-Ave-Phoenix-AZ-85037/7474114_zpid
1149675,20724155,"12609 W Larkspur Rd, El Mirage, AZ 85335 ",63452.0546875,128452.0546875,65000,http://www.zillow.com/homedetails/12609-W-Larkspur-Rd-El-Mirage-AZ-85335/55284434_zpid
425081,20690676,"10109 W Reade Ave, Glendale, AZ 85307 ",62099.4921875,117099.4921875,55000,http://www.zillow.com/homedetails/10109-W-Reade-Ave-Glendale-AZ-85307/7465076_zpid
395313,21694146,"7750 N 40th Dr, Phoenix, AZ 85051 ",60623.90625,135623.90625,75000,http://www.zillow.com/homedetails/7750-N-40th-Dr-Phoenix-AZ-85051/7755484_zpid
449708,21696281,"8609 W Roma Ave, Phoenix, AZ 85037 ",60398.171875,143898.171875,83500,http://www.zillow.com/homedetails/8609-W-Roma-Ave-Phoenix-AZ-85037/7480544_zpid
450628,21696503,"8737 W Windsor Ave, Phoenix, AZ 85037 ",59474.6875,129474.6875,70000,http://www.zillow.com/homedetails/8737-W-Windsor-Ave-Phoenix-AZ-85037/7473654_zpid
1342943,20711355,"4508 W Bethany Home Rd, Glendale, AZ 85301 ",58817.1953125,128717.1953125,69900,http://www.zillow.com/homedetails/4508-W-Bethany-Home-Rd-Glendale-AZ-85301/7723697_zpid
