property_id,transaction_id,address,ypred,predicted_price,list,url
5350106,8399320,"16246 W Mercer Lane For Rent Only # 0000000, Surprise, AZ 85379 ",149102.390625,229102.390625,80000,http://www.zillow.com/homedetails/16246-W-Mercer-Lane-For-Rent-Only-0000000-Surprise-AZ-85379/2096086194_zpid/
5350162,8399514,"2422 W Hunter Court For R Ent Only # 0, Phoenix, AZ 85085 ",119665.171875,199665.171875,80000,http://www.zillow.com/homedetails/2422-W-Hunter-Court-For-R-Ent-Only-0-Phoenix-AZ-85085/2096086862_zpid/
282806,20706387,"3216 E Medlock Dr For Rent, Phoenix, AZ 85018 ",92882.0,152882.0,60000,http://www.zillow.com/homedetails/3216-E-Medlock-Dr-For-Rent-Phoenix-AZ-85018/2104503515_zpid
2044168,3262657,"3561 E Tyson St For Rent Only, Gilbert, AZ 85295 ",86148.65625,166148.65625,80000,http://www.zillow.com/homedetails/3561-E-Tyson-St-For-Rent-Only-Gilbert-AZ-85295/2096783659_zpid/
506629,21687633,"48914 N 7th Ave, New River, AZ 85087 ",80905.5625,175905.5625,95000,http://www.zillow.com/homedetails/48914-N-7th-Ave-New-River-AZ-85087/50184341_zpid
930303,20703245,"24813 W Durango St, Buckeye, AZ 85326 ",74464.1953125,126464.1953125,52000,http://www.zillow.com/homedetails/24813-W-Durango-St-Buckeye-AZ-85326/8314520_zpid
450628,21696503,"8737 W Windsor Ave, Phoenix, AZ 85037 ",71405.578125,141405.578125,70000,http://www.zillow.com/homedetails/8737-W-Windsor-Ave-Phoenix-AZ-85037/7473654_zpid
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",69428.875,164328.875,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
1468686,20716658,"7113 W Sherri Jean Ln, Peoria, AZ 85382 ",69338.5390625,121338.5390625,52000,http://www.zillow.com/homedetails/7113-W-Sherri-Jean-Ln-Peoria-AZ-85382/2134118876_zpid
524040,21696939,"9045 W Encanto Blvd, Phoenix, AZ 85037 ",68752.265625,153652.265625,84900,http://www.zillow.com/homedetails/9045-W-Encanto-Blvd-Phoenix-AZ-85037/7487087_zpid
200291,13683230,"6523 S 16th Ave, Phoenix, AZ 85041",67448.921875,122448.921875,55000,http://www.zillow.com/homedetails/6523-S-16th-Ave-Phoenix-AZ-85041/59272346_zpid
1517206,20695514,"15137 W Dynamite Blvd, Surprise, AZ 85387 ",67371.34375,136871.34375,69500,http://www.zillow.com/homedetails/15137-W-Dynamite-Blvd-Surprise-AZ-85387/2125662852_zpid
97754,20703664,"25706 S 203rd St, Queen Creek, AZ 85142 ",65463.234375,150463.234375,85000,http://www.zillow.com/homedetails/25706-S-203rd-St-Queen-Creek-AZ-85142/50198997_zpid
258612,20718197,"814 W Hononegh Dr, Phoenix, AZ 85027 ",65235.3984375,121935.3984375,56700,http://www.zillow.com/homedetails/814-W-Hononegh-Dr-Phoenix-AZ-85027/7966963_zpid
9849,43827,"62 Anthem Country Club Homes, Anthem, AZ 85086",64836.1875,369836.1875,305000,http://www.zillow.com/homedetails/62-Anthem-Country-Club-Homes-Anthem-AZ-85086/2100524536_zpid/
1374494,21535117,"8932 W Maryland Ave, Glendale, AZ 85305 ",63427.78125,173427.78125,110000,http://www.zillow.com/homedetails/8932-W-Maryland-Ave-Glendale-AZ-85305/7461840_zpid
443984,21686100,"4415 N 112th Ave, Phoenix, AZ 85037 ",63186.375,128186.375,65000,http://www.zillow.com/homedetails/4415-N-112th-Ave-Phoenix-AZ-85037/7488948_zpid
1149675,20724155,"12609 W Larkspur Rd, El Mirage, AZ 85335 ",63176.4375,128176.4375,65000,http://www.zillow.com/homedetails/12609-W-Larkspur-Rd-El-Mirage-AZ-85335/55284434_zpid
272168,20717621,"7724 E Pepper Tree Ln For Rent, Scottsdale, AZ 85250 ",62677.5859375,122677.5859375,60000,http://www.zillow.com/homedetails/7724-E-Pepper-Tree-Ln-For-Rent-Scottsdale-AZ-85250/2104505824_zpid
1877703,13951476,"17200 W Bell Rd LOT 1412, Surprise, AZ 85374 ",62657.9375,205557.9375,142900,http://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-1412-Surprise-AZ-85374/8318170_zpid/
1671962,20703266,"24625 N 115th Ave, Sun City, AZ 85373 ",61159.3515625,122959.3515625,61800,http://www.zillow.com/homedetails/24625-N-115th-Ave-Sun-City-AZ-85373/59268932_zpid
449940,21696419,"8632 W Windsor Ave, Phoenix, AZ 85037 ",60862.21875,125862.21875,65000,http://www.zillow.com/homedetails/8632-W-Windsor-Ave-Phoenix-AZ-85037/7487180_zpid
402714,20693209,"12032 N 60th Ave, Glendale, AZ 85304 ",59502.21875,168502.21875,109000,http://www.zillow.com/homedetails/12032-N-60th-Ave-Glendale-AZ-85304/7698007_zpid
449708,21696281,"8609 W Roma Ave, Phoenix, AZ 85037 ",59315.28125,142815.28125,83500,http://www.zillow.com/homedetails/8609-W-Roma-Ave-Phoenix-AZ-85037/7480544_zpid
398957,13729015,"9416 N 38th Ave, Phoenix, AZ 85051 ",58112.4453125,121112.4453125,63000,http://www.zillow.com/homedetails/9416-N-38th-Ave-Phoenix-AZ-85051/7746919_zpid
1370005,17243284,"6602 N 89th Ln, Glendale, AZ 85305",57185.34375,142185.34375,85000,http://www.zillow.com/homedetails/6602-N-89th-Ln-Glendale-AZ-85305/7461810_zpid
5384814,8472855,"42623 N 43rd Dr # 0, Phoenix, AZ 85087 ",55423.171875,155423.171875,100000,http://www.zillow.com/homedetails/42623-N-43rd-Dr-0-Phoenix-AZ-85087/2096060706_zpid/
