property_id,transaction_id,address,zipcode,ypred,predicted_price,list,url
8928226,21958692,"617 S St Louis Ave, Gila Bend, AZ 85337 ",85337,111891.5625,171891.5625,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
671334,22124009,"7441 E Irwin Ave, Mesa, AZ 85209 ",85209,66845.5625,138545.5625,71700,https://www.zillow.com/homedetails/7441-E-Irwin-Ave-Mesa-AZ-85209/8074681_zpid/
1168617,21961207,"805 W Robert E Lee Ln, Gila Bend, AZ 85337 ",85337,65191.078125,138191.078125,73000,https://www.zillow.com/homedetails/805-W-Robert-E-Lee-Ln-Gila-Bend-AZ-85337/88787878_zpid/
1593440,20694854,"1410 W Clymer St, Ajo, AZ 85321 ",85321,61888.46875,151788.46875,89900,http://www.zillow.com/homedetails/1410-W-Clymer-St-Ajo-AZ-85321/8662457_zpid
1168564,21958058,"514 W Papago St, Gila Bend, AZ 85337 ",85337,59317.4765625,119317.4765625,60000,https://www.zillow.com/homedetails/514-W-Papago-St-Gila-Bend-AZ-85337/8289363_zpid/
36839,22494837,"4426 S 3rd St, Phoenix, AZ 85040 ",85040,48485.671875,188385.671875,139900,https://www.zillow.com/homedetails/4426-S-3rd-St-Phoenix-AZ-85040/81978722_zpid/
8046996,22422845,"1425 S 10th Ave, Phoenix, AZ 85007 ",85007,44218.1484375,113218.1484375,69000,https://www.zillow.com/homedetails/1425-S-10th-Ave-Phoenix-AZ-85007/7500613_zpid/
1879799,21902322,"308 E Papago St, Gila Bend, AZ 85337 ",85337,31102.921875,121002.921875,89900,https://www.zillow.com/homedetails/308-E-Papago-St-Gila-Bend-AZ-85337/81985734_zpid/
7459565,13441628,"1050 S Wanda Drive Rent To Own, Gilbert Az, AZ 85296 ",85296,30660.796875,150660.796875,120000,https://www.zillow.com/homedetails/1050-S-Wanda-Drive-Rent-To-Own-Gilbert-Az-AZ-85296/2094865542_zpid/
8977543,22378461,"17200 W Bell Rd LOT 2172, Surprise, AZ 85374 ",85374,30486.7109375,90986.7109375,60500,https://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-2172-Surprise-AZ-85374/8318050_zpid/
4672666,21546161,"926 S Evangeline Ave, Mesa, AZ 85208 ",85208,29199.3046875,94199.3046875,65000,http://www.zillow.com/homedetails/926-S-Evangeline-Ave-Mesa-AZ-85208/8090250_zpid/
318396,22505944,"2141 E Mckinley St, Phoenix, AZ 85006 ",85006,28165.8984375,86065.8984375,57900,https://www.zillow.com/homedetails/2141-E-Mckinley-St-Phoenix-AZ-85006/7528706_zpid/
138374,22337105,"21403 N Palm Desert Dr, Sun City West, AZ 85375 ",85375,28093.40625,252093.40625,224000,https://www.zillow.com/homedetails/21403-N-Palm-Desert-Dr-Sun-City-West-AZ-85375/8113915_zpid/
8962070,21972325,"209 E Clanton Ave, Buckeye, AZ 85326 ",85326,27182.234375,97182.234375,70000,https://www.zillow.com/homedetails/209-E-Clanton-Ave-Buckeye-AZ-85326/2093836839_zpid/
5063087,21962226,"8601 N 103rd Ave LOT 78, Peoria, AZ 85345 ",85345,26207.5625,104407.5625,78200,https://www.zillow.com/homedetails/8601-N-103rd-Ave-LOT-78-Peoria-AZ-85345/7696049_zpid/
1935400,22210313,"5401 E Van Buren St, Phoenix, AZ 85008 ",85008,23427.6171875,115427.6171875,92000,https://www.zillow.com/homedetails/5401-E-Van-Buren-St-Phoenix-AZ-85008/2129757672_zpid/
8980472,22433173,"7748 W Minnezona Ave, Phoenix, AZ 85033 ",85033,22986.7578125,87886.7578125,64900,https://www.zillow.com/homedetails/7748-W-Minnezona-Ave-Phoenix-AZ-85033/7482425_zpid/
203212,22494861,"9433 S 14th Ave, Phoenix, AZ 85041 ",85041,22971.9453125,92971.9453125,70000,https://www.zillow.com/homedetails/9433-S-14th-Ave-Phoenix-AZ-85041/8132367_zpid/
8977544,22378474,"17200 W Bell Rd LOT 2175, Surprise, AZ 85374 ",85374,21409.25,106409.25,85000,https://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-2175-Surprise-AZ-85374/8318053_zpid/
345471,22114111,"2841 W Pima St, Phoenix, AZ 85009 ",85009,20145.9296875,76645.9296875,56500,https://www.zillow.com/homedetails/2841-W-Pima-St-Phoenix-AZ-85009/7501053_zpid/
8953874,21950467,"27601 N 195TH Ave, Wittmann, AZ 85361 ",85361,19711.0625,219611.0625,199900,https://www.zillow.com/homedetails/27601-N-195TH-Ave-Wittmann-AZ-85361/8310326_zpid/
8971189,22300694,"10602 W Mountain View Rd, Sun City, AZ 85351 ",85351,19532.921875,101532.921875,82000,https://www.zillow.com/homedetails/10602-W-Mountain-View-Rd-Sun-City-AZ-85351/7694835_zpid/
8980808,22435706,"3709 E Taylor St, Phoenix, AZ 85008 ",85008,19528.03125,89528.03125,70000,https://www.zillow.com/homedetails/3709-E-Taylor-St-Phoenix-AZ-85008/7544430_zpid/
215539,17872684,"1429 E Cortez St, Phoenix, AZ 85020 ",85020,19496.6953125,81496.6953125,62000,https://www.zillow.com/homedetails/1429-E-Cortez-St-Phoenix-AZ-85020/7785266_zpid/
8951799,21942254,"10261 N 108th Ave, Sun City, AZ 85351 ",85351,19051.3671875,91851.3671875,72800,https://www.zillow.com/homedetails/10261-N-108th-Ave-Sun-City-AZ-85351/7695802_zpid/
2050279,22490667,"11275 N 99th Ave LOT 107, Peoria, AZ 85345 ",85345,18470.7734375,98470.7734375,80000,https://www.zillow.com/homedetails/11275-N-99th-Ave-LOT-107-Peoria-AZ-85345/7686364_zpid/
8977547,22378499,"17200 W Bell Rd LOT 320, Surprise, AZ 85374 ",85374,17035.5390625,114535.5390625,97500,https://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-320-Surprise-AZ-85374/8317484_zpid/
8983167,22451265,"9151 E Butternut Ave, Mesa, AZ 85208 ",85208,17005.046875,85005.046875,68000,https://www.zillow.com/homedetails/9151-E-Butternut-Ave-Mesa-AZ-85208/8071478_zpid/
8984746,22492274,"9214 W Mckinley St, Tolleson, AZ 85353 ",85353,14955.3515625,101955.3515625,87000,https://www.zillow.com/homedetails/9214-W-Mckinley-St-Tolleson-AZ-85353/67081759_zpid/
37153,13637947,"4517 E Riverside St, Phoenix, AZ 85040 ",85040,12112.5390625,77012.5390625,64900,https://www.zillow.com/homedetails/4517-E-Riverside-St-Phoenix-AZ-85040/7556983_zpid/
8981364,22486614,"3306 S 365th Ave, Tonopah, AZ 85354 ",85354,12093.6015625,82093.6015625,70000,https://www.zillow.com/homedetails/3306-S-365th-Ave-Tonopah-AZ-85354/71602675_zpid/
210159,22244762,"3720 E Fillmore St, Phoenix, AZ 85008 ",85008,11863.4609375,86863.4609375,75000,https://www.zillow.com/homedetails/3720-E-Fillmore-St-Phoenix-AZ-85008/7544460_zpid/
7551091,22122550,"643 S 87th Way, Mesa, AZ 85208 ",85208,11057.6484375,109957.6484375,98900,https://www.zillow.com/homedetails/643-S-87th-Way-Mesa-AZ-85208/8072475_zpid/
8974235,22332118,"301 E Kinderman Dr, Avondale, AZ 85323 ",85323,9963.609375,99963.609375,90000,https://www.zillow.com/homedetails/301-E-Kinderman-Dr-Avondale-AZ-85323/8291884_zpid/
7515667,21816669,"5317 N Black Canyon Hwy, Phoenix, AZ 85015 ",85015,9576.453125,74576.453125,65000,https://www.zillow.com/homedetails/5317-N-Black-Canyon-Hwy-Phoenix-AZ-85015/2094660675_zpid/
36021,22092805,"4003 S 44th St, Phoenix, AZ 85040 ",85040,8721.0859375,76521.0859375,67800,https://www.zillow.com/homedetails/4003-S-44th-St-Phoenix-AZ-85040/7557236_zpid/
8984289,22463223,"3802 W Grant St, Phoenix, AZ 85009 ",85009,8578.5,68478.5,59900,https://www.zillow.com/homedetails/3802-W-Grant-St-Phoenix-AZ-85009/7506190_zpid/
831768,17860354,"4045 W Reade Ave, Phoenix, AZ 85019 ",85019,8526.75,73426.75,64900,https://www.zillow.com/homedetails/4045-W-Reade-Ave-Phoenix-AZ-85019/7721646_zpid/
830732,17860389,"3835 W Crittenden Ln, Phoenix, AZ 85019 ",85019,7382.84375,77282.84375,69900,https://www.zillow.com/homedetails/3835-W-Crittenden-Ln-Phoenix-AZ-85019/7508966_zpid/
942253,21990023,"702 N Elm St, Buckeye, AZ 85326 ",85326,6625.9609375,101625.9609375,95000,https://www.zillow.com/homedetails/702-N-Elm-St-Buckeye-AZ-85326/8288012_zpid/
1595112,21253924,"400 W Morondo Ave, Ajo, AZ 85321 ",85321,6613.2421875,90613.2421875,84000,http://www.zillow.com/homedetails/400-W-Morondo-Ave-Ajo-AZ-85321/8662761_zpid
8956559,21943280,"10944 W Coggins Dr, Sun City, AZ 85351 ",85351,5781.8203125,85281.8203125,79500,https://www.zillow.com/homedetails/10944-W-Coggins-Dr-Sun-City-AZ-85351/67084888_zpid/
8948849,22451238,"9111 E Birchwood Ave, Mesa, AZ 85208 ",85208,5129.3828125,100129.3828125,95000,https://www.zillow.com/homedetails/9111-E-Birchwood-Ave-Mesa-AZ-85208/8071623_zpid/
396597,22382894,"8221 N 33rd Ln, Phoenix, AZ 85051 ",85051,5029.34375,74729.34375,69700,https://www.zillow.com/homedetails/8221-N-33rd-Ln-Phoenix-AZ-85051/7751787_zpid/
1846026,20718974,"8840 E Sunland Ave LOT 8, Mesa, AZ 85208 ",85208,4508.671875,79408.671875,74900,http://www.zillow.com/homedetails/8840-E-Sunland-Ave-LOT-08-Mesa-AZ-85208/2098267072_zpid/
1845921,20717870,"7750 E Broadway Rd LOT 170, Mesa, AZ 85208 ",85208,3987.09375,93487.09375,89500,http://www.zillow.com/homedetails/7750-E-Broadway-Rd-LOT-170-Mesa-AZ-85208/8070475_zpid/
7487144,22096130,"5833 S 42nd Pl, Phoenix, AZ 85040 ",85040,3522.1328125,109522.1328125,106000,https://www.zillow.com/homedetails/5833-S-42nd-Pl-Phoenix-AZ-85040/7550688_zpid/
8980525,22433652,"18927 W Portland St, Buckeye, AZ 85326 ",85326,3266.875,83266.875,80000,https://www.zillow.com/homedetails/18927-W-Portland-St-Buckeye-AZ-85326/8307884_zpid/
2067606,20774003,"10866 W Santa Fe Dr, Sun City, AZ 85351 ",85351,3058.984375,102958.984375,99900,http://www.zillow.com/homedetails/10866-W-Santa-Fe-Dr-Sun-City-AZ-85351/7918348_zpid/
938103,22259059,"307 E Narramore Ave, Buckeye, AZ 85326 ",85326,2486.0625,87486.0625,85000,https://www.zillow.com/homedetails/307-E-Narramore-Ave-Buckeye-AZ-85326/8286372_zpid/
8975375,22346615,"4053 N Palomino Rd, Phoenix, AZ 85019 ",85019,2072.4453125,73072.4453125,71000,https://www.zillow.com/homedetails/4053-N-Palomino-Rd-Phoenix-AZ-85019/2093432828_zpid/
384179,22380690,"3419 W Echo Ln, Phoenix, AZ 85051 ",85051,2040.421875,74040.421875,72000,https://www.zillow.com/homedetails/3419-W-Echo-Ln-Phoenix-AZ-85051/7751649_zpid/
8990467,22512781,"1711 E Harvard Street Phoenix Az, Phoenix, AZ 85006 ",85006,1528.2578125,101528.2578125,100000,https://www.zillow.com/homedetails/1711-E-Harvard-Street-Phoenix-Az-Phoenix-AZ-85006/2093095994_zpid/
397130,22383113,"8424 N 34th Ave, Phoenix, AZ 85051 ",85051,1453.5390625,73453.5390625,72000,https://www.zillow.com/homedetails/8424-N-34th-Ave-Phoenix-AZ-85051/7751634_zpid/
1559439,22454408,"59 N Adams St, Wickenburg, AZ 85390 ",85390,1447.7109375,96447.7109375,95000,https://www.zillow.com/homedetails/59-N-Adams-St-Wickenburg-AZ-85390/8316521_zpid/
397163,22382978,"8426 N 34th Ave, Phoenix, AZ 85051 ",85051,1183.265625,73183.265625,72000,https://www.zillow.com/homedetails/8426-N-34th-Ave-Phoenix-AZ-85051/2108608876_zpid/
