property_id,transaction_id,address,ypred,predicted_price,list,url
5350106,8399320,"16246 W Mercer Lane For Rent Only # 0000000, Surprise, AZ 85379 ",146071.953125,226071.953125,80000,http://www.zillow.com/homedetails/16246-W-Mercer-Lane-For-Rent-Only-0000000-Surprise-AZ-85379/2096086194_zpid/
5350162,8399514,"2422 W Hunter Court For R Ent Only # 0, Phoenix, AZ 85085 ",123281.828125,203281.828125,80000,http://www.zillow.com/homedetails/2422-W-Hunter-Court-For-R-Ent-Only-0-Phoenix-AZ-85085/2096086862_zpid/
282806,20706387,"3216 E Medlock Dr For Rent, Phoenix, AZ 85018 ",105511.828125,165511.828125,60000,http://www.zillow.com/homedetails/3216-E-Medlock-Dr-For-Rent-Phoenix-AZ-85018/2104503515_zpid
2044168,3262657,"3561 E Tyson St For Rent Only, Gilbert, AZ 85295 ",84927.171875,164927.171875,80000,http://www.zillow.com/homedetails/3561-E-Tyson-St-For-Rent-Only-Gilbert-AZ-85295/2096783659_zpid/
272168,20717621,"7724 E Pepper Tree Ln For Rent, Scottsdale, AZ 85250 ",74280.328125,134280.328125,60000,http://www.zillow.com/homedetails/7724-E-Pepper-Tree-Ln-For-Rent-Scottsdale-AZ-85250/2104505824_zpid
1517206,20695514,"15137 W Dynamite Blvd, Surprise, AZ 85387 ",72484.375,141984.375,69500,http://www.zillow.com/homedetails/15137-W-Dynamite-Blvd-Surprise-AZ-85387/2125662852_zpid
1877703,13951476,"17200 W Bell Rd LOT 1412, Surprise, AZ 85374 ",69065.4375,211965.4375,142900,http://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-1412-Surprise-AZ-85374/8318170_zpid/
1671962,20703266,"24625 N 115th Ave, Sun City, AZ 85373 ",65427.53125,127227.53125,61800,http://www.zillow.com/homedetails/24625-N-115th-Ave-Sun-City-AZ-85373/59268932_zpid
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",64759.828125,159659.828125,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
930303,20703245,"24813 W Durango St, Buckeye, AZ 85326 ",64527.25,116527.25,52000,http://www.zillow.com/homedetails/24813-W-Durango-St-Buckeye-AZ-85326/8314520_zpid
50557,21685651,"43711 N 12th St, New River, AZ 85087 ",64302.9375,146302.9375,82000,http://www.zillow.com/homedetails/43711-N-12th-St-New-River-AZ-85087/7928194_zpid
506629,21687633,"48914 N 7th Ave, New River, AZ 85087 ",62938.296875,157938.296875,95000,http://www.zillow.com/homedetails/48914-N-7th-Ave-New-River-AZ-85087/50184341_zpid
524040,21696939,"9045 W Encanto Blvd, Phoenix, AZ 85037 ",60838.625,145738.625,84900,http://www.zillow.com/homedetails/9045-W-Encanto-Blvd-Phoenix-AZ-85037/7487087_zpid
234995,21679590,"2815 W Bluefield Ave, Phoenix, AZ 85053 ",60734.7578125,128234.7578125,67500,http://www.zillow.com/homedetails/2815-W-Bluefield-Ave-Phoenix-AZ-85053/7941050_zpid
450628,21696503,"8737 W Windsor Ave, Phoenix, AZ 85037 ",60412.203125,130412.203125,70000,http://www.zillow.com/homedetails/8737-W-Windsor-Ave-Phoenix-AZ-85037/7473654_zpid
443984,21686100,"4415 N 112th Ave, Phoenix, AZ 85037 ",59560.0703125,124560.0703125,65000,http://www.zillow.com/homedetails/4415-N-112th-Ave-Phoenix-AZ-85037/7488948_zpid
1593712,21339940,"50825 W Church St, Aguila, AZ 85320 ",59436.234375,148436.234375,89000,http://www.zillow.com/homedetails/50825-W-Church-St-Aguila-AZ-85320/8316757_zpid
449708,21696281,"8609 W Roma Ave, Phoenix, AZ 85037 ",58938.03125,142438.03125,83500,http://www.zillow.com/homedetails/8609-W-Roma-Ave-Phoenix-AZ-85037/7480544_zpid
1374494,21535117,"8932 W Maryland Ave, Glendale, AZ 85305 ",57520.09375,167520.09375,110000,http://www.zillow.com/homedetails/8932-W-Maryland-Ave-Glendale-AZ-85305/7461840_zpid
449940,21696419,"8632 W Windsor Ave, Phoenix, AZ 85037 ",55945.0390625,120945.0390625,65000,http://www.zillow.com/homedetails/8632-W-Windsor-Ave-Phoenix-AZ-85037/7487180_zpid
1149675,20724155,"12609 W Larkspur Rd, El Mirage, AZ 85335 ",55370.6953125,120370.6953125,65000,http://www.zillow.com/homedetails/12609-W-Larkspur-Rd-El-Mirage-AZ-85335/55284434_zpid
1370005,17243284,"6602 N 89th Ln, Glendale, AZ 85305",54187.515625,139187.515625,85000,http://www.zillow.com/homedetails/6602-N-89th-Ln-Glendale-AZ-85305/7461810_zpid
1517123,20696041,"15709 W Remuda Dr, Surprise, AZ 85387 ",51870.9140625,129770.9140625,77900,http://www.zillow.com/homedetails/15709-W-Remuda-Dr-Surprise-AZ-85387/50204085_zpid
425081,20690676,"10109 W Reade Ave, Glendale, AZ 85307 ",50950.3984375,105950.3984375,55000,http://www.zillow.com/homedetails/10109-W-Reade-Ave-Glendale-AZ-85307/7465076_zpid
5384814,8472855,"42623 N 43rd Dr # 0, Phoenix, AZ 85087 ",50445.65625,150445.65625,100000,http://www.zillow.com/homedetails/42623-N-43rd-Dr-0-Phoenix-AZ-85087/2096060706_zpid/
