property_id,transaction_id,address,ypred,predicted_price,list,url
5350106,8399320,"16246 W Mercer Lane For Rent Only # 0000000, Surprise, AZ 85379 ",139965.0625,219965.0625,80000,http://www.zillow.com/homedetails/16246-W-Mercer-Lane-For-Rent-Only-0000000-Surprise-AZ-85379/2096086194_zpid/
5350162,8399514,"2422 W Hunter Court For R Ent Only # 0, Phoenix, AZ 85085 ",126256.421875,206256.421875,80000,http://www.zillow.com/homedetails/2422-W-Hunter-Court-For-R-Ent-Only-0-Phoenix-AZ-85085/2096086862_zpid/
282806,20706387,"3216 E Medlock Dr For Rent, Phoenix, AZ 85018 ",108988.046875,168988.046875,60000,http://www.zillow.com/homedetails/3216-E-Medlock-Dr-For-Rent-Phoenix-AZ-85018/2104503515_zpid
2044168,3262657,"3561 E Tyson St For Rent Only, Gilbert, AZ 85295 ",102793.359375,182793.359375,80000,http://www.zillow.com/homedetails/3561-E-Tyson-St-For-Rent-Only-Gilbert-AZ-85295/2096783659_zpid/
506629,21687633,"48914 N 7th Ave, New River, AZ 85087 ",92663.859375,187663.859375,95000,http://www.zillow.com/homedetails/48914-N-7th-Ave-New-River-AZ-85087/50184341_zpid
443984,21686100,"4415 N 112th Ave, Phoenix, AZ 85037 ",79348.765625,144348.765625,65000,http://www.zillow.com/homedetails/4415-N-112th-Ave-Phoenix-AZ-85037/7488948_zpid
8928226,21809852,"617 S St Louis Ave, Gila Bend, AZ 85337 ",75012.15625,135012.15625,60000,https://www.zillow.com/homedetails/617-S-St-Louis-Ave-Gila-Bend-AZ-85337/8289148_zpid/
234995,21679590,"2815 W Bluefield Ave, Phoenix, AZ 85053 ",74130.765625,141630.765625,67500,http://www.zillow.com/homedetails/2815-W-Bluefield-Ave-Phoenix-AZ-85053/7941050_zpid
1517206,20695514,"15137 W Dynamite Blvd, Surprise, AZ 85387 ",73256.78125,142756.78125,69500,http://www.zillow.com/homedetails/15137-W-Dynamite-Blvd-Surprise-AZ-85387/2125662852_zpid
524040,21696939,"9045 W Encanto Blvd, Phoenix, AZ 85037 ",71490.65625,156390.65625,84900,http://www.zillow.com/homedetails/9045-W-Encanto-Blvd-Phoenix-AZ-85037/7487087_zpid
272168,20717621,"7724 E Pepper Tree Ln For Rent, Scottsdale, AZ 85250 ",71286.6875,131286.6875,60000,http://www.zillow.com/homedetails/7724-E-Pepper-Tree-Ln-For-Rent-Scottsdale-AZ-85250/2104505824_zpid
1149675,20724155,"12609 W Larkspur Rd, El Mirage, AZ 85335 ",69784.390625,134784.390625,65000,http://www.zillow.com/homedetails/12609-W-Larkspur-Rd-El-Mirage-AZ-85335/55284434_zpid
930303,20703245,"24813 W Durango St, Buckeye, AZ 85326 ",68596.6484375,120596.6484375,52000,http://www.zillow.com/homedetails/24813-W-Durango-St-Buckeye-AZ-85326/8314520_zpid
450628,21696503,"8737 W Windsor Ave, Phoenix, AZ 85037 ",68008.40625,138008.40625,70000,http://www.zillow.com/homedetails/8737-W-Windsor-Ave-Phoenix-AZ-85037/7473654_zpid
1374494,21535117,"8932 W Maryland Ave, Glendale, AZ 85305 ",67946.8125,177946.8125,110000,http://www.zillow.com/homedetails/8932-W-Maryland-Ave-Glendale-AZ-85305/7461840_zpid
1592793,20692971,"1169 W Walker Rd, Ajo, AZ 85321 ",66420.546875,161320.546875,94900,http://www.zillow.com/homedetails/1169-W-Walker-Rd-Ajo-AZ-85321/8661875_zpid
449708,21696281,"8609 W Roma Ave, Phoenix, AZ 85037 ",65554.125,149054.125,83500,http://www.zillow.com/homedetails/8609-W-Roma-Ave-Phoenix-AZ-85037/7480544_zpid
449940,21696419,"8632 W Windsor Ave, Phoenix, AZ 85037 ",64185.796875,129185.796875,65000,http://www.zillow.com/homedetails/8632-W-Windsor-Ave-Phoenix-AZ-85037/7487180_zpid
385625,21674351,"1649 W Andorra Dr, Phoenix, AZ 85029 ",63536.40625,123036.40625,59500,http://www.zillow.com/homedetails/1649-W-Andorra-Dr-Phoenix-AZ-85029/7784248_zpid
258612,20718197,"814 W Hononegh Dr, Phoenix, AZ 85027 ",61848.8203125,118548.8203125,56700,http://www.zillow.com/homedetails/814-W-Hononegh-Dr-Phoenix-AZ-85027/7966963_zpid
97754,20703664,"25706 S 203rd St, Queen Creek, AZ 85142 ",59417.828125,144417.828125,85000,http://www.zillow.com/homedetails/25706-S-203rd-St-Queen-Creek-AZ-85142/50198997_zpid
1370005,17243284,"6602 N 89th Ln, Glendale, AZ 85305",58659.640625,143659.640625,85000,http://www.zillow.com/homedetails/6602-N-89th-Ln-Glendale-AZ-85305/7461810_zpid
1671962,20703266,"24625 N 115th Ave, Sun City, AZ 85373 ",58659.140625,120459.140625,61800,http://www.zillow.com/homedetails/24625-N-115th-Ave-Sun-City-AZ-85373/59268932_zpid
1593712,21339940,"50825 W Church St, Aguila, AZ 85320 ",58205.234375,147205.234375,89000,http://www.zillow.com/homedetails/50825-W-Church-St-Aguila-AZ-85320/8316757_zpid
1347497,20712768,"5029 W Belmont Ave, Glendale, AZ 85301 ",57950.125,124250.125,66300,http://www.zillow.com/homedetails/5029-W-Belmont-Ave-Glendale-AZ-85301/7724893_zpid
412525,21688736,"5516 W Desert Cove Ave, Glendale, AZ 85304 ",57592.6640625,112092.6640625,54500,http://www.zillow.com/homedetails/5516-W-Desert-Cove-Ave-Glendale-AZ-85304/7736432_zpid
431438,21388831,"5717 N 103rd Dr, Glendale, AZ 85307 ",56415.203125,161415.203125,105000,http://www.zillow.com/homedetails/5717-N-103rd-Dr-Glendale-AZ-85307/7488642_zpid
395313,21694146,"7750 N 40th Dr, Phoenix, AZ 85051 ",56075.34375,131075.34375,75000,http://www.zillow.com/homedetails/7750-N-40th-Dr-Phoenix-AZ-85051/7755484_zpid
1877703,13951476,"17200 W Bell Rd LOT 1412, Surprise, AZ 85374 ",55611.828125,198511.828125,142900,http://www.zillow.com/homedetails/17200-W-Bell-Rd-LOT-1412-Surprise-AZ-85374/8318170_zpid/
377710,21671178,"10701 N 36th Ave, Phoenix, AZ 85029 ",55016.34375,117516.34375,62500,http://www.zillow.com/homedetails/10701-N-36th-Ave-Phoenix-AZ-85029/7743332_zpid
1517123,20696041,"15709 W Remuda Dr, Surprise, AZ 85387 ",54575.515625,132475.515625,77900,http://www.zillow.com/homedetails/15709-W-Remuda-Dr-Surprise-AZ-85387/50204085_zpid
88347,20699927,"20326 E Ryan Rd, Queen Creek, AZ 85142 ",54342.875,175342.875,121000,http://www.zillow.com/homedetails/20326-E-Ryan-Rd-Queen-Creek-AZ-85142/92349891_zpid
645641,21691996,"711 W Enid Ave, Mesa, AZ 85210 ",54290.703125,114190.703125,59900,http://www.zillow.com/homedetails/711-W-Enid-Ave-Mesa-AZ-85210/7598473_zpid
519573,21696670,"8906 W Vernon Ave, Phoenix, AZ 85037 ",54201.125,129201.125,75000,http://www.zillow.com/homedetails/8906-W-Vernon-Ave-Phoenix-AZ-85037/7474114_zpid
1374482,20719224,"8927 W Maryland Ave, Glendale, AZ 85305 ",51265.234375,148765.234375,97500,http://www.zillow.com/homedetails/8927-W-Maryland-Ave-Glendale-AZ-85305/7461905_zpid
831381,21711915,"4009 W Missouri Ave, Phoenix, AZ 85019 ",50977.671875,105977.671875,55000,http://www.zillow.com/homedetails/4009-W-Missouri-Ave-Phoenix-AZ-85019/7718737_zpid
1596567,20713297,"540 W Morondo Ave, Ajo, AZ 85321 ",50906.703125,109806.703125,58900,http://www.zillow.com/homedetails/540-W-Morondo-Ave-Ajo-AZ-85321/8662790_zpid
610043,21696852,"8914 E Calypso Ave, Mesa, AZ 85208 ",49896.359375,129796.359375,79900,http://www.zillow.com/homedetails/8914-E-Calypso-Ave-Mesa-AZ-85208/50189580_zpid
763070,21714417,"517 N Omaha Cir, Mesa, AZ 85205 ",49489.5859375,120489.5859375,71000,http://www.zillow.com/homedetails/517-N-Omaha-Cir-Mesa-AZ-85205/7638099_zpid
1944758,3204568,"3828 N 32nd St, Phoenix, AZ 85018 ",48978.34375,103878.34375,54900,http://www.zillow.com/homedetails/3828-N-32nd-St-Phoenix-AZ-85018/2105909241_zpid/
389478,21683801,"3920 W Mission Ln, Phoenix, AZ 85051 ",48862.109375,127762.109375,78900,http://www.zillow.com/homedetails/3920-W-Mission-Ln-Phoenix-AZ-85051/7746463_zpid
787260,21702824,"1651 E Juanita Ave, Mesa, AZ 85204 ",48751.5546875,101751.5546875,53000,http://www.zillow.com/homedetails/1651-E-Juanita-Ave-Mesa-AZ-85204/7628726_zpid
415614,20691025,"10404 N 46th Dr, Glendale, AZ 85302 ",48669.140625,133669.140625,85000,http://www.zillow.com/homedetails/10404-N-46th-Dr-Glendale-AZ-85302/7729024_zpid
524655,21696943,"9124 W Hazelwood St, Phoenix, AZ 85037 ",48509.609375,110509.609375,62000,http://www.zillow.com/homedetails/9124-W-Hazelwood-St-Phoenix-AZ-85037/52423685_zpid
767049,21715649,"6013 E Evergreen St, Mesa, AZ 85205 ",47955.96875,117955.96875,70000,http://www.zillow.com/homedetails/6013-E-Evergreen-St-Mesa-AZ-85205/7668101_zpid
786559,21701844,"1457 E El Moro Ave, Mesa, AZ 85204 ",47832.671875,132832.671875,85000,http://www.zillow.com/homedetails/1457-E-El-Moro-Ave-Mesa-AZ-85204/7627099_zpid
402714,20693209,"12032 N 60th Ave, Glendale, AZ 85304 ",47708.78125,156708.78125,109000,http://www.zillow.com/homedetails/12032-N-60th-Ave-Glendale-AZ-85304/7698007_zpid
