property_id,transaction_id,address,zipcode,good_sell_prob,list,url,lat,long,date_listed,transaction_date,price,discount,good_sell,outcome,probability_bin
459700,22721620,"5715 W Roma Ave, Phoenix, AZ 85031 ",85031,0.5043688416481018,139900,https://www.zillow.com/homedetails/5715-W-Roma-Ave-Phoenix-AZ-85031/7712868_zpid/,33.4993,-112.183,2017-09-26,2017-09-26,,,,no_sell,"(0.5, 0.51]"
349087,22339186,"3540 W Cypress St, Phoenix, AZ 85009 ",85009,0.5043688416481018,145000,https://www.zillow.com/homedetails/3540-W-Cypress-St-Phoenix-AZ-85009/7511188_zpid/,33.4724,-112.136,2017-07-18,2017-07-18,,,,no_sell,"(0.5, 0.51]"
8976427,22364465,"3836 W Vernon Ave, Phoenix, AZ 85009 ",85009,0.5043688416481018,139000,https://www.zillow.com/homedetails/3836-W-Vernon-Ave-Phoenix-AZ-85009/7510560_zpid/,33.4744,-112.142,2017-07-22,2017-07-22,,,,no_sell,"(0.5, 0.51]"
1356874,22700873,"7508 N 47th Dr, Glendale, AZ 85301 ",85301,0.5043688416481018,89000,https://www.zillow.com/homedetails/7508-N-47th-Dr-Glendale-AZ-85301/7724999_zpid/,33.5462,-112.161,2017-09-16,2017-09-16,,,,no_sell,"(0.5, 0.51]"
494351,22364447,"6120 W Vernon Ave, Phoenix, AZ 85035 ",85035,0.5043688416481018,159900,https://www.zillow.com/homedetails/6120-W-Vernon-Ave-Phoenix-AZ-85035/7491603_zpid/,33.4741,-112.191,2017-07-21,2017-07-21,154000.0,0.036898061288305195,True,good_sell,"(0.5, 0.51]"
1472007,22442879,"9444 W Mcrae Way, Peoria, AZ 85382 ",85382,0.5043688416481018,150000,https://www.zillow.com/homedetails/9444-W-Mcrae-Way-Peoria-AZ-85382/7893401_zpid/,33.6534,-112.263,2017-07-16,2017-07-16,,,,no_sell,"(0.5, 0.51]"
462473,22374277,"2629 W Luke Ave, Phoenix, AZ 85017 ",85017,0.5043688416481018,125000,https://www.zillow.com/homedetails/2629-W-Luke-Ave-Phoenix-AZ-85017/7763822_zpid/,33.5186,-112.116,2017-07-25,2017-07-25,125000.0,0.0,True,good_sell,"(0.5, 0.51]"
732105,22399433,"624 N Hobson, Mesa, AZ 85203 ",85203,0.5043688416481018,149000,https://www.zillow.com/homedetails/624-N-Hobson-Mesa-AZ-85203/7620583_zpid/,33.4266,-111.819,2017-07-27,2017-07-27,,,,no_sell,"(0.5, 0.51]"
347755,22387931,"3307 W Windsor Ave, Phoenix, AZ 85009 ",85009,0.5043688416481018,150000,https://www.zillow.com/homedetails/3307-W-Windsor-Ave-Phoenix-AZ-85009/7510473_zpid/,33.4781,-112.131,2017-07-25,2017-07-25,,,,no_sell,"(0.5, 0.51]"
491289,22353052,"5551 W Wilshire Dr, Phoenix, AZ 85035 ",85035,0.5043688416481018,149900,https://www.zillow.com/homedetails/5551-W-Wilshire-Dr-Phoenix-AZ-85035/7491935_zpid/,33.4756,-112.18,2017-07-20,2017-07-20,,,,no_sell,"(0.5, 0.51]"
407653,22391418,"5845 W Gelding Dr, Glendale, AZ 85306 ",85306,0.5043688416481018,150000,https://www.zillow.com/homedetails/5845-W-Gelding-Dr-Glendale-AZ-85306/8098466_zpid/,33.6163,-112.185,2017-07-26,2017-07-26,,,,no_sell,"(0.5, 0.51]"
423554,22309754,"8802 N 47th Ln, Glendale, AZ 85302 ",85302,0.5043688416481018,140000,https://www.zillow.com/homedetails/8802-N-47th-Ln-Glendale-AZ-85302/7738078_zpid/,33.5655,-112.162,2017-07-12,2017-07-12,140000.0,0.0,True,good_sell,"(0.5, 0.51]"
395458,22419826,"3746 W Bloomfield Rd, Phoenix, AZ 85029 ",85029,0.5043688416481018,145000,https://www.zillow.com/homedetails/3746-W-Bloomfield-Rd-Phoenix-AZ-85029/7743192_zpid/,33.5983,-112.14,2017-07-27,2017-07-27,136500.0,0.05862068965517242,False,bad_sell,"(0.5, 0.51]"
8995965,22560400,"3036 E Utopia Rd LOT 30, Phoenix, AZ 85050 ",85050,0.5043688416481018,54000,https://www.zillow.com/homedetails/3036-E-Utopia-Rd-LOT-30-Phoenix-AZ-85050/2126700431_zpid/,33.6633,-112.017,2017-08-22,2017-08-22,,,,no_sell,"(0.5, 0.51]"
9001872,22604124,"3034 N 71st Dr, Phoenix, AZ 85033 ",85033,0.5043688416481018,125000,https://www.zillow.com/homedetails/3034-N-71st-Dr-Phoenix-AZ-85033/7468971_zpid/,33.4834,-112.213,2017-09-02,2017-09-02,125000.0,0.0,True,good_sell,"(0.5, 0.51]"
8970975,22356195,"7102 N 55th Ave, Glendale, AZ 85301 ",85301,0.5043688416481018,130000,https://www.zillow.com/homedetails/7102-N-55th-Ave-Glendale-AZ-85301/7726556_zpid/,33.5393,-112.177,2017-07-19,2017-07-19,,,,no_sell,"(0.5, 0.51]"
250960,22437783,"2321 W Betty Elyse Ln, Phoenix, AZ 85023 ",85023,0.5043688416481018,160000,https://www.zillow.com/homedetails/2321-W-Betty-Elyse-Ln-Phoenix-AZ-85023/7960914_zpid/,33.6272,-112.109,2017-07-30,2017-07-30,160000.0,0.0,True,good_sell,"(0.5, 0.51]"
210144,22706184,"3716 E Fillmore St, Phoenix, AZ 85008 ",85008,0.5043688416481018,85000,https://www.zillow.com/homedetails/3716-E-Fillmore-St-Phoenix-AZ-85008/7544462_zpid/,33.4542,-112.001,2017-09-22,2017-09-22,,,,no_sell,"(0.5, 0.51]"
8979165,22422323,"7234 W Highland Ave, Phoenix, AZ 85033 ",85033,0.5043688416481018,160000,https://www.zillow.com/homedetails/7234-W-Highland-Ave-Phoenix-AZ-85033/7710797_zpid/,33.5054,-112.215,2017-07-27,2017-07-27,162400.0,-0.014999999999999902,True,good_sell,"(0.5, 0.51]"
8972667,22429756,"423 N 40TH Ave, Phoenix, AZ 85009 ",85009,0.5043688416481018,98000,https://www.zillow.com/homedetails/423-N-40TH-Ave-Phoenix-AZ-85009/7505121_zpid/,33.454,-112.145,2017-07-28,2017-07-28,85000.0,0.13265306122448983,False,bad_sell,"(0.5, 0.51]"
697144,22493727,"3005 W Polk St, Phoenix, AZ 85009 ",85009,0.5043688416481018,155000,https://www.zillow.com/homedetails/3005-W-Polk-St-Phoenix-AZ-85009/81970023_zpid/,33.4528,-112.124,2017-08-04,2017-08-04,155000.0,0.0,True,good_sell,"(0.5, 0.51]"
554022,22726630,"2045 W Washington St, Phoenix, AZ 85009 ",85009,0.5043688416481018,140000,https://www.zillow.com/homedetails/2045-W-Washington-St-Phoenix-AZ-85009/7515364_zpid/,33.4477,-112.104,2017-09-28,2017-09-28,,,,no_sell,"(0.5, 0.51]"
314319,22355677,"1759 W Hadley St, Phoenix, AZ 85007 ",85007,0.5043688416481018,139000,https://www.zillow.com/homedetails/1759-W-Hadley-St-Phoenix-AZ-85007/7522568_zpid/,33.4392,-112.098,2017-07-20,2017-07-20,120000.0,0.13669064748201443,False,bad_sell,"(0.5, 0.51]"
314139,22433231,"1718 W Hadley St, Phoenix, AZ 85007 ",85007,0.5043688416481018,155000,https://www.zillow.com/homedetails/1718-W-Hadley-St-Phoenix-AZ-85007/7522562_zpid/,33.4397,-112.097,2017-07-28,2017-07-28,,,,no_sell,"(0.5, 0.51]"
533519,22301780,"1019 N 42nd Ave, Phoenix, AZ 85009 ",85009,0.5043688416481018,134500,https://www.zillow.com/homedetails/1019-N-42nd-Ave-Phoenix-AZ-85009/7506427_zpid/,33.4608,-112.149,2017-07-11,2017-07-11,,,,no_sell,"(0.5, 0.51]"
446456,22387962,"4811 N 84th Dr, Phoenix, AZ 85037 ",85037,0.5043688416481018,154900,https://www.zillow.com/homedetails/4811-N-84th-Dr-Phoenix-AZ-85037/7481107_zpid/,33.5073,-112.24,2017-07-23,2017-07-23,155000.0,-0.0006455777921239303,True,good_sell,"(0.5, 0.51]"
386839,22413795,"3712 W Seldon Ln, Phoenix, AZ 85051 ",85051,0.5043688416481018,135000,https://www.zillow.com/homedetails/3712-W-Seldon-Ln-Phoenix-AZ-85051/7752377_zpid/,33.561,-112.139,2017-07-19,2017-07-19,135500.0,-0.0037037037037037646,True,good_sell,"(0.5, 0.51]"
310827,22388091,"1015 N Patricio St, Phoenix, AZ 85006 ",85006,0.5043688416481018,160000,https://www.zillow.com/homedetails/1015-N-Patricio-St-Phoenix-AZ-85006/7528944_zpid/,33.4593,-112.044,2017-07-26,2017-07-26,,,,no_sell,"(0.5, 0.51]"
387295,22379510,"2142 W Paradise Dr, Phoenix, AZ 85029 ",85029,0.5043688416481018,149500,https://www.zillow.com/homedetails/2142-W-Paradise-Dr-Phoenix-AZ-85029/7748931_zpid/,33.5955,-112.106,2017-07-22,2017-07-22,152000.0,-0.01672240802675584,True,good_sell,"(0.5, 0.51]"
9016683,22730341,"2816 N 32nd Pl, Phoenix, AZ 85008 ",85008,0.5043688416481018,164900,https://www.zillow.com/homedetails/2816-N-32nd-Pl-Phoenix-AZ-85008/7540834_zpid/,33.4793,-112.012,2017-09-29,2017-09-29,,,,no_sell,"(0.5, 0.51]"
364498,22436364,"9401 W Taylor St, Tolleson, AZ 85353 ",85353,0.5043688416481018,150000,https://www.zillow.com/homedetails/9401-W-Taylor-St-Tolleson-AZ-85353/7476991_zpid/,33.4521,-112.262,2017-07-28,2017-07-28,140000.0,0.06666666666666665,False,bad_sell,"(0.5, 0.51]"
8978828,22417742,"7835 W Whitton Ave, Phoenix, AZ 85033 ",85033,0.5043688416481018,147900,https://www.zillow.com/homedetails/7835-W-Whitton-Ave-Phoenix-AZ-85033/7478538_zpid/,33.4892,-112.228,2017-07-20,2017-07-20,,,,no_sell,"(0.5, 0.51]"
388395,22374282,"3823 W Northview Ave, Phoenix, AZ 85051 ",85051,0.5043688416481018,105000,https://www.zillow.com/homedetails/3823-W-Northview-Ave-Phoenix-AZ-85051/7757400_zpid/,33.5433,-112.142,2017-07-25,2017-07-25,117000.0,-0.11428571428571432,True,good_sell,"(0.5, 0.51]"
139869,22347694,"9744 W Longhorn Ct, Sun City, AZ 85373 ",85373,0.5043688416481018,135000,https://www.zillow.com/homedetails/9744-W-Longhorn-Ct-Sun-City-AZ-85373/7924350_zpid/,33.6563,-112.273,2017-07-20,2017-07-20,128600.0,0.047407407407407454,True,good_sell,"(0.5, 0.51]"
225296,22430429,"14625 N 29th Ave, Phoenix, AZ 85053 ",85053,0.5043688416481018,164000,https://www.zillow.com/homedetails/14625-N-29th-Ave-Phoenix-AZ-85053/7952986_zpid/,33.619,-112.12,2017-07-28,2017-07-28,103449.0,0.36921341463414636,False,bad_sell,"(0.5, 0.51]"
8973738,22417891,"8233 W Avalon Dr, Phoenix, AZ 85033 ",85033,0.5043688416481018,134900,https://www.zillow.com/homedetails/8233-W-Avalon-Dr-Phoenix-AZ-85033/7479705_zpid/,33.482,-112.237,2017-07-20,2017-07-20,108000.0,0.19940696812453673,False,bad_sell,"(0.5, 0.51]"
8973777,22391597,"11275 N 99th Ave LOT 7, Peoria, AZ 85345 ",85345,0.5043688416481018,130000,https://www.zillow.com/homedetails/11275-N-99th-Ave-LOT-7-Peoria-AZ-85345/7686267_zpid/,33.5867,-112.273,2017-07-13,2017-07-13,,,,no_sell,"(0.5, 0.51]"
