property_id,transaction_id,address,zipcode,good_sell_prob,list,url,lat,long,date_listed,transaction_date,price,discount,good_sell,outcome,probability_bin
392963,22713780,"3330 W Aster Dr, Phoenix, AZ 85029 ",85029,0.6737707853317261,165000,https://www.zillow.com/homedetails/3330-W-Aster-Dr-Phoenix-AZ-85029/7747615_zpid/,33.6022,-112.131,2017-09-24,2017-09-24,,,,no_sell,"(0.651, 0.69]"
331204,23526874,"10222 N 14th Ave, Phoenix, AZ 85021 ",85021,0.6737707853317261,159000,https://www.zillow.com/homedetails/10222-N-14th-Ave-Phoenix-AZ-85021/7781394_zpid/,33.5794,-112.09,2017-10-11,2017-10-11,150000.0,0.05660377358490565,False,bad_sell,"(0.651, 0.69]"
827683,22544155,"3017 N 40th Dr, Phoenix, AZ 85019 ",85019,0.6737321615219116,140000,https://www.zillow.com/homedetails/3017-N-40th-Dr-Phoenix-AZ-85019/7509168_zpid/,33.483000000000004,-112.146,2017-08-16,2017-08-16,,,,no_sell,"(0.651, 0.69]"
9020029,22741443,"4625 N 78th Ave, Phoenix, AZ 85033 ",85033,0.6713584661483765,159900,https://www.zillow.com/homedetails/4625-N-78th-Ave-Phoenix-AZ-85033/7468218_zpid/,33.5048,-112.227,2017-10-06,2017-10-06,,,,no_sell,"(0.651, 0.69]"
445988,22692559,"4719 N 92nd Ave, Phoenix, AZ 85037 ",85037,0.6713584661483765,135000,https://www.zillow.com/homedetails/4719-N-92nd-Ave-Phoenix-AZ-85037/7466534_zpid/,33.5063,-112.258,2017-09-19,2017-09-19,,,,no_sell,"(0.651, 0.69]"
39699,22594965,"1462 N 80th Ln, Phoenix, AZ 85043 ",85043,0.6707651615142822,155000,https://www.zillow.com/homedetails/1462-N-80th-Ln-Phoenix-AZ-85043/2104748992_zpid/,33.4644,-112.233,2017-08-28,2017-08-28,,,,no_sell,"(0.651, 0.69]"
351832,23649662,"6623 W Cleveland St, Phoenix, AZ 85043 ",85043,0.6707651615142822,164500,https://www.zillow.com/homedetails/6623-W-Cleveland-St-Phoenix-AZ-85043/67788403_zpid/,33.4534,-112.202,2017-10-13,2017-10-13,,,,no_sell,"(0.651, 0.69]"
9020108,22742771,"4721 W Fremont Rd, Laveen, AZ 85339 ",85339,0.67054682970047,183000,https://www.zillow.com/homedetails/4721-W-Fremont-Rd-Laveen-AZ-85339/95169317_zpid/,33.3805,-112.16,2017-10-07,2017-10-07,,,,no_sell,"(0.651, 0.69]"
632493,22688009,"7336 S 48th Gln, Laveen, AZ 85339 ",85339,0.67054682970047,185000,https://www.zillow.com/homedetails/7336-S-48th-Gln-Laveen-AZ-85339/81954220_zpid/,33.38,-112.164,2017-09-14,2017-09-14,,,,no_sell,"(0.651, 0.69]"
466583,23359711,"3023 W Rose Ln, Phoenix, AZ 85017 ",85017,0.6703248620033264,109500,http://www.zillow.com/homedetails/3023-W-Rose-Ln-Phoenix-AZ-85017/7759999_zpid,33.5274,-112.124,2017-09-07,2017-09-07,101150.0,0.07625570776255708,False,bad_sell,"(0.651, 0.69]"
494700,22737633,"6159 W Hubbell St, Phoenix, AZ 85035 ",85035,0.6694374084472656,169900,https://www.zillow.com/homedetails/6159-W-Hubbell-St-Phoenix-AZ-85035/7490979_zpid/,33.4695,-112.192,2017-10-04,2017-10-04,172500.0,-0.015303119482048322,True,good_sell,"(0.651, 0.69]"
457253,23753496,"5007 W Pinchot Ave, Phoenix, AZ 85031 ",85031,0.6694374084472656,169999,https://www.zillow.com/homedetails/5007-W-Pinchot-Ave-Phoenix-AZ-85031/7510296_zpid/,33.4836,-112.167,2017-10-13,2017-10-13,172500.0,-0.014711851246183905,True,good_sell,"(0.651, 0.69]"
343249,22747251,"2019 N 37th Ave, Phoenix, AZ 85009 ",85009,0.6694374084472656,164850,https://www.zillow.com/homedetails/2019-N-37th-Ave-Phoenix-AZ-85009/7511305_zpid/,33.4704,-112.139,2017-10-02,2017-10-02,,,,no_sell,"(0.651, 0.69]"
440855,22747510,"8208 W Fairmount Ave, Phoenix, AZ 85033 ",85033,0.6694374084472656,159996,https://www.zillow.com/homedetails/8208-W-Fairmount-Ave-Phoenix-AZ-85033/7478788_zpid/,33.4907,-112.236,2017-10-06,2017-10-06,,,,no_sell,"(0.651, 0.69]"
497164,23527269,"6725 W Holly St, Phoenix, AZ 85035 ",85035,0.6694374084472656,170000,https://www.zillow.com/homedetails/6725-W-Holly-St-Phoenix-AZ-85035/7481511_zpid/,33.4707,-112.204,2017-10-11,2017-10-11,,,,no_sell,"(0.651, 0.69]"
452983,22737639,"4423 W Flower St, Phoenix, AZ 85031 ",85031,0.6694374084472656,172900,https://www.zillow.com/homedetails/4423-W-Flower-St-Phoenix-AZ-85031/7509750_zpid/,33.4865,-112.154,2017-10-04,2017-10-04,,,,no_sell,"(0.651, 0.69]"
9020885,23650470,"3208 N 64th Dr, Phoenix, AZ 85033 ",85033,0.6694374084472656,165000,https://www.zillow.com/homedetails/3208-N-64th-Dr-Phoenix-AZ-85033/7498617_zpid/,33.4855,-112.199,2017-10-14,2017-10-14,,,,no_sell,"(0.651, 0.69]"
448906,22738625,"8455 W Devonshire Ave, Phoenix, AZ 85037 ",85037,0.6694374084472656,169900,https://www.zillow.com/homedetails/8455-W-Devonshire-Ave-Phoenix-AZ-85037/7466636_zpid/,33.4958,-112.242,2017-09-29,2017-09-29,,,,no_sell,"(0.651, 0.69]"
829408,22646823,"3654 W Rose Ln, Phoenix, AZ 85019 ",85019,0.6694374084472656,169900,https://www.zillow.com/homedetails/3654-W-Rose-Ln-Phoenix-AZ-85019/7761444_zpid/,33.5276,-112.138,2017-09-09,2017-09-09,,,,no_sell,"(0.651, 0.69]"
836439,22646821,"4106 W Colter St, Phoenix, AZ 85019 ",85019,0.6694374084472656,167000,https://www.zillow.com/homedetails/4106-W-Colter-St-Phoenix-AZ-85019/7721536_zpid/,33.5143,-112.147,2017-09-09,2017-09-09,,,,no_sell,"(0.651, 0.69]"
9005711,23753467,"6223 W Indianola Ave, Phoenix, AZ 85033 ",85033,0.6694374084472656,169200,https://www.zillow.com/homedetails/6223-W-Indianola-Ave-Phoenix-AZ-85033/7496555_zpid/,33.4924,-112.194,2017-10-13,2017-10-13,,,,no_sell,"(0.651, 0.69]"
1354327,22680783,"6435 W Lawrence Rd, Glendale, AZ 85301 ",85301,0.6694374084472656,158000,https://www.zillow.com/homedetails/6435-W-Lawrence-Rd-Glendale-AZ-85301/7707623_zpid/,33.5355,-112.199,2017-09-15,2017-09-15,,,,no_sell,"(0.651, 0.69]"
833133,23527384,"5231 N 41st Ave, Phoenix, AZ 85019 ",85019,0.6694374084472656,159999,https://www.zillow.com/homedetails/5231-N-41st-Ave-Phoenix-AZ-85019/7721532_zpid/,33.5139,-112.146,2017-10-11,2017-10-11,,,,no_sell,"(0.651, 0.69]"
9000590,22678276,"2725 N 40th Ave, Phoenix, AZ 85009 ",85009,0.6694374084472656,162900,https://www.zillow.com/homedetails/2725-N-40th-Ave-Phoenix-AZ-85009/7512795_zpid/,33.4798,-112.145,2017-09-15,2017-09-15,,,,no_sell,"(0.651, 0.69]"
1352382,22742514,"6115 W Cavalier Dr, Glendale, AZ 85301 ",85301,0.6694374084472656,159900,https://www.zillow.com/homedetails/6115-W-Cavalier-Dr-Glendale-AZ-85301/7715540_zpid/,33.5266,-112.191,2017-09-19,2017-09-19,,,,no_sell,"(0.651, 0.69]"
466810,23754081,"3038 W Tuckey Ln, Phoenix, AZ 85017 ",85017,0.6694374084472656,170000,https://www.zillow.com/homedetails/3038-W-Tuckey-Ln-Phoenix-AZ-85017/7759492_zpid/,33.5334,-112.125,2017-10-16,2017-10-16,,,,no_sell,"(0.651, 0.69]"
489188,22730851,"5317 W Windsor Ave, Phoenix, AZ 85035 ",85035,0.6694374084472656,159000,https://www.zillow.com/homedetails/5317-W-Windsor-Ave-Phoenix-AZ-85035/7499719_zpid/,33.4778,-112.174,2017-09-28,2017-09-28,,,,no_sell,"(0.651, 0.69]"
387477,22680521,"3739 W Glendale Ave, Phoenix, AZ 85051 ",85051,0.6694374084472656,164900,https://www.zillow.com/homedetails/3739-W-Glendale-Ave-Phoenix-AZ-85051/7758345_zpid/,33.5383,-112.14,2017-09-14,2017-09-14,170000.0,-0.030927835051546282,True,good_sell,"(0.651, 0.69]"
9017234,22716547,"3302 N 61st Ave, Phoenix, AZ 85033 ",85033,0.6694374084472656,164900,https://www.zillow.com/homedetails/3302-N-61st-Ave-Phoenix-AZ-85033/7498312_zpid/,33.4849,-112.191,2017-09-24,2017-09-24,140000.0,0.15100060642813828,False,bad_sell,"(0.651, 0.69]"
394229,22745774,"7201 N 37th Ave, Phoenix, AZ 85051 ",85051,0.6694374084472656,164900,https://www.zillow.com/homedetails/7201-N-37th-Ave-Phoenix-AZ-85051/7756316_zpid/,33.5423,-112.138,2017-10-09,2017-10-09,,,,no_sell,"(0.651, 0.69]"
8985923,22604206,"7709 W Indianola Ave, Phoenix, AZ 85033 ",85033,0.6694374084472656,169000,https://www.zillow.com/homedetails/7709-W-Indianola-Ave-Phoenix-AZ-85033/7478165_zpid/,33.4921,-112.225,2017-08-29,2017-08-29,,,,no_sell,"(0.651, 0.69]"
9020156,22744025,"6271 W Elm St, Phoenix, AZ 85033 ",85033,0.6694374084472656,159999,https://www.zillow.com/homedetails/6271-W-Elm-St-Phoenix-AZ-85033/7716254_zpid/,33.5051,-112.193,2017-10-06,2017-10-06,161999.0,-0.012500078125488256,True,good_sell,"(0.651, 0.69]"
497355,23527277,"6740 W Cypress St, Phoenix, AZ 85035 ",85035,0.6688778400421143,150000,https://www.zillow.com/homedetails/6740-W-Cypress-St-Phoenix-AZ-85035/7475682_zpid/,33.4729,-112.205,2017-10-11,2017-10-11,,,,no_sell,"(0.651, 0.69]"
9019824,22739679,"4906 W Pinchot Ave, Phoenix, AZ 85031 ",85031,0.6688778400421143,149999,https://www.zillow.com/homedetails/4906-W-Pinchot-Ave-Phoenix-AZ-85031/7510127_zpid/,33.483000000000004,-112.164,2017-10-05,2017-10-05,121000.0,0.1933279555197035,False,bad_sell,"(0.651, 0.69]"
8989019,22747254,"2049 N 77th Gln, Phoenix, AZ 85035 ",85035,0.6688053607940674,168250,https://www.zillow.com/homedetails/2049-N-77th-Gln-Phoenix-AZ-85035/95149994_zpid/,33.4706,-112.226,2017-10-05,2017-10-05,,,,no_sell,"(0.651, 0.69]"
389751,23512174,"2641 W Wethersfield Rd, Phoenix, AZ 85029 ",85029,0.668770432472229,159000,https://www.zillow.com/homedetails/2641-W-Wethersfield-Rd-Phoenix-AZ-85029/7748488_zpid/,33.5968,-112.115,2017-10-06,2017-10-06,,,,no_sell,"(0.651, 0.69]"
9020416,22747654,"4237 W Sheridan St, Phoenix, AZ 85009 ",85009,0.6687315106391907,156900,https://www.zillow.com/homedetails/4237-W-Sheridan-St-Phoenix-AZ-85009/7512937_zpid/,33.4752,-112.151,2017-10-10,2017-10-10,,,,no_sell,"(0.651, 0.69]"
9007207,22722105,"3730 W Coolidge St, Phoenix, AZ 85019 ",85019,0.6687315106391907,144900,https://www.zillow.com/homedetails/3730-W-Coolidge-St-Phoenix-AZ-85019/7507026_zpid/,33.5052,-112.14,2017-09-26,2017-09-26,,,,no_sell,"(0.651, 0.69]"
1351831,22924560,"6010 W Augusta Ave, Glendale, AZ 85301 ",85301,0.6678383350372314,110000,https://www.zillow.com/homedetails/6010-W-Augusta-Ave-Glendale-AZ-85301/7705348_zpid/,33.5521,-112.19,2017-10-10,2017-10-10,,,,no_sell,"(0.651, 0.69]"
475767,23560250,"6828 N 29th Ln, Phoenix, AZ 85017 ",85017,0.6664437651634216,124900,https://www.zillow.com/homedetails/6828-N-29th-Ln-Phoenix-AZ-85017/7758826_zpid/,33.5372,-112.123,2017-10-13,2017-10-13,,,,no_sell,"(0.651, 0.69]"
9020351,22746577,"15430 N Lakeforest Dr, Sun City, AZ 85351 ",85351,0.6664395332336426,143900,https://www.zillow.com/homedetails/15430-N-Lakeforest-Dr-Sun-City-AZ-85351/7904230_zpid/,33.6235,-112.269,2017-10-07,2017-10-07,139000.0,0.03405142460041699,True,good_sell,"(0.651, 0.69]"
9016577,22731862,"9709 W Oak Ridge Dr, Sun City, AZ 85351 ",85351,0.6664395332336426,134900,https://www.zillow.com/homedetails/9709-W-Oak-Ridge-Dr-Sun-City-AZ-85351/7904524_zpid/,33.6274,-112.268,2017-09-29,2017-09-29,,,,no_sell,"(0.651, 0.69]"
184694,22715263,"14648 S 8th St, Phoenix, AZ 85048 ",85048,0.6663982272148132,382000,https://www.zillow.com/homedetails/14648-S-8th-St-Phoenix-AZ-85048/8133695_zpid/,33.3128,-112.064,2017-09-15,2017-09-15,,,,no_sell,"(0.651, 0.69]"
42157,22540803,"6602 W Papago St, Phoenix, AZ 85043 ",85043,0.6663393974304199,156900,https://www.zillow.com/homedetails/6602-W-Papago-St-Phoenix-AZ-85043/7499905_zpid/,33.4352,-112.201,2017-08-17,2017-08-17,140000.0,0.10771191841937544,False,bad_sell,"(0.651, 0.69]"
431225,22747452,"6723 W Earll Dr, Phoenix, AZ 85033 ",85033,0.6663393974304199,157900,https://www.zillow.com/homedetails/6723-W-Earll-Dr-Phoenix-AZ-85033/7468541_zpid/,33.4834,-112.204,2017-10-09,2017-10-09,,,,no_sell,"(0.651, 0.69]"
9020244,22745161,"441 E Harmony Ave, Mesa, AZ 85204 ",85204,0.6649143099784851,162000,https://www.zillow.com/homedetails/441-E-Harmony-Ave-Mesa-AZ-85204/7628905_zpid/,33.3889,-111.822,2017-10-09,2017-10-09,,,,no_sell,"(0.651, 0.69]"
486236,22747377,"4809 W Monte Vista Rd, Phoenix, AZ 85035 ",85035,0.6644037961959839,172900,https://www.zillow.com/homedetails/4809-W-Monte-Vista-Rd-Phoenix-AZ-85035/87791786_zpid/,33.4713,-112.163,2017-10-10,2017-10-10,,,,no_sell,"(0.651, 0.69]"
486075,23527266,"4735 W Hubbell St, Phoenix, AZ 85035 ",85035,0.6644037961959839,163000,https://www.zillow.com/homedetails/4735-W-Hubbell-St-Phoenix-AZ-85035/7494702_zpid/,33.4699,-112.162,2017-10-11,2017-10-11,,,,no_sell,"(0.651, 0.69]"
487561,22699784,"5027 W Roanoke Ave, Phoenix, AZ 85035 ",85035,0.6644037961959839,169900,https://www.zillow.com/homedetails/5027-W-Roanoke-Ave-Phoenix-AZ-85035/7493961_zpid/,33.4793,-112.166,2017-09-11,2017-09-11,171500.0,-0.009417304296645002,True,good_sell,"(0.651, 0.69]"
479088,23650428,"1846 N 62nd Ln, Phoenix, AZ 85035 ",85035,0.6644037961959839,169000,https://www.zillow.com/homedetails/1846-N-62nd-Ln-Phoenix-AZ-85035/7490997_zpid/,33.4691,-112.194,2017-10-13,2017-10-13,,,,no_sell,"(0.651, 0.69]"
481066,22742303,"2332 N 72nd Dr, Phoenix, AZ 85035 ",85035,0.6644037961959839,165000,https://www.zillow.com/homedetails/2332-N-72nd-Dr-Phoenix-AZ-85035/7474687_zpid/,33.4742,-112.216,2017-10-06,2017-10-06,165000.0,0.0,True,good_sell,"(0.651, 0.69]"
490976,22742493,"5531 W Edgemont Ave, Phoenix, AZ 85035 ",85035,0.6644037961959839,157000,https://www.zillow.com/homedetails/5531-W-Edgemont-Ave-Phoenix-AZ-85035/7491827_zpid/,33.4795,-112.179,2017-10-06,2017-10-06,,,,no_sell,"(0.651, 0.69]"
8998472,22692553,"6708 W Highland Ave, Phoenix, AZ 85033 ",85033,0.6644037961959839,170000,https://www.zillow.com/homedetails/6708-W-Highland-Ave-Phoenix-AZ-85033/7716706_zpid/,33.5065,-112.204,2017-09-19,2017-09-19,,,,no_sell,"(0.651, 0.69]"
465148,23560191,"2926 W Marlette Ave, Phoenix, AZ 85017 ",85017,0.6644037961959839,169900,https://www.zillow.com/homedetails/2926-W-Marlette-Ave-Phoenix-AZ-85017/7761088_zpid/,33.5293,-112.123,2017-10-12,2017-10-12,175000.0,-0.03001765744555618,True,good_sell,"(0.651, 0.69]"
828364,22680594,"3526 W Maryland Ave, Phoenix, AZ 85019 ",85019,0.6644037961959839,172000,https://www.zillow.com/homedetails/3526-W-Maryland-Ave-Phoenix-AZ-85019/7761653_zpid/,33.5315,-112.136,2017-09-15,2017-09-15,175000.0,-0.01744186046511631,True,good_sell,"(0.651, 0.69]"
476511,22716517,"3214 N 43rd Ave, Phoenix, AZ 85031 ",85031,0.6644037961959839,170000,https://www.zillow.com/homedetails/3214-N-43rd-Ave-Phoenix-AZ-85031/7509778_zpid/,33.4861,-112.152,2017-09-23,2017-09-23,,,,no_sell,"(0.651, 0.69]"
832108,22663210,"4126 W Krall St, Phoenix, AZ 85019 ",85019,0.6644037961959839,169900,https://www.zillow.com/homedetails/4126-W-Krall-St-Phoenix-AZ-85019/7762262_zpid/,33.5343,-112.148,2017-09-12,2017-09-12,169900.0,0.0,True,good_sell,"(0.651, 0.69]"
9017508,22718929,"6407 W Mulberry Dr, Phoenix, AZ 85033 ",85033,0.6644037961959839,164900,https://www.zillow.com/homedetails/6407-W-Mulberry-Dr-Phoenix-AZ-85033/7498482_zpid/,33.4866,-112.197,2017-09-25,2017-09-25,,,,no_sell,"(0.651, 0.69]"
440716,22747509,"8150 W Clarendon Ave, Phoenix, AZ 85033 ",85033,0.6644037961959839,164000,https://www.zillow.com/homedetails/8150-W-Clarendon-Ave-Phoenix-AZ-85033/7479062_zpid/,33.4895,-112.235,2017-10-10,2017-10-10,,,,no_sell,"(0.651, 0.69]"
442215,23527300,"4201 N 86th Dr, Phoenix, AZ 85037 ",85037,0.6644037961959839,170000,https://www.zillow.com/homedetails/4201-N-86th-Dr-Phoenix-AZ-85037/7480436_zpid/,33.496,-112.245,2017-10-11,2017-10-11,,,,no_sell,"(0.651, 0.69]"
9019302,22733399,"4718 W Nicolet Ave, Glendale, AZ 85301 ",85301,0.6644037961959839,169000,https://www.zillow.com/homedetails/4718-W-Nicolet-Ave-Glendale-AZ-85301/7725715_zpid/,33.5429,-112.161,2017-10-02,2017-10-02,,,,no_sell,"(0.651, 0.69]"
502878,23400216,"4315 W Mulberry Dr, Phoenix, AZ 85031 ",85031,0.6644037961959839,157000,http://www.zillow.com/homedetails/4315-W-Mulberry-Dr-Phoenix-AZ-85031/7509783_zpid,33.4868,-112.153,2017-09-15,2017-09-15,157000.0,0.0,True,good_sell,"(0.651, 0.69]"
1408443,22738290,"6928 W Rancho Dr, Glendale, AZ 85303 ",85303,0.6644037961959839,161000,https://www.zillow.com/homedetails/6928-W-Rancho-Dr-Glendale-AZ-85303/7709810_zpid/,33.5225,-112.209,2017-09-28,2017-09-28,,,,no_sell,"(0.651, 0.69]"
441208,22747304,"2921 N 87th Ave, Phoenix, AZ 85037 ",85037,0.6644037961959839,159999,https://www.zillow.com/homedetails/2921-N-87th-Ave-Phoenix-AZ-85037/7480314_zpid/,33.4806,-112.246,2017-10-06,2017-10-06,163700.0,-0.023131394571216157,True,good_sell,"(0.651, 0.69]"
486482,22594977,"4827 W Granada Rd, Phoenix, AZ 85035 ",85035,0.6644037961959839,159000,https://www.zillow.com/homedetails/4827-W-Granada-Rd-Phoenix-AZ-85035/7494644_zpid/,33.4686,-112.164,2017-08-28,2017-08-28,159000.0,0.0,True,good_sell,"(0.651, 0.69]"
9019057,23527260,"3122 N 63rd Ave, Phoenix, AZ 85033 ",85033,0.6644037961959839,162000,https://www.zillow.com/homedetails/3122-N-63rd-Ave-Phoenix-AZ-85033/7498587_zpid/,33.4849,-112.195,2017-10-11,2017-10-11,,,,no_sell,"(0.651, 0.69]"
833447,23561389,"5713 N 42nd Ave, Phoenix, AZ 85019 ",85019,0.6644037961959839,165000,https://www.zillow.com/homedetails/5713-N-42nd-Ave-Phoenix-AZ-85019/7718429_zpid/,33.5207,-112.148,2017-10-13,2017-10-13,,,,no_sell,"(0.651, 0.69]"
450587,22692558,"8735 W Catalina Dr, Phoenix, AZ 85037 ",85037,0.6644037961959839,164000,https://www.zillow.com/homedetails/8735-W-Catalina-Dr-Phoenix-AZ-85037/7479803_zpid/,33.4815,-112.248,2017-09-19,2017-09-19,,,,no_sell,"(0.651, 0.69]"
388499,23752463,"3827 W Glendale Ave, Phoenix, AZ 85051 ",85051,0.6644037961959839,159936,https://www.zillow.com/homedetails/3827-W-Glendale-Ave-Phoenix-AZ-85051/7758350_zpid/,33.5383,-112.142,2017-10-13,2017-10-13,,,,no_sell,"(0.651, 0.69]"
9007107,22647409,"6019 W Hubbell St, Phoenix, AZ 85035 ",85035,0.6644037961959839,169000,https://www.zillow.com/homedetails/6019-W-Hubbell-St-Phoenix-AZ-85035/7491403_zpid/,33.47,-112.19,2017-09-10,2017-09-10,169000.0,0.0,True,good_sell,"(0.651, 0.69]"
1121,23527259,"2035 N 64th Ln, Phoenix, AZ 85035 ",85035,0.6644037961959839,170000,https://www.zillow.com/homedetails/2035-N-64th-Ln-Phoenix-AZ-85035/7490712_zpid/,33.4708,-112.198,2017-10-11,2017-10-11,,,,no_sell,"(0.651, 0.69]"
1355976,22747454,"6736 N 65th Ave, Glendale, AZ 85301 ",85301,0.6644037961959839,159995,https://www.zillow.com/homedetails/6736-N-65th-Ave-Glendale-AZ-85301/2140432572_zpid/,33.5359,-112.199,2017-10-08,2017-10-08,,,,no_sell,"(0.651, 0.69]"
435016,22734461,"7750 W Clarendon Ave, Phoenix, AZ 85033 ",85033,0.6644037961959839,167900,https://www.zillow.com/homedetails/7750-W-Clarendon-Ave-Phoenix-AZ-85033/7478454_zpid/,33.4911,-112.227,2017-10-03,2017-10-03,,,,no_sell,"(0.651, 0.69]"
1354311,23752925,"6432 W Flynn Ln, Glendale, AZ 85301 ",85301,0.6644037961959839,165000,https://www.zillow.com/homedetails/6432-W-Flynn-Ln-Glendale-AZ-85301/7707589_zpid/,33.5374,-112.199,2017-10-15,2017-10-15,,,,no_sell,"(0.651, 0.69]"
499913,23752633,"7133 W Palm Ln, Phoenix, AZ 85035 ",85035,0.6642720103263855,165000,https://www.zillow.com/homedetails/7133-W-Palm-Ln-Phoenix-AZ-85035/7475361_zpid/,33.4692,-112.214,2017-10-14,2017-10-14,,,,no_sell,"(0.651, 0.69]"
8997631,22573142,"4511 E Saint Catherine Ave, Phoenix, AZ 85042 ",85042,0.6642254590988159,165000,https://www.zillow.com/homedetails/4511-E-Saint-Catherine-Ave-Phoenix-AZ-85042/7555639_zpid/,33.3885,-111.985,2017-08-24,2017-08-24,,,,no_sell,"(0.651, 0.69]"
1345641,22726842,"4750 W Palmaire Ave, Glendale, AZ 85301 ",85301,0.6640453934669495,89900,https://www.zillow.com/homedetails/4750-W-Palmaire-Ave-Glendale-AZ-85301/7725937_zpid/,33.5406,-112.162,2017-09-27,2017-09-27,89900.0,0.0,True,good_sell,"(0.651, 0.69]"
8995212,23512053,"13428 N Hawthorn Dr, Sun City, AZ 85351 ",85351,0.6639426946640015,144500,https://www.zillow.com/homedetails/13428-N-Hawthorn-Dr-Sun-City-AZ-85351/7914831_zpid/,33.6063,-112.274,2017-09-06,2017-09-06,,,,no_sell,"(0.651, 0.69]"
